Orthogroup	Prao	Prba
OG0000570	Prao.g_00061	Prba.g_01695
OG0000571	Prao.g_00063	Prba.g_01693
OG0000572	Prao.g_00064	Prba.g_01692
OG0000573	Prao.g_00065	Prba.g_01691
OG0000574	Prao.g_00066	Prba.g_01690
OG0000575	Prao.g_00067	Prba.g_01689
OG0000576	Prao.g_00068	Prba.g_01688
OG0000577	Prao.g_00069	Prba.g_01687
OG0000578	Prao.g_00070	Prba.g_01686
OG0000579	Prao.g_00071	Prba.g_01685
OG0000580	Prao.g_00072	Prba.g_01684
OG0000581	Prao.g_00073	Prba.g_01683
OG0000582	Prao.g_00074	Prba.g_01682
OG0000583	Prao.g_00075	Prba.g_01681
OG0000584	Prao.g_00077	Prba.g_01679
OG0000585	Prao.g_00078	Prba.g_01678
OG0000586	Prao.g_00079	Prba.g_01677
OG0000587	Prao.g_00080	Prba.g_01676
OG0000588	Prao.g_00081	Prba.g_01675
OG0000589	Prao.g_00082	Prba.g_01674
OG0000590	Prao.g_00083	Prba.g_01673
OG0000591	Prao.g_00084	Prba.g_01672
OG0000592	Prao.g_00085	Prba.g_01671
OG0000593	Prao.g_00086	Prba.g_01670
OG0000594	Prao.g_00087	Prba.g_01669
OG0000595	Prao.g_00088	Prba.g_01668
OG0000596	Prao.g_00089	Prba.g_01667
OG0000597	Prao.g_00093	Prba.g_01663
OG0000598	Prao.g_00094	Prba.g_01662
OG0000599	Prao.g_00095	Prba.g_01661
OG0000600	Prao.g_00096	Prba.g_01660
OG0000601	Prao.g_00097	Prba.g_01659
OG0000602	Prao.g_00098	Prba.g_01658
OG0000603	Prao.g_00099	Prba.g_01657
OG0000604	Prao.g_00100	Prba.g_01656
OG0000605	Prao.g_00101	Prba.g_01655
OG0000606	Prao.g_00102	Prba.g_01654
OG0000607	Prao.g_00103	Prba.g_01653
OG0000608	Prao.g_00104	Prba.g_01652
OG0000609	Prao.g_00106	Prba.g_01650
OG0000610	Prao.g_00107	Prba.g_01649
OG0000611	Prao.g_00109	Prba.g_01647
OG0000612	Prao.g_00110	Prba.g_01646
OG0000613	Prao.g_00112	Prba.g_01644
OG0000614	Prao.g_00117	Prba.g_01638
OG0000615	Prao.g_00118	Prba.g_01637
OG0000616	Prao.g_00119	Prba.g_01636
OG0000617	Prao.g_00121	Prba.g_01634
OG0000618	Prao.g_00122	Prba.g_01633
OG0000619	Prao.g_00123	Prba.g_01632
OG0000620	Prao.g_00125	Prba.g_01630
OG0000621	Prao.g_00126	Prba.g_01629
OG0000622	Prao.g_00127	Prba.g_01628
OG0000623	Prao.g_00128	Prba.g_01627
OG0000624	Prao.g_00130	Prba.g_01625
OG0000625	Prao.g_00131	Prba.g_01624
OG0000626	Prao.g_00132	Prba.g_01623
OG0000627	Prao.g_00133	Prba.g_01622
OG0000628	Prao.g_00134	Prba.g_01621
OG0000629	Prao.g_00135	Prba.g_01620
OG0000630	Prao.g_00137	Prba.g_01618
OG0000631	Prao.g_00138	Prba.g_01617
OG0000632	Prao.g_00142	Prba.g_01613
OG0000633	Prao.g_00143	Prba.g_01612
OG0000634	Prao.g_00649	Prba.g_01593
OG0000635	Prao.g_00651	Prba.g_01591
OG0000636	Prao.g_00652	Prba.g_01590
OG0000637	Prao.g_00654	Prba.g_01588
OG0000638	Prao.g_00655	Prba.g_01587
OG0000639	Prao.g_00656	Prba.g_01586
OG0000640	Prao.g_00657	Prba.g_01585
OG0000641	Prao.g_00658	Prba.g_01584
OG0000642	Prao.g_00659	Prba.g_01583
OG0000643	Prao.g_00660	Prba.g_01582
OG0000644	Prao.g_00662	Prba.g_01580
OG0000645	Prao.g_00663	Prba.g_01579
OG0000646	Prao.g_00664	Prba.g_01578
OG0000647	Prao.g_00665	Prba.g_01577
OG0000648	Prao.g_00666	Prba.g_01576
OG0000649	Prao.g_00667	Prba.g_01575
OG0000650	Prao.g_00668	Prba.g_01574
OG0000651	Prao.g_00669	Prba.g_01573
OG0000652	Prao.g_00671	Prba.g_01571
OG0000653	Prao.g_00685	Prba.g_01556
OG0000654	Prao.g_00687	Prba.g_01554
OG0000655	Prao.g_00696	Prba.g_01545
OG0000656	Prao.g_00701	Prba.g_01541
OG0000657	Prao.g_00704	Prba.g_01534
OG0000658	Prao.g_00705	Prba.g_01533
OG0000659	Prao.g_00706	Prba.g_01532
OG0000660	Prao.g_00718	Prba.g_01521
OG0000661	Prao.g_00727	Prba.g_01512
OG0000662	Prao.g_00729	Prba.g_01510
OG0000663	Prao.g_00732	Prba.g_01508
OG0000664	Prao.g_00733	Prba.g_01507
OG0000665	Prao.g_00734	Prba.g_01506
OG0000666	Prao.g_00735	Prba.g_01505
OG0000667	Prao.g_00736	Prba.g_01504
OG0000668	Prao.g_00737	Prba.g_01503
OG0000669	Prao.g_00738	Prba.g_01502
OG0000670	Prao.g_00740	Prba.g_01500
OG0000671	Prao.g_00741	Prba.g_01499
OG0000672	Prao.g_00742	Prba.g_01498
OG0000673	Prao.g_00743	Prba.g_01497
OG0000674	Prao.g_00744	Prba.g_01496
OG0000675	Prao.g_00745	Prba.g_01495
OG0000676	Prao.g_00747	Prba.g_01493
OG0000677	Prao.g_00749	Prba.g_01491
OG0000678	Prao.g_00750	Prba.g_01490
OG0000679	Prao.g_00751	Prba.g_01489
OG0000680	Prao.g_00752	Prba.g_01488
OG0000681	Prao.g_00753	Prba.g_01487
OG0000682	Prao.g_00754	Prba.g_01486
OG0000683	Prao.g_00755	Prba.g_01485
OG0000684	Prao.g_00756	Prba.g_01484
OG0000685	Prao.g_00757	Prba.g_01483
OG0000686	Prao.g_00758	Prba.g_01482
OG0000687	Prao.g_00759	Prba.g_01481
OG0000688	Prao.g_00760	Prba.g_01480
OG0000689	Prao.g_00761	Prba.g_01479
OG0000690	Prao.g_00762	Prba.g_01478
OG0000691	Prao.g_00764	Prba.g_01476
OG0000692	Prao.g_00765	Prba.g_01475
OG0000693	Prao.g_00766	Prba.g_01474
OG0000694	Prao.g_00767	Prba.g_01473
OG0000695	Prao.g_00768	Prba.g_01472
OG0000696	Prao.g_00769	Prba.g_01471
OG0000697	Prao.g_00771	Prba.g_01469
OG0000698	Prao.g_00772	Prba.g_01468
OG0000699	Prao.g_00776	Prba.g_01464
OG0000700	Prao.g_00777	Prba.g_01463
OG0000701	Prao.g_00778	Prba.g_01462
OG0000702	Prao.g_00779	Prba.g_01461
OG0000703	Prao.g_00780	Prba.g_01460
OG0000704	Prao.g_00781	Prba.g_01459
OG0000705	Prao.g_00783	Prba.g_01457
OG0000706	Prao.g_00784	Prba.g_01456
OG0000707	Prao.g_00785	Prba.g_01455
OG0000708	Prao.g_00786	Prba.g_01454
OG0000709	Prao.g_00787	Prba.g_01453
OG0000710	Prao.g_00788	Prba.g_01452
OG0000711	Prao.g_00789	Prba.g_01451
OG0000712	Prao.g_00790	Prba.g_01450
OG0000713	Prao.g_00791	Prba.g_01449
OG0000714	Prao.g_00793	Prba.g_01447
OG0000715	Prao.g_00794	Prba.g_01446
OG0000716	Prao.g_00795	Prba.g_01445
OG0000717	Prao.g_00796	Prba.g_01444
OG0000718	Prao.g_00797	Prba.g_01443
OG0000719	Prao.g_00799	Prba.g_01441
OG0000720	Prao.g_00801	Prba.g_01439
OG0000721	Prao.g_00802	Prba.g_01438
OG0000722	Prao.g_00829	Prba.g_01411
OG0000723	Prao.g_00834	Prba.g_01407
OG0000724	Prao.g_00837	Prba.g_01404
OG0000725	Prao.g_00838	Prba.g_01403
OG0000726	Prao.g_00839	Prba.g_01402
OG0000727	Prao.g_00840	Prba.g_01401
OG0000728	Prao.g_00841	Prba.g_01400
OG0000729	Prao.g_00842	Prba.g_01398
OG0000730	Prao.g_00843	Prba.g_01397
OG0000731	Prao.g_00845	Prba.g_01395
OG0000732	Prao.g_00846	Prba.g_01394
OG0000733	Prao.g_00847	Prba.g_01393
OG0000734	Prao.g_00848	Prba.g_01392
OG0000735	Prao.g_00849	Prba.g_01391
OG0000736	Prao.g_00851	Prba.g_01389
OG0000737	Prao.g_00852	Prba.g_01388
OG0000738	Prao.g_00854	Prba.g_01386
OG0000739	Prao.g_00855	Prba.g_01385
OG0000740	Prao.g_00856	Prba.g_01384
OG0000741	Prao.g_00858	Prba.g_01382
OG0000742	Prao.g_00859	Prba.g_01381
OG0000743	Prao.g_00862	Prba.g_01378
OG0000744	Prao.g_00863	Prba.g_01377
OG0000745	Prao.g_00864	Prba.g_01375
OG0000746	Prao.g_00865	Prba.g_01374
OG0000747	Prao.g_00866	Prba.g_01373
OG0000748	Prao.g_00867	Prba.g_01372
OG0000749	Prao.g_00868	Prba.g_01371
OG0000750	Prao.g_00869	Prba.g_01370
OG0000751	Prao.g_00871	Prba.g_01368
OG0000752	Prao.g_00872	Prba.g_01367
OG0000753	Prao.g_00873	Prba.g_01366
OG0000754	Prao.g_00874	Prba.g_01365
OG0000755	Prao.g_00876	Prba.g_01363
OG0000756	Prao.g_00877	Prba.g_01362
OG0000757	Prao.g_00878	Prba.g_01361
OG0000758	Prao.g_00879	Prba.g_01360
OG0000759	Prao.g_00880	Prba.g_01359
OG0000760	Prao.g_00881	Prba.g_01358
OG0000761	Prao.g_00882	Prba.g_01357
OG0000762	Prao.g_00884	Prba.g_01355
OG0000763	Prao.g_00885	Prba.g_01354
OG0000764	Prao.g_00886	Prba.g_01353
OG0000765	Prao.g_00887	Prba.g_01352
OG0000766	Prao.g_00888	Prba.g_01351
OG0000767	Prao.g_00889	Prba.g_01350
OG0000768	Prao.g_00890	Prba.g_01349
OG0000769	Prao.g_00891	Prba.g_01348
OG0000770	Prao.g_00892	Prba.g_01347
OG0000771	Prao.g_00893	Prba.g_01346
OG0000772	Prao.g_00894	Prba.g_01345
OG0000773	Prao.g_00896	Prba.g_01343
OG0000774	Prao.g_00897	Prba.g_01342
OG0000775	Prao.g_00898	Prba.g_01341
OG0000776	Prao.g_00899	Prba.g_01340
OG0000777	Prao.g_00900	Prba.g_01339
OG0000778	Prao.g_00901	Prba.g_01338
OG0000779	Prao.g_00903	Prba.g_01336
OG0000780	Prao.g_00904	Prba.g_01335
OG0000781	Prao.g_00905	Prba.g_01334
OG0000782	Prao.g_00907	Prba.g_01332
OG0000783	Prao.g_00908	Prba.g_01331
OG0000784	Prao.g_00909	Prba.g_01330
OG0000785	Prao.g_00910	Prba.g_01329
OG0000786	Prao.g_00911	Prba.g_01328
OG0000787	Prao.g_00913	Prba.g_01326
OG0000788	Prao.g_00914	Prba.g_01325
OG0000789	Prao.g_00915	Prba.g_01324
OG0000790	Prao.g_00916	Prba.g_01323
OG0000791	Prao.g_00917	Prba.g_01322
OG0000792	Prao.g_00918	Prba.g_01321
OG0000793	Prao.g_00919	Prba.g_01320
OG0000794	Prao.g_00920	Prba.g_01319
OG0000795	Prao.g_00921	Prba.g_01318
OG0000796	Prao.g_00923	Prba.g_01316
OG0000797	Prao.g_00925	Prba.g_01314
OG0000798	Prao.g_00926	Prba.g_01313
OG0000799	Prao.g_00927	Prba.g_01312
OG0000800	Prao.g_00928	Prba.g_01311
OG0000801	Prao.g_00929	Prba.g_01310
OG0000802	Prao.g_00931	Prba.g_01308
OG0000803	Prao.g_00932	Prba.g_01307
OG0000804	Prao.g_00943	Prba.g_01295
OG0000805	Prao.g_00945	Prba.g_01293
OG0000806	Prao.g_00946	Prba.g_01292
OG0000807	Prao.g_00947	Prba.g_01291
OG0000808	Prao.g_00948	Prba.g_01290
OG0000809	Prao.g_00952	Prba.g_01286
OG0000810	Prao.g_00953	Prba.g_01285
OG0000811	Prao.g_00954	Prba.g_01284
OG0000812	Prao.g_00955	Prba.g_01283
OG0000813	Prao.g_00956	Prba.g_01282
OG0000814	Prao.g_00957	Prba.g_01281
OG0000815	Prao.g_00958	Prba.g_01280
OG0000816	Prao.g_00960	Prba.g_01278
OG0000817	Prao.g_00963	Prba.g_01275
OG0000818	Prao.g_00964	Prba.g_01274
OG0000819	Prao.g_00966	Prba.g_01272
OG0000820	Prao.g_00967	Prba.g_01271
OG0000821	Prao.g_00968	Prba.g_01270
OG0000822	Prao.g_00969	Prba.g_01269
OG0000823	Prao.g_00972	Prba.g_01266
OG0000824	Prao.g_00973	Prba.g_01265
OG0000825	Prao.g_00975	Prba.g_01263
OG0000826	Prao.g_00976	Prba.g_01262
OG0000827	Prao.g_00977	Prba.g_01261
OG0000828	Prao.g_00979	Prba.g_01259
OG0000829	Prao.g_01007	Prba.g_01234
OG0000830	Prao.g_01016	Prba.g_01225
OG0000831	Prao.g_01019	Prba.g_01222
OG0000832	Prao.g_01020	Prba.g_01221
OG0000833	Prao.g_01027	Prba.g_01214
OG0000834	Prao.g_01156	Prba.g_00749
OG0000835	Prao.g_01152	Prba.g_00745
OG0000836	Prao.g_01150	Prba.g_00743
OG0000837	Prao.g_01137	Prba.g_00729
OG0000838	Prao.g_01121	Prba.g_00096
OG0000839	Prao.g_01120	Prba.g_00095
OG0000840	Prao.g_01115	Prba.g_00090
OG0000841	Prao.g_01108	Prba.g_00083
OG0000842	Prao.g_01104	Prba.g_00079
OG0000843	Prao.g_01102	Prba.g_00077
OG0000844	Prao.g_01101	Prba.g_00076
OG0000845	Prao.g_01100	Prba.g_00075
OG0000846	Prao.g_01099	Prba.g_00074
OG0000847	Prao.g_01098	Prba.g_00073
OG0000848	Prao.g_01097	Prba.g_00072
OG0000849	Prao.g_01096	Prba.g_00071
OG0000850	Prao.g_01095	Prba.g_00070
OG0000851	Prao.g_01093	Prba.g_00068
OG0000852	Prao.g_01090	Prba.g_00065
OG0000853	Prao.g_01088	Prba.g_00063
OG0000854	Prao.g_01087	Prba.g_00062
OG0000855	Prao.g_01086	Prba.g_00060
OG0000856	Prao.g_01085	Prba.g_00059
OG0000857	Prao.g_01084	Prba.g_00058
OG0000858	Prao.g_01082	Prba.g_00056
OG0000859	Prao.g_01081	Prba.g_00055
OG0000860	Prao.g_01080	Prba.g_00054
OG0000861	Prao.g_01079	Prba.g_00053
OG0000862	Prao.g_01078	Prba.g_00052
OG0000863	Prao.g_01077	Prba.g_00051
OG0000864	Prao.g_01076	Prba.g_00050
OG0000865	Prao.g_01075	Prba.g_00049
OG0000866	Prao.g_01074	Prba.g_00048
OG0000867	Prao.g_01071	Prba.g_00045
OG0000868	Prao.g_01069	Prba.g_00043
OG0000869	Prao.g_01068	Prba.g_00042
OG0000870	Prao.g_01067	Prba.g_00041
OG0000871	Prao.g_01066	Prba.g_00040
OG0000872	Prao.g_01065	Prba.g_00039
OG0000873	Prao.g_01064	Prba.g_00038
OG0000874	Prao.g_01063	Prba.g_00037
OG0000875	Prao.g_01062	Prba.g_00036
OG0000876	Prao.g_01060	Prba.g_00034
OG0000877	Prao.g_01059	Prba.g_00033
OG0000878	Prao.g_01058	Prba.g_00032
OG0000879	Prao.g_01057	Prba.g_00031
OG0000880	Prao.g_01056	Prba.g_00030
OG0000881	Prao.g_01055	Prba.g_00029
OG0000882	Prao.g_01054	Prba.g_00028
OG0000883	Prao.g_01053	Prba.g_00027
OG0000884	Prao.g_01052	Prba.g_00026
OG0000885	Prao.g_01051	Prba.g_00025
OG0000886	Prao.g_01050	Prba.g_00024
OG0000887	Prao.g_01049	Prba.g_00023
OG0000888	Prao.g_01048	Prba.g_00022
OG0000889	Prao.g_01047	Prba.g_00021
OG0000890	Prao.g_01046	Prba.g_00020
OG0000891	Prao.g_01045	Prba.g_00019
OG0000892	Prao.g_01044	Prba.g_00018
OG0000893	Prao.g_01043	Prba.g_00017
OG0000894	Prao.g_01041	Prba.g_00015
OG0000895	Prao.g_01040	Prba.g_00014
OG0000896	Prao.g_01038	Prba.g_00012
OG0000897	Prao.g_01037	Prba.g_00011
OG0000898	Prao.g_01036	Prba.g_00010
OG0000899	Prao.g_01035	Prba.g_00009
OG0000900	Prao.g_01033	Prba.g_00007
OG0000901	Prao.g_01305	Prba.g_01167
OG0000902	Prao.g_01287	Prba.g_01181
OG0000903	Prao.g_01286	Prba.g_01182
OG0000904	Prao.g_01285	Prba.g_01183
OG0000905	Prao.g_01284	Prba.g_01184
OG0000906	Prao.g_01283	Prba.g_01185
OG0000907	Prao.g_01281	Prba.g_01187
OG0000908	Prao.g_01280	Prba.g_01188
OG0000909	Prao.g_01279	Prba.g_01189
OG0000910	Prao.g_01278	Prba.g_01190
OG0000911	Prao.g_01277	Prba.g_01191
OG0000912	Prao.g_01274	Prba.g_01194
OG0000913	Prao.g_01273	Prba.g_01195
OG0000914	Prao.g_01272	Prba.g_01196
OG0000915	Prao.g_01270	Prba.g_01198
OG0000916	Prao.g_01269	Prba.g_01199
OG0000917	Prao.g_01268	Prba.g_01200
OG0000918	Prao.g_01267	Prba.g_01201
OG0000919	Prao.g_01266	Prba.g_01202
OG0000920	Prao.g_01265	Prba.g_01203
OG0000921	Prao.g_01263	Prba.g_01205
OG0000922	Prao.g_01262	Prba.g_01206
OG0000923	Prao.g_01257	Prba.g_00214
OG0000924	Prao.g_01256	Prba.g_00213
OG0000925	Prao.g_01253	Prba.g_00210
OG0000926	Prao.g_01252	Prba.g_00209
OG0000927	Prao.g_01251	Prba.g_00208
OG0000928	Prao.g_01249	Prba.g_00206
OG0000929	Prao.g_01247	Prba.g_00204
OG0000930	Prao.g_01245	Prba.g_00202
OG0000931	Prao.g_01244	Prba.g_00201
OG0000932	Prao.g_01241	Prba.g_00198
OG0000933	Prao.g_01237	Prba.g_00194
OG0000934	Prao.g_01236	Prba.g_00193
OG0000935	Prao.g_01235	Prba.g_00192
OG0000936	Prao.g_01234	Prba.g_00191
OG0000937	Prao.g_01233	Prba.g_00190
OG0000938	Prao.g_01232	Prba.g_00189
OG0000939	Prao.g_01231	Prba.g_00188
OG0000940	Prao.g_01230	Prba.g_00187
OG0000941	Prao.g_01229	Prba.g_00186
OG0000942	Prao.g_01228	Prba.g_00185
OG0000943	Prao.g_01227	Prba.g_00184
OG0000944	Prao.g_01226	Prba.g_00183
OG0000945	Prao.g_01225	Prba.g_00182
OG0000946	Prao.g_01224	Prba.g_00181
OG0000947	Prao.g_01223	Prba.g_00180
OG0000948	Prao.g_01222	Prba.g_00179
OG0000949	Prao.g_01221	Prba.g_00178
OG0000950	Prao.g_01220	Prba.g_00154
OG0000951	Prao.g_01379	Prba.g_00115
OG0000952	Prao.g_01380	Prba.g_00114
OG0000953	Prao.g_01381	Prba.g_00113
OG0000954	Prao.g_01382	Prba.g_00112
OG0000955	Prao.g_01383	Prba.g_00111
OG0000956	Prao.g_01385	Prba.g_00109
OG0000957	Prao.g_01386	Prba.g_00108
OG0000958	Prao.g_01387	Prba.g_00107
OG0000959	Prao.g_01388	Prba.g_00106
OG0000960	Prao.g_01389	Prba.g_00105
OG0000961	Prao.g_01390	Prba.g_00720
OG0000962	Prao.g_01391	Prba.g_00719
OG0000963	Prao.g_01392	Prba.g_00718
OG0000964	Prao.g_01393	Prba.g_00717
OG0000965	Prao.g_01395	Prba.g_00715
OG0000966	Prao.g_01396	Prba.g_00714
OG0000967	Prao.g_01399	Prba.g_00711
OG0000968	Prao.g_01400	Prba.g_00710
OG0000969	Prao.g_01401	Prba.g_00709
OG0000970	Prao.g_01402	Prba.g_00708
OG0000971	Prao.g_01403	Prba.g_00707
OG0000972	Prao.g_01404	Prba.g_00706
OG0000973	Prao.g_01406	Prba.g_00704
OG0000974	Prao.g_01407	Prba.g_00703
OG0000975	Prao.g_01408	Prba.g_00702
OG0000976	Prao.g_01409	Prba.g_00701
OG0000977	Prao.g_01410	Prba.g_00700
OG0000978	Prao.g_01411	Prba.g_00699
OG0000979	Prao.g_01412	Prba.g_00698
OG0000980	Prao.g_01413	Prba.g_00697
OG0000981	Prao.g_01414	Prba.g_00696
OG0000982	Prao.g_01415	Prba.g_00695
OG0000983	Prao.g_01416	Prba.g_00694
OG0000984	Prao.g_01419	Prba.g_00690
OG0000985	Prao.g_01420	Prba.g_00689
OG0000986	Prao.g_01421	Prba.g_00688
OG0000987	Prao.g_01423	Prba.g_00686
OG0000988	Prao.g_01424	Prba.g_00685
OG0000989	Prao.g_01425	Prba.g_00684
OG0000990	Prao.g_01426	Prba.g_00683
OG0000991	Prao.g_01427	Prba.g_00682
OG0000992	Prao.g_01428	Prba.g_00681
OG0000993	Prao.g_01429	Prba.g_00680
OG0000994	Prao.g_01430	Prba.g_00679
OG0000995	Prao.g_01431	Prba.g_00678
OG0000996	Prao.g_01432	Prba.g_00677
OG0000997	Prao.g_01434	Prba.g_00350
OG0000998	Prao.g_01437	Prba.g_00347
OG0000999	Prao.g_01439	Prba.g_00345
OG0001000	Prao.g_01440	Prba.g_00344
OG0001001	Prao.g_01441	Prba.g_00343
OG0001002	Prao.g_01443	Prba.g_00341
OG0001003	Prao.g_01444	Prba.g_00340
OG0001004	Prao.g_01445	Prba.g_00339
OG0001005	Prao.g_01446	Prba.g_00338
OG0001006	Prao.g_01448	Prba.g_00336
OG0001007	Prao.g_01449	Prba.g_00335
OG0001008	Prao.g_01450	Prba.g_00334
OG0001009	Prao.g_01451	Prba.g_00333
OG0001010	Prao.g_01452	Prba.g_00332
OG0001011	Prao.g_01453	Prba.g_00331
OG0001012	Prao.g_01454	Prba.g_00330
OG0001013	Prao.g_01455	Prba.g_00329
OG0001014	Prao.g_01456	Prba.g_00328
OG0001015	Prao.g_01457	Prba.g_00327
OG0001016	Prao.g_01458	Prba.g_00326
OG0001017	Prao.g_01459	Prba.g_00325
OG0001018	Prao.g_01460	Prba.g_00324
OG0001019	Prao.g_01461	Prba.g_00323
OG0001020	Prao.g_01462	Prba.g_00322
OG0001021	Prao.g_01463	Prba.g_00321
OG0001022	Prao.g_01464	Prba.g_00320
OG0001023	Prao.g_01465	Prba.g_00319
OG0001024	Prao.g_01467	Prba.g_00317
OG0001025	Prao.g_01468	Prba.g_00316
OG0001026	Prao.g_01469	Prba.g_00315
OG0001027	Prao.g_01470	Prba.g_00314
OG0001028	Prao.g_01471	Prba.g_00313
OG0001029	Prao.g_01472	Prba.g_00312
OG0001030	Prao.g_01475	Prba.g_00309
OG0001031	Prao.g_01476	Prba.g_00308
OG0001032	Prao.g_01484	Prba.g_00300
OG0001033	Prao.g_01491	Prba.g_00293
OG0001034	Prao.g_01519	Prba.g_00266
OG0001035	Prao.g_01546	Prba.g_00232
OG0001036	Prao.g_01547	Prba.g_00231
OG0001037	Prao.g_01553	Prba.g_00619
OG0001038	Prao.g_01554	Prba.g_00618
OG0001039	Prao.g_01555	Prba.g_00617
OG0001040	Prao.g_01556	Prba.g_00616
OG0001041	Prao.g_01558	Prba.g_00614
OG0001042	Prao.g_01559	Prba.g_00613
OG0001043	Prao.g_01560	Prba.g_00612
OG0001044	Prao.g_01561	Prba.g_00611
OG0001045	Prao.g_01562	Prba.g_00610
OG0001046	Prao.g_01563	Prba.g_00609
OG0001047	Prao.g_01564	Prba.g_00608
OG0001048	Prao.g_01566	Prba.g_00606
OG0001049	Prao.g_01567	Prba.g_00605
OG0001050	Prao.g_01568	Prba.g_00604
OG0001051	Prao.g_01569	Prba.g_00603
OG0001052	Prao.g_01570	Prba.g_00602
OG0001053	Prao.g_01571	Prba.g_00601
OG0001054	Prao.g_01572	Prba.g_00600
OG0001055	Prao.g_01573	Prba.g_00599
OG0001056	Prao.g_01574	Prba.g_00598
OG0001057	Prao.g_01576	Prba.g_00596
OG0001058	Prao.g_01577	Prba.g_00595
OG0001059	Prao.g_01578	Prba.g_00594
OG0001060	Prao.g_01579	Prba.g_00593
OG0001061	Prao.g_01580	Prba.g_00592
OG0001062	Prao.g_01581	Prba.g_00591
OG0001063	Prao.g_01582	Prba.g_00590
OG0001064	Prao.g_01583	Prba.g_00589
OG0001065	Prao.g_01584	Prba.g_00588
OG0001066	Prao.g_01585	Prba.g_00587
OG0001067	Prao.g_01586	Prba.g_00586
OG0001068	Prao.g_01587	Prba.g_00585
OG0001069	Prao.g_01590	Prba.g_00582
OG0001070	Prao.g_01592	Prba.g_00580
OG0001071	Prao.g_01593	Prba.g_00579
OG0001072	Prao.g_01594	Prba.g_00578
OG0001073	Prao.g_01595	Prba.g_00577
OG0001074	Prao.g_01596	Prba.g_00576
OG0001075	Prao.g_01597	Prba.g_00574
OG0001076	Prao.g_01599	Prba.g_00573
OG0001077	Prao.g_01600	Prba.g_00572
OG0001078	Prao.g_01601	Prba.g_00571
OG0001079	Prao.g_01602	Prba.g_00570
OG0001080	Prao.g_01603	Prba.g_00569
OG0001081	Prao.g_01604	Prba.g_00568
OG0001082	Prao.g_01605	Prba.g_00567
OG0001083	Prao.g_01606	Prba.g_00566
OG0001084	Prao.g_01607	Prba.g_00565
OG0001085	Prao.g_01608	Prba.g_00564
OG0001086	Prao.g_01615	Prba.g_00357
OG0001087	Prao.g_01616	Prba.g_00358
OG0001088	Prao.g_01617	Prba.g_00359
OG0001089	Prao.g_01619	Prba.g_00361
OG0001090	Prao.g_01620	Prba.g_00362
OG0001091	Prao.g_01621	Prba.g_00363
OG0001092	Prao.g_01622	Prba.g_00364
OG0001093	Prao.g_01623	Prba.g_00365
OG0001094	Prao.g_01624	Prba.g_00366
OG0001095	Prao.g_01625	Prba.g_00367
OG0001096	Prao.g_01626	Prba.g_00368
OG0001097	Prao.g_01627	Prba.g_00369
OG0001098	Prao.g_01628	Prba.g_00370
OG0001099	Prao.g_01629	Prba.g_00371
OG0001100	Prao.g_01630	Prba.g_00372
OG0001101	Prao.g_01631	Prba.g_00373
OG0001102	Prao.g_01634	Prba.g_00376
OG0001103	Prao.g_01635	Prba.g_00377
OG0001104	Prao.g_01636	Prba.g_00378
OG0001105	Prao.g_01638	Prba.g_00380
OG0001106	Prao.g_01640	Prba.g_00382
OG0001107	Prao.g_01641	Prba.g_00383
OG0001108	Prao.g_01642	Prba.g_00384
OG0001109	Prao.g_01645	Prba.g_00387
OG0001110	Prao.g_01647	Prba.g_00389
OG0001111	Prao.g_01648	Prba.g_00390
OG0001112	Prao.g_01649	Prba.g_00391
OG0001113	Prao.g_01650	Prba.g_00392
OG0001114	Prao.g_01651	Prba.g_00393
OG0001115	Prao.g_01652	Prba.g_00394
OG0001116	Prao.g_01653	Prba.g_00395
OG0001117	Prao.g_01654	Prba.g_00396
OG0001118	Prao.g_01655	Prba.g_00397
OG0001119	Prao.g_01656	Prba.g_00398
OG0001120	Prao.g_01657	Prba.g_00399
OG0001121	Prao.g_01658	Prba.g_00400
OG0001122	Prao.g_01659	Prba.g_00401
OG0001123	Prao.g_01660	Prba.g_00402
OG0001124	Prao.g_01661	Prba.g_00403
OG0001125	Prao.g_01662	Prba.g_00404
OG0001126	Prao.g_01663	Prba.g_00405
OG0001127	Prao.g_01664	Prba.g_00406
OG0001128	Prao.g_01665	Prba.g_00407
OG0001129	Prao.g_01666	Prba.g_00408
OG0001130	Prao.g_01667	Prba.g_00409
OG0001131	Prao.g_01668	Prba.g_00410
OG0001132	Prao.g_01669	Prba.g_00411
OG0001133	Prao.g_01670	Prba.g_00412
OG0001134	Prao.g_01671	Prba.g_00413
OG0001135	Prao.g_01672	Prba.g_00414
OG0001136	Prao.g_01673	Prba.g_00415
OG0001137	Prao.g_01674	Prba.g_00416
OG0001138	Prao.g_01675	Prba.g_00417
OG0001139	Prao.g_01676	Prba.g_00418
OG0001140	Prao.g_01677	Prba.g_00419
OG0001141	Prao.g_01679	Prba.g_00421
OG0001142	Prao.g_01680	Prba.g_00422
OG0001143	Prao.g_01681	Prba.g_00423
OG0001144	Prao.g_01683	Prba.g_00425
OG0001145	Prao.g_01685	Prba.g_00427
OG0001146	Prao.g_01686	Prba.g_00428
OG0001147	Prao.g_01688	Prba.g_00430
OG0001148	Prao.g_01689	Prba.g_00431
OG0001149	Prao.g_01690	Prba.g_00432
OG0001150	Prao.g_01693	Prba.g_00435
OG0001151	Prao.g_01694	Prba.g_00436
