Orthogroup	Prau	Pray
OG0000563	Prau.g_00681	Pray.g_01122
OG0000564	Prau.g_00682	Pray.g_01121
OG0000565	Prau.g_00683	Pray.g_01120
OG0000566	Prau.g_00684	Pray.g_01119
OG0000567	Prau.g_00685	Pray.g_01118
OG0000568	Prau.g_00686	Pray.g_01117
OG0000569	Prau.g_00687	Pray.g_01116
OG0000570	Prau.g_00688	Pray.g_01115
OG0000571	Prau.g_00689	Pray.g_01114
OG0000572	Prau.g_00690	Pray.g_01113
OG0000573	Prau.g_00693	Pray.g_01110
OG0000574	Prau.g_00694	Pray.g_01109
OG0000575	Prau.g_00695	Pray.g_01108
OG0000576	Prau.g_00696	Pray.g_01107
OG0000577	Prau.g_00697	Pray.g_01106
OG0000578	Prau.g_00698	Pray.g_01105
OG0000579	Prau.g_00699	Pray.g_01104
OG0000580	Prau.g_00700	Pray.g_01103
OG0000581	Prau.g_00701	Pray.g_01102
OG0000582	Prau.g_00702	Pray.g_01101
OG0000583	Prau.g_00703	Pray.g_01100
OG0000584	Prau.g_00704	Pray.g_01099
OG0000585	Prau.g_00705	Pray.g_01098
OG0000586	Prau.g_00707	Pray.g_01096
OG0000587	Prau.g_00708	Pray.g_01095
OG0000588	Prau.g_00710	Pray.g_01093
OG0000589	Prau.g_00711	Pray.g_01092
OG0000590	Prau.g_00713	Pray.g_01090
OG0000591	Prau.g_00719	Pray.g_01084
OG0000592	Prau.g_00720	Pray.g_01083
OG0000593	Prau.g_00721	Pray.g_01082
OG0000594	Prau.g_00723	Pray.g_01080
OG0000595	Prau.g_00724	Pray.g_01079
OG0000596	Prau.g_00725	Pray.g_01078
OG0000597	Prau.g_00727	Pray.g_01076
OG0000598	Prau.g_00728	Pray.g_01075
OG0000599	Prau.g_00729	Pray.g_01074
OG0000600	Prau.g_00730	Pray.g_01073
OG0000601	Prau.g_00732	Pray.g_01071
OG0000602	Prau.g_00733	Pray.g_01070
OG0000603	Prau.g_00734	Pray.g_01069
OG0000604	Prau.g_00735	Pray.g_01068
OG0000605	Prau.g_00736	Pray.g_01067
OG0000606	Prau.g_00737	Pray.g_01066
OG0000607	Prau.g_00739	Pray.g_01064
OG0000608	Prau.g_00740	Pray.g_01063
OG0000609	Prau.g_00744	Pray.g_01059
OG0000610	Prau.g_00745	Pray.g_01058
OG0000611	Prau.g_00756	Pray.g_01039
OG0000612	Prau.g_00757	Pray.g_01038
OG0000613	Prau.g_00758	Pray.g_01037
OG0000614	Prau.g_00759	Pray.g_01036
OG0000615	Prau.g_00761	Pray.g_01034
OG0000616	Prau.g_00762	Pray.g_01033
OG0000617	Prau.g_00763	Pray.g_01032
OG0000618	Prau.g_00764	Pray.g_01031
OG0000619	Prau.g_00765	Pray.g_01030
OG0000620	Prau.g_00766	Pray.g_01029
OG0000621	Prau.g_00767	Pray.g_01028
OG0000622	Prau.g_00768	Pray.g_01027
OG0000623	Prau.g_00769	Pray.g_01026
OG0000624	Prau.g_00770	Pray.g_01025
OG0000625	Prau.g_00771	Pray.g_00269
OG0000626	Prau.g_00772	Pray.g_00270
OG0000627	Prau.g_00773	Pray.g_00271
OG0000628	Prau.g_00774	Pray.g_00272
OG0000629	Prau.g_00775	Pray.g_00273
OG0000630	Prau.g_00776	Pray.g_00274
OG0000631	Prau.g_00778	Pray.g_00276
OG0000632	Prau.g_00796	Pray.g_00289
OG0000633	Prau.g_00800	Pray.g_00293
OG0000634	Prau.g_00816	Pray.g_00306
OG0000635	Prau.g_00818	Pray.g_00313
OG0000636	Prau.g_00819	Pray.g_00314
OG0000637	Prau.g_00820	Pray.g_00315
OG0000638	Prau.g_00832	Pray.g_00326
OG0000639	Prau.g_00841	Pray.g_00335
OG0000640	Prau.g_00843	Pray.g_00337
OG0000641	Prau.g_00845	Pray.g_00339
OG0000642	Prau.g_00846	Pray.g_00340
OG0000643	Prau.g_00847	Pray.g_00341
OG0000644	Prau.g_00848	Pray.g_00342
OG0000645	Prau.g_00849	Pray.g_00343
OG0000646	Prau.g_00850	Pray.g_00344
OG0000647	Prau.g_00851	Pray.g_00345
OG0000648	Prau.g_00853	Pray.g_00347
OG0000649	Prau.g_00854	Pray.g_00348
OG0000650	Prau.g_00855	Pray.g_00349
OG0000651	Prau.g_00856	Pray.g_00350
OG0000652	Prau.g_00857	Pray.g_00351
OG0000653	Prau.g_00858	Pray.g_00352
OG0000654	Prau.g_00860	Pray.g_00354
OG0000655	Prau.g_00862	Pray.g_00356
OG0000656	Prau.g_00863	Pray.g_00357
OG0000657	Prau.g_00864	Pray.g_00358
OG0000658	Prau.g_00865	Pray.g_00359
OG0000659	Prau.g_00866	Pray.g_00360
OG0000660	Prau.g_00867	Pray.g_00361
OG0000661	Prau.g_00868	Pray.g_00362
OG0000662	Prau.g_00869	Pray.g_00363
OG0000663	Prau.g_00870	Pray.g_00364
OG0000664	Prau.g_00871	Pray.g_00365
OG0000665	Prau.g_00872	Pray.g_00366
OG0000666	Prau.g_00873	Pray.g_00367
OG0000667	Prau.g_00874	Pray.g_00368
OG0000668	Prau.g_00875	Pray.g_00369
OG0000669	Prau.g_00877	Pray.g_00371
OG0000670	Prau.g_00878	Pray.g_00372
OG0000671	Prau.g_00879	Pray.g_00373
OG0000672	Prau.g_00880	Pray.g_00374
OG0000673	Prau.g_00881	Pray.g_00375
OG0000674	Prau.g_00882	Pray.g_00376
OG0000675	Prau.g_00884	Pray.g_00378
OG0000676	Prau.g_00885	Pray.g_00379
OG0000677	Prau.g_00887	Pray.g_00382
OG0000678	Prau.g_00889	Pray.g_00384
OG0000679	Prau.g_00890	Pray.g_00385
OG0000680	Prau.g_00891	Pray.g_00386
OG0000681	Prau.g_00892	Pray.g_00387
OG0000682	Prau.g_00893	Pray.g_00388
OG0000683	Prau.g_00895	Pray.g_00390
OG0000684	Prau.g_00896	Pray.g_00391
OG0000685	Prau.g_00897	Pray.g_00392
OG0000686	Prau.g_00898	Pray.g_00393
OG0000687	Prau.g_00899	Pray.g_00394
OG0000688	Prau.g_00900	Pray.g_00395
OG0000689	Prau.g_00902	Pray.g_00396
OG0000690	Prau.g_00903	Pray.g_00397
OG0000691	Prau.g_00904	Pray.g_00398
OG0000692	Prau.g_00906	Pray.g_00400
OG0000693	Prau.g_00907	Pray.g_00401
OG0000694	Prau.g_00908	Pray.g_00402
OG0000695	Prau.g_00909	Pray.g_00403
OG0000696	Prau.g_00910	Pray.g_00404
OG0000697	Prau.g_00912	Pray.g_00406
OG0000698	Prau.g_00914	Pray.g_00408
OG0000699	Prau.g_00915	Pray.g_00409
OG0000700	Prau.g_00942	Pray.g_00436
OG0000701	Prau.g_00946	Pray.g_00440
OG0000702	Prau.g_00949	Pray.g_00443
OG0000703	Prau.g_00950	Pray.g_00444
OG0000704	Prau.g_00951	Pray.g_00445
OG0000705	Prau.g_00952	Pray.g_00446
OG0000706	Prau.g_00953	Pray.g_00447
OG0000707	Prau.g_00954	Pray.g_00449
OG0000708	Prau.g_00955	Pray.g_00450
OG0000709	Prau.g_00956	Pray.g_00452
OG0000710	Prau.g_00957	Pray.g_00453
OG0000711	Prau.g_00958	Pray.g_00454
OG0000712	Prau.g_00959	Pray.g_00455
OG0000713	Prau.g_00960	Pray.g_00456
OG0000714	Prau.g_00962	Pray.g_00458
OG0000715	Prau.g_00963	Pray.g_00459
OG0000716	Prau.g_00965	Pray.g_00461
OG0000717	Prau.g_00966	Pray.g_00462
OG0000718	Prau.g_00967	Pray.g_00463
OG0000719	Prau.g_00969	Pray.g_00465
OG0000720	Prau.g_00970	Pray.g_00466
OG0000721	Prau.g_00973	Pray.g_00469
OG0000722	Prau.g_00974	Pray.g_00470
OG0000723	Prau.g_00975	Pray.g_00471
OG0000724	Prau.g_00977	Pray.g_00473
OG0000725	Prau.g_00978	Pray.g_00474
OG0000726	Prau.g_00979	Pray.g_00475
OG0000727	Prau.g_00980	Pray.g_00476
OG0000728	Prau.g_00981	Pray.g_00477
OG0000729	Prau.g_00982	Pray.g_00478
OG0000730	Prau.g_00983	Pray.g_00479
OG0000731	Prau.g_00984	Pray.g_00480
OG0000732	Prau.g_00985	Pray.g_00481
OG0000733	Prau.g_00986	Pray.g_00482
OG0000734	Prau.g_00987	Pray.g_00483
OG0000735	Prau.g_00989	Pray.g_00485
OG0000736	Prau.g_00990	Pray.g_00486
OG0000737	Prau.g_00991	Pray.g_00487
OG0000738	Prau.g_00992	Pray.g_00488
OG0000739	Prau.g_00993	Pray.g_00489
OG0000740	Prau.g_00994	Pray.g_00490
OG0000741	Prau.g_00995	Pray.g_00491
OG0000742	Prau.g_00997	Pray.g_00493
OG0000743	Prau.g_00998	Pray.g_00494
OG0000744	Prau.g_00999	Pray.g_00495
OG0000745	Prau.g_01000	Pray.g_00496
OG0000746	Prau.g_01001	Pray.g_00497
OG0000747	Prau.g_01002	Pray.g_00498
OG0000748	Prau.g_01003	Pray.g_00499
OG0000749	Prau.g_01004	Pray.g_00500
OG0000750	Prau.g_01005	Pray.g_00501
OG0000751	Prau.g_01006	Pray.g_00502
OG0000752	Prau.g_01007	Pray.g_00503
OG0000753	Prau.g_01009	Pray.g_00505
OG0000754	Prau.g_01010	Pray.g_00506
OG0000755	Prau.g_01011	Pray.g_00507
OG0000756	Prau.g_01012	Pray.g_00508
OG0000757	Prau.g_01013	Pray.g_00509
OG0000758	Prau.g_01014	Pray.g_00510
OG0000759	Prau.g_01016	Pray.g_00512
OG0000760	Prau.g_01017	Pray.g_00513
OG0000761	Prau.g_01018	Pray.g_00514
OG0000762	Prau.g_01020	Pray.g_00516
OG0000763	Prau.g_01021	Pray.g_00517
OG0000764	Prau.g_01022	Pray.g_00518
OG0000765	Prau.g_01023	Pray.g_00519
OG0000766	Prau.g_01024	Pray.g_00520
OG0000767	Prau.g_01026	Pray.g_00522
OG0000768	Prau.g_01027	Pray.g_00523
OG0000769	Prau.g_01028	Pray.g_00524
OG0000770	Prau.g_01029	Pray.g_00525
OG0000771	Prau.g_01030	Pray.g_00526
OG0000772	Prau.g_01031	Pray.g_00527
OG0000773	Prau.g_01032	Pray.g_00528
OG0000774	Prau.g_01033	Pray.g_00529
OG0000775	Prau.g_01034	Pray.g_00530
OG0000776	Prau.g_01036	Pray.g_00532
OG0000777	Prau.g_01038	Pray.g_00534
OG0000778	Prau.g_01039	Pray.g_00535
OG0000779	Prau.g_01040	Pray.g_00536
OG0000780	Prau.g_01042	Pray.g_00538
OG0000781	Prau.g_01044	Pray.g_00540
OG0000782	Prau.g_01045	Pray.g_00541
OG0000783	Prau.g_01058	Pray.g_00553
OG0000784	Prau.g_01060	Pray.g_00555
OG0000785	Prau.g_01061	Pray.g_00556
OG0000786	Prau.g_01062	Pray.g_00557
OG0000787	Prau.g_01063	Pray.g_00558
OG0000788	Prau.g_01067	Pray.g_00562
OG0000789	Prau.g_01069	Pray.g_00564
OG0000790	Prau.g_01070	Pray.g_00565
OG0000791	Prau.g_01071	Pray.g_00566
OG0000792	Prau.g_01072	Pray.g_00567
OG0000793	Prau.g_01073	Pray.g_00568
OG0000794	Prau.g_01075	Pray.g_00570
OG0000795	Prau.g_01078	Pray.g_00573
OG0000796	Prau.g_01079	Pray.g_00574
OG0000797	Prau.g_01081	Pray.g_00576
OG0000798	Prau.g_01082	Pray.g_00577
OG0000799	Prau.g_01083	Pray.g_00578
OG0000800	Prau.g_01084	Pray.g_00579
OG0000801	Prau.g_01087	Pray.g_00582
OG0000802	Prau.g_01088	Pray.g_00583
OG0000803	Prau.g_01090	Pray.g_00585
OG0000804	Prau.g_01091	Pray.g_00586
OG0000805	Prau.g_01092	Pray.g_00587
OG0000806	Prau.g_01094	Pray.g_00589
OG0000807	Prau.g_01118	Pray.g_00614
OG0000808	Prau.g_01127	Pray.g_00623
OG0000809	Prau.g_01130	Pray.g_00626
OG0000810	Prau.g_01131	Pray.g_00627
OG0000811	Prau.g_01138	Pray.g_00634
OG0000812	Prau.g_01142	Pray.g_00132
OG0000813	Prau.g_01146	Pray.g_00128
OG0000814	Prau.g_01148	Pray.g_00126
OG0000815	Prau.g_01160	Pray.g_00112
OG0000816	Prau.g_01175	Pray.g_00096
OG0000817	Prau.g_01176	Pray.g_00095
OG0000818	Prau.g_01181	Pray.g_00090
OG0000819	Prau.g_01188	Pray.g_00083
OG0000820	Prau.g_01192	Pray.g_00079
OG0000821	Prau.g_01194	Pray.g_00077
OG0000822	Prau.g_01195	Pray.g_00076
OG0000823	Prau.g_01196	Pray.g_00075
OG0000824	Prau.g_01197	Pray.g_00074
OG0000825	Prau.g_01198	Pray.g_00073
OG0000826	Prau.g_01199	Pray.g_00072
OG0000827	Prau.g_01200	Pray.g_00071
OG0000828	Prau.g_01201	Pray.g_00070
OG0000829	Prau.g_01202	Pray.g_00069
OG0000830	Prau.g_01203	Pray.g_00068
OG0000831	Prau.g_01205	Pray.g_00065
OG0000832	Prau.g_01207	Pray.g_00063
OG0000833	Prau.g_01208	Pray.g_00062
OG0000834	Prau.g_01209	Pray.g_00060
OG0000835	Prau.g_01210	Pray.g_00059
OG0000836	Prau.g_01211	Pray.g_00058
OG0000837	Prau.g_01213	Pray.g_00056
OG0000838	Prau.g_01214	Pray.g_00055
OG0000839	Prau.g_01215	Pray.g_00054
OG0000840	Prau.g_01216	Pray.g_00053
OG0000841	Prau.g_01217	Pray.g_00052
OG0000842	Prau.g_01218	Pray.g_00051
OG0000843	Prau.g_01219	Pray.g_00050
OG0000844	Prau.g_01220	Pray.g_00049
OG0000845	Prau.g_01221	Pray.g_00048
OG0000846	Prau.g_01224	Pray.g_00045
OG0000847	Prau.g_01226	Pray.g_00043
OG0000848	Prau.g_01227	Pray.g_00042
OG0000849	Prau.g_01228	Pray.g_00041
OG0000850	Prau.g_01229	Pray.g_00040
OG0000851	Prau.g_01230	Pray.g_00039
OG0000852	Prau.g_01232	Pray.g_00037
OG0000853	Prau.g_01233	Pray.g_00036
OG0000854	Prau.g_01235	Pray.g_00034
OG0000855	Prau.g_01236	Pray.g_00033
OG0000856	Prau.g_01237	Pray.g_00032
OG0000857	Prau.g_01238	Pray.g_00031
OG0000858	Prau.g_01239	Pray.g_00030
OG0000859	Prau.g_01240	Pray.g_00029
OG0000860	Prau.g_01241	Pray.g_00028
OG0000861	Prau.g_01242	Pray.g_00027
OG0000862	Prau.g_01243	Pray.g_00026
OG0000863	Prau.g_01244	Pray.g_00025
OG0000864	Prau.g_01245	Pray.g_00024
OG0000865	Prau.g_01246	Pray.g_00023
OG0000866	Prau.g_01247	Pray.g_00022
OG0000867	Prau.g_01248	Pray.g_00021
OG0000868	Prau.g_01249	Pray.g_00020
OG0000869	Prau.g_01251	Pray.g_00018
OG0000870	Prau.g_01252	Pray.g_00017
OG0000871	Prau.g_01254	Pray.g_00015
OG0000872	Prau.g_01255	Pray.g_00014
OG0000873	Prau.g_01257	Pray.g_00012
OG0000874	Prau.g_01258	Pray.g_00011
OG0000875	Prau.g_01259	Pray.g_00010
OG0000876	Prau.g_01260	Pray.g_00009
OG0000877	Prau.g_01262	Pray.g_00007
OG0000878	Prau.g_01346	Pray.g_01895
OG0000879	Prau.g_01359	Pray.g_01881
OG0000880	Prau.g_01360	Pray.g_01880
OG0000881	Prau.g_01361	Pray.g_01879
OG0000882	Prau.g_01362	Pray.g_01878
OG0000883	Prau.g_01363	Pray.g_01877
OG0000884	Prau.g_01366	Pray.g_01875
OG0000885	Prau.g_01367	Pray.g_01874
OG0000886	Prau.g_01368	Pray.g_01873
OG0000887	Prau.g_01369	Pray.g_01872
OG0000888	Prau.g_01370	Pray.g_01871
OG0000889	Prau.g_01373	Pray.g_01868
OG0000890	Prau.g_01374	Pray.g_01867
OG0000891	Prau.g_01375	Pray.g_01866
OG0000892	Prau.g_01377	Pray.g_01864
OG0000893	Prau.g_01378	Pray.g_01863
OG0000894	Prau.g_01379	Pray.g_01862
OG0000895	Prau.g_01380	Pray.g_01861
OG0000896	Prau.g_01381	Pray.g_01860
OG0000897	Prau.g_01382	Pray.g_01859
OG0000898	Prau.g_01384	Pray.g_01857
OG0000899	Prau.g_01385	Pray.g_01856
OG0000900	Prau.g_01391	Pray.g_01847
OG0000901	Prau.g_01395	Pray.g_01843
OG0000902	Prau.g_01396	Pray.g_01842
OG0000903	Prau.g_01397	Pray.g_01841
OG0000904	Prau.g_01399	Pray.g_01839
OG0000905	Prau.g_01401	Pray.g_01837
OG0000906	Prau.g_01403	Pray.g_01835
OG0000907	Prau.g_01404	Pray.g_01834
OG0000908	Prau.g_01407	Pray.g_01831
OG0000909	Prau.g_01411	Pray.g_01827
OG0000910	Prau.g_01412	Pray.g_01826
OG0000911	Prau.g_01413	Pray.g_01825
OG0000912	Prau.g_01414	Pray.g_01824
OG0000913	Prau.g_01415	Pray.g_01823
OG0000914	Prau.g_01416	Pray.g_01822
OG0000915	Prau.g_01417	Pray.g_01821
OG0000916	Prau.g_01418	Pray.g_01820
OG0000917	Prau.g_01419	Pray.g_01819
OG0000918	Prau.g_01420	Pray.g_01818
OG0000919	Prau.g_01421	Pray.g_01817
OG0000920	Prau.g_01422	Pray.g_01816
OG0000921	Prau.g_01423	Pray.g_01815
OG0000922	Prau.g_01424	Pray.g_01814
OG0000923	Prau.g_01425	Pray.g_01813
OG0000924	Prau.g_01426	Pray.g_01812
OG0000925	Prau.g_01427	Pray.g_01811
OG0000926	Prau.g_01436	Pray.g_01787
OG0000927	Prau.g_01510	Pray.g_01740
OG0000928	Prau.g_01511	Pray.g_01739
OG0000929	Prau.g_01512	Pray.g_01738
OG0000930	Prau.g_01513	Pray.g_01737
OG0000931	Prau.g_01514	Pray.g_01736
OG0000932	Prau.g_01516	Pray.g_01734
OG0000933	Prau.g_01517	Pray.g_01733
OG0000934	Prau.g_01518	Pray.g_01732
OG0000935	Prau.g_01519	Pray.g_01731
OG0000936	Prau.g_01520	Pray.g_01730
OG0000937	Prau.g_01521	Pray.g_01729
OG0000938	Prau.g_01522	Pray.g_01728
OG0000939	Prau.g_01523	Pray.g_01727
OG0000940	Prau.g_01524	Pray.g_01726
OG0000941	Prau.g_01526	Pray.g_01724
OG0000942	Prau.g_01527	Pray.g_01723
OG0000943	Prau.g_01533	Pray.g_01720
OG0000944	Prau.g_01534	Pray.g_01719
OG0000945	Prau.g_01535	Pray.g_01718
OG0000946	Prau.g_01536	Pray.g_01717
OG0000947	Prau.g_01537	Pray.g_01716
OG0000948	Prau.g_01538	Pray.g_01715
OG0000949	Prau.g_01539	Pray.g_01714
OG0000950	Prau.g_01540	Pray.g_01713
OG0000951	Prau.g_01541	Pray.g_01712
OG0000952	Prau.g_01542	Pray.g_01711
OG0000953	Prau.g_01543	Pray.g_01710
OG0000954	Prau.g_01544	Pray.g_01709
OG0000955	Prau.g_01545	Pray.g_01708
OG0000956	Prau.g_01546	Pray.g_01707
OG0000957	Prau.g_01547	Pray.g_01706
OG0000958	Prau.g_01548	Pray.g_01705
OG0000959	Prau.g_01549	Pray.g_01704
OG0000960	Prau.g_01550	Pray.g_01703
OG0000961	Prau.g_01554	Pray.g_01699
OG0000962	Prau.g_01555	Pray.g_01698
OG0000963	Prau.g_01556	Pray.g_01697
OG0000964	Prau.g_01558	Pray.g_01695
OG0000965	Prau.g_01559	Pray.g_01694
OG0000966	Prau.g_01560	Pray.g_01693
OG0000967	Prau.g_01561	Pray.g_01692
OG0000968	Prau.g_01562	Pray.g_01691
OG0000969	Prau.g_01563	Pray.g_01690
OG0000970	Prau.g_01564	Pray.g_01689
OG0000971	Prau.g_01565	Pray.g_01688
OG0000972	Prau.g_01566	Pray.g_01687
OG0000973	Prau.g_01567	Pray.g_01686
OG0000974	Prau.g_01569	Pray.g_01684
OG0000975	Prau.g_01572	Pray.g_01681
OG0000976	Prau.g_01574	Pray.g_01679
OG0000977	Prau.g_01575	Pray.g_01678
OG0000978	Prau.g_01576	Pray.g_01677
OG0000979	Prau.g_01578	Pray.g_01675
OG0000980	Prau.g_01579	Pray.g_01674
OG0000981	Prau.g_01580	Pray.g_01673
OG0000982	Prau.g_01581	Pray.g_01672
OG0000983	Prau.g_01583	Pray.g_01670
OG0000984	Prau.g_01584	Pray.g_01669
OG0000985	Prau.g_01585	Pray.g_01668
OG0000986	Prau.g_01586	Pray.g_01667
OG0000987	Prau.g_01587	Pray.g_01666
OG0000988	Prau.g_01588	Pray.g_01665
OG0000989	Prau.g_01589	Pray.g_01664
OG0000990	Prau.g_01590	Pray.g_01663
OG0000991	Prau.g_01591	Pray.g_01662
OG0000992	Prau.g_01592	Pray.g_01661
OG0000993	Prau.g_01593	Pray.g_01660
OG0000994	Prau.g_01594	Pray.g_01659
OG0000995	Prau.g_01595	Pray.g_01658
OG0000996	Prau.g_01596	Pray.g_01657
OG0000997	Prau.g_01597	Pray.g_01656
OG0000998	Prau.g_01598	Pray.g_01655
OG0000999	Prau.g_01599	Pray.g_01654
OG0001000	Prau.g_01600	Pray.g_01653
OG0001001	Prau.g_01602	Pray.g_01651
OG0001002	Prau.g_01603	Pray.g_01650
OG0001003	Prau.g_01604	Pray.g_01649
OG0001004	Prau.g_01605	Pray.g_01648
OG0001005	Prau.g_01606	Pray.g_01647
OG0001006	Prau.g_01607	Pray.g_01646
OG0001007	Prau.g_01608	Pray.g_01645
OG0001008	Prau.g_01610	Pray.g_01643
OG0001009	Prau.g_01611	Pray.g_01642
OG0001010	Prau.g_01619	Pray.g_01634
OG0001011	Prau.g_01626	Pray.g_01627
OG0001012	Prau.g_01652	Pray.g_01600
OG0001013	Prau.g_01726	Pray.g_01565
OG0001014	Prau.g_01727	Pray.g_01564
OG0001015	Prau.g_01733	Pray.g_01558
OG0001016	Prau.g_01734	Pray.g_01557
OG0001017	Prau.g_01735	Pray.g_01556
OG0001018	Prau.g_01736	Pray.g_01555
OG0001019	Prau.g_01738	Pray.g_01553
OG0001020	Prau.g_01739	Pray.g_01552
OG0001021	Prau.g_01740	Pray.g_01551
OG0001022	Prau.g_01741	Pray.g_01550
OG0001023	Prau.g_01742	Pray.g_01549
OG0001024	Prau.g_01743	Pray.g_01548
OG0001025	Prau.g_01744	Pray.g_01547
OG0001026	Prau.g_01746	Pray.g_01545
OG0001027	Prau.g_01747	Pray.g_01544
OG0001028	Prau.g_01748	Pray.g_01543
OG0001029	Prau.g_01749	Pray.g_01542
OG0001030	Prau.g_01750	Pray.g_01541
OG0001031	Prau.g_01751	Pray.g_01540
OG0001032	Prau.g_01752	Pray.g_01539
OG0001033	Prau.g_01753	Pray.g_01538
OG0001034	Prau.g_01754	Pray.g_01537
OG0001035	Prau.g_01756	Pray.g_01535
OG0001036	Prau.g_01757	Pray.g_01534
OG0001037	Prau.g_01758	Pray.g_01533
OG0001038	Prau.g_01759	Pray.g_01532
OG0001039	Prau.g_01760	Pray.g_01531
OG0001040	Prau.g_01761	Pray.g_01530
OG0001041	Prau.g_01762	Pray.g_01529
OG0001042	Prau.g_01763	Pray.g_01528
OG0001043	Prau.g_01764	Pray.g_01527
OG0001044	Prau.g_01765	Pray.g_01526
OG0001045	Prau.g_01766	Pray.g_01525
OG0001046	Prau.g_01767	Pray.g_01524
OG0001047	Prau.g_01770	Pray.g_01521
OG0001048	Prau.g_01772	Pray.g_01519
OG0001049	Prau.g_01773	Pray.g_01518
OG0001050	Prau.g_01774	Pray.g_01517
OG0001051	Prau.g_01775	Pray.g_01516
OG0001052	Prau.g_01776	Pray.g_01515
OG0001053	Prau.g_01777	Pray.g_01513
OG0001054	Prau.g_01779	Pray.g_01512
OG0001055	Prau.g_01780	Pray.g_01511
OG0001056	Prau.g_01781	Pray.g_01510
OG0001057	Prau.g_01782	Pray.g_01509
OG0001058	Prau.g_01783	Pray.g_01508
OG0001059	Prau.g_01784	Pray.g_01507
OG0001060	Prau.g_01785	Pray.g_01506
OG0001061	Prau.g_01786	Pray.g_01505
OG0001062	Prau.g_01787	Pray.g_01504
OG0001063	Prau.g_01788	Pray.g_01503
OG0001064	Prau.g_01790	Pray.g_01229
OG0001065	Prau.g_01794	Pray.g_01234
OG0001066	Prau.g_01795	Pray.g_01235
OG0001067	Prau.g_01796	Pray.g_01236
OG0001068	Prau.g_01798	Pray.g_01238
OG0001069	Prau.g_01799	Pray.g_01239
OG0001070	Prau.g_01800	Pray.g_01240
OG0001071	Prau.g_01801	Pray.g_01241
OG0001072	Prau.g_01802	Pray.g_01242
OG0001073	Prau.g_01803	Pray.g_01243
OG0001074	Prau.g_01804	Pray.g_01244
OG0001075	Prau.g_01805	Pray.g_01245
OG0001076	Prau.g_01806	Pray.g_01246
OG0001077	Prau.g_01807	Pray.g_01247
OG0001078	Prau.g_01808	Pray.g_01248
OG0001079	Prau.g_01809	Pray.g_01249
OG0001080	Prau.g_01810	Pray.g_01250
OG0001081	Prau.g_01813	Pray.g_01253
OG0001082	Prau.g_01814	Pray.g_01254
OG0001083	Prau.g_01815	Pray.g_01255
OG0001084	Prau.g_01817	Pray.g_01257
OG0001085	Prau.g_01818	Pray.g_01258
OG0001086	Prau.g_01819	Pray.g_01259
OG0001087	Prau.g_01820	Pray.g_01260
OG0001088	Prau.g_01821	Pray.g_01261
OG0001089	Prau.g_01827	Pray.g_01264
OG0001090	Prau.g_01829	Pray.g_01266
OG0001091	Prau.g_01830	Pray.g_01267
OG0001092	Prau.g_01831	Pray.g_01268
OG0001093	Prau.g_01832	Pray.g_01269
OG0001094	Prau.g_01833	Pray.g_01270
OG0001095	Prau.g_01834	Pray.g_01271
OG0001096	Prau.g_01835	Pray.g_01272
OG0001097	Prau.g_01836	Pray.g_01273
OG0001098	Prau.g_01837	Pray.g_01274
OG0001099	Prau.g_01838	Pray.g_01275
OG0001100	Prau.g_01839	Pray.g_01276
OG0001101	Prau.g_01840	Pray.g_01277
OG0001102	Prau.g_01841	Pray.g_01278
OG0001103	Prau.g_01842	Pray.g_01279
OG0001104	Prau.g_01843	Pray.g_01280
OG0001105	Prau.g_01844	Pray.g_01281
OG0001106	Prau.g_01845	Pray.g_01282
OG0001107	Prau.g_01846	Pray.g_01283
OG0001108	Prau.g_01847	Pray.g_01284
OG0001109	Prau.g_01848	Pray.g_01285
OG0001110	Prau.g_01849	Pray.g_01286
OG0001111	Prau.g_01850	Pray.g_01287
OG0001112	Prau.g_01851	Pray.g_01288
OG0001113	Prau.g_01852	Pray.g_01289
OG0001114	Prau.g_01853	Pray.g_01290
OG0001115	Prau.g_01854	Pray.g_01291
OG0001116	Prau.g_01855	Pray.g_01292
OG0001117	Prau.g_01856	Pray.g_01293
OG0001118	Prau.g_01857	Pray.g_01294
OG0001119	Prau.g_01858	Pray.g_01295
OG0001120	Prau.g_01859	Pray.g_01296
OG0001121	Prau.g_01861	Pray.g_01298
OG0001122	Prau.g_01862	Pray.g_01299
OG0001123	Prau.g_01863	Pray.g_01300
OG0001124	Prau.g_01865	Pray.g_01302
OG0001125	Prau.g_01867	Pray.g_01304
OG0001126	Prau.g_01868	Pray.g_01305
OG0001127	Prau.g_01870	Pray.g_01307
OG0001128	Prau.g_01871	Pray.g_01308
OG0001129	Prau.g_01872	Pray.g_01309
OG0001130	Prau.g_01875	Pray.g_01312
OG0001131	Prau.g_01876	Pray.g_01313
OG0001132	Prau.g_01877	Pray.g_01314
OG0001133	Prau.g_01878	Pray.g_01315
OG0001134	Prau.g_01879	Pray.g_01316
OG0001135	Prau.g_01880	Pray.g_01317
OG0001136	Prau.g_01881	Pray.g_01318
OG0001137	Prau.g_01882	Pray.g_01319
OG0001138	Prau.g_01883	Pray.g_01320
OG0001139	Prau.g_01884	Pray.g_01321
OG0001140	Prau.g_01885	Pray.g_01322
OG0001141	Prau.g_01886	Pray.g_01323
OG0001142	Prau.g_01889	Pray.g_01327
OG0001143	Prau.g_01890	Pray.g_01328
OG0001144	Prau.g_01891	Pray.g_01329
