Orthogroup	Prau	Praq
OG0000559	Prau.g_00676	Praq.g_00966
OG0000560	Prau.g_00678	Praq.g_00964
OG0000561	Prau.g_00679	Praq.g_00963
OG0000562	Prau.g_00680	Praq.g_00962
OG0000563	Prau.g_00681	Praq.g_00961
OG0000564	Prau.g_00682	Praq.g_00960
OG0000565	Prau.g_00683	Praq.g_00959
OG0000566	Prau.g_00684	Praq.g_00958
OG0000567	Prau.g_00685	Praq.g_00957
OG0000568	Prau.g_00686	Praq.g_00775
OG0000569	Prau.g_00687	Praq.g_00776
OG0000570	Prau.g_00688	Praq.g_00777
OG0000571	Prau.g_00689	Praq.g_00778
OG0000572	Prau.g_00690	Praq.g_00779
OG0000573	Prau.g_00693	Praq.g_00782
OG0000574	Prau.g_00694	Praq.g_00783
OG0000575	Prau.g_00695	Praq.g_00784
OG0000576	Prau.g_00696	Praq.g_00785
OG0000577	Prau.g_00697	Praq.g_00786
OG0000578	Prau.g_00698	Praq.g_00787
OG0000579	Prau.g_00699	Praq.g_00788
OG0000580	Prau.g_00700	Praq.g_00789
OG0000581	Prau.g_00701	Praq.g_00790
OG0000582	Prau.g_00702	Praq.g_00791
OG0000583	Prau.g_00703	Praq.g_00792
OG0000584	Prau.g_00704	Praq.g_00793
OG0000585	Prau.g_00705	Praq.g_00794
OG0000586	Prau.g_00707	Praq.g_00796
OG0000587	Prau.g_00708	Praq.g_00797
OG0000588	Prau.g_00710	Praq.g_00799
OG0000589	Prau.g_00711	Praq.g_00800
OG0000590	Prau.g_00713	Praq.g_00802
OG0000591	Prau.g_00719	Praq.g_00808
OG0000592	Prau.g_00720	Praq.g_00809
OG0000593	Prau.g_00721	Praq.g_00810
OG0000594	Prau.g_00723	Praq.g_00812
OG0000595	Prau.g_00724	Praq.g_00813
OG0000596	Prau.g_00725	Praq.g_00814
OG0000597	Prau.g_00727	Praq.g_00816
OG0000598	Prau.g_00728	Praq.g_00817
OG0000599	Prau.g_00729	Praq.g_00818
OG0000600	Prau.g_00730	Praq.g_00819
OG0000601	Prau.g_00732	Praq.g_00821
OG0000602	Prau.g_00733	Praq.g_00822
OG0000603	Prau.g_00734	Praq.g_00823
OG0000604	Prau.g_00735	Praq.g_00824
OG0000605	Prau.g_00736	Praq.g_00825
OG0000606	Prau.g_00737	Praq.g_00826
OG0000607	Prau.g_00739	Praq.g_00828
OG0000608	Prau.g_00740	Praq.g_00829
OG0000609	Prau.g_00744	Praq.g_00833
OG0000610	Prau.g_00745	Praq.g_00834
OG0000611	Prau.g_00756	Praq.g_00584
OG0000612	Prau.g_00757	Praq.g_00585
OG0000613	Prau.g_00758	Praq.g_00586
OG0000614	Prau.g_00759	Praq.g_00587
OG0000615	Prau.g_00761	Praq.g_00589
OG0000616	Prau.g_00762	Praq.g_00590
OG0000617	Prau.g_00763	Praq.g_00591
OG0000618	Prau.g_00764	Praq.g_00592
OG0000619	Prau.g_00765	Praq.g_00593
OG0000620	Prau.g_00766	Praq.g_00594
OG0000621	Prau.g_00767	Praq.g_00595
OG0000622	Prau.g_00768	Praq.g_00596
OG0000623	Prau.g_00769	Praq.g_00597
OG0000624	Prau.g_00770	Praq.g_00598
OG0000625	Prau.g_00771	Praq.g_00599
OG0000626	Prau.g_00772	Praq.g_00600
OG0000627	Prau.g_00773	Praq.g_00601
OG0000628	Prau.g_00774	Praq.g_00602
OG0000629	Prau.g_00775	Praq.g_00603
OG0000630	Prau.g_00776	Praq.g_00604
OG0000631	Prau.g_00778	Praq.g_00606
OG0000632	Prau.g_00796	Praq.g_00618
OG0000633	Prau.g_00800	Praq.g_00622
OG0000634	Prau.g_00816	Praq.g_00637
OG0000635	Prau.g_00818	Praq.g_00638
OG0000636	Prau.g_00819	Praq.g_00639
OG0000637	Prau.g_00820	Praq.g_00640
OG0000638	Prau.g_00832	Praq.g_00647
OG0000639	Prau.g_00841	Praq.g_00656
OG0000640	Prau.g_00843	Praq.g_00658
OG0000641	Prau.g_00845	Praq.g_00661
OG0000642	Prau.g_00846	Praq.g_00662
OG0000643	Prau.g_00847	Praq.g_00663
OG0000644	Prau.g_00848	Praq.g_00664
OG0000645	Prau.g_00849	Praq.g_00665
OG0000646	Prau.g_00850	Praq.g_00666
OG0000647	Prau.g_00851	Praq.g_00667
OG0000648	Prau.g_00853	Praq.g_00669
OG0000649	Prau.g_00854	Praq.g_00670
OG0000650	Prau.g_00855	Praq.g_00671
OG0000651	Prau.g_00856	Praq.g_00672
OG0000652	Prau.g_00857	Praq.g_00673
OG0000653	Prau.g_00858	Praq.g_00674
OG0000654	Prau.g_00860	Praq.g_00676
OG0000655	Prau.g_00862	Praq.g_00678
OG0000656	Prau.g_00863	Praq.g_01407
OG0000657	Prau.g_00864	Praq.g_01408
OG0000658	Prau.g_00865	Praq.g_01409
OG0000659	Prau.g_00866	Praq.g_01410
OG0000660	Prau.g_00867	Praq.g_01411
OG0000661	Prau.g_00868	Praq.g_01412
OG0000662	Prau.g_00869	Praq.g_01413
OG0000663	Prau.g_00870	Praq.g_01414
OG0000664	Prau.g_00871	Praq.g_01415
OG0000665	Prau.g_00872	Praq.g_01416
OG0000666	Prau.g_00873	Praq.g_01417
OG0000667	Prau.g_00874	Praq.g_01418
OG0000668	Prau.g_00875	Praq.g_01419
OG0000669	Prau.g_00877	Praq.g_01421
OG0000670	Prau.g_00878	Praq.g_01422
OG0000671	Prau.g_00879	Praq.g_01423
OG0000672	Prau.g_00880	Praq.g_01424
OG0000673	Prau.g_00881	Praq.g_01425
OG0000674	Prau.g_00882	Praq.g_01426
OG0000675	Prau.g_00884	Praq.g_01428
OG0000676	Prau.g_00885	Praq.g_01429
OG0000677	Prau.g_00887	Praq.g_01431
OG0000678	Prau.g_00889	Praq.g_01433
OG0000679	Prau.g_00890	Praq.g_01434
OG0000680	Prau.g_00891	Praq.g_01435
OG0000681	Prau.g_00892	Praq.g_01436
OG0000682	Prau.g_00893	Praq.g_01437
OG0000683	Prau.g_00895	Praq.g_01439
OG0000684	Prau.g_00896	Praq.g_01440
OG0000685	Prau.g_00897	Praq.g_01441
OG0000686	Prau.g_00898	Praq.g_01442
OG0000687	Prau.g_00899	Praq.g_01443
OG0000688	Prau.g_00900	Praq.g_01444
OG0000689	Prau.g_00902	Praq.g_01445
OG0000690	Prau.g_00903	Praq.g_01446
OG0000691	Prau.g_00904	Praq.g_01447
OG0000692	Prau.g_00906	Praq.g_01449
OG0000693	Prau.g_00907	Praq.g_01450
OG0000694	Prau.g_00908	Praq.g_01451
OG0000695	Prau.g_00909	Praq.g_01452
OG0000696	Prau.g_00910	Praq.g_01454
OG0000697	Prau.g_00912	Praq.g_01456
OG0000698	Prau.g_00914	Praq.g_01458
OG0000699	Prau.g_00915	Praq.g_01459
OG0000700	Prau.g_00942	Praq.g_01473
OG0000701	Prau.g_00946	Praq.g_01478
OG0000702	Prau.g_00949	Praq.g_01481
OG0000703	Prau.g_00950	Praq.g_01482
OG0000704	Prau.g_00951	Praq.g_01483
OG0000705	Prau.g_00952	Praq.g_01484
OG0000706	Prau.g_00953	Praq.g_01485
OG0000707	Prau.g_00954	Praq.g_01487
OG0000708	Prau.g_00955	Praq.g_01488
OG0000709	Prau.g_00956	Praq.g_01490
OG0000710	Prau.g_00957	Praq.g_01491
OG0000711	Prau.g_00958	Praq.g_01492
OG0000712	Prau.g_00959	Praq.g_01493
OG0000713	Prau.g_00960	Praq.g_01494
OG0000714	Prau.g_00962	Praq.g_01496
OG0000715	Prau.g_00963	Praq.g_01497
OG0000716	Prau.g_00965	Praq.g_01499
OG0000717	Prau.g_00966	Praq.g_01500
OG0000718	Prau.g_00967	Praq.g_01501
OG0000719	Prau.g_00969	Praq.g_01503
OG0000720	Prau.g_00970	Praq.g_01504
OG0000721	Prau.g_00973	Praq.g_01506
OG0000722	Prau.g_00974	Praq.g_01507
OG0000723	Prau.g_00975	Praq.g_01508
OG0000724	Prau.g_00977	Praq.g_01510
OG0000725	Prau.g_00978	Praq.g_01511
OG0000726	Prau.g_00979	Praq.g_01512
OG0000727	Prau.g_00980	Praq.g_01513
OG0000728	Prau.g_00981	Praq.g_01514
OG0000729	Prau.g_00982	Praq.g_01515
OG0000730	Prau.g_00983	Praq.g_01516
OG0000731	Prau.g_00984	Praq.g_01517
OG0000732	Prau.g_00985	Praq.g_01518
OG0000733	Prau.g_00986	Praq.g_01519
OG0000734	Prau.g_00987	Praq.g_01520
OG0000735	Prau.g_00989	Praq.g_01522
OG0000736	Prau.g_00990	Praq.g_01523
OG0000737	Prau.g_00991	Praq.g_01524
OG0000738	Prau.g_00992	Praq.g_01525
OG0000739	Prau.g_00993	Praq.g_01526
OG0000740	Prau.g_00994	Praq.g_01527
OG0000741	Prau.g_00995	Praq.g_01528
OG0000742	Prau.g_00997	Praq.g_01530
OG0000743	Prau.g_00998	Praq.g_01531
OG0000744	Prau.g_00999	Praq.g_01532
OG0000745	Prau.g_01000	Praq.g_01533
OG0000746	Prau.g_01001	Praq.g_01534
OG0000747	Prau.g_01002	Praq.g_01535
OG0000748	Prau.g_01003	Praq.g_01536
OG0000749	Prau.g_01004	Praq.g_01537
OG0000750	Prau.g_01005	Praq.g_01538
OG0000751	Prau.g_01006	Praq.g_01539
OG0000752	Prau.g_01007	Praq.g_01540
OG0000753	Prau.g_01009	Praq.g_01542
OG0000754	Prau.g_01010	Praq.g_01543
OG0000755	Prau.g_01011	Praq.g_01544
OG0000756	Prau.g_01012	Praq.g_01545
OG0000757	Prau.g_01013	Praq.g_01546
OG0000758	Prau.g_01014	Praq.g_01547
OG0000759	Prau.g_01016	Praq.g_01549
OG0000760	Prau.g_01017	Praq.g_01550
OG0000761	Prau.g_01018	Praq.g_01551
OG0000762	Prau.g_01020	Praq.g_01553
OG0000763	Prau.g_01021	Praq.g_01554
OG0000764	Prau.g_01022	Praq.g_01555
OG0000765	Prau.g_01023	Praq.g_01556
OG0000766	Prau.g_01024	Praq.g_01557
OG0000767	Prau.g_01026	Praq.g_01559
OG0000768	Prau.g_01027	Praq.g_01560
OG0000769	Prau.g_01028	Praq.g_01561
OG0000770	Prau.g_01029	Praq.g_01562
OG0000771	Prau.g_01030	Praq.g_01563
OG0000772	Prau.g_01031	Praq.g_01564
OG0000773	Prau.g_01032	Praq.g_01565
OG0000774	Prau.g_01033	Praq.g_01566
OG0000775	Prau.g_01034	Praq.g_01567
OG0000776	Prau.g_01036	Praq.g_01568
OG0000777	Prau.g_01038	Praq.g_01570
OG0000778	Prau.g_01039	Praq.g_01571
OG0000779	Prau.g_01040	Praq.g_01572
OG0000780	Prau.g_01042	Praq.g_01574
OG0000781	Prau.g_01044	Praq.g_01576
OG0000782	Prau.g_01045	Praq.g_01577
OG0000783	Prau.g_01058	Praq.g_01588
OG0000784	Prau.g_01060	Praq.g_01590
OG0000785	Prau.g_01061	Praq.g_01591
OG0000786	Prau.g_01062	Praq.g_01592
OG0000787	Prau.g_01063	Praq.g_01593
OG0000788	Prau.g_01067	Praq.g_01597
OG0000789	Prau.g_01069	Praq.g_01599
OG0000790	Prau.g_01070	Praq.g_01600
OG0000791	Prau.g_01071	Praq.g_01601
OG0000792	Prau.g_01072	Praq.g_01602
OG0000793	Prau.g_01073	Praq.g_01603
OG0000794	Prau.g_01075	Praq.g_01605
OG0000795	Prau.g_01078	Praq.g_01608
OG0000796	Prau.g_01079	Praq.g_01609
OG0000797	Prau.g_01081	Praq.g_01611
OG0000798	Prau.g_01082	Praq.g_01612
OG0000799	Prau.g_01083	Praq.g_01613
OG0000800	Prau.g_01084	Praq.g_01614
OG0000801	Prau.g_01087	Praq.g_01617
OG0000802	Prau.g_01088	Praq.g_01618
OG0000803	Prau.g_01090	Praq.g_01620
OG0000804	Prau.g_01091	Praq.g_01621
OG0000805	Prau.g_01092	Praq.g_01622
OG0000806	Prau.g_01094	Praq.g_01624
OG0000807	Prau.g_01118	Praq.g_01649
OG0000808	Prau.g_01127	Praq.g_01658
OG0000809	Prau.g_01130	Praq.g_01661
OG0000810	Prau.g_01131	Praq.g_01662
OG0000811	Prau.g_01138	Praq.g_01669
OG0000812	Prau.g_01142	Praq.g_01273
OG0000813	Prau.g_01146	Praq.g_01276
OG0000814	Prau.g_01148	Praq.g_01278
OG0000815	Prau.g_01160	Praq.g_01287
OG0000816	Prau.g_01175	Praq.g_01301
OG0000817	Prau.g_01176	Praq.g_01302
OG0000818	Prau.g_01181	Praq.g_01307
OG0000819	Prau.g_01188	Praq.g_01314
OG0000820	Prau.g_01192	Praq.g_01318
OG0000821	Prau.g_01194	Praq.g_01320
OG0000822	Prau.g_01195	Praq.g_01321
OG0000823	Prau.g_01196	Praq.g_01322
OG0000824	Prau.g_01197	Praq.g_01323
OG0000825	Prau.g_01198	Praq.g_01324
OG0000826	Prau.g_01199	Praq.g_01325
OG0000827	Prau.g_01200	Praq.g_01326
OG0000828	Prau.g_01201	Praq.g_01327
OG0000829	Prau.g_01202	Praq.g_01328
OG0000830	Prau.g_01203	Praq.g_01329
OG0000831	Prau.g_01205	Praq.g_01332
OG0000832	Prau.g_01207	Praq.g_01334
OG0000833	Prau.g_01208	Praq.g_01335
OG0000834	Prau.g_01209	Praq.g_01336
OG0000835	Prau.g_01210	Praq.g_01337
OG0000836	Prau.g_01211	Praq.g_01338
OG0000837	Prau.g_01213	Praq.g_01340
OG0000838	Prau.g_01214	Praq.g_01341
OG0000839	Prau.g_01215	Praq.g_01342
OG0000840	Prau.g_01216	Praq.g_01343
OG0000841	Prau.g_01217	Praq.g_01344
OG0000842	Prau.g_01218	Praq.g_01345
OG0000843	Prau.g_01219	Praq.g_01346
OG0000844	Prau.g_01220	Praq.g_01347
OG0000845	Prau.g_01221	Praq.g_01348
OG0000846	Prau.g_01224	Praq.g_01351
OG0000847	Prau.g_01226	Praq.g_01353
OG0000848	Prau.g_01227	Praq.g_01354
OG0000849	Prau.g_01228	Praq.g_01355
OG0000850	Prau.g_01229	Praq.g_01356
OG0000851	Prau.g_01230	Praq.g_01357
OG0000852	Prau.g_01232	Praq.g_01359
OG0000853	Prau.g_01233	Praq.g_01360
OG0000854	Prau.g_01235	Praq.g_01362
OG0000855	Prau.g_01236	Praq.g_01363
OG0000856	Prau.g_01237	Praq.g_01364
OG0000857	Prau.g_01238	Praq.g_01365
OG0000858	Prau.g_01239	Praq.g_01366
OG0000859	Prau.g_01240	Praq.g_01367
OG0000860	Prau.g_01241	Praq.g_01368
OG0000861	Prau.g_01242	Praq.g_01369
OG0000862	Prau.g_01243	Praq.g_01370
OG0000863	Prau.g_01244	Praq.g_01371
OG0000864	Prau.g_01245	Praq.g_01372
OG0000865	Prau.g_01246	Praq.g_01373
OG0000866	Prau.g_01247	Praq.g_01374
OG0000867	Prau.g_01248	Praq.g_01375
OG0000868	Prau.g_01249	Praq.g_01376
OG0000869	Prau.g_01251	Praq.g_01378
OG0000870	Prau.g_01252	Praq.g_01379
OG0000871	Prau.g_01254	Praq.g_01381
OG0000872	Prau.g_01255	Praq.g_01382
OG0000873	Prau.g_01257	Praq.g_01384
OG0000874	Prau.g_01258	Praq.g_01385
OG0000875	Prau.g_01259	Praq.g_01386
OG0000876	Prau.g_01260	Praq.g_01387
OG0000877	Prau.g_01262	Praq.g_01389
OG0000878	Prau.g_01346	Praq.g_00112
OG0000879	Prau.g_01359	Praq.g_00122
OG0000880	Prau.g_01360	Praq.g_00123
OG0000881	Prau.g_01361	Praq.g_00124
OG0000882	Prau.g_01362	Praq.g_00125
OG0000883	Prau.g_01363	Praq.g_00126
OG0000884	Prau.g_01366	Praq.g_00128
OG0000885	Prau.g_01367	Praq.g_00129
OG0000886	Prau.g_01368	Praq.g_00130
OG0000887	Prau.g_01369	Praq.g_00131
OG0000888	Prau.g_01370	Praq.g_00132
OG0000889	Prau.g_01373	Praq.g_00135
OG0000890	Prau.g_01374	Praq.g_00136
OG0000891	Prau.g_01375	Praq.g_00137
OG0000892	Prau.g_01377	Praq.g_00139
OG0000893	Prau.g_01378	Praq.g_00140
OG0000894	Prau.g_01379	Praq.g_00141
OG0000895	Prau.g_01380	Praq.g_00142
OG0000896	Prau.g_01381	Praq.g_00143
OG0000897	Prau.g_01382	Praq.g_00144
OG0000898	Prau.g_01384	Praq.g_00146
OG0000899	Prau.g_01385	Praq.g_00147
OG0000900	Prau.g_01391	Praq.g_00157
OG0000901	Prau.g_01395	Praq.g_00161
OG0000902	Prau.g_01396	Praq.g_00162
OG0000903	Prau.g_01397	Praq.g_00163
OG0000904	Prau.g_01399	Praq.g_00165
OG0000905	Prau.g_01401	Praq.g_00167
OG0000906	Prau.g_01403	Praq.g_00169
OG0000907	Prau.g_01404	Praq.g_00170
OG0000908	Prau.g_01407	Praq.g_00173
OG0000909	Prau.g_01411	Praq.g_00179
OG0000910	Prau.g_01412	Praq.g_00180
OG0000911	Prau.g_01413	Praq.g_00181
OG0000912	Prau.g_01414	Praq.g_00182
OG0000913	Prau.g_01415	Praq.g_00183
OG0000914	Prau.g_01416	Praq.g_00184
OG0000915	Prau.g_01417	Praq.g_00185
OG0000916	Prau.g_01418	Praq.g_00186
OG0000917	Prau.g_01419	Praq.g_00187
OG0000918	Prau.g_01420	Praq.g_00188
OG0000919	Prau.g_01421	Praq.g_00189
OG0000920	Prau.g_01422	Praq.g_00190
OG0000921	Prau.g_01423	Praq.g_00191
OG0000922	Prau.g_01424	Praq.g_00192
OG0000923	Prau.g_01425	Praq.g_00193
OG0000924	Prau.g_01426	Praq.g_00194
OG0000925	Prau.g_01427	Praq.g_00195
OG0000926	Prau.g_01436	Praq.g_00258
OG0000927	Prau.g_01510	Praq.g_00276
OG0000928	Prau.g_01511	Praq.g_00277
OG0000929	Prau.g_01512	Praq.g_00278
OG0000930	Prau.g_01513	Praq.g_00279
OG0000931	Prau.g_01514	Praq.g_00280
OG0000932	Prau.g_01516	Praq.g_00282
OG0000933	Prau.g_01517	Praq.g_00283
OG0000934	Prau.g_01518	Praq.g_00284
OG0000935	Prau.g_01519	Praq.g_00285
OG0000936	Prau.g_01520	Praq.g_00286
OG0000937	Prau.g_01521	Praq.g_00287
OG0000938	Prau.g_01522	Praq.g_00288
OG0000939	Prau.g_01523	Praq.g_00289
OG0000940	Prau.g_01524	Praq.g_00290
OG0000941	Prau.g_01526	Praq.g_00292
OG0000942	Prau.g_01527	Praq.g_00293
OG0000943	Prau.g_01533	Praq.g_00296
OG0000944	Prau.g_01534	Praq.g_00297
OG0000945	Prau.g_01535	Praq.g_00298
OG0000946	Prau.g_01536	Praq.g_00299
OG0000947	Prau.g_01537	Praq.g_00300
OG0000948	Prau.g_01538	Praq.g_00301
OG0000949	Prau.g_01539	Praq.g_00302
OG0000950	Prau.g_01540	Praq.g_00303
OG0000951	Prau.g_01541	Praq.g_00304
OG0000952	Prau.g_01542	Praq.g_00305
OG0000953	Prau.g_01543	Praq.g_00306
OG0000954	Prau.g_01544	Praq.g_00307
OG0000955	Prau.g_01545	Praq.g_00308
OG0000956	Prau.g_01546	Praq.g_00309
OG0000957	Prau.g_01547	Praq.g_00310
OG0000958	Prau.g_01548	Praq.g_00311
OG0000959	Prau.g_01549	Praq.g_00312
OG0000960	Prau.g_01550	Praq.g_00313
OG0000961	Prau.g_01554	Praq.g_00317
OG0000962	Prau.g_01555	Praq.g_00318
OG0000963	Prau.g_01556	Praq.g_00319
OG0000964	Prau.g_01558	Praq.g_00321
OG0000965	Prau.g_01559	Praq.g_00322
OG0000966	Prau.g_01560	Praq.g_00323
OG0000967	Prau.g_01561	Praq.g_00324
OG0000968	Prau.g_01562	Praq.g_00325
OG0000969	Prau.g_01563	Praq.g_00326
OG0000970	Prau.g_01564	Praq.g_00327
OG0000971	Prau.g_01565	Praq.g_00328
OG0000972	Prau.g_01566	Praq.g_00329
OG0000973	Prau.g_01567	Praq.g_00330
OG0000974	Prau.g_01569	Praq.g_00332
OG0000975	Prau.g_01572	Praq.g_00335
OG0000976	Prau.g_01574	Praq.g_00337
OG0000977	Prau.g_01575	Praq.g_00338
OG0000978	Prau.g_01576	Praq.g_00339
OG0000979	Prau.g_01578	Praq.g_00341
OG0000980	Prau.g_01579	Praq.g_00342
OG0000981	Prau.g_01580	Praq.g_00343
OG0000982	Prau.g_01581	Praq.g_00344
OG0000983	Prau.g_01583	Praq.g_00346
OG0000984	Prau.g_01584	Praq.g_00347
OG0000985	Prau.g_01585	Praq.g_00348
OG0000986	Prau.g_01586	Praq.g_00349
OG0000987	Prau.g_01587	Praq.g_00350
OG0000988	Prau.g_01588	Praq.g_00351
OG0000989	Prau.g_01589	Praq.g_00352
OG0000990	Prau.g_01590	Praq.g_00353
OG0000991	Prau.g_01591	Praq.g_00354
OG0000992	Prau.g_01592	Praq.g_00355
OG0000993	Prau.g_01593	Praq.g_00356
OG0000994	Prau.g_01594	Praq.g_00357
OG0000995	Prau.g_01595	Praq.g_00358
OG0000996	Prau.g_01596	Praq.g_00359
OG0000997	Prau.g_01597	Praq.g_00360
OG0000998	Prau.g_01598	Praq.g_00361
OG0000999	Prau.g_01599	Praq.g_00362
OG0001000	Prau.g_01600	Praq.g_00363
OG0001001	Prau.g_01602	Praq.g_00365
OG0001002	Prau.g_01603	Praq.g_00366
OG0001003	Prau.g_01604	Praq.g_00367
OG0001004	Prau.g_01605	Praq.g_00368
OG0001005	Prau.g_01606	Praq.g_00369
OG0001006	Prau.g_01607	Praq.g_00370
OG0001007	Prau.g_01608	Praq.g_00371
OG0001008	Prau.g_01610	Praq.g_00373
OG0001009	Prau.g_01611	Praq.g_00374
OG0001010	Prau.g_01619	Praq.g_00382
OG0001011	Prau.g_01626	Praq.g_00001
OG0001012	Prau.g_01652	Praq.g_00030
OG0001013	Prau.g_01726	Praq.g_01953
OG0001014	Prau.g_01727	Praq.g_01952
OG0001015	Prau.g_01733	Praq.g_00496
OG0001016	Prau.g_01734	Praq.g_00495
OG0001017	Prau.g_01735	Praq.g_00494
OG0001018	Prau.g_01736	Praq.g_00493
OG0001019	Prau.g_01738	Praq.g_00491
OG0001020	Prau.g_01739	Praq.g_00490
OG0001021	Prau.g_01740	Praq.g_00489
OG0001022	Prau.g_01741	Praq.g_00488
OG0001023	Prau.g_01742	Praq.g_00487
OG0001024	Prau.g_01743	Praq.g_00486
OG0001025	Prau.g_01744	Praq.g_00485
OG0001026	Prau.g_01746	Praq.g_00483
OG0001027	Prau.g_01747	Praq.g_00482
OG0001028	Prau.g_01748	Praq.g_00481
OG0001029	Prau.g_01749	Praq.g_00480
OG0001030	Prau.g_01750	Praq.g_00479
OG0001031	Prau.g_01751	Praq.g_00478
OG0001032	Prau.g_01752	Praq.g_00477
OG0001033	Prau.g_01753	Praq.g_00476
OG0001034	Prau.g_01754	Praq.g_00475
OG0001035	Prau.g_01756	Praq.g_00473
OG0001036	Prau.g_01757	Praq.g_00472
OG0001037	Prau.g_01758	Praq.g_00471
OG0001038	Prau.g_01759	Praq.g_00470
OG0001039	Prau.g_01760	Praq.g_00469
OG0001040	Prau.g_01761	Praq.g_00468
OG0001041	Prau.g_01762	Praq.g_00467
OG0001042	Prau.g_01763	Praq.g_00466
OG0001043	Prau.g_01764	Praq.g_00465
OG0001044	Prau.g_01765	Praq.g_00464
OG0001045	Prau.g_01766	Praq.g_00463
OG0001046	Prau.g_01767	Praq.g_00462
OG0001047	Prau.g_01770	Praq.g_00459
OG0001048	Prau.g_01772	Praq.g_00457
OG0001049	Prau.g_01773	Praq.g_00456
OG0001050	Prau.g_01774	Praq.g_00455
OG0001051	Prau.g_01775	Praq.g_00454
OG0001052	Prau.g_01776	Praq.g_00453
OG0001053	Prau.g_01777	Praq.g_00452
OG0001054	Prau.g_01779	Praq.g_00450
OG0001055	Prau.g_01780	Praq.g_00449
OG0001056	Prau.g_01781	Praq.g_00448
OG0001057	Prau.g_01782	Praq.g_00447
OG0001058	Prau.g_01783	Praq.g_00446
OG0001059	Prau.g_01784	Praq.g_00445
OG0001060	Prau.g_01785	Praq.g_00444
OG0001061	Prau.g_01786	Praq.g_00443
OG0001062	Prau.g_01787	Praq.g_00442
OG0001063	Prau.g_01788	Praq.g_00441
OG0001064	Prau.g_01790	Praq.g_00956
OG0001065	Prau.g_01794	Praq.g_00951
OG0001066	Prau.g_01795	Praq.g_00950
OG0001067	Prau.g_01796	Praq.g_00949
OG0001068	Prau.g_01798	Praq.g_00947
OG0001069	Prau.g_01799	Praq.g_00946
OG0001070	Prau.g_01800	Praq.g_00945
OG0001071	Prau.g_01801	Praq.g_00944
OG0001072	Prau.g_01802	Praq.g_00943
OG0001073	Prau.g_01803	Praq.g_00942
OG0001074	Prau.g_01804	Praq.g_00941
OG0001075	Prau.g_01805	Praq.g_00940
OG0001076	Prau.g_01806	Praq.g_00939
OG0001077	Prau.g_01807	Praq.g_00938
OG0001078	Prau.g_01808	Praq.g_00937
OG0001079	Prau.g_01809	Praq.g_00936
OG0001080	Prau.g_01810	Praq.g_00935
OG0001081	Prau.g_01813	Praq.g_00932
OG0001082	Prau.g_01814	Praq.g_00931
OG0001083	Prau.g_01815	Praq.g_00930
OG0001084	Prau.g_01817	Praq.g_00928
OG0001085	Prau.g_01818	Praq.g_00927
OG0001086	Prau.g_01819	Praq.g_00926
OG0001087	Prau.g_01820	Praq.g_00925
OG0001088	Prau.g_01821	Praq.g_00924
OG0001089	Prau.g_01827	Praq.g_00921
OG0001090	Prau.g_01829	Praq.g_00919
OG0001091	Prau.g_01830	Praq.g_00918
OG0001092	Prau.g_01831	Praq.g_00917
OG0001093	Prau.g_01832	Praq.g_00916
OG0001094	Prau.g_01833	Praq.g_00915
OG0001095	Prau.g_01834	Praq.g_00914
OG0001096	Prau.g_01835	Praq.g_00913
OG0001097	Prau.g_01836	Praq.g_00912
OG0001098	Prau.g_01837	Praq.g_00911
OG0001099	Prau.g_01838	Praq.g_00910
OG0001100	Prau.g_01839	Praq.g_00909
OG0001101	Prau.g_01840	Praq.g_00908
OG0001102	Prau.g_01841	Praq.g_00907
OG0001103	Prau.g_01842	Praq.g_00906
OG0001104	Prau.g_01843	Praq.g_00905
OG0001105	Prau.g_01844	Praq.g_00904
OG0001106	Prau.g_01845	Praq.g_00903
OG0001107	Prau.g_01846	Praq.g_00902
OG0001108	Prau.g_01847	Praq.g_00901
OG0001109	Prau.g_01848	Praq.g_00900
OG0001110	Prau.g_01849	Praq.g_00899
OG0001111	Prau.g_01850	Praq.g_00898
OG0001112	Prau.g_01851	Praq.g_00897
OG0001113	Prau.g_01852	Praq.g_00896
OG0001114	Prau.g_01853	Praq.g_00895
OG0001115	Prau.g_01854	Praq.g_00894
OG0001116	Prau.g_01855	Praq.g_00893
OG0001117	Prau.g_01856	Praq.g_00892
OG0001118	Prau.g_01857	Praq.g_00891
OG0001119	Prau.g_01858	Praq.g_00890
OG0001120	Prau.g_01859	Praq.g_00889
OG0001121	Prau.g_01861	Praq.g_00887
OG0001122	Prau.g_01862	Praq.g_00886
OG0001123	Prau.g_01863	Praq.g_00885
OG0001124	Prau.g_01865	Praq.g_00883
OG0001125	Prau.g_01867	Praq.g_00881
OG0001126	Prau.g_01868	Praq.g_00880
OG0001127	Prau.g_01870	Praq.g_00878
OG0001128	Prau.g_01871	Praq.g_00877
OG0001129	Prau.g_01872	Praq.g_00876
OG0001130	Prau.g_01875	Praq.g_00874
OG0001131	Prau.g_01876	Praq.g_00873
OG0001132	Prau.g_01877	Praq.g_00872
OG0001133	Prau.g_01878	Praq.g_00871
OG0001134	Prau.g_01879	Praq.g_00870
OG0001135	Prau.g_01880	Praq.g_00869
OG0001136	Prau.g_01881	Praq.g_00868
OG0001137	Prau.g_01882	Praq.g_00867
OG0001138	Prau.g_01883	Praq.g_00866
OG0001139	Prau.g_01884	Praq.g_00865
OG0001140	Prau.g_01885	Praq.g_00864
