Orthogroup	Syai	Syak
OG0000573	Syai.g_00790	Syak.g_02723
OG0000574	Syai.g_00796	Syak.g_02724
OG0000575	Syai.g_00800	Syak.g_02729
OG0000576	Syai.g_00802	Syak.g_02731
OG0000577	Syai.g_00803	Syak.g_02732
OG0000578	Syai.g_00804	Syak.g_02733
OG0000579	Syai.g_00805	Syak.g_02734
OG0000580	Syai.g_00806	Syak.g_02735
OG0000581	Syai.g_00812	Syak.g_02742
OG0000582	Syai.g_01042	Syak.g_02748
OG0000583	Syai.g_01043	Syak.g_02749
OG0000584	Syai.g_01044	Syak.g_02750
OG0000585	Syai.g_01046	Syak.g_02753
OG0000586	Syai.g_01047	Syak.g_02754
OG0000587	Syai.g_01049	Syak.g_02756
OG0000588	Syai.g_01063	Syak.g_00004
OG0000589	Syai.g_01066	Syak.g_00008
OG0000590	Syai.g_01067	Syak.g_00009
OG0000591	Syai.g_01075	Syak.g_00017
OG0000592	Syai.g_01076	Syak.g_00018
OG0000593	Syai.g_01100	Syak.g_00031
OG0000594	Syai.g_01101	Syak.g_00032
OG0000595	Syai.g_01102	Syak.g_00033
OG0000596	Syai.g_01107	Syak.g_00038
OG0000597	Syai.g_01110	Syak.g_00041
OG0000598	Syai.g_01111	Syak.g_00042
OG0000599	Syai.g_01114	Syak.g_00045
OG0000600	Syai.g_01115	Syak.g_00046
OG0000601	Syai.g_01116	Syak.g_00047
OG0000602	Syai.g_01121	Syak.g_00053
OG0000603	Syai.g_01122	Syak.g_00054
OG0000604	Syai.g_01125	Syak.g_00056
OG0000605	Syai.g_01609	Syak.g_00259
OG0000606	Syai.g_01221	Syak.g_00326
OG0000607	Syai.g_01224	Syak.g_00329
OG0000608	Syai.g_01225	Syak.g_00330
OG0000609	Syai.g_01227	Syak.g_00332
OG0000610	Syai.g_01234	Syak.g_00347
OG0000611	Syai.g_01237	Syak.g_00350
OG0000612	Syai.g_01238	Syak.g_00351
OG0000613	Syai.g_00196	Syak.g_01525
OG0000614	Syai.g_01981	Syak.g_00705
OG0000615	Syai.g_01286	Syak.g_00393
OG0000616	Syai.g_02914	Syak.g_01810
OG0000617	Syai.g_01393	Syak.g_00799
OG0000618	Syai.g_01394	Syak.g_00798
OG0000619	Syai.g_01395	Syak.g_00797
OG0000620	Syai.g_01402	Syak.g_00779
OG0000621	Syai.g_01403	Syak.g_00780
OG0000622	Syai.g_01404	Syak.g_00781
OG0000623	Syai.g_01405	Syak.g_00782
OG0000624	Syai.g_01407	Syak.g_00784
OG0000625	Syai.g_01408	Syak.g_00785
OG0000626	Syai.g_01409	Syak.g_00786
OG0000627	Syai.g_01575	Syak.g_00561
OG0000628	Syai.g_01573	Syak.g_00560
OG0000629	Syai.g_01570	Syak.g_00556
OG0000630	Syai.g_01566	Syak.g_00552
OG0000631	Syai.g_01557	Syak.g_00545
OG0000632	Syai.g_01556	Syak.g_00544
OG0000633	Syai.g_01555	Syak.g_00542
OG0000634	Syai.g_01317	Syak.g_00430
OG0000635	Syai.g_01318	Syak.g_00431
OG0000636	Syai.g_01320	Syak.g_00433
OG0000637	Syai.g_01322	Syak.g_00435
OG0000638	Syai.g_01323	Syak.g_00436
OG0000639	Syai.g_01324	Syak.g_00437
OG0000640	Syai.g_01325	Syak.g_00438
OG0000641	Syai.g_01329	Syak.g_00442
OG0000642	Syai.g_01330	Syak.g_00443
OG0000643	Syai.g_01349	Syak.g_00444
OG0000644	Syai.g_01350	Syak.g_00445
OG0000645	Syai.g_01352	Syak.g_00447
OG0000646	Syai.g_01355	Syak.g_00450
OG0000647	Syai.g_01357	Syak.g_00452
OG0000648	Syai.g_01362	Syak.g_00456
OG0000649	Syai.g_01363	Syak.g_00457
OG0000650	Syai.g_01364	Syak.g_00458
OG0000651	Syai.g_01365	Syak.g_00459
OG0000652	Syai.g_01366	Syak.g_00460
OG0000653	Syai.g_01368	Syak.g_00462
OG0000654	Syai.g_01369	Syak.g_00625
OG0000655	Syai.g_01370	Syak.g_00624
OG0000656	Syai.g_01373	Syak.g_00621
OG0000657	Syai.g_02045	Syak.g_00609
OG0000658	Syai.g_02049	Syak.g_00606
OG0000659	Syai.g_02050	Syak.g_00605
OG0000660	Syai.g_02054	Syak.g_00601
OG0000661	Syai.g_02056	Syak.g_00599
OG0000662	Syai.g_02058	Syak.g_00597
OG0000663	Syai.g_02061	Syak.g_00594
OG0000664	Syai.g_02062	Syak.g_00593
OG0000665	Syai.g_02431	Syak.g_00086
OG0000666	Syai.g_01610	Syak.g_00078
OG0000667	Syai.g_01724	Syak.g_00340
OG0000668	Syai.g_01436	Syak.g_00643
OG0000669	Syai.g_01251	Syak.g_00363
OG0000670	Syai.g_00561	Syak.g_00366
OG0000671	Syai.g_01255	Syak.g_00368
OG0000672	Syai.g_01259	Syak.g_00371
OG0000673	Syai.g_01262	Syak.g_00374
OG0000674	Syai.g_01264	Syak.g_00376
OG0000675	Syai.g_01265	Syak.g_00377
OG0000676	Syai.g_01275	Syak.g_00379
OG0000677	Syai.g_01276	Syak.g_00380
OG0000678	Syai.g_01279	Syak.g_00386
OG0000679	Syai.g_01288	Syak.g_00397
OG0000680	Syai.g_01289	Syak.g_00398
OG0000681	Syai.g_01292	Syak.g_00401
OG0000682	Syai.g_01293	Syak.g_00402
OG0000683	Syai.g_01294	Syak.g_00403
OG0000684	Syai.g_01299	Syak.g_00409
OG0000685	Syai.g_01301	Syak.g_00411
OG0000686	Syai.g_01302	Syak.g_00412
OG0000687	Syai.g_01303	Syak.g_00413
OG0000688	Syai.g_01307	Syak.g_00418
OG0000689	Syai.g_01309	Syak.g_00421
OG0000690	Syai.g_01310	Syak.g_00422
OG0000691	Syai.g_01311	Syak.g_00423
OG0000692	Syai.g_01312	Syak.g_00424
OG0000693	Syai.g_01313	Syak.g_00426
OG0000694	Syai.g_01314	Syak.g_00427
OG0000695	Syai.g_01553	Syak.g_00540
OG0000696	Syai.g_01552	Syak.g_00539
OG0000697	Syai.g_01550	Syak.g_00538
OG0000698	Syai.g_01547	Syak.g_00535
OG0000699	Syai.g_01545	Syak.g_00534
OG0000700	Syai.g_01544	Syak.g_00533
OG0000701	Syai.g_01543	Syak.g_00532
OG0000702	Syai.g_01521	Syak.g_00522
OG0000703	Syai.g_01520	Syak.g_00521
OG0000704	Syai.g_01518	Syak.g_00519
OG0000705	Syai.g_01511	Syak.g_00511
OG0000706	Syai.g_01510	Syak.g_00510
OG0000707	Syai.g_01509	Syak.g_00509
OG0000708	Syai.g_01506	Syak.g_00506
OG0000709	Syai.g_01497	Syak.g_00498
OG0000710	Syai.g_01487	Syak.g_00494
OG0000711	Syai.g_01456	Syak.g_00466
OG0000712	Syai.g_01454	Syak.g_00464
OG0000713	Syai.g_01453	Syak.g_00463
OG0000714	Syai.g_01451	Syak.g_00629
OG0000715	Syai.g_01449	Syak.g_00631
OG0000716	Syai.g_01445	Syak.g_00635
OG0000717	Syai.g_01444	Syak.g_00636
OG0000718	Syai.g_01440	Syak.g_00640
OG0000719	Syai.g_01438	Syak.g_00642
OG0000720	Syai.g_01425	Syak.g_00655
OG0000721	Syai.g_01423	Syak.g_00657
OG0000722	Syai.g_01422	Syak.g_00658
OG0000723	Syai.g_01411	Syak.g_00790
OG0000724	Syai.g_02013	Syak.g_00749
OG0000725	Syai.g_02004	Syak.g_00731
OG0000726	Syai.g_02003	Syak.g_00730
OG0000727	Syai.g_02002	Syak.g_00729
OG0000728	Syai.g_02000	Syak.g_00727
OG0000729	Syai.g_00097	Syak.g_01683
OG0000730	Syai.g_00483	Syak.g_01248
OG0000731	Syai.g_00495	Syak.g_01237
OG0000732	Syai.g_00058	Syak.g_01739
OG0000733	Syai.g_02805	Syak.g_01905
OG0000734	Syai.g_02548	Syak.g_02184
OG0000735	Syai.g_02159	Syak.g_00914
OG0000736	Syai.g_02158	Syak.g_00913
OG0000737	Syai.g_02157	Syak.g_00912
OG0000738	Syai.g_02152	Syak.g_00907
OG0000739	Syai.g_02151	Syak.g_00906
OG0000740	Syai.g_02150	Syak.g_00905
OG0000741	Syai.g_02147	Syak.g_00902
OG0000742	Syai.g_02145	Syak.g_00899
OG0000743	Syai.g_02143	Syak.g_00897
OG0000744	Syai.g_02142	Syak.g_00896
OG0000745	Syai.g_02140	Syak.g_00894
OG0000746	Syai.g_02138	Syak.g_00892
OG0000747	Syai.g_02137	Syak.g_00891
OG0000748	Syai.g_02125	Syak.g_00875
OG0000749	Syai.g_02123	Syak.g_00874
OG0000750	Syai.g_02122	Syak.g_00873
OG0000751	Syai.g_02116	Syak.g_00862
OG0000752	Syai.g_02114	Syak.g_00860
OG0000753	Syai.g_02111	Syak.g_00857
OG0000754	Syai.g_01750	Syak.g_00852
OG0000755	Syai.g_01760	Syak.g_00841
OG0000756	Syai.g_01761	Syak.g_00840
OG0000757	Syai.g_01769	Syak.g_00833
OG0000758	Syai.g_01770	Syak.g_00832
OG0000759	Syai.g_01771	Syak.g_00831
OG0000760	Syai.g_01772	Syak.g_00830
OG0000761	Syai.g_01775	Syak.g_00829
OG0000762	Syai.g_01777	Syak.g_00827
OG0000763	Syai.g_01779	Syak.g_00825
OG0000764	Syai.g_01780	Syak.g_00824
OG0000765	Syai.g_01797	Syak.g_00669
OG0000766	Syai.g_01798	Syak.g_00670
OG0000767	Syai.g_01800	Syak.g_00672
OG0000768	Syai.g_01801	Syak.g_00673
OG0000769	Syai.g_01803	Syak.g_00675
OG0000770	Syai.g_01822	Syak.g_00678
OG0000771	Syai.g_02019	Syak.g_00755
OG0000772	Syai.g_01639	Syak.g_02048
OG0000773	Syai.g_02164	Syak.g_00921
OG0000774	Syai.g_02168	Syak.g_00926
OG0000775	Syai.g_02172	Syak.g_00929
OG0000776	Syai.g_02173	Syak.g_00930
OG0000777	Syai.g_02174	Syak.g_00931
OG0000778	Syai.g_02175	Syak.g_00932
OG0000779	Syai.g_02181	Syak.g_00938
OG0000780	Syai.g_02184	Syak.g_00942
OG0000781	Syai.g_02188	Syak.g_00946
OG0000782	Syai.g_02189	Syak.g_00947
OG0000783	Syai.g_02190	Syak.g_00948
OG0000784	Syai.g_02191	Syak.g_00949
OG0000785	Syai.g_02193	Syak.g_00951
OG0000786	Syai.g_00816	Syak.g_00956
OG0000787	Syai.g_00815	Syak.g_00957
OG0000788	Syai.g_01117	Syak.g_00048
OG0000789	Syai.g_01596	Syak.g_00085
OG0000790	Syai.g_00623	Syak.g_02560
OG0000791	Syai.g_00621	Syak.g_02558
OG0000792	Syai.g_00620	Syak.g_02557
OG0000793	Syai.g_00615	Syak.g_02552
OG0000794	Syai.g_00614	Syak.g_02551
OG0000795	Syai.g_00613	Syak.g_02550
OG0000796	Syai.g_00609	Syak.g_02547
OG0000797	Syai.g_00608	Syak.g_02546
OG0000798	Syai.g_00262	Syak.g_01456
OG0000799	Syai.g_00996	Syak.g_00981
OG0000800	Syai.g_00993	Syak.g_00989
OG0000801	Syai.g_00992	Syak.g_00990
OG0000802	Syai.g_00988	Syak.g_00995
OG0000803	Syai.g_00983	Syak.g_01021
OG0000804	Syai.g_00980	Syak.g_01026
OG0000805	Syai.g_00965	Syak.g_01029
OG0000806	Syai.g_00963	Syak.g_01031
OG0000807	Syai.g_00961	Syak.g_01033
OG0000808	Syai.g_00960	Syak.g_01034
OG0000809	Syai.g_00957	Syak.g_01038
OG0000810	Syai.g_00956	Syak.g_01039
OG0000811	Syai.g_00950	Syak.g_01045
OG0000812	Syai.g_00948	Syak.g_01047
OG0000813	Syai.g_00947	Syak.g_01048
OG0000814	Syai.g_00945	Syak.g_01051
OG0000815	Syai.g_00944	Syak.g_01053
OG0000816	Syai.g_00942	Syak.g_01055
OG0000817	Syai.g_00941	Syak.g_01056
OG0000818	Syai.g_00935	Syak.g_01060
OG0000819	Syai.g_00934	Syak.g_01064
OG0000820	Syai.g_00933	Syak.g_01065
OG0000821	Syai.g_00916	Syak.g_01071
OG0000822	Syai.g_00914	Syak.g_01073
OG0000823	Syai.g_00913	Syak.g_01074
OG0000824	Syai.g_00907	Syak.g_01080
OG0000825	Syai.g_00906	Syak.g_01081
OG0000826	Syai.g_00905	Syak.g_01082
OG0000827	Syai.g_00904	Syak.g_01083
OG0000828	Syai.g_00900	Syak.g_01086
OG0000829	Syai.g_00899	Syak.g_01087
OG0000830	Syai.g_00898	Syak.g_01088
OG0000831	Syai.g_00896	Syak.g_01091
OG0000832	Syai.g_02296	Syak.g_02482
OG0000833	Syai.g_02305	Syak.g_02473
OG0000834	Syai.g_02307	Syak.g_02470
OG0000835	Syai.g_02308	Syak.g_02469
OG0000836	Syai.g_02312	Syak.g_02466
OG0000837	Syai.g_02313	Syak.g_02465
OG0000838	Syai.g_02323	Syak.g_02461
OG0000839	Syai.g_02324	Syak.g_02460
OG0000840	Syai.g_02325	Syak.g_02459
OG0000841	Syai.g_02326	Syak.g_02458
OG0000842	Syai.g_02327	Syak.g_02457
OG0000843	Syai.g_02328	Syak.g_02456
OG0000844	Syai.g_02330	Syak.g_02454
OG0000845	Syai.g_02331	Syak.g_02453
OG0000846	Syai.g_02332	Syak.g_02452
OG0000847	Syai.g_02333	Syak.g_02451
OG0000848	Syai.g_02335	Syak.g_02449
OG0000849	Syai.g_02336	Syak.g_02448
OG0000850	Syai.g_02339	Syak.g_02445
OG0000851	Syai.g_02352	Syak.g_02440
OG0000852	Syai.g_02353	Syak.g_02439
OG0000853	Syai.g_02357	Syak.g_02435
OG0000854	Syai.g_02359	Syak.g_02433
OG0000855	Syai.g_02360	Syak.g_02432
OG0000856	Syai.g_01078	Syak.g_00021
OG0000857	Syai.g_01356	Syak.g_00451
OG0000858	Syai.g_02366	Syak.g_02426
OG0000859	Syai.g_02367	Syak.g_02425
OG0000860	Syai.g_02380	Syak.g_02414
OG0000861	Syai.g_02381	Syak.g_02413
OG0000862	Syai.g_02382	Syak.g_02412
OG0000863	Syai.g_02385	Syak.g_02409
OG0000864	Syai.g_02386	Syak.g_02408
OG0000865	Syai.g_02387	Syak.g_02407
OG0000866	Syai.g_02388	Syak.g_02406
OG0000867	Syai.g_02389	Syak.g_02405
OG0000868	Syai.g_02392	Syak.g_02402
OG0000869	Syai.g_02396	Syak.g_02398
OG0000870	Syai.g_02401	Syak.g_02393
OG0000871	Syai.g_02402	Syak.g_02392
OG0000872	Syai.g_02409	Syak.g_02386
OG0000873	Syai.g_02412	Syak.g_02383
OG0000874	Syai.g_02408	Syak.g_02379
OG0000875	Syai.g_02416	Syak.g_02377
OG0000876	Syai.g_02243	Syak.g_02375
OG0000877	Syai.g_02250	Syak.g_02372
OG0000878	Syai.g_02251	Syak.g_02371
OG0000879	Syai.g_02252	Syak.g_02370
OG0000880	Syai.g_02253	Syak.g_02369
OG0000881	Syai.g_02257	Syak.g_02363
OG0000882	Syai.g_02262	Syak.g_02358
OG0000883	Syai.g_02264	Syak.g_02355
OG0000884	Syai.g_02266	Syak.g_02353
OG0000885	Syai.g_02267	Syak.g_02352
OG0000886	Syai.g_02268	Syak.g_02351
OG0000887	Syai.g_02269	Syak.g_02350
OG0000888	Syai.g_02271	Syak.g_02348
OG0000889	Syai.g_02273	Syak.g_02346
OG0000890	Syai.g_02279	Syak.g_02334
OG0000891	Syai.g_02280	Syak.g_02333
OG0000892	Syai.g_02282	Syak.g_02329
OG0000893	Syai.g_00318	Syak.g_01393
OG0000894	Syai.g_00321	Syak.g_01390
OG0000895	Syai.g_00325	Syak.g_01386
OG0000896	Syai.g_00326	Syak.g_01385
OG0000897	Syai.g_00328	Syak.g_01383
OG0000898	Syai.g_00329	Syak.g_01382
OG0000899	Syai.g_00330	Syak.g_01381
OG0000900	Syai.g_00331	Syak.g_01380
OG0000901	Syai.g_00336	Syak.g_01375
OG0000902	Syai.g_00338	Syak.g_01368
OG0000903	Syai.g_00353	Syak.g_01353
OG0000904	Syai.g_00348	Syak.g_01358
OG0000905	Syai.g_00342	Syak.g_01363
OG0000906	Syai.g_00340	Syak.g_01366
OG0000907	Syai.g_00358	Syak.g_01351
OG0000908	Syai.g_00361	Syak.g_01348
OG0000909	Syai.g_00362	Syak.g_01347
OG0000910	Syai.g_00363	Syak.g_01346
OG0000911	Syai.g_00365	Syak.g_01344
OG0000912	Syai.g_00366	Syak.g_01343
OG0000913	Syai.g_00367	Syak.g_01342
OG0000914	Syai.g_00368	Syak.g_01341
OG0000915	Syai.g_00370	Syak.g_01339
OG0000916	Syai.g_00371	Syak.g_01338
OG0000917	Syai.g_00372	Syak.g_01337
OG0000918	Syai.g_00373	Syak.g_01336
OG0000919	Syai.g_00374	Syak.g_01335
OG0000920	Syai.g_00375	Syak.g_01334
OG0000921	Syai.g_00376	Syak.g_01333
OG0000922	Syai.g_00377	Syak.g_01332
OG0000923	Syai.g_00381	Syak.g_01328
OG0000924	Syai.g_00382	Syak.g_01327
OG0000925	Syai.g_00383	Syak.g_01326
OG0000926	Syai.g_00384	Syak.g_01325
OG0000927	Syai.g_00386	Syak.g_01323
OG0000928	Syai.g_00387	Syak.g_01322
OG0000929	Syai.g_00388	Syak.g_01321
OG0000930	Syai.g_00389	Syak.g_01320
OG0000931	Syai.g_00390	Syak.g_01319
OG0000932	Syai.g_00391	Syak.g_01318
OG0000933	Syai.g_00397	Syak.g_01312
OG0000934	Syai.g_00399	Syak.g_01310
OG0000935	Syai.g_00400	Syak.g_01309
OG0000936	Syai.g_00401	Syak.g_01308
OG0000937	Syai.g_00402	Syak.g_01307
OG0000938	Syai.g_00405	Syak.g_01304
OG0000939	Syai.g_00406	Syak.g_01303
OG0000940	Syai.g_00413	Syak.g_01297
OG0000941	Syai.g_00415	Syak.g_01295
OG0000942	Syai.g_00417	Syak.g_01293
OG0000943	Syai.g_00418	Syak.g_01292
OG0000944	Syai.g_00420	Syak.g_01290
OG0000945	Syai.g_00422	Syak.g_01288
OG0000946	Syai.g_00428	Syak.g_01283
OG0000947	Syai.g_00431	Syak.g_01280
OG0000948	Syai.g_00432	Syak.g_01279
OG0000949	Syai.g_00174	Syak.g_01551
OG0000950	Syai.g_00163	Syak.g_01562
OG0000951	Syai.g_00158	Syak.g_01569
OG0000952	Syai.g_00136	Syak.g_01574
OG0000953	Syai.g_00132	Syak.g_01627
OG0000954	Syai.g_00127	Syak.g_01633
OG0000955	Syai.g_00126	Syak.g_01634
OG0000956	Syai.g_00124	Syak.g_01636
OG0000957	Syai.g_00113	Syak.g_01648
OG0000958	Syai.g_00112	Syak.g_01649
OG0000959	Syai.g_00108	Syak.g_01653
OG0000960	Syai.g_00107	Syak.g_01654
OG0000961	Syai.g_00100	Syak.g_01679
OG0000962	Syai.g_00098	Syak.g_01682
OG0000963	Syai.g_00094	Syak.g_01687
OG0000964	Syai.g_00093	Syak.g_01688
OG0000965	Syai.g_00092	Syak.g_01689
OG0000966	Syai.g_00082	Syak.g_01711
OG0000967	Syai.g_00077	Syak.g_01715
OG0000968	Syai.g_00085	Syak.g_01719
OG0000969	Syai.g_00080	Syak.g_01721
OG0000970	Syai.g_00079	Syak.g_01722
OG0000971	Syai.g_00074	Syak.g_01724
OG0000972	Syai.g_00073	Syak.g_01725
OG0000973	Syai.g_00072	Syak.g_01726
OG0000974	Syai.g_00071	Syak.g_01727
OG0000975	Syai.g_00070	Syak.g_01728
OG0000976	Syai.g_00069	Syak.g_01729
OG0000977	Syai.g_00067	Syak.g_01731
OG0000978	Syai.g_00065	Syak.g_01732
OG0000979	Syai.g_00062	Syak.g_01735
OG0000980	Syai.g_00059	Syak.g_01738
OG0000981	Syai.g_00056	Syak.g_01741
OG0000982	Syai.g_02777	Syak.g_01941
OG0000983	Syai.g_02778	Syak.g_01940
OG0000984	Syai.g_02779	Syak.g_01939
OG0000985	Syai.g_02781	Syak.g_01935
OG0000986	Syai.g_02784	Syak.g_01933
OG0000987	Syai.g_02786	Syak.g_01931
OG0000988	Syai.g_02790	Syak.g_01925
OG0000989	Syai.g_02797	Syak.g_01912
OG0000990	Syai.g_02825	Syak.g_01900
OG0000991	Syai.g_02827	Syak.g_01896
OG0000992	Syai.g_02830	Syak.g_01893
OG0000993	Syai.g_02831	Syak.g_01892
OG0000994	Syai.g_02834	Syak.g_01889
OG0000995	Syai.g_02840	Syak.g_01880
OG0000996	Syai.g_02891	Syak.g_01839
OG0000997	Syai.g_02900	Syak.g_01828
OG0000998	Syai.g_02902	Syak.g_01826
OG0000999	Syai.g_02903	Syak.g_01825
OG0001000	Syai.g_02906	Syak.g_01821
OG0001001	Syai.g_02911	Syak.g_01814
OG0001002	Syai.g_02918	Syak.g_01807
OG0001003	Syai.g_02919	Syak.g_01806
OG0001004	Syai.g_02920	Syak.g_01805
OG0001005	Syai.g_02921	Syak.g_01804
OG0001006	Syai.g_02931	Syak.g_01797
OG0001007	Syai.g_02933	Syak.g_01795
OG0001008	Syai.g_02227	Syak.g_01190
OG0001009	Syai.g_00034	Syak.g_01762
OG0001010	Syai.g_00035	Syak.g_01761
OG0001011	Syai.g_00037	Syak.g_01759
OG0001012	Syai.g_02773	Syak.g_01946
OG0001013	Syai.g_02750	Syak.g_01969
OG0001014	Syai.g_02726	Syak.g_01975
OG0001015	Syai.g_02725	Syak.g_01976
OG0001016	Syai.g_02479	Syak.g_02250
OG0001017	Syai.g_02485	Syak.g_02244
OG0001018	Syai.g_02487	Syak.g_02242
OG0001019	Syai.g_02508	Syak.g_02218
OG0001020	Syai.g_02516	Syak.g_02214
OG0001021	Syai.g_02523	Syak.g_02210
OG0001022	Syai.g_02528	Syak.g_02205
OG0001023	Syai.g_02529	Syak.g_02204
OG0001024	Syai.g_02533	Syak.g_02201
OG0001025	Syai.g_02540	Syak.g_02195
OG0001026	Syai.g_02550	Syak.g_02182
OG0001027	Syai.g_02555	Syak.g_02178
OG0001028	Syai.g_02557	Syak.g_02176
OG0001029	Syai.g_02559	Syak.g_02174
OG0001030	Syai.g_02580	Syak.g_02153
OG0001031	Syai.g_02656	Syak.g_02079
OG0001032	Syai.g_02658	Syak.g_02077
OG0001033	Syai.g_02685	Syak.g_02037
OG0001034	Syai.g_00537	Syak.g_02305
OG0001035	Syai.g_00295	Syak.g_01422
OG0001036	Syai.g_00290	Syak.g_01427
OG0001037	Syai.g_00288	Syak.g_01429
OG0001038	Syai.g_00261	Syak.g_01457
OG0001039	Syai.g_00258	Syak.g_01460
OG0001040	Syai.g_00255	Syak.g_01463
OG0001041	Syai.g_00250	Syak.g_01468
OG0001042	Syai.g_00225	Syak.g_01500
OG0001043	Syai.g_00221	Syak.g_01504
OG0001044	Syai.g_00485	Syak.g_01247
OG0001045	Syai.g_00498	Syak.g_01234
OG0001046	Syai.g_01471	Syak.g_00479
OG0001047	Syai.g_02225	Syak.g_01188
OG0001048	Syai.g_02224	Syak.g_01187
OG0001049	Syai.g_02215	Syak.g_01184
OG0001050	Syai.g_02214	Syak.g_01183
OG0001051	Syai.g_02213	Syak.g_01182
OG0001052	Syai.g_00861	Syak.g_01122
OG0001053	Syai.g_00641	Syak.g_02577
OG0001054	Syai.g_00658	Syak.g_02596
OG0001055	Syai.g_00679	Syak.g_02617
OG0001056	Syai.g_00713	Syak.g_02645
OG0001057	Syai.g_00721	Syak.g_00964
OG0001058	Syai.g_00734	Syak.g_02668
OG0001060	Syai.g_00744	Syak.g_02677
OG0001061	Syai.g_00765	Syak.g_02697
OG0001062	Syai.g_00767	Syak.g_02699
OG0001063	Syai.g_00774	Syak.g_02704
OG0001064	Syai.g_00775	Syak.g_02705
OG0001065	Syai.g_00776	Syak.g_02706
OG0001066	Syai.g_00777	Syak.g_02707
OG0001067	Syai.g_00778	Syak.g_02708
OG0001068	Syai.g_00779	Syak.g_02709
OG0001069	Syai.g_00780	Syak.g_02710
OG0001070	Syai.g_00783	Syak.g_02714
OG0001071	Syai.g_00784	Syak.g_02715
OG0001072	Syai.g_00788	Syak.g_02721
OG0001073	Syai.g_00807	Syak.g_02736
OG0001074	Syai.g_01051	Syak.g_00098
OG0001075	Syai.g_01053	Syak.g_02760
OG0001076	Syai.g_01069	Syak.g_00011
OG0001077	Syai.g_01081	Syak.g_00024
OG0001078	Syai.g_01105	Syak.g_00036
OG0001079	Syai.g_01118	Syak.g_00049
OG0001080	Syai.g_01606	Syak.g_00264
OG0001081	Syai.g_01222	Syak.g_00327
OG0001082	Syai.g_01223	Syak.g_00328
OG0001083	Syai.g_01230	Syak.g_00336
OG0001084	Syai.g_01231	Syak.g_00337
OG0001085	Syai.g_01241	Syak.g_00354
OG0001086	Syai.g_01243	Syak.g_00356
OG0001087	Syai.g_01953	Syak.g_00691
OG0001088	Syai.g_01957	Syak.g_00694
OG0001089	Syai.g_01996	Syak.g_00722
OG0001090	Syai.g_01387	Syak.g_00806
OG0001091	Syai.g_01389	Syak.g_00804
OG0001092	Syai.g_01391	Syak.g_00801
OG0001093	Syai.g_01397	Syak.g_00794
OG0001094	Syai.g_01315	Syak.g_00428
OG0001096	Syai.g_01371	Syak.g_00623
OG0001097	Syai.g_02057	Syak.g_00598
OG0001098	Syai.g_01603	Syak.g_00578
OG0001099	Syai.g_02558	Syak.g_02175
OG0001100	Syai.g_01253	Syak.g_00365
OG0001101	Syai.g_01254	Syak.g_00367
OG0001102	Syai.g_01257	Syak.g_00370
OG0001103	Syai.g_01260	Syak.g_00372
OG0001104	Syai.g_01300	Syak.g_00410
OG0001105	Syai.g_01304	Syak.g_00414
OG0001106	Syai.g_01517	Syak.g_00518
OG0001107	Syai.g_01505	Syak.g_00505
OG0001108	Syai.g_01496	Syak.g_00497
OG0001109	Syai.g_01488	Syak.g_00495
OG0001110	Syai.g_01486	Syak.g_00493
OG0001111	Syai.g_01484	Syak.g_00491
OG0001112	Syai.g_01482	Syak.g_00489
OG0001113	Syai.g_01481	Syak.g_00406
OG0001114	Syai.g_01480	Syak.g_00488
OG0001115	Syai.g_01476	Syak.g_00484
OG0001116	Syai.g_01474	Syak.g_00482
OG0001117	Syai.g_01473	Syak.g_00481
OG0001118	Syai.g_01472	Syak.g_00480
OG0001119	Syai.g_01470	Syak.g_00478
OG0001120	Syai.g_01466	Syak.g_00474
OG0001121	Syai.g_01676	Syak.g_00114
OG0001123	Syai.g_01430	Syak.g_00650
OG0001124	Syai.g_01428	Syak.g_00652
OG0001125	Syai.g_01426	Syak.g_00654
OG0001126	Syai.g_02021	Syak.g_00757
OG0001127	Syai.g_02020	Syak.g_00756
OG0001128	Syai.g_02017	Syak.g_00753
OG0001129	Syai.g_02015	Syak.g_00751
OG0001130	Syai.g_02014	Syak.g_00750
OG0001131	Syai.g_01281	Syak.g_00389
OG0001132	Syai.g_01620	Syak.g_00120
OG0001133	Syai.g_01072	Syak.g_00014
OG0001134	Syai.g_01745	Syak.g_00273
OG0001135	Syai.g_01742	Syak.g_00274
OG0001136	Syai.g_02146	Syak.g_00901
OG0001137	Syai.g_02126	Syak.g_00876
OG0001138	Syai.g_01763	Syak.g_00839
OG0001139	Syai.g_01765	Syak.g_00837
OG0001140	Syai.g_01766	Syak.g_00836
OG0001141	Syai.g_01767	Syak.g_00835
OG0001142	Syai.g_01768	Syak.g_00834
OG0001143	Syai.g_01778	Syak.g_00826
OG0001144	Syai.g_01788	Syak.g_00815
OG0001145	Syai.g_02165	Syak.g_00922
OG0001146	Syai.g_02185	Syak.g_00943
OG0001147	Syai.g_00869	Syak.g_01113
OG0001148	Syai.g_00626	Syak.g_02563
OG0001149	Syai.g_00625	Syak.g_02562
OG0001150	Syai.g_00624	Syak.g_02561
OG0001151	Syai.g_00611	Syak.g_02548
OG0001153	Syai.g_00903	Syak.g_01084
OG0001154	Syai.g_00901	Syak.g_01085
OG0001155	Syai.g_02298	Syak.g_02480
OG0001156	Syai.g_02301	Syak.g_02477
OG0001157	Syai.g_02302	Syak.g_02476
OG0001158	Syai.g_02303	Syak.g_02475
