Orthogroup	Species	Prax	Orthologs
OG0000156	Pram	Prax.g_01910	Pram.g_01219
OG0000156	Prbh	Prax.g_01910	Prbh.g_01362
OG0000156	Prat	Prax.g_01910	Prat.g_01238
OG0000156	Pral	Prax.g_01910	Pral.g_01292
OG0000156	Prah	Prax.g_01910	Prah.g_01349
OG0000156	Praf	Prax.g_01910	Praf.g_00810
OG0000156	Prbj	Prax.g_01910	Prbj.g_00163
OG0000156	Prbk	Prax.g_01910	Prbk.g_00164
OG0000156	Prbl	Prax.g_01910	Prbl.g_00115
OG0000156	Syar	Prax.g_01910	Syar.g_01517
OG0000156	Syat	Prax.g_01910	Syat.g_03228
OG0000156	Syas	Prax.g_01910	Syas.g_01206
OG0000156	Syao	Prax.g_01910	Syao.g_00151
OG0000156	Syan	Prax.g_01910	Syan.g_02717
OG0000156	Syap	Prax.g_01910	Syap.g_00248, Syap.g_00284, Syap.g_00283
OG0000156	Syaq	Prax.g_01910	Syaq.g_00281
OG0000156	Syak	Prax.g_01910	Syak.g_00919
OG0000156	Syag	Prax.g_01910	Syag.g_01166
OG0000156	Syac	Prax.g_01910	Syac.g_00743
OG0000156	Syah	Prax.g_01910	Syah.g_02185
OG0000156	Syab	Prax.g_01910	Syab.g_00933
OG0000156	Syal	Prax.g_01910	Syal.g_01620
OG0000156	Syaa	Prax.g_01910	Syaa.g_00751
OG0000156	Syad	Prax.g_01910	Syad.g_01116
OG0000156	Syaj	Prax.g_01910	Syaj.g_00282
OG0000156	Syae	Prax.g_01910	Syae.g_00945
OG0000156	Syaf	Prax.g_01910	Syaf.g_01270
OG0000156	Syai	Prax.g_01910	Syai.g_02162
OG0000156	Syam	Prax.g_01910	Syam.g_01814
OG0000156	Prai	Prax.g_01910	Prai.g_01323
OG0000156	Prab	Prax.g_01910	Prab.g_01315
OG0000156	Pran	Prax.g_01910	Pran.g_00887
OG0000156	Prac	Prax.g_01910	Prac.g_00164
OG0000156	Praq	Prax.g_01910	Praq.g_00122
OG0000156	Prar	Prax.g_01910	Prar.g_00966
OG0000156	Pras	Prax.g_01910	Pras.g_00197
OG0000156	Prau	Prax.g_01910	Prau.g_01359
OG0000156	Prag	Prax.g_01910	Prag.g_01342
OG0000156	Praw	Prax.g_01910	Praw.g_00968
OG0000156	Prbd	Prax.g_01910	Prbd.g_01812
OG0000156	Pray	Prax.g_01910	Pray.g_01881
OG0000156	Praz	Prax.g_01910	Praz.g_01191
OG0000156	Prba	Prax.g_01910	Prba.g_01181
OG0000156	Praa	Prax.g_01910	Praa.g_01307
OG0000156	Prad	Prax.g_01910	Prad.g_00359
OG0000156	Prae	Prax.g_01910	Prae.g_01317
OG0000156	Prbi	Prax.g_01910	Prbi.g_01380
OG0000156	Prav	Prax.g_01910	Prav.g_01427
OG0000156	Prao	Prax.g_01910	Prao.g_01287
OG0000157	Praj	Prax.g_01909	Praj.g_01518
OG0000157	Prbm	Prax.g_01909	Prbm.g_01601
OG0000157	Prbb	Prax.g_01909	Prbb.g_01576
OG0000157	Prbc	Prax.g_01909	Prbc.g_00556
OG0000157	Syad	Prax.g_01909	Syad.g_01115
OG0000157	Syaj	Prax.g_01909	Syaj.g_00281
OG0000157	Syae	Prax.g_01909	Syae.g_00946
OG0000157	Syac	Prax.g_01909	Syac.g_00742
OG0000157	Syah	Prax.g_01909	Syah.g_02186
OG0000157	Syaa	Prax.g_01909	Syaa.g_00750
OG0000157	Syaf	Prax.g_01909	Syaf.g_01269
OG0000157	Syai	Prax.g_01909	Syai.g_02163
OG0000157	Syam	Prax.g_01909	Syam.g_01815
OG0000157	Prah	Prax.g_01909	Prah.g_01350
OG0000157	Praf	Prax.g_01909	Praf.g_00809
OG0000157	Prbj	Prax.g_01909	Prbj.g_00162
OG0000157	Prbk	Prax.g_01909	Prbk.g_00163
OG0000157	Prbl	Prax.g_01909	Prbl.g_00114
OG0000157	Syag	Prax.g_01909	Syag.g_01167
OG0000157	Syaq	Prax.g_01909	Syaq.g_00282
OG0000157	Syak	Prax.g_01909	Syak.g_00920
OG0000157	Syab	Prax.g_01909	Syab.g_00932
OG0000157	Syal	Prax.g_01909	Syal.g_01619
OG0000157	Syar	Prax.g_01909	Syar.g_01516
OG0000157	Syas	Prax.g_01909	Syas.g_01207
OG0000157	Syap	Prax.g_01909	Syap.g_00249, Syap.g_00286
OG0000157	Syan	Prax.g_01909	Syan.g_02718
OG0000157	Syao	Prax.g_01909	Syao.g_00152
OG0000157	Syat	Prax.g_01909	Syat.g_02012, Syat.g_03227
OG0000157	Prak	Prax.g_01909	Prak.g_01267
OG0000157	Prap	Prax.g_01909	Prap.g_00551
OG0000157	Prbe	Prax.g_01909	Prbe.g_00903
OG0000157	Prbf	Prax.g_01909	Prbf.g_00036
OG0000157	Prbg	Prax.g_01909	Prbg.g_00467
OG0000157	Prbn	Prax.g_01909	Prbn.g_01094
OG0000157	Pram	Prax.g_01909	Pram.g_01220
OG0000157	Prbh	Prax.g_01909	Prbh.g_01363
OG0000157	Pral	Prax.g_01909	Pral.g_01291
OG0000157	Prat	Prax.g_01909	Prat.g_01239
OG0000157	Prab	Prax.g_01909	Prab.g_01316
OG0000157	Pran	Prax.g_01909	Pran.g_00886
OG0000157	Prai	Prax.g_01909	Prai.g_01324
OG0000157	Prag	Prax.g_01909	Prag.g_01343
OG0000157	Praw	Prax.g_01909	Praw.g_00969
OG0000157	Prbd	Prax.g_01909	Prbd.g_01811
OG0000157	Prae	Prax.g_01909	Prae.g_01318
OG0000157	Prac	Prax.g_01909	Prac.g_00165
OG0000157	Praq	Prax.g_01909	Praq.g_00123
OG0000157	Prar	Prax.g_01909	Prar.g_00965
OG0000157	Pray	Prax.g_01909	Pray.g_01880
OG0000157	Praz	Prax.g_01909	Praz.g_01190
OG0000157	Prba	Prax.g_01909	Prba.g_01182
OG0000157	Prao	Prax.g_01909	Prao.g_01286
OG0000157	Prav	Prax.g_01909	Prav.g_01428
OG0000157	Pras	Prax.g_01909	Pras.g_00198
OG0000157	Prau	Prax.g_01909	Prau.g_01360
OG0000157	Prbi	Prax.g_01909	Prbi.g_01381
OG0000157	Praa	Prax.g_01909	Praa.g_01308
OG0000157	Prad	Prax.g_01909	Prad.g_00360
OG0000158	Prbm	Prax.g_01780	Prbm.g_02077
OG0000158	Prbb	Prax.g_01780	Prbb.g_02044
OG0000158	Praj	Prax.g_01780	Praj.g_01995
OG0000158	Prbc	Prax.g_01780	Prbc.g_00228
OG0000158	Prak	Prax.g_01780	Prak.g_01824
OG0000158	Prap	Prax.g_01780	Prap.g_01598
OG0000158	Prbe	Prax.g_01780	Prbe.g_00792
OG0000158	Prbf	Prax.g_01780	Prbf.g_00514
OG0000158	Prbg	Prax.g_01780	Prbg.g_01829
OG0000158	Prbn	Prax.g_01780	Prbn.g_01014
OG0000158	Pram	Prax.g_01780	Pram.g_01815
OG0000158	Prbh	Prax.g_01780	Prbh.g_01599
OG0000158	Pral	Prax.g_01780	Pral.g_00287
OG0000158	Prat	Prax.g_01780	Prat.g_01769
OG0000158	Prbj	Prax.g_01780	Prbj.g_01514
OG0000158	Prbk	Prax.g_01780	Prbk.g_00526
OG0000158	Prbl	Prax.g_01780	Prbl.g_00843
OG0000158	Praf	Prax.g_01780	Praf.g_02394
OG0000158	Prah	Prax.g_01780	Prah.g_02242
OG0000158	Syaa	Prax.g_01780	Syaa.g_00148
OG0000158	Syac	Prax.g_01780	Syac.g_00182
OG0000158	Syah	Prax.g_01780	Syah.g_00204
OG0000158	Syaf	Prax.g_01780	Syaf.g_00364
OG0000158	Syam	Prax.g_01780	Syam.g_00139
OG0000158	Syai	Prax.g_01780	Syai.g_00135
OG0000158	Syae	Prax.g_01780	Syae.g_01858
OG0000158	Syad	Prax.g_01780	Syad.g_00374
OG0000158	Syaj	Prax.g_01780	Syaj.g_02445
OG0000158	Syao	Prax.g_01780	Syao.g_01141, Syao.g_02267
OG0000158	Syab	Prax.g_01780	Syab.g_00161
OG0000158	Syal	Prax.g_01780	Syal.g_01431
OG0000158	Syak	Prax.g_01780	Syak.g_01624
OG0000158	Syaq	Prax.g_01780	Syaq.g_01003
OG0000158	Syag	Prax.g_01780	Syag.g_02422
OG0000158	Syar	Prax.g_01780	Syar.g_00650
OG0000158	Syap	Prax.g_01780	Syap.g_01075
OG0000158	Syan	Prax.g_01780	Syan.g_01078, Syan.g_01926
OG0000158	Syas	Prax.g_01780	Syas.g_02185
OG0000158	Syat	Prax.g_01780	Syat.g_02163
OG0000158	Prai	Prax.g_01780	Prai.g_01392
OG0000158	Prag	Prax.g_01780	Prag.g_01425
OG0000158	Praw	Prax.g_01780	Praw.g_01052
OG0000158	Pray	Prax.g_01780	Pray.g_01787
OG0000158	Praz	Prax.g_01780	Praz.g_01097
OG0000158	Prba	Prax.g_01780	Prba.g_00154
OG0000158	Prbd	Prax.g_01780	Prbd.g_01736
OG0000158	Prab	Prax.g_01780	Prab.g_01379
OG0000158	Pran	Prax.g_01780	Pran.g_00822
OG0000158	Prao	Prax.g_01780	Prao.g_01220
OG0000158	Prad	Prax.g_01780	Prad.g_00567
OG0000158	Prbi	Prax.g_01780	Prbi.g_01489
OG0000158	Praa	Prax.g_01780	Praa.g_01395
OG0000158	Prau	Prax.g_01780	Prau.g_01436
OG0000158	Pras	Prax.g_01780	Pras.g_00289
OG0000158	Prav	Prax.g_01780	Prav.g_01505
OG0000158	Prae	Prax.g_01780	Prae.g_01426
OG0000158	Prac	Prax.g_01780	Prac.g_00447
OG0000158	Praq	Prax.g_01780	Praq.g_00258
OG0000158	Prar	Prax.g_01780	Prar.g_00375
OG0000159	Pral	Prax.g_01824	Pral.g_01263
OG0000159	Prab	Prax.g_01824	Prab.g_01392
OG0000159	Pran	Prax.g_01824	Pran.g_00808
OG0000159	Syan	Prax.g_01824	Syan.g_01120
OG0000159	Prao	Prax.g_01824	Prao.g_01219
OG0000159	Prbd	Prax.g_01824	Prbd.g_01735
OG0000159	Prad	Prax.g_01824	Prad.g_00563
OG0000159	Pray	Prax.g_01824	Pray.g_01785
OG0000159	Praz	Prax.g_01824	Praz.g_01095
OG0000159	Prba	Prax.g_01824	Prba.g_00152
OG0000159	Prbi	Prax.g_01824	Prbi.g_01490
OG0000159	Prai	Prax.g_01824	Prai.g_01390
OG0000159	Prac	Prax.g_01824	Prac.g_00257
OG0000159	Praq	Prax.g_01824	Praq.g_00217
OG0000159	Prar	Prax.g_01824	Prar.g_00871
OG0000160	Prbm	Prax.g_01727	Prbm.g_01711
OG0000160	Prbc	Prax.g_01727	Prbc.g_00710
OG0000160	Praj	Prax.g_01727	Praj.g_01633
OG0000160	Prbb	Prax.g_01727	Prbb.g_01687
OG0000160	Prak	Prax.g_01727	Prak.g_01392
OG0000160	Prap	Prax.g_01727	Prap.g_00122
OG0000160	Prbe	Prax.g_01727	Prbe.g_00310
OG0000160	Prbf	Prax.g_01727	Prbf.g_00158
OG0000160	Prbg	Prax.g_01727	Prbg.g_00592
OG0000160	Prbn	Prax.g_01727	Prbn.g_00213
OG0000160	Pram	Prax.g_01727	Pram.g_01377
OG0000160	Prbh	Prax.g_01727	Prbh.g_00100
OG0000160	Pral	Prax.g_01727	Pral.g_01160
OG0000160	Prat	Prax.g_01727	Prat.g_01354
OG0000160	Syar	Prax.g_01727	Syar.g_02807
OG0000160	Syan	Prax.g_01727	Syan.g_01274
OG0000160	Syao	Prax.g_01727	Syao.g_01488
OG0000160	Syas	Prax.g_01727	Syas.g_02820
OG0000160	Syap	Prax.g_01727	Syap.g_02470, Syap.g_02469
OG0000160	Syat	Prax.g_01727	Syat.g_01224
OG0000160	Syab	Prax.g_01727	Syab.g_00774
OG0000160	Syal	Prax.g_01727	Syal.g_00372
OG0000160	Syak	Prax.g_01727	Syak.g_01043
OG0000160	Syag	Prax.g_01727	Syag.g_01415
OG0000160	Syaq	Prax.g_01727	Syaq.g_00374
OG0000160	Prah	Prax.g_01727	Prah.g_00407
OG0000160	Praf	Prax.g_01727	Praf.g_01795
OG0000160	Prbj	Prax.g_01727	Prbj.g_01057
OG0000160	Prbk	Prax.g_01727	Prbk.g_00260
OG0000160	Prbl	Prax.g_01727	Prbl.g_00241
OG0000160	Syae	Prax.g_01727	Syae.g_02650
OG0000160	Syac	Prax.g_01727	Syac.g_01633
OG0000160	Syah	Prax.g_01727	Syah.g_01289
OG0000160	Syai	Prax.g_01727	Syai.g_00952
OG0000160	Syaf	Prax.g_01727	Syaf.g_02418
OG0000160	Syam	Prax.g_01727	Syam.g_01614
OG0000160	Syaa	Prax.g_01727	Syaa.g_01776
OG0000160	Syad	Prax.g_01727	Syad.g_02279
OG0000160	Syaj	Prax.g_01727	Syaj.g_01382
OG0000160	Prag	Prax.g_01727	Prag.g_01491
OG0000160	Praw	Prax.g_01727	Praw.g_01079, Praw.g_01080
OG0000160	Prab	Prax.g_01727	Prab.g_01467
OG0000160	Pran	Prax.g_01727	Pran.g_00732
OG0000160	Prai	Prax.g_01727	Prai.g_01464
OG0000160	Prav	Prax.g_01727	Prav.g_01579
OG0000160	Prad	Prax.g_01727	Prad.g_00514
OG0000160	Prac	Prax.g_01727	Prac.g_00410
OG0000160	Praq	Prax.g_01727	Praq.g_00295
OG0000160	Prar	Prax.g_01727	Prar.g_00338
OG0000160	Prbi	Prax.g_01727	Prbi.g_01592
OG0000160	Prae	Prax.g_01727	Prae.g_01460
OG0000160	Prao	Prax.g_01727	Prao.g_01398
OG0000160	Pray	Prax.g_01727	Pray.g_01721
OG0000160	Praz	Prax.g_01727	Praz.g_01040
OG0000160	Prba	Prax.g_01727	Prba.g_00712
OG0000160	Prbd	Prax.g_01727	Prbd.g_01688
OG0000160	Pras	Prax.g_01727	Pras.g_00351
OG0000160	Prau	Prax.g_01727	Prau.g_01532
OG0000160	Praa	Prax.g_01727	Praa.g_01477
OG0000161	Prbm	Prax.g_01721	Prbm.g_01717
OG0000161	Prbc	Prax.g_01721	Prbc.g_00716
OG0000161	Praj	Prax.g_01721	Praj.g_01639
OG0000161	Prbb	Prax.g_01721	Prbb.g_01693
OG0000161	Syae	Prax.g_01721	Syae.g_02644
OG0000161	Syad	Prax.g_01721	Syad.g_02287
OG0000161	Syaj	Prax.g_01721	Syaj.g_01389
OG0000161	Syaa	Prax.g_01721	Syaa.g_01782
OG0000161	Syac	Prax.g_01721	Syac.g_01641
OG0000161	Syah	Prax.g_01721	Syah.g_01282
OG0000161	Syaf	Prax.g_01721	Syaf.g_02424
OG0000161	Syai	Prax.g_01721	Syai.g_00946
OG0000161	Syam	Prax.g_01721	Syam.g_01620
OG0000161	Syan	Prax.g_01721	Syan.g_01268
OG0000161	Syao	Prax.g_01721	Syao.g_01494
OG0000161	Syat	Prax.g_01721	Syat.g_01180
OG0000161	Syap	Prax.g_01721	Syap.g_02476
OG0000161	Syas	Prax.g_01721	Syas.g_02826
OG0000161	Syar	Prax.g_01721	Syar.g_02801
OG0000161	Syag	Prax.g_01721	Syag.g_01409
OG0000161	Syaq	Prax.g_01721	Syaq.g_00382
OG0000161	Syab	Prax.g_01721	Syab.g_00766
OG0000161	Syal	Prax.g_01721	Syal.g_00384
OG0000161	Syak	Prax.g_01721	Syak.g_01050
OG0000161	Prbj	Prax.g_01721	Prbj.g_01071
OG0000161	Prbk	Prax.g_01721	Prbk.g_00274
OG0000161	Prbl	Prax.g_01721	Prbl.g_00227
OG0000161	Praf	Prax.g_01721	Praf.g_01805
OG0000161	Prah	Prax.g_01721	Prah.g_00399
OG0000161	Pral	Prax.g_01721	Pral.g_01154
OG0000161	Prat	Prax.g_01721	Prat.g_01360
OG0000161	Prak	Prax.g_01721	Prak.g_01398
OG0000161	Prap	Prax.g_01721	Prap.g_00128
OG0000161	Prbe	Prax.g_01721	Prbe.g_00304
OG0000161	Prbf	Prax.g_01721	Prbf.g_00164
OG0000161	Prbg	Prax.g_01721	Prbg.g_00598
OG0000161	Prbn	Prax.g_01721	Prbn.g_00219
OG0000161	Pram	Prax.g_01721	Pram.g_01145, Pram.g_01371
OG0000161	Prbh	Prax.g_01721	Prbh.g_01288, Prbh.g_00106
OG0000161	Prab	Prax.g_01721	Prab.g_01473
OG0000161	Pran	Prax.g_01721	Pran.g_00726
OG0000161	Prai	Prax.g_01721	Prai.g_01470
OG0000161	Prac	Prax.g_01721	Prac.g_00404
OG0000161	Praq	Prax.g_01721	Praq.g_00301
OG0000161	Prar	Prax.g_01721	Prar.g_00840
OG0000161	Prao	Prax.g_01721	Prao.g_01404
OG0000161	Prag	Prax.g_01721	Prag.g_01497
OG0000161	Praw	Prax.g_01721	Praw.g_00344
OG0000161	Prav	Prax.g_01721	Prav.g_01585
OG0000161	Prad	Prax.g_01721	Prad.g_00508
OG0000161	Prbi	Prax.g_01721	Prbi.g_01598
OG0000161	Pras	Prax.g_01721	Pras.g_00357
OG0000161	Prau	Prax.g_01721	Prau.g_01538
OG0000161	Prae	Prax.g_01721	Prae.g_01466
OG0000161	Pray	Prax.g_01721	Pray.g_01715
OG0000161	Praz	Prax.g_01721	Praz.g_01034
OG0000161	Prba	Prax.g_01721	Prba.g_00706
OG0000161	Praa	Prax.g_01721	Praa.g_01483
OG0000161	Prbd	Prax.g_01721	Prbd.g_01682
OG0000162	Prak	Prax.g_01715	Prak.g_01404
OG0000162	Prap	Prax.g_01715	Prap.g_00134
OG0000162	Prbe	Prax.g_01715	Prbe.g_00298
OG0000162	Prbf	Prax.g_01715	Prbf.g_00170
OG0000162	Prbg	Prax.g_01715	Prbg.g_00604
OG0000162	Prbn	Prax.g_01715	Prbn.g_00225
OG0000162	Pram	Prax.g_01715	Pram.g_01365
OG0000162	Prbh	Prax.g_01715	Prbh.g_00112
OG0000162	Praj	Prax.g_01715	Praj.g_01645
OG0000162	Prbb	Prax.g_01715	Prbb.g_01699
OG0000162	Prbm	Prax.g_01715	Prbm.g_01723
OG0000162	Prbc	Prax.g_01715	Prbc.g_00722
OG0000162	Pral	Prax.g_01715	Pral.g_01148
OG0000162	Prat	Prax.g_01715	Prat.g_01366
OG0000162	Praf	Prax.g_01715	Praf.g_01817
OG0000162	Prbj	Prax.g_01715	Prbj.g_01077
OG0000162	Prbk	Prax.g_01715	Prbk.g_00280
OG0000162	Prbl	Prax.g_01715	Prbl.g_00221
OG0000162	Prah	Prax.g_01715	Prah.g_00391
OG0000162	Syac	Prax.g_01715	Syac.g_01648
OG0000162	Syah	Prax.g_01715	Syah.g_01276
OG0000162	Syae	Prax.g_01715	Syae.g_02638
OG0000162	Syad	Prax.g_01715	Syad.g_02293
OG0000162	Syaj	Prax.g_01715	Syaj.g_01395
OG0000162	Syaa	Prax.g_01715	Syaa.g_01788
OG0000162	Syaf	Prax.g_01715	Syaf.g_02431
OG0000162	Syai	Prax.g_01715	Syai.g_00939
OG0000162	Syam	Prax.g_01715	Syam.g_01627
OG0000162	Syap	Prax.g_01715	Syap.g_02531
OG0000162	Syas	Prax.g_01715	Syas.g_02751
OG0000162	Syat	Prax.g_01715	Syat.g_01281
OG0000162	Syan	Prax.g_01715	Syan.g_01059, Syan.g_01254, Syan.g_01330
OG0000162	Syao	Prax.g_01715	Syao.g_01515
OG0000162	Syar	Prax.g_01715	Syar.g_02863
OG0000162	Syab	Prax.g_01715	Syab.g_00755
OG0000162	Syal	Prax.g_01715	Syal.g_00396
OG0000162	Syak	Prax.g_01715	Syak.g_01058
OG0000162	Syag	Prax.g_01715	Syag.g_01402
OG0000162	Syaq	Prax.g_01715	Syaq.g_00389
OG0000162	Praa	Prax.g_01715	Praa.g_01489
OG0000162	Prbd	Prax.g_01715	Prbd.g_01676
OG0000162	Prab	Prax.g_01715	Prab.g_01479
OG0000162	Pran	Prax.g_01715	Pran.g_00720
OG0000162	Prai	Prax.g_01715	Prai.g_01476
OG0000162	Prau	Prax.g_01715	Prau.g_01544
OG0000162	Pras	Prax.g_01715	Pras.g_00363
OG0000162	Prac	Prax.g_01715	Prac.g_00398
OG0000162	Praq	Prax.g_01715	Praq.g_00307
OG0000162	Prar	Prax.g_01715	Prar.g_00834
OG0000162	Prag	Prax.g_01715	Prag.g_01503
OG0000162	Praw	Prax.g_01715	Praw.g_00350
OG0000162	Prao	Prax.g_01715	Prao.g_01410
OG0000162	Pray	Prax.g_01715	Pray.g_01709
OG0000162	Praz	Prax.g_01715	Praz.g_01028
OG0000162	Prba	Prax.g_01715	Prba.g_00700
OG0000162	Prad	Prax.g_01715	Prad.g_00502
OG0000162	Prav	Prax.g_01715	Prav.g_01591
OG0000162	Prbi	Prax.g_01715	Prbi.g_01604
OG0000162	Prae	Prax.g_01715	Prae.g_01472
OG0000163	Prah	Prax.g_01681	Prah.g_01619
OG0000163	Praf	Prax.g_01681	Praf.g_00538
OG0000163	Prbj	Prax.g_01681	Prbj.g_01688
OG0000163	Prbk	Prax.g_01681	Prbk.g_02002
OG0000163	Prbl	Prax.g_01681	Prbl.g_00452
OG0000163	Syao	Prax.g_01681	Syao.g_01745
OG0000163	Syas	Prax.g_01681	Syas.g_01488
OG0000163	Syan	Prax.g_01681	Syan.g_02405
OG0000163	Syat	Prax.g_01681	Syat.g_02979
OG0000163	Syar	Prax.g_01681	Syar.g_00639, Syar.g_01186
OG0000163	Syag	Prax.g_01681	Syag.g_00706, Syag.g_01618
OG0000163	Syaq	Prax.g_01681	Syaq.g_02373, Syaq.g_01730
OG0000163	Syak	Prax.g_01681	Syak.g_02478
OG0000163	Syaf	Prax.g_01681	Syaf.g_01105
OG0000163	Syam	Prax.g_01681	Syam.g_01927
OG0000163	Syai	Prax.g_01681	Syai.g_02300
OG0000163	Syaa	Prax.g_01681	Syaa.g_00624
OG0000163	Syad	Prax.g_01681	Syad.g_02542
OG0000163	Syaj	Prax.g_01681	Syaj.g_01639
OG0000163	Syae	Prax.g_01681	Syae.g_01092
OG0000163	Syac	Prax.g_01681	Syac.g_00619
OG0000163	Syah	Prax.g_01681	Syah.g_02315
OG0000163	Syab	Prax.g_01681	Syab.g_02173
OG0000163	Syal	Prax.g_01681	Syal.g_02971
OG0000163	Prbm	Prax.g_01681	Prbm.g_01759
OG0000163	Prbc	Prax.g_01681	Prbc.g_00758
OG0000163	Prbb	Prax.g_01681	Prbb.g_01735
OG0000163	Praj	Prax.g_01681	Praj.g_01681
OG0000163	Pral	Prax.g_01681	Pral.g_01106
OG0000163	Prat	Prax.g_01681	Prat.g_01409
OG0000163	Prak	Prax.g_01681	Prak.g_01443
OG0000163	Prap	Prax.g_01681	Prap.g_00173
OG0000163	Prbe	Prax.g_01681	Prbe.g_00259
OG0000163	Prbf	Prax.g_01681	Prbf.g_00209
OG0000163	Prbg	Prax.g_01681	Prbg.g_00643
OG0000163	Prbn	Prax.g_01681	Prbn.g_00264
OG0000163	Pram	Prax.g_01681	Pram.g_01326
OG0000163	Prbh	Prax.g_01681	Prbh.g_00151
OG0000163	Prac	Prax.g_01681	Prac.g_00364
OG0000163	Praq	Prax.g_01681	Praq.g_00341
OG0000163	Prar	Prax.g_01681	Prar.g_00800
OG0000163	Prav	Prax.g_01681	Prav.g_01625
OG0000163	Prab	Prax.g_01681	Prab.g_01513
OG0000163	Pran	Prax.g_01681	Pran.g_00686
OG0000163	Prai	Prax.g_01681	Prai.g_01509
OG0000163	Prad	Prax.g_01681	Prad.g_00467
OG0000163	Prag	Prax.g_01681	Prag.g_01537
OG0000163	Praw	Prax.g_01681	Praw.g_00384
OG0000163	Praa	Prax.g_01681	Praa.g_01523
OG0000163	Prao	Prax.g_01681	Prao.g_01443
OG0000163	Prbd	Prax.g_01681	Prbd.g_01642
OG0000163	Prbi	Prax.g_01681	Prbi.g_01637
OG0000163	Pras	Prax.g_01681	Pras.g_00399
OG0000163	Prau	Prax.g_01681	Prau.g_01578
OG0000163	Prae	Prax.g_01681	Prae.g_01506
OG0000163	Pray	Prax.g_01681	Pray.g_01675
OG0000163	Praz	Prax.g_01681	Praz.g_00994
OG0000163	Prba	Prax.g_01681	Prba.g_00341
OG0000164	Prbm	Prax.g_01535	Prbm.g_01863
OG0000164	Prbb	Prax.g_01535	Prbb.g_01845
OG0000164	Praj	Prax.g_01535	Praj.g_01790
OG0000164	Prbc	Prax.g_01535	Prbc.g_00854
OG0000164	Prak	Prax.g_01535	Prak.g_01669
OG0000164	Prap	Prax.g_01535	Prap.g_01754
OG0000164	Prbe	Prax.g_01535	Prbe.g_00961
OG0000164	Prbf	Prax.g_01535	Prbf.g_00669
OG0000164	Prbg	Prax.g_01535	Prbg.g_01674
OG0000164	Prbn	Prax.g_01535	Prbn.g_01770
OG0000164	Pram	Prax.g_01535	Pram.g_01656
OG0000164	Prbh	Prax.g_01535	Prbh.g_01758
OG0000164	Pral	Prax.g_01535	Pral.g_00131
OG0000164	Prat	Prax.g_01535	Prat.g_01615
OG0000164	Praf	Prax.g_01535	Praf.g_00453
OG0000164	Prah	Prax.g_01535	Prah.g_01705
OG0000164	Prbj	Prax.g_01535	Prbj.g_00476
OG0000164	Prbk	Prax.g_01535	Prbk.g_01432
OG0000164	Prbl	Prax.g_01535	Prbl.g_00365
OG0000164	Syak	Prax.g_01535	Syak.g_02384
OG0000164	Syab	Prax.g_01535	Syab.g_02307
OG0000164	Syal	Prax.g_01535	Syal.g_00623
OG0000164	Syag	Prax.g_01535	Syag.g_01725
OG0000164	Syaq	Prax.g_01535	Syaq.g_01642
OG0000164	Syac	Prax.g_01535	Syac.g_00508
OG0000164	Syah	Prax.g_01535	Syah.g_02423
OG0000164	Syar	Prax.g_01535	Syar.g_03168, Syar.g_02969
OG0000164	Syaa	Prax.g_01535	Syaa.g_00507
OG0000164	Syaf	Prax.g_01535	Syaf.g_00999
OG0000164	Syai	Prax.g_01535	Syai.g_02411
OG0000164	Syam	Prax.g_01535	Syam.g_02023
OG0000164	Syan	Prax.g_01535	Syan.g_01440
OG0000164	Syao	Prax.g_01535	Syao.g_01663
OG0000164	Syat	Prax.g_01535	Syat.g_03040
OG0000164	Syas	Prax.g_01535	Syas.g_02648
OG0000164	Syap	Prax.g_01535	Syap.g_01391, Syap.g_01392
OG0000164	Syae	Prax.g_01535	Syae.g_01198
OG0000164	Syad	Prax.g_01535	Syad.g_02659
OG0000164	Syaj	Prax.g_01535	Syaj.g_01758
OG0000164	Prab	Prax.g_01535	Prab.g_01693
OG0000164	Pran	Prax.g_01535	Pran.g_00994
OG0000164	Prai	Prax.g_01535	Prai.g_01662
OG0000164	Prac	Prax.g_01535	Prac.g_00601
OG0000164	Praq	Prax.g_01535	Praq.g_00473
OG0000164	Prar	Prax.g_01535	Prar.g_01964
OG0000164	Prae	Prax.g_01535	Prae.g_01647
OG0000164	Prao	Prax.g_01535	Prao.g_01576
OG0000164	Prad	Prax.g_01535	Prad.g_00917
OG0000164	Prag	Prax.g_01535	Prag.g_01693
OG0000164	Praw	Prax.g_01535	Praw.g_00539
OG0000164	Pras	Prax.g_01535	Pras.g_00574
OG0000164	Prau	Prax.g_01535	Prau.g_01756
OG0000164	Prav	Prax.g_01535	Prav.g_01785
OG0000164	Prbd	Prax.g_01535	Prbd.g_01501
OG0000164	Praa	Prax.g_01535	Praa.g_01659
OG0000164	Pray	Prax.g_01535	Pray.g_01535
OG0000164	Praz	Prax.g_01535	Praz.g_00853
OG0000164	Prba	Prax.g_01535	Prba.g_00596
OG0000164	Prbi	Prax.g_01535	Prbi.g_01811
OG0000165	Prbm	Prax.g_01528	Prbm.g_01871
OG0000165	Prbc	Prax.g_01528	Prbc.g_00862
OG0000165	Prbb	Prax.g_01528	Prbb.g_01853
OG0000165	Praj	Prax.g_01528	Praj.g_01798
OG0000165	Prak	Prax.g_01528	Prak.g_01676
OG0000165	Prap	Prax.g_01528	Prap.g_01747
OG0000165	Prbe	Prax.g_01528	Prbe.g_00954
OG0000165	Prbf	Prax.g_01528	Prbf.g_00662
