Orthogroup	Species	Syam	Orthologs
OG0000222	Prar	Syam.g_00186	Prar.g_00277
OG0000222	Prbd	Syam.g_00186	Prbd.g_00929
OG0000222	Prav	Syam.g_00186	Prav.g_01956
OG0000222	Prad	Syam.g_00186	Prad.g_01681
OG0000222	Pras	Syam.g_00186	Pras.g_01162
OG0000222	Prau	Syam.g_00186	Prau.g_00312
OG0000222	Prag	Syam.g_00186	Prag.g_00301
OG0000222	Praw	Syam.g_00186	Praw.g_00824
OG0000222	Pray	Syam.g_00186	Pray.g_00788
OG0000222	Praz	Syam.g_00186	Praz.g_00667
OG0000222	Prba	Syam.g_00186	Prba.g_00526
OG0000222	Praa	Syam.g_00186	Praa.g_00310
OG0000222	Prbi	Syam.g_00186	Prbi.g_00334
OG0000222	Prae	Syam.g_00186	Prae.g_00311
OG0000222	Prax	Syam.g_00186	Prax.g_00865
OG0000222	Prao	Syam.g_00186	Prao.g_00446
OG0000222	Prab	Syam.g_00186	Prab.g_00298
OG0000222	Pran	Syam.g_00186	Pran.g_01884
OG0000222	Prai	Syam.g_00186	Prai.g_00323
OG0000222	Prbb	Syam.g_00186	Prbb.g_00361
OG0000222	Prbm	Syam.g_00186	Prbm.g_00366
OG0000222	Praj	Syam.g_00186	Praj.g_00345
OG0000222	Prbc	Syam.g_00186	Prbc.g_01202
OG0000222	Prak	Syam.g_00186	Prak.g_00328
OG0000222	Prap	Syam.g_00186	Prap.g_01400
OG0000222	Prbe	Syam.g_00186	Prbe.g_01864
OG0000222	Prbf	Syam.g_00186	Prbf.g_01650
OG0000222	Prbg	Syam.g_00186	Prbg.g_00089
OG0000222	Prbn	Syam.g_00186	Prbn.g_00077
OG0000222	Pram	Syam.g_00186	Pram.g_00298
OG0000222	Prbh	Syam.g_00186	Prbh.g_00469
OG0000222	Pral	Syam.g_00186	Pral.g_00729
OG0000222	Prat	Syam.g_00186	Prat.g_00317
OG0000222	Prbj	Syam.g_00186	Prbj.g_01446
OG0000222	Prbk	Syam.g_00186	Prbk.g_00458
OG0000222	Prbl	Syam.g_00186	Prbl.g_00911
OG0000222	Praf	Syam.g_00186	Praf.g_02323
OG0000222	Prah	Syam.g_00186	Prah.g_02174
OG0000222	Syas	Syam.g_00186	Syas.g_01804
OG0000222	Syap	Syam.g_00186	Syap.g_01669
OG0000222	Syan	Syam.g_00186	Syan.g_01981
OG0000222	Syao	Syam.g_00186	Syao.g_02023
OG0000222	Syat	Syam.g_00186	Syat.g_02109
OG0000222	Syar	Syam.g_00186	Syar.g_02119, Syar.g_00728
OG0000222	Syag	Syam.g_00186	Syag.g_02550
OG0000222	Syaq	Syam.g_00186	Syaq.g_00868
OG0000222	Syab	Syam.g_00186	Syab.g_00244
OG0000222	Syal	Syam.g_00186	Syal.g_01309
OG0000222	Syak	Syam.g_00186	Syak.g_01512
OG0000222	Syad	Syam.g_00186	Syad.g_00473
OG0000222	Syaj	Syam.g_00186	Syaj.g_02516
OG0000222	Syac	Syam.g_00186	Syac.g_00247
OG0000222	Syah	Syam.g_00186	Syah.g_00131
OG0000222	Syaa	Syam.g_00186	Syaa.g_00215
OG0000222	Syae	Syam.g_00186	Syae.g_01926
OG0000222	Syaf	Syam.g_00186	Syaf.g_00287
OG0000222	Syai	Syam.g_00186	Syai.g_00215
OG0000223	Prab	Syam.g_00168	Prab.g_00311
OG0000223	Pran	Syam.g_00168	Pran.g_01871
OG0000223	Prai	Syam.g_00168	Prai.g_00336
OG0000223	Prac	Syam.g_00168	Prac.g_01608
OG0000223	Praq	Syam.g_00168	Praq.g_01679
OG0000223	Prar	Syam.g_00168	Prar.g_00264
OG0000223	Pras	Syam.g_00168	Pras.g_01175
OG0000223	Prau	Syam.g_00168	Prau.g_00325
OG0000223	Pray	Syam.g_00168	Pray.g_00801
OG0000223	Praz	Syam.g_00168	Praz.g_00680
OG0000223	Prba	Syam.g_00168	Prba.g_00539
OG0000223	Prav	Syam.g_00168	Prav.g_01969
OG0000223	Prad	Syam.g_00168	Prad.g_01668
OG0000223	Prbi	Syam.g_00168	Prbi.g_00347
OG0000223	Prax	Syam.g_00168	Prax.g_00850
OG0000223	Prag	Syam.g_00168	Prag.g_00314
OG0000223	Praw	Syam.g_00168	Praw.g_00811
OG0000223	Prae	Syam.g_00168	Prae.g_00324
OG0000223	Praa	Syam.g_00168	Praa.g_00323
OG0000223	Prbd	Syam.g_00168	Prbd.g_00916
OG0000223	Prao	Syam.g_00168	Prao.g_00459
OG0000223	Prbc	Syam.g_00168	Prbc.g_01215
OG0000223	Praj	Syam.g_00168	Praj.g_00358
OG0000223	Prbb	Syam.g_00168	Prbb.g_00374
OG0000223	Prbm	Syam.g_00168	Prbm.g_00378
OG0000223	Prak	Syam.g_00168	Prak.g_00340
OG0000223	Prap	Syam.g_00168	Prap.g_01388
OG0000223	Prbe	Syam.g_00168	Prbe.g_01876
OG0000223	Prbf	Syam.g_00168	Prbf.g_01662
OG0000223	Prbg	Syam.g_00168	Prbg.g_00101
OG0000223	Prbn	Syam.g_00168	Prbn.g_00089
OG0000223	Pram	Syam.g_00168	Pram.g_00311
OG0000223	Prbh	Syam.g_00168	Prbh.g_00456
OG0000223	Pral	Syam.g_00168	Pral.g_00716
OG0000223	Prat	Syam.g_00168	Prat.g_00330
OG0000223	Prbj	Syam.g_00168	Prbj.g_01469
OG0000223	Prbk	Syam.g_00168	Prbk.g_00481
OG0000223	Prbl	Syam.g_00168	Prbl.g_00888
OG0000223	Praf	Syam.g_00168	Praf.g_02347
OG0000223	Prah	Syam.g_00168	Prah.g_02197
OG0000223	Syal	Syam.g_00168	Syal.g_01327
OG0000223	Syag	Syam.g_00168	Syag.g_02475
OG0000223	Syar	Syam.g_00168	Syar.g_00649
OG0000223	Syas	Syam.g_00168	Syas.g_02221
OG0000223	Syat	Syam.g_00168	Syat.g_02570
OG0000223	Syan	Syam.g_00168	Syan.g_00228
OG0000223	Syao	Syam.g_00168	Syao.g_00291
OG0000223	Syap	Syam.g_00168	Syap.g_02072, Syap.g_02073
OG0000223	Syak	Syam.g_00168	Syak.g_01531
OG0000223	Syab	Syam.g_00168	Syab.g_00226
OG0000223	Syaq	Syam.g_00168	Syaq.g_00946
OG0000223	Syae	Syam.g_00168	Syae.g_01904
OG0000223	Syad	Syam.g_00168	Syad.g_00451
OG0000223	Syaj	Syam.g_00168	Syaj.g_02494
OG0000223	Syac	Syam.g_00168	Syac.g_00225
OG0000223	Syah	Syam.g_00168	Syah.g_00153
OG0000223	Syaa	Syam.g_00168	Syaa.g_00192
OG0000223	Syaf	Syam.g_00168	Syaf.g_00317
OG0000223	Syai	Syam.g_00168	Syai.g_00194
OG0000224	Prac	Syam.g_00164	Prac.g_01606
OG0000224	Praq	Syam.g_00164	Praq.g_01677
OG0000224	Prar	Syam.g_00164	Prar.g_00262
OG0000224	Prbi	Syam.g_00164	Prbi.g_00349
OG0000224	Prau	Syam.g_00164	Prau.g_00327
OG0000224	Pray	Syam.g_00164	Pray.g_00803
OG0000224	Praz	Syam.g_00164	Praz.g_00682
OG0000224	Prba	Syam.g_00164	Prba.g_00541
OG0000224	Pras	Syam.g_00164	Pras.g_01177
OG0000224	Prbd	Syam.g_00164	Prbd.g_00914
OG0000224	Prao	Syam.g_00164	Prao.g_00461
OG0000224	Prad	Syam.g_00164	Prad.g_01666
OG0000224	Prag	Syam.g_00164	Prag.g_00316
OG0000224	Praw	Syam.g_00164	Praw.g_00809
OG0000224	Praa	Syam.g_00164	Praa.g_00325
OG0000224	Prae	Syam.g_00164	Prae.g_00326
OG0000224	Prax	Syam.g_00164	Prax.g_00848
OG0000224	Prav	Syam.g_00164	Prav.g_01971
OG0000224	Prab	Syam.g_00164	Prab.g_00313
OG0000224	Pran	Syam.g_00164	Pran.g_01869
OG0000224	Prai	Syam.g_00164	Prai.g_00338
OG0000224	Praj	Syam.g_00164	Praj.g_00360
OG0000224	Prbc	Syam.g_00164	Prbc.g_01217
OG0000224	Prbb	Syam.g_00164	Prbb.g_00376
OG0000224	Prbm	Syam.g_00164	Prbm.g_00380
OG0000224	Pral	Syam.g_00164	Pral.g_00714
OG0000224	Prat	Syam.g_00164	Prat.g_00332
OG0000224	Pram	Syam.g_00164	Pram.g_00313
OG0000224	Prbh	Syam.g_00164	Prbh.g_00454
OG0000224	Prak	Syam.g_00164	Prak.g_00342
OG0000224	Prap	Syam.g_00164	Prap.g_01386
OG0000224	Prbe	Syam.g_00164	Prbe.g_01878
OG0000224	Prbf	Syam.g_00164	Prbf.g_01664
OG0000224	Prbg	Syam.g_00164	Prbg.g_00103
OG0000224	Prbn	Syam.g_00164	Prbn.g_00091
OG0000224	Prah	Syam.g_00164	Prah.g_02207
OG0000224	Praf	Syam.g_00164	Praf.g_02358
OG0000224	Prbj	Syam.g_00164	Prbj.g_01480
OG0000224	Prbk	Syam.g_00164	Prbk.g_00492
OG0000224	Prbl	Syam.g_00164	Prbl.g_00877
OG0000224	Syar	Syam.g_00164	Syar.g_00273
OG0000224	Syan	Syam.g_00164	Syan.g_01959
OG0000224	Syao	Syam.g_00164	Syao.g_01973
OG0000224	Syas	Syam.g_00164	Syas.g_02215
OG0000224	Syap	Syam.g_00164	Syap.g_02064
OG0000224	Syat	Syam.g_00164	Syat.g_02139
OG0000224	Syaq	Syam.g_00164	Syaq.g_00950
OG0000224	Syab	Syam.g_00164	Syab.g_00223
OG0000224	Syal	Syam.g_00164	Syal.g_01329
OG0000224	Syag	Syam.g_00164	Syag.g_02471
OG0000224	Syak	Syam.g_00164	Syak.g_01532
OG0000224	Syac	Syam.g_00164	Syac.g_00217
OG0000224	Syah	Syam.g_00164	Syah.g_00162
OG0000224	Syae	Syam.g_00164	Syae.g_01897
OG0000224	Syad	Syam.g_00164	Syad.g_00444
OG0000224	Syaj	Syam.g_00164	Syaj.g_02487
OG0000224	Syaa	Syam.g_00164	Syaa.g_00183
OG0000224	Syaf	Syam.g_00164	Syaf.g_00324
OG0000224	Syai	Syam.g_00164	Syai.g_00186
OG0000225	Prab	Syam.g_00473	Prab.g_00333
OG0000225	Pran	Syam.g_00473	Pran.g_01849
OG0000225	Prai	Syam.g_00473	Prai.g_00358
OG0000225	Prag	Syam.g_00473	Prag.g_00340
OG0000225	Praw	Syam.g_00473	Praw.g_00786
OG0000225	Prao	Syam.g_00473	Prao.g_00480
OG0000225	Prae	Syam.g_00473	Prae.g_00345
OG0000225	Prac	Syam.g_00473	Prac.g_01188
OG0000225	Praq	Syam.g_00473	Praq.g_01199
OG0000225	Prar	Syam.g_00473	Prar.g_00406
OG0000225	Pray	Syam.g_00473	Pray.g_00824
OG0000225	Praz	Syam.g_00473	Praz.g_00348
OG0000225	Prba	Syam.g_00473	Prba.g_00562
OG0000225	Prav	Syam.g_00473	Prav.g_01992
OG0000225	Prad	Syam.g_00473	Prad.g_01645
OG0000225	Praa	Syam.g_00473	Praa.g_00345
OG0000225	Prbi	Syam.g_00473	Prbi.g_00370
OG0000225	Prbd	Syam.g_00473	Prbd.g_00893
OG0000225	Prax	Syam.g_00473	Prax.g_00827
OG0000225	Pras	Syam.g_00473	Pras.g_01199
OG0000225	Prau	Syam.g_00473	Prau.g_00348
OG0000225	Prbm	Syam.g_00473	Prbm.g_00411
OG0000225	Praj	Syam.g_00473	Praj.g_00391
OG0000225	Prbc	Syam.g_00473	Prbc.g_01257
OG0000225	Prbb	Syam.g_00473	Prbb.g_00405
OG0000225	Prak	Syam.g_00473	Prak.g_00368
OG0000225	Prap	Syam.g_00473	Prap.g_01360
OG0000225	Prbe	Syam.g_00473	Prbe.g_01904
OG0000225	Prbf	Syam.g_00473	Prbf.g_01690
OG0000225	Prbg	Syam.g_00473	Prbg.g_00129
OG0000225	Prbn	Syam.g_00473	Prbn.g_00117
OG0000225	Pram	Syam.g_00473	Pram.g_00341
OG0000225	Prbh	Syam.g_00473	Prbh.g_00426
OG0000225	Pral	Syam.g_00473	Pral.g_00686
OG0000225	Prat	Syam.g_00473	Prat.g_00360
OG0000225	Syan	Syam.g_00473	Syan.g_02997
OG0000225	Syao	Syam.g_00473	Syao.g_01751
OG0000225	Syar	Syam.g_00473	Syar.g_01142
OG0000225	Syas	Syam.g_00473	Syas.g_01522
OG0000225	Syap	Syam.g_00473	Syap.g_00553, Syap.g_00552
OG0000225	Syat	Syam.g_00473	Syat.g_01595
OG0000225	Syaq	Syam.g_00473	Syaq.g_00543
OG0000225	Prbj	Syam.g_00473	Prbj.g_00323
OG0000225	Prbk	Syam.g_00473	Prbk.g_00889
OG0000225	Prbl	Syam.g_00473	Prbl.g_01218
OG0000225	Praf	Syam.g_00473	Praf.g_02030
OG0000225	Prah	Syam.g_00473	Prah.g_01921
OG0000225	Syag	Syam.g_00473	Syag.g_02861
OG0000225	Syab	Syam.g_00473	Syab.g_00538
OG0000225	Syal	Syam.g_00473	Syal.g_00363
OG0000225	Syak	Syam.g_00473	Syak.g_01230
OG0000225	Syac	Syam.g_00473	Syac.g_02004
OG0000225	Syah	Syam.g_00473	Syah.g_00874
OG0000225	Syaa	Syam.g_00473	Syaa.g_02166
OG0000225	Syad	Syam.g_00473	Syad.g_00777
OG0000225	Syaj	Syam.g_00473	Syaj.g_02821
OG0000225	Syae	Syam.g_00473	Syae.g_02208
OG0000225	Syai	Syam.g_00473	Syai.g_00502
OG0000225	Syaf	Syam.g_00473	Syaf.g_00007
OG0000226	Pras	Syam.g_00477	Pras.g_01203
OG0000226	Prad	Syam.g_00477	Prad.g_00761
OG0000226	Prau	Syam.g_00477	Prau.g_00352
OG0000226	Prbi	Syam.g_00477	Prbi.g_00374
OG0000226	Praa	Syam.g_00477	Praa.g_00349
OG0000226	Prac	Syam.g_00477	Prac.g_01184
OG0000226	Prae	Syam.g_00477	Prae.g_00349
OG0000226	Prao	Syam.g_00477	Prao.g_00484
OG0000226	Praq	Syam.g_00477	Praq.g_01195
OG0000226	Prar	Syam.g_00477	Prar.g_00410
OG0000226	Prax	Syam.g_00477	Prax.g_00823
OG0000226	Pray	Syam.g_00477	Pray.g_00828
OG0000226	Praz	Syam.g_00477	Praz.g_00352
OG0000226	Prba	Syam.g_00477	Prba.g_00221
OG0000226	Prbd	Syam.g_00477	Prbd.g_00889
OG0000226	Prag	Syam.g_00477	Prag.g_00344
OG0000226	Prav	Syam.g_00477	Prav.g_01996
OG0000226	Praw	Syam.g_00477	Praw.g_00782
OG0000226	Prab	Syam.g_00477	Prab.g_00337
OG0000226	Pran	Syam.g_00477	Pran.g_01845
OG0000226	Prai	Syam.g_00477	Prai.g_00362
OG0000226	Prat	Syam.g_00477	Prat.g_00364
OG0000226	Pral	Syam.g_00477	Pral.g_00682
OG0000226	Prak	Syam.g_00477	Prak.g_00372
OG0000226	Prap	Syam.g_00477	Prap.g_01356
OG0000226	Prbe	Syam.g_00477	Prbe.g_01908
OG0000226	Prbf	Syam.g_00477	Prbf.g_01694
OG0000226	Prbg	Syam.g_00477	Prbg.g_01941
OG0000226	Prbn	Syam.g_00477	Prbn.g_00121
OG0000226	Pram	Syam.g_00477	Pram.g_00345
OG0000226	Prbh	Syam.g_00477	Prbh.g_00422
OG0000226	Praj	Syam.g_00477	Praj.g_00395
OG0000226	Prbb	Syam.g_00477	Prbb.g_00409
OG0000226	Prbc	Syam.g_00477	Prbc.g_01261
OG0000226	Prbm	Syam.g_00477	Prbm.g_00415
OG0000226	Praf	Syam.g_00477	Praf.g_02026
OG0000226	Prah	Syam.g_00477	Prah.g_01917
OG0000226	Prbj	Syam.g_00477	Prbj.g_00319
OG0000226	Prbk	Syam.g_00477	Prbk.g_00893
OG0000226	Prbl	Syam.g_00477	Prbl.g_01222
OG0000226	Syaa	Syam.g_00477	Syaa.g_02162
OG0000226	Syab	Syam.g_00477	Syab.g_00542
OG0000226	Syal	Syam.g_00477	Syal.g_00367
OG0000226	Syak	Syam.g_00477	Syak.g_01226
OG0000226	Syag	Syam.g_00477	Syag.g_02865
OG0000226	Syad	Syam.g_00477	Syad.g_00781
OG0000226	Syae	Syam.g_00477	Syae.g_02212
OG0000226	Syaj	Syam.g_00477	Syaj.g_02825
OG0000226	Syaq	Syam.g_00477	Syaq.g_00536
OG0000226	Syas	Syam.g_00477	Syas.g_01518
OG0000226	Syap	Syam.g_00477	Syap.g_02029, Syap.g_02144
OG0000226	Syat	Syam.g_00477	Syat.g_01588
OG0000226	Syar	Syam.g_00477	Syar.g_01146
OG0000226	Syan	Syam.g_00477	Syan.g_02990
OG0000226	Syao	Syam.g_00477	Syao.g_01758
OG0000226	Syac	Syam.g_00477	Syac.g_02000
OG0000226	Syah	Syam.g_00477	Syah.g_00878
OG0000226	Syaf	Syam.g_00477	Syaf.g_00003
OG0000226	Syai	Syam.g_00477	Syai.g_00506
OG0000227	Prai	Syam.g_00479	Prai.g_00364
OG0000227	Prab	Syam.g_00479	Prab.g_00339
OG0000227	Pran	Syam.g_00479	Pran.g_01843
OG0000227	Prao	Syam.g_00479	Prao.g_00486
OG0000227	Prav	Syam.g_00479	Prav.g_01998
OG0000227	Prac	Syam.g_00479	Prac.g_01182
OG0000227	Praq	Syam.g_00479	Praq.g_01193
OG0000227	Prar	Syam.g_00479	Prar.g_00412
OG0000227	Prag	Syam.g_00479	Prag.g_00346
OG0000227	Praw	Syam.g_00479	Praw.g_00780
OG0000227	Prax	Syam.g_00479	Prax.g_00821
OG0000227	Prae	Syam.g_00479	Prae.g_00351
OG0000227	Prad	Syam.g_00479	Prad.g_00759
OG0000227	Praa	Syam.g_00479	Praa.g_00351
OG0000227	Prbi	Syam.g_00479	Prbi.g_00376
OG0000227	Prbd	Syam.g_00479	Prbd.g_00887
OG0000227	Pray	Syam.g_00479	Pray.g_00830
OG0000227	Praz	Syam.g_00479	Praz.g_00354
OG0000227	Prba	Syam.g_00479	Prba.g_00223
OG0000227	Pras	Syam.g_00479	Pras.g_01205
OG0000227	Prau	Syam.g_00479	Prau.g_00354
OG0000227	Prbm	Syam.g_00479	Prbm.g_00417
OG0000227	Praj	Syam.g_00479	Praj.g_00397
OG0000227	Prbc	Syam.g_00479	Prbc.g_01263
OG0000227	Prbb	Syam.g_00479	Prbb.g_00411
OG0000227	Pram	Syam.g_00479	Pram.g_00347
OG0000227	Prbh	Syam.g_00479	Prbh.g_00420
OG0000227	Prak	Syam.g_00479	Prak.g_00374
OG0000227	Prap	Syam.g_00479	Prap.g_01354
OG0000227	Prbe	Syam.g_00479	Prbe.g_01910
OG0000227	Prbf	Syam.g_00479	Prbf.g_01696
OG0000227	Prbn	Syam.g_00479	Prbn.g_00123
OG0000227	Prbg	Syam.g_00479	Prbg.g_01943
OG0000227	Pral	Syam.g_00479	Pral.g_00680
OG0000227	Prat	Syam.g_00479	Prat.g_00366
OG0000227	Prbj	Syam.g_00479	Prbj.g_00317
OG0000227	Prbk	Syam.g_00479	Prbk.g_00895
OG0000227	Prbl	Syam.g_00479	Prbl.g_01224
OG0000227	Praf	Syam.g_00479	Praf.g_02024
OG0000227	Prah	Syam.g_00479	Prah.g_01915
OG0000227	Syak	Syam.g_00479	Syak.g_01224
OG0000227	Syab	Syam.g_00479	Syab.g_00544
OG0000227	Syal	Syam.g_00479	Syal.g_00369
OG0000227	Syag	Syam.g_00479	Syag.g_02867
OG0000227	Syaq	Syam.g_00479	Syaq.g_00534
OG0000227	Syar	Syam.g_00479	Syar.g_01148
OG0000227	Syan	Syam.g_00479	Syan.g_02988
OG0000227	Syao	Syam.g_00479	Syao.g_01760
OG0000227	Syas	Syam.g_00479	Syas.g_01516
OG0000227	Syap	Syam.g_00479	Syap.g_02147, Syap.g_02034, Syap.g_02033
OG0000227	Syad	Syam.g_00479	Syad.g_00783
OG0000227	Syaj	Syam.g_00479	Syaj.g_02827
OG0000227	Syae	Syam.g_00479	Syae.g_02214
OG0000227	Syaa	Syam.g_00479	Syaa.g_02160
OG0000227	Syac	Syam.g_00479	Syac.g_01998
OG0000227	Syah	Syam.g_00479	Syah.g_00880
OG0000227	Syaf	Syam.g_00479	Syaf.g_00001
OG0000227	Syai	Syam.g_00479	Syai.g_00508
OG0000228	Prao	Syam.g_00488	Prao.g_00489
OG0000228	Prbi	Syam.g_00488	Prbi.g_00379
OG0000228	Prag	Syam.g_00488	Prag.g_00349
OG0000228	Praw	Syam.g_00488	Praw.g_00777
OG0000228	Prav	Syam.g_00488	Prav.g_00974
OG0000228	Prad	Syam.g_00488	Prad.g_00756
OG0000228	Pras	Syam.g_00488	Pras.g_01208
OG0000228	Prau	Syam.g_00488	Prau.g_00357
OG0000228	Prac	Syam.g_00488	Prac.g_01179
OG0000228	Praq	Syam.g_00488	Praq.g_01189
OG0000228	Prar	Syam.g_00488	Prar.g_00415
OG0000228	Pray	Syam.g_00488	Pray.g_00833
OG0000228	Praz	Syam.g_00488	Praz.g_00819
OG0000228	Prba	Syam.g_00488	Prba.g_00849
OG0000228	Prbd	Syam.g_00488	Prbd.g_00884
OG0000228	Prae	Syam.g_00488	Prae.g_00354
OG0000228	Praa	Syam.g_00488	Praa.g_00354
OG0000228	Prax	Syam.g_00488	Prax.g_00818
OG0000228	Prab	Syam.g_00488	Prab.g_00342
OG0000228	Pran	Syam.g_00488	Pran.g_01840
OG0000228	Prai	Syam.g_00488	Prai.g_00367
OG0000228	Praj	Syam.g_00488	Praj.g_00402
OG0000228	Prbb	Syam.g_00488	Prbb.g_00415
OG0000228	Prbm	Syam.g_00488	Prbm.g_00422
OG0000228	Prbc	Syam.g_00488	Prbc.g_01267
OG0000228	Prak	Syam.g_00488	Prak.g_00378
OG0000228	Prap	Syam.g_00488	Prap.g_01350
OG0000228	Prbe	Syam.g_00488	Prbe.g_01914
OG0000228	Prbf	Syam.g_00488	Prbf.g_01700
OG0000228	Prbg	Syam.g_00488	Prbg.g_00136
OG0000228	Prbn	Syam.g_00488	Prbn.g_00697
OG0000228	Pram	Syam.g_00488	Pram.g_00351
OG0000228	Prbh	Syam.g_00488	Prbh.g_00416
OG0000228	Pral	Syam.g_00488	Pral.g_00677
OG0000228	Prat	Syam.g_00488	Prat.g_00369
OG0000228	Prbj	Syam.g_00488	Prbj.g_00063
OG0000228	Prbk	Syam.g_00488	Prbk.g_00365
OG0000228	Prbl	Syam.g_00488	Prbl.g_02673
OG0000228	Praf	Syam.g_00488	Praf.g_02016
OG0000228	Prah	Syam.g_00488	Prah.g_00204
OG0000228	Syaq	Syam.g_00488	Syaq.g_00531
OG0000228	Syab	Syam.g_00488	Syab.g_00550
OG0000228	Syal	Syam.g_00488	Syal.g_00556
OG0000228	Syag	Syam.g_00488	Syag.g_00004
OG0000228	Syak	Syam.g_00488	Syak.g_01216
OG0000228	Syae	Syam.g_00488	Syae.g_02218
OG0000228	Syad	Syam.g_00488	Syad.g_00784
OG0000228	Syaj	Syam.g_00488	Syaj.g_02828
OG0000228	Syar	Syam.g_00488	Syar.g_01161
OG0000228	Syan	Syam.g_00488	Syan.g_02315
OG0000228	Syao	Syam.g_00488	Syao.g_01715
OG0000228	Syat	Syam.g_00488	Syat.g_02952
OG0000228	Syap	Syam.g_00488	Syap.g_00116, Syap.g_02041
OG0000228	Syas	Syam.g_00488	Syas.g_01513
OG0000228	Syaa	Syam.g_00488	Syaa.g_02150
OG0000228	Syac	Syam.g_00488	Syac.g_01989
OG0000228	Syah	Syam.g_00488	Syah.g_00887
OG0000228	Syai	Syam.g_00488	Syai.g_00516
OG0000228	Syaf	Syam.g_00488	Syaf.g_02808
OG0000229	Prag	Syam.g_01867	Prag.g_00415
OG0000229	Praw	Syam.g_01867	Praw.g_00711
OG0000229	Prao	Syam.g_01867	Prao.g_00540
OG0000229	Prav	Syam.g_01867	Prav.g_01035
OG0000229	Prbi	Syam.g_01867	Prbi.g_00437
OG0000229	Prax	Syam.g_01867	Prax.g_00764
OG0000229	Pras	Syam.g_01867	Pras.g_01314
OG0000229	Prau	Syam.g_01867	Prau.g_00477
OG0000229	Praa	Syam.g_01867	Praa.g_00436
OG0000229	Prbd	Syam.g_01867	Prbd.g_00806
OG0000229	Pray	Syam.g_01867	Pray.g_00926
OG0000229	Praz	Syam.g_01867	Praz.g_01892
OG0000229	Prba	Syam.g_01867	Prba.g_01025
OG0000229	Prae	Syam.g_01867	Prae.g_00410
OG0000229	Prad	Syam.g_01867	Prad.g_00666
OG0000229	Prac	Syam.g_01867	Prac.g_01111
OG0000229	Praq	Syam.g_01867	Praq.g_01121
OG0000229	Prar	Syam.g_01867	Prar.g_00484
OG0000229	Prab	Syam.g_01867	Prab.g_00439
OG0000229	Pran	Syam.g_01867	Pran.g_01744
OG0000229	Prai	Syam.g_01867	Prai.g_00467
OG0000229	Prbm	Syam.g_01867	Prbm.g_00446
OG0000229	Prbb	Syam.g_01867	Prbb.g_00441
OG0000229	Praj	Syam.g_01867	Praj.g_00430
OG0000229	Prbc	Syam.g_01867	Prbc.g_01497
OG0000229	Prak	Syam.g_01867	Prak.g_00398
OG0000229	Prap	Syam.g_01867	Prap.g_01330
OG0000229	Prbe	Syam.g_01867	Prbe.g_01934
OG0000229	Prbf	Syam.g_01867	Prbf.g_01720
OG0000229	Prbg	Syam.g_01867	Prbg.g_00156
OG0000229	Prbn	Syam.g_01867	Prbn.g_00677
OG0000229	Pram	Syam.g_01867	Pram.g_00371
OG0000229	Prbh	Syam.g_01867	Prbh.g_00396
OG0000229	Pral	Syam.g_01867	Pral.g_00658
OG0000229	Prat	Syam.g_01867	Prat.g_00396
OG0000229	Prah	Syam.g_01867	Prah.g_00230
OG0000229	Praf	Syam.g_01867	Praf.g_01989
OG0000229	Prbj	Syam.g_01867	Prbj.g_00100
OG0000229	Prbk	Syam.g_01867	Prbk.g_00328
OG0000229	Prbl	Syam.g_01867	Prbl.g_00652
OG0000229	Syak	Syam.g_01867	Syak.g_01191
OG0000229	Syab	Syam.g_01867	Syab.g_00583
OG0000229	Syal	Syam.g_01867	Syal.g_00525
OG0000229	Syag	Syam.g_01867	Syag.g_00033
OG0000229	Syaq	Syam.g_01867	Syaq.g_00501
OG0000229	Syan	Syam.g_01867	Syan.g_02396
OG0000229	Syao	Syam.g_01867	Syao.g_01736
OG0000229	Syad	Syam.g_01867	Syad.g_02450
OG0000229	Syaj	Syam.g_01867	Syaj.g_01555
OG0000229	Syar	Syam.g_01867	Syar.g_01177
OG0000229	Syat	Syam.g_01867	Syat.g_02970
OG0000229	Syap	Syam.g_01867	Syap.g_02059
OG0000229	Syas	Syam.g_01867	Syas.g_01497
OG0000229	Syae	Syam.g_01867	Syae.g_00994
OG0000229	Syaa	Syam.g_01867	Syaa.g_00703
OG0000229	Syac	Syam.g_01867	Syac.g_00692
OG0000229	Syah	Syam.g_01867	Syah.g_02236
OG0000229	Syaf	Syam.g_01867	Syaf.g_01214
OG0000229	Syai	Syam.g_01867	Syai.g_02228
OG0000230	Prab	Syam.g_01865	Prab.g_00441
OG0000230	Pran	Syam.g_01865	Pran.g_01742
OG0000230	Prai	Syam.g_01865	Prai.g_00469
OG0000230	Prag	Syam.g_01865	Prag.g_00417
OG0000230	Praw	Syam.g_01865	Praw.g_00709
OG0000230	Prav	Syam.g_01865	Prav.g_01037
OG0000230	Prad	Syam.g_01865	Prad.g_00069
OG0000230	Pras	Syam.g_01865	Pras.g_01316
OG0000230	Prau	Syam.g_01865	Prau.g_00479
OG0000230	Pray	Syam.g_01865	Pray.g_00928
OG0000230	Praz	Syam.g_01865	Praz.g_01890
OG0000230	Prba	Syam.g_01865	Prba.g_01023
OG0000230	Prax	Syam.g_01865	Prax.g_00762
OG0000230	Praa	Syam.g_01865	Praa.g_00437
OG0000230	Prbd	Syam.g_01865	Prbd.g_00804
OG0000230	Prae	Syam.g_01865	Prae.g_00412
OG0000230	Prbi	Syam.g_01865	Prbi.g_00439
OG0000230	Prao	Syam.g_01865	Prao.g_00542
