Orthogroup	Species	Praa	Orthologs
OG0000026	Syaa	Praa.g_00031, Praa.g_01054	Syaa.g_00038
OG0000026	Syae	Praa.g_00031, Praa.g_01054	Syae.g_01748
OG0000026	Syac	Praa.g_00031, Praa.g_01054	Syac.g_00034
OG0000026	Syah	Praa.g_00031, Praa.g_01054	Syah.g_00340
OG0000026	Syai	Praa.g_00031, Praa.g_01054	Syai.g_00038
OG0000026	Syam	Praa.g_00031, Praa.g_01054	Syam.g_00035
OG0000026	Syaf	Praa.g_00031, Praa.g_01054	Syaf.g_00461
OG0000026	Syad	Praa.g_00031, Praa.g_01054	Syad.g_00198
OG0000026	Syaj	Praa.g_00031, Praa.g_01054	Syaj.g_02298
OG0000026	Syaq	Praa.g_00031, Praa.g_01054	Syaq.g_01114
OG0000026	Syak	Praa.g_00031, Praa.g_01054	Syak.g_01757
OG0000026	Prbj	Praa.g_00031, Praa.g_01054	Prbj.g_01204
OG0000026	Prbk	Praa.g_00031, Praa.g_01054	Prbk.g_01617
OG0000026	Prbl	Praa.g_00031, Praa.g_01054	Prbl.g_01977
OG0000026	Praf	Praa.g_00031, Praa.g_01054	Praf.g_00037
OG0000026	Prah	Praa.g_00031, Praa.g_01054	Prah.g_00038
OG0000026	Prat	Praa.g_00031, Praa.g_01054	Prat.g_00033
OG0000026	Pral	Praa.g_00031, Praa.g_01054	Pral.g_01012
OG0000026	Pras	Praa.g_00031	Pras.g_00873
OG0000026	Prau	Praa.g_00031	Prau.g_00030
OG0000026	Prab	Praa.g_00031	Prab.g_00031
OG0000026	Pran	Praa.g_00031	Pran.g_00393
OG0000026	Prai	Praa.g_00031	Prai.g_00031
OG0000026	Prad	Praa.g_00031	Prad.g_01955
OG0000026	Prac	Praa.g_00031	Prac.g_01916
OG0000026	Praq	Praa.g_00031	Praq.g_01234
OG0000026	Prar	Praa.g_00031	Prar.g_00007
OG0000026	Prag	Praa.g_00031	Prag.g_00031
OG0000026	Praw	Praa.g_00031	Praw.g_01397
OG0000026	Pray	Praa.g_00031	Pray.g_01493
OG0000026	Praz	Praa.g_00031	Praz.g_00396
OG0000026	Prba	Praa.g_00031	Prba.g_01824
OG0000026	Prao	Praa.g_00031	Prao.g_00177
OG0000026	Prav	Praa.g_00031	Prav.g_00099
OG0000026	Prax	Praa.g_00031	Prax.g_00282
OG0000026	Prbi	Praa.g_00031	Prbi.g_00031
OG0000026	Prae	Praa.g_00031	Prae.g_00031
OG0000026	Prbd	Praa.g_00031	Prbd.g_01206
OG0000026	Syab	Praa.g_01054	Syab.g_00036
OG0000026	Syal	Praa.g_01054	Syal.g_00132
OG0000026	Pram	Praa.g_01054	Pram.g_00018
OG0000026	Prbh	Praa.g_01054	Prbh.g_00749
OG0000026	Prab	Praa.g_01054	Prab.g_01111
OG0000026	Pran	Praa.g_01054	Pran.g_00168
OG0000026	Prai	Praa.g_01054	Prai.g_01074
OG0000026	Prao	Praa.g_01054	Prao.g_00992
OG0000026	Prag	Praa.g_01054	Prag.g_01050
OG0000026	Praw	Praa.g_01054	Praw.g_01453
OG0000026	Pray	Praa.g_01054	Pray.g_00599
OG0000026	Praz	Praa.g_01054	Praz.g_00081
OG0000026	Prba	Praa.g_01054	Prba.g_01249
OG0000026	Prac	Praa.g_01054	Prac.g_01241
OG0000026	Praq	Praa.g_01054	Praq.g_01633
OG0000026	Prar	Praa.g_01054	Prar.g_01919
OG0000026	Prav	Praa.g_01054	Prav.g_00226
OG0000026	Prad	Praa.g_01054	Prad.g_01004
OG0000026	Prbi	Praa.g_01054	Prbi.g_01101
OG0000026	Pras	Praa.g_01054	Pras.g_01949
OG0000026	Prau	Praa.g_01054	Prau.g_01103
OG0000026	Prax	Praa.g_01054	Prax.g_01220
OG0000026	Prbd	Praa.g_01054	Prbd.g_00355
OG0000026	Prae	Praa.g_01054	Prae.g_01056
OG0000027	Praj	Praa.g_00470, Praa.g_01301	Praj.g_01331
OG0000027	Prbb	Praa.g_00470, Praa.g_01301	Prbb.g_01375
OG0000027	Prbc	Praa.g_00470, Praa.g_01301	Prbc.g_00072
OG0000027	Syar	Praa.g_00470, Praa.g_01301	Syar.g_02055, Syar.g_02835
OG0000027	Syas	Praa.g_00470, Praa.g_01301	Syas.g_01480
OG0000027	Syat	Praa.g_00470, Praa.g_01301	Syat.g_00850
OG0000027	Syag	Praa.g_00470, Praa.g_01301	Syag.g_00950, Syag.g_00165
OG0000027	Syae	Praa.g_00470, Praa.g_01301	Syae.g_00103, Syae.g_00814
OG0000027	Syaa	Praa.g_00470, Praa.g_01301	Syaa.g_01605, Syaa.g_00854
OG0000027	Syam	Praa.g_00470, Praa.g_01301	Syam.g_01442, Syam.g_00989
OG0000027	Syaf	Praa.g_00470, Praa.g_01301	Syaf.g_02284, Syaf.g_01688
OG0000027	Syai	Praa.g_00470, Praa.g_01301	Syai.g_01128, Syai.g_01654
OG0000027	Syap	Praa.g_00470, Praa.g_01301	Syap.g_01440
OG0000027	Syao	Praa.g_00470, Praa.g_01301	Syao.g_01286, Syao.g_00202
OG0000027	Syac	Praa.g_00470, Praa.g_01301	Syac.g_01095, Syac.g_01009
OG0000027	Syah	Praa.g_00470, Praa.g_01301	Syah.g_01541
OG0000027	Syad	Praa.g_00470, Praa.g_01301	Syad.g_01257
OG0000027	Syaj	Praa.g_00470, Praa.g_01301	Syaj.g_00396
OG0000027	Syab	Praa.g_00470, Praa.g_01301	Syab.g_01782
OG0000027	Syal	Praa.g_00470, Praa.g_01301	Syal.g_02543
OG0000027	Syak	Praa.g_00470, Praa.g_01301	Syak.g_00127
OG0000027	Syan	Praa.g_00470, Praa.g_01301	Syan.g_02678
OG0000027	Pral	Praa.g_00470, Praa.g_01301	Pral.g_01036, Pral.g_00039
OG0000027	Prat	Praa.g_00470, Praa.g_01301	Prat.g_01474, Prat.g_01548
OG0000027	Prak	Praa.g_00470, Praa.g_01301	Prak.g_01521, Prak.g_01564
OG0000027	Prap	Praa.g_00470, Praa.g_01301	Prap.g_01912, Prap.g_01860
OG0000027	Prbe	Praa.g_00470, Praa.g_01301	Prbe.g_00012, Prbe.g_01121
OG0000027	Prbf	Praa.g_00470, Praa.g_01301	Prbf.g_00817, Prbf.g_00774
OG0000027	Prbg	Praa.g_00470, Praa.g_01301	Prbg.g_00721, Prbg.g_01569
OG0000027	Prbn	Praa.g_00470, Praa.g_01301	Prbn.g_00139, Prbn.g_01664
OG0000027	Prai	Praa.g_00470, Praa.g_01301	Prai.g_00904
OG0000027	Prab	Praa.g_00470, Praa.g_01301	Prab.g_00914, Prab.g_01616
OG0000027	Pran	Praa.g_00470, Praa.g_01301	Pran.g_00583
OG0000027	Prag	Praa.g_00470	Prag.g_00449
OG0000027	Praw	Praa.g_00470	Praw.g_00677
OG0000027	Prav	Praa.g_00470	Prav.g_01068
OG0000027	Prac	Praa.g_00470	Prac.g_01074
OG0000027	Praq	Praa.g_00470	Praq.g_00521
OG0000027	Prar	Praa.g_00470	Prar.g_00520
OG0000027	Pras	Praa.g_00470	Pras.g_01348
OG0000027	Prbd	Praa.g_00470	Prbd.g_00772
OG0000027	Prao	Praa.g_00470	Prao.g_00576
OG0000027	Prbi	Praa.g_00470	Prbi.g_00472
OG0000027	Pray	Praa.g_00470	Pray.g_00960
OG0000027	Praz	Praa.g_00470	Praz.g_01858
OG0000027	Prba	Praa.g_00470	Prba.g_00991
OG0000027	Prae	Praa.g_00470	Prae.g_00444
OG0000027	Prav	Praa.g_01301	Prav.g_01416
OG0000027	Prbi	Praa.g_01301	Prbi.g_01374
OG0000027	Prad	Praa.g_01301	Prad.g_00353
OG0000027	Prag	Praa.g_01301	Prag.g_01336
OG0000027	Praw	Praa.g_01301	Praw.g_00962
OG0000027	Prax	Praa.g_01301	Prax.g_01916
OG0000027	Prbd	Praa.g_01301	Prbd.g_01832
OG0000027	Pras	Praa.g_01301	Pras.g_00185
OG0000027	Prau	Praa.g_01301	Prau.g_01353
OG0000027	Prae	Praa.g_01301	Prae.g_01311
OG0000027	Prao	Praa.g_01301	Prao.g_01293
OG0000027	Pray	Praa.g_01301	Pray.g_01887
OG0000027	Praz	Praa.g_01301	Praz.g_01197
OG0000027	Prba	Praa.g_01301	Prba.g_01175
OG0000028	Syao	Praa.g_01248, Praa.g_00320	Syao.g_02012
OG0000028	Syan	Praa.g_01248, Praa.g_00320	Syan.g_01971
OG0000028	Syat	Praa.g_01248, Praa.g_00320	Syat.g_02126
OG0000028	Syar	Praa.g_01248, Praa.g_00320	Syar.g_00718
OG0000028	Syap	Praa.g_01248, Praa.g_00320	Syap.g_01658
OG0000028	Syas	Praa.g_01248, Praa.g_00320	Syas.g_01793
OG0000028	Syad	Praa.g_01248, Praa.g_00320	Syad.g_00463
OG0000028	Syaj	Praa.g_01248, Praa.g_00320	Syaj.g_02506
OG0000028	Syai	Praa.g_01248, Praa.g_00320	Syai.g_00205
OG0000028	Syam	Praa.g_01248, Praa.g_00320	Syam.g_00176
OG0000028	Syac	Praa.g_01248, Praa.g_00320	Syac.g_00237
OG0000028	Syah	Praa.g_01248, Praa.g_00320	Syah.g_00141
OG0000028	Syaa	Praa.g_01248, Praa.g_00320	Syaa.g_00205
OG0000028	Syaf	Praa.g_01248, Praa.g_00320	Syaf.g_00297
OG0000028	Syae	Praa.g_01248, Praa.g_00320	Syae.g_01916
OG0000028	Syab	Praa.g_01248, Praa.g_00320	Syab.g_00234
OG0000028	Syal	Praa.g_01248, Praa.g_00320	Syal.g_01319
OG0000028	Syag	Praa.g_01248, Praa.g_00320	Syag.g_02540
OG0000028	Syak	Praa.g_01248, Praa.g_00320	Syak.g_01522
OG0000028	Syaq	Praa.g_01248, Praa.g_00320	Syaq.g_00878
OG0000028	Pral	Praa.g_01248	Pral.g_00053
OG0000028	Prat	Praa.g_01248	Prat.g_00380
OG0000028	Prak	Praa.g_01248	Prak.g_01543
OG0000028	Prap	Praa.g_01248	Prap.g_01889
OG0000028	Prbe	Praa.g_01248	Prbe.g_00034
OG0000028	Prbf	Praa.g_01248	Prbf.g_00794
OG0000028	Prbg	Praa.g_01248	Prbg.g_00743
OG0000028	Prbn	Praa.g_01248	Prbn.g_01644
OG0000028	Pram	Praa.g_01248	Pram.g_00363
OG0000028	Prbh	Praa.g_01248	Prbh.g_00404
OG0000028	Praj	Praa.g_01248	Praj.g_01571
OG0000028	Prbb	Praa.g_01248	Prbb.g_01635
OG0000028	Prbc	Praa.g_01248	Prbc.g_00653
OG0000028	Prbm	Praa.g_01248	Prbm.g_01656
OG0000028	Prav	Praa.g_01248	Prav.g_01885
OG0000028	Prac	Praa.g_01248	Prac.g_00145
OG0000028	Praq	Praa.g_01248	Praq.g_00103
OG0000028	Prar	Praa.g_01248	Prar.g_00985
OG0000028	Prag	Praa.g_01248	Prag.g_01270
OG0000028	Praw	Praa.g_01248	Praw.g_00334
OG0000028	Prai	Praa.g_01248	Prai.g_01297
OG0000028	Pray	Praa.g_01248	Pray.g_01935
OG0000028	Praz	Praa.g_01248	Praz.g_01246
OG0000028	Prba	Praa.g_01248	Prba.g_01126
OG0000028	Prao	Praa.g_01248	Prao.g_01348
OG0000028	Prbi	Praa.g_01248	Prbi.g_01319
OG0000028	Prbd	Praa.g_01248	Prbd.g_01864
OG0000028	Prad	Praa.g_01248	Prad.g_01204
OG0000028	Prau	Praa.g_01248	Prau.g_01338
OG0000028	Pras	Praa.g_01248	Pras.g_00169
OG0000028	Pral	Praa.g_00320	Pral.g_00719
OG0000028	Pram	Praa.g_00320	Pram.g_00308
OG0000028	Prat	Praa.g_00320	Prat.g_00327
OG0000028	Prbh	Praa.g_00320	Prbh.g_00459
OG0000028	Praf	Praa.g_00320	Praf.g_02333
OG0000028	Prah	Praa.g_00320	Prah.g_02184
OG0000028	Prbj	Praa.g_00320	Prbj.g_01457
OG0000028	Prbk	Praa.g_00320	Prbk.g_00469
OG0000028	Prbl	Praa.g_00320	Prbl.g_00900
OG0000028	Prab	Praa.g_00320	Prab.g_00308
OG0000028	Pran	Praa.g_00320	Pran.g_01874
OG0000028	Prai	Praa.g_00320	Prai.g_00333
OG0000028	Prav	Praa.g_00320	Prav.g_01966
OG0000028	Prad	Praa.g_00320	Prad.g_01671
OG0000028	Prac	Praa.g_00320	Prac.g_01611
OG0000028	Prae	Praa.g_00320	Prae.g_00321
OG0000028	Prag	Praa.g_00320	Prag.g_00311
OG0000028	Prao	Praa.g_00320	Prao.g_00456
OG0000028	Praq	Praa.g_00320	Praq.g_01682
OG0000028	Prar	Praa.g_00320	Prar.g_00267
OG0000028	Pras	Praa.g_00320	Pras.g_01172
OG0000028	Prau	Praa.g_00320	Prau.g_00322
OG0000028	Praw	Praa.g_00320	Praw.g_00814
OG0000028	Prax	Praa.g_00320	Prax.g_00855
OG0000028	Pray	Praa.g_00320	Pray.g_00798
OG0000028	Praz	Praa.g_00320	Praz.g_00677
OG0000028	Prba	Praa.g_00320	Prba.g_00536
OG0000028	Prbd	Praa.g_00320	Prbd.g_00919
OG0000028	Prbi	Praa.g_00320	Prbi.g_00344
OG0000029	Syag	Praa.g_00754, Praa.g_00374	Syag.g_00195
OG0000029	Syai	Praa.g_00754, Praa.g_00374	Syai.g_01035, Syai.g_01584
OG0000029	Syah	Praa.g_00754, Praa.g_00374	Syah.g_01292
OG0000029	Syam	Praa.g_00754, Praa.g_00374	Syam.g_01390, Syam.g_01055
OG0000029	Syal	Praa.g_00754, Praa.g_00374	Syal.g_03014
OG0000029	Syac	Praa.g_00754, Praa.g_00374	Syac.g_01942
OG0000029	Syaf	Praa.g_00754, Praa.g_00374	Syaf.g_01761
OG0000029	Syak	Praa.g_00754, Praa.g_00374	Syak.g_00169, Syak.g_00178
OG0000029	Syaa	Praa.g_00754, Praa.g_00374	Syaa.g_01578
OG0000029	Syae	Praa.g_00754, Praa.g_00374	Syae.g_00136
OG0000029	Syad	Praa.g_00754, Praa.g_00374	Syad.g_02099
OG0000029	Syaj	Praa.g_00754, Praa.g_00374	Syaj.g_01229
OG0000029	Praf	Praa.g_00754	Praf.g_02091
OG0000029	Prah	Praa.g_00754	Prah.g_01972
OG0000029	Prbj	Praa.g_00754	Prbj.g_00378
OG0000029	Prbk	Praa.g_00754	Prbk.g_00833
OG0000029	Prbl	Praa.g_00754	Prbl.g_01163
OG0000029	Praj	Praa.g_00754	Praj.g_01745
OG0000029	Prbm	Praa.g_00754	Prbm.g_01823
OG0000029	Prbb	Praa.g_00754	Prbb.g_01800
OG0000029	Prak	Praa.g_00754	Prak.g_01534, Prak.g_01576
OG0000029	Prap	Praa.g_00754	Prap.g_01899, Prap.g_01848
OG0000029	Prbe	Praa.g_00754	Prbe.g_00025, Prbe.g_01054, Prbe.g_01133
OG0000029	Prbf	Praa.g_00754	Prbf.g_00804, Prbf.g_00762
OG0000029	Prbg	Praa.g_00754	Prbg.g_00734, Prbg.g_01581
OG0000029	Prbn	Praa.g_00754	Prbn.g_00126, Prbn.g_01676
OG0000029	Pral	Praa.g_00754	Pral.g_01890
OG0000029	Pram	Praa.g_00754	Pram.g_01529
OG0000029	Prbh	Praa.g_00754	Prbh.g_01885
OG0000029	Prad	Praa.g_00754	Prad.g_01096
OG0000029	Prae	Praa.g_00754	Prae.g_00755
OG0000029	Pras	Praa.g_00754	Pras.g_01653
OG0000029	Prav	Praa.g_00754	Prav.g_00350
OG0000029	Prbd	Praa.g_00754	Prbd.g_00052
OG0000029	Prab	Praa.g_00754	Prab.g_00773
OG0000029	Pran	Praa.g_00754	Pran.g_01410
OG0000029	Prai	Praa.g_00754	Prai.g_00890
OG0000029	Prag	Praa.g_00754	Prag.g_00748
OG0000029	Praw	Praa.g_00754	Praw.g_01755
OG0000029	Praq	Praa.g_00754	Praq.g_00627
OG0000029	Prao	Praa.g_00754	Prao.g_00690
OG0000029	Prau	Praa.g_00754	Prau.g_00804
OG0000029	Prax	Praa.g_00754	Prax.g_00425
OG0000029	Pray	Praa.g_00754	Pray.g_00296
OG0000029	Praz	Praa.g_00754	Praz.g_01564
OG0000029	Prba	Praa.g_00754	Prba.g_01551
OG0000029	Prbi	Praa.g_00754	Prbi.g_00796
OG0000029	Praf	Praa.g_00374	Praf.g_02647
OG0000029	Prak	Praa.g_00374	Prak.g_01735
OG0000029	Prap	Praa.g_00374	Prap.g_01688
OG0000029	Prbe	Praa.g_00374	Prbe.g_01091
OG0000029	Prbf	Praa.g_00374	Prbf.g_00603
OG0000029	Prbg	Praa.g_00374	Prbg.g_01740
OG0000029	Prbn	Praa.g_00374	Prbn.g_01836
OG0000029	Pram	Praa.g_00374	Pram.g_01723
OG0000029	Prbh	Praa.g_00374	Prbh.g_01691
OG0000029	Pray	Praa.g_00374	Pray.g_00853
OG0000029	Praz	Praa.g_00374	Praz.g_00799
OG0000029	Prba	Praa.g_00374	Prba.g_00869
OG0000029	Prax	Praa.g_00374	Prax.g_00798
OG0000029	Prbi	Praa.g_00374	Prbi.g_00399
OG0000029	Prac	Praa.g_00374	Prac.g_01158
OG0000029	Prar	Praa.g_00374	Prar.g_00436
OG0000029	Praq	Praa.g_00374	Praq.g_01168
OG0000029	Prao	Praa.g_00374	Prao.g_00510
OG0000029	Pras	Praa.g_00374	Pras.g_01228
OG0000029	Prau	Praa.g_00374	Prau.g_00378
OG0000029	Prbd	Praa.g_00374	Prbd.g_00863
OG0000029	Prae	Praa.g_00374	Prae.g_00375
OG0000029	Prad	Praa.g_00374	Prad.g_00734
OG0000030	Prak	Praa.g_01842	Prak.g_01853
OG0000030	Prap	Praa.g_01842	Prap.g_01569
OG0000030	Prbe	Praa.g_01842	Prbe.g_00763
OG0000030	Prbf	Praa.g_01842	Prbf.g_00484
OG0000030	Prbg	Praa.g_01842	Prbg.g_01858
OG0000030	Prbn	Praa.g_01842	Prbn.g_00985
OG0000030	Pram	Praa.g_01842	Pram.g_01844
OG0000030	Prbh	Praa.g_01842	Prbh.g_01570
OG0000030	Prbm	Praa.g_01842	Prbm.g_02105
OG0000030	Prbc	Praa.g_01842	Prbc.g_00199
OG0000030	Praj	Praa.g_01842	Praj.g_02024
OG0000030	Prbb	Praa.g_01842	Prbb.g_02073
OG0000030	Pral	Praa.g_01842	Pral.g_00316
OG0000030	Prat	Praa.g_01842	Prat.g_01799
OG0000030	Syat	Praa.g_01842	Syat.g_00307, Syat.g_00308
OG0000030	Syap	Praa.g_01842	Syap.g_00787, Syap.g_00788
OG0000030	Syas	Praa.g_01842	Syas.g_01644, Syas.g_01645
OG0000030	Syan	Praa.g_01842	Syan.g_01884, Syan.g_01883
OG0000030	Syao	Praa.g_01842	Syao.g_02189, Syao.g_02188
OG0000030	Praf	Praa.g_01842	Praf.g_00160, Praf.g_00159
OG0000030	Prah	Praa.g_01842	Prah.g_00132, Prah.g_00131
OG0000030	Prbj	Praa.g_01842	Prbj.g_01288, Prbj.g_01287
OG0000030	Prbk	Praa.g_01842	Prbk.g_01532, Prbk.g_01533
OG0000030	Prbl	Praa.g_01842	Prbl.g_02061, Prbl.g_02060
OG0000030	Syaq	Praa.g_01842	Syaq.g_01047, Syaq.g_01048
OG0000030	Syab	Praa.g_01842	Syab.g_00096, Syab.g_00095
OG0000030	Syal	Praa.g_01842	Syal.g_01511, Syal.g_01512
OG0000030	Syak	Praa.g_01842	Syak.g_01684, Syak.g_01685
OG0000030	Syag	Praa.g_01842	Syag.g_02375, Syag.g_02374
OG0000030	Syaa	Praa.g_01842	Syaa.g_00099, Syaa.g_00098
OG0000030	Syaj	Praa.g_01842	Syaj.g_02396, Syaj.g_02395
OG0000030	Syae	Praa.g_01842	Syae.g_01817, Syae.g_01816
OG0000030	Syad	Praa.g_01842	Syad.g_00328, Syad.g_00327
OG0000030	Syai	Praa.g_01842	Syai.g_00096, Syai.g_00095
OG0000030	Syaf	Praa.g_01842	Syaf.g_00406, Syaf.g_00407
OG0000030	Syam	Praa.g_01842	Syam.g_00104, Syam.g_00103
OG0000030	Syac	Praa.g_01842	Syac.g_00143, Syac.g_00142
OG0000030	Syah	Praa.g_01842	Syah.g_00264, Syah.g_00265
OG0000030	Prab	Praa.g_01842	Prab.g_01867
OG0000030	Pran	Praa.g_01842	Pran.g_01170
OG0000030	Prai	Praa.g_01842	Prai.g_01848
OG0000030	Prac	Praa.g_01842	Prac.g_00050
OG0000030	Praq	Praa.g_01842	Praq.g_00772
OG0000030	Prar	Praa.g_01842	Prar.g_00662
OG0000030	Prag	Praa.g_01842	Prag.g_01871
OG0000030	Praw	Praa.g_01842	Praw.g_00029
OG0000030	Prav	Praa.g_01842	Prav.g_00699
OG0000030	Pray	Praa.g_01842	Pray.g_01374
OG0000030	Praz	Praa.g_01842	Praz.g_00195
OG0000030	Prba	Praa.g_01842	Prba.g_00778
OG0000030	Prao	Praa.g_01842	Prao.g_01753
OG0000030	Prax	Praa.g_01842	Prax.g_01404
OG0000030	Prae	Praa.g_01842	Prae.g_01825
OG0000030	Prbi	Praa.g_01842	Prbi.g_02004
OG0000030	Pras	Praa.g_01842	Pras.g_00753
OG0000030	Prau	Praa.g_01842	Prau.g_01935
OG0000030	Prbd	Praa.g_01842	Prbd.g_01325
OG0000033	Syak	Praa.g_01437, Praa.g_00169	Syak.g_02101
OG0000033	Prbm	Praa.g_01437, Praa.g_00169	Prbm.g_00228
OG0000033	Praj	Praa.g_01437, Praa.g_00169	Praj.g_00209
OG0000033	Prbb	Praa.g_01437, Praa.g_00169	Prbb.g_00226
OG0000033	Prbc	Praa.g_01437, Praa.g_00169	Prbc.g_00402
OG0000033	Prbj	Praa.g_01437	Prbj.g_00518
OG0000033	Prbl	Praa.g_01437	Prbl.g_00278
OG0000033	Prbk	Praa.g_01437	Prbk.g_00776
OG0000033	Praf	Praa.g_01437	Praf.g_02457
OG0000033	Prah	Praa.g_01437	Prah.g_02307
OG0000033	Syat	Praa.g_01437	Syat.g_02858
OG0000033	Syar	Praa.g_01437	Syar.g_00105
OG0000033	Syas	Praa.g_01437	Syas.g_02328
OG0000033	Syap	Praa.g_01437	Syap.g_01198
OG0000033	Syan	Praa.g_01437	Syan.g_03036
OG0000033	Syao	Praa.g_01437	Syao.g_02507
OG0000033	Syag	Praa.g_01437	Syag.g_01978
OG0000033	Syaq	Praa.g_01437	Syaq.g_01399
OG0000033	Syab	Praa.g_01437	Syab.g_02590
OG0000033	Syal	Praa.g_01437	Syal.g_00912
OG0000033	Syaf	Praa.g_01437	Syaf.g_00807
OG0000033	Syai	Praa.g_01437	Syai.g_02634
OG0000033	Syam	Praa.g_01437	Syam.g_02217
OG0000033	Syaa	Praa.g_01437	Syaa.g_02478
OG0000033	Syae	Praa.g_01437	Syae.g_01453
OG0000033	Syad	Praa.g_01437	Syad.g_02903
OG0000033	Syaj	Praa.g_01437	Syaj.g_01990
OG0000033	Syac	Praa.g_01437	Syac.g_00304
OG0000033	Syah	Praa.g_01437	Syah.g_00078
OG0000033	Prae	Praa.g_01437	Prae.g_01396
OG0000033	Prat	Praa.g_01437	Prat.g_01265
OG0000033	Prau	Praa.g_01437	Prau.g_01465
OG0000033	Prak	Praa.g_01437	Prak.g_01357
OG0000033	Prap	Praa.g_01437	Prap.g_00087
OG0000033	Prbe	Praa.g_01437	Prbe.g_00345
OG0000033	Prbf	Praa.g_01437	Prbf.g_00123
OG0000033	Prbg	Praa.g_01437	Prbg.g_00557
OG0000033	Prbn	Praa.g_01437	Prbn.g_00178
OG0000033	Prab	Praa.g_01437	Prab.g_01400
OG0000033	Pran	Praa.g_01437	Pran.g_00800
OG0000033	Prab	Praa.g_00169	Prab.g_00160
OG0000033	Pran	Praa.g_00169	Pran.g_00263
OG0000033	Prai	Praa.g_00169	Prai.g_00180
OG0000033	Prag	Praa.g_00169	Prag.g_00162
OG0000033	Praw	Praa.g_00169	Praw.g_01266
OG0000033	Prav	Praa.g_00169	Prav.g_00869
OG0000033	Prac	Praa.g_00169	Prac.g_01761
OG0000033	Praq	Praa.g_00169	Praq.g_01833
OG0000033	Prar	Praa.g_00169	Prar.g_00158
OG0000033	Pray	Praa.g_00169	Pray.g_00650
OG0000033	Praz	Praa.g_00169	Praz.g_00529
OG0000033	Prba	Praa.g_00169	Prba.g_00625
OG0000033	Prao	Praa.g_00169	Prao.g_00307
OG0000033	Pras	Praa.g_00169	Pras.g_01020
OG0000033	Prau	Praa.g_00169	Prau.g_00170
OG0000033	Prae	Praa.g_00169	Prae.g_00172
OG0000033	Prbd	Praa.g_00169	Prbd.g_01071
OG0000033	Prbi	Praa.g_00169	Prbi.g_00193
OG0000033	Prad	Praa.g_00169	Prad.g_01822
OG0000033	Prax	Praa.g_00169	Prax.g_01049
OG0000034	Prbb	Praa.g_01328	Prbb.g_01596
OG0000034	Praj	Praa.g_01328	Praj.g_01538
OG0000034	Prbm	Praa.g_01328	Prbm.g_01620
OG0000034	Prbc	Praa.g_01328	Prbc.g_00575
OG0000034	Prat	Praa.g_01328	Prat.g_01259
OG0000034	Pral	Praa.g_01328	Pral.g_01271
OG0000034	Pram	Praa.g_01328	Pram.g_01240
OG0000034	Prbh	Praa.g_01328	Prbh.g_01383
OG0000034	Prak	Praa.g_01328	Prak.g_01288
OG0000034	Prap	Praa.g_01328	Prap.g_00572
OG0000034	Prbe	Praa.g_01328	Prbe.g_00882
OG0000034	Prbf	Praa.g_01328	Prbf.g_00015
OG0000034	Prbg	Praa.g_01328	Prbg.g_00488
OG0000034	Prbn	Praa.g_01328	Prbn.g_01073
OG0000034	Prah	Praa.g_01328	Prah.g_01376
OG0000034	Praf	Praa.g_01328	Praf.g_00783
OG0000034	Prbj	Praa.g_01328	Prbj.g_01740
OG0000034	Prbk	Praa.g_01328	Prbk.g_01171
OG0000034	Prbl	Praa.g_01328	Prbl.g_01734
OG0000034	Syan	Praa.g_01328	Syan.g_01227, Syan.g_03003
OG0000034	Syas	Praa.g_01328	Syas.g_02371, Syas.g_02838
OG0000034	Syar	Praa.g_01328	Syar.g_00074, Syar.g_02790
OG0000034	Syat	Praa.g_01328	Syat.g_01165, Syat.g_02902
OG0000034	Syap	Praa.g_01328	Syap.g_02193, Syap.g_02614, Syap.g_02280
OG0000034	Syac	Praa.g_01328	Syac.g_00334, Syac.g_00715
OG0000034	Syah	Praa.g_01328	Syah.g_00048, Syah.g_02213
OG0000034	Syaj	Praa.g_01328	Syaj.g_01959
OG0000034	Syag	Praa.g_01328	Syag.g_01225, Syag.g_01947
OG0000034	Syaq	Praa.g_01328	Syaq.g_00312, Syaq.g_01431
OG0000034	Syad	Praa.g_01328	Syad.g_02420, Syad.g_02872
OG0000034	Syak	Praa.g_01328	Syak.g_00950, Syak.g_02133
OG0000034	Syaf	Praa.g_01328	Syaf.g_01241, Syaf.g_00837
OG0000034	Syaa	Praa.g_01328	Syaa.g_00722, Syaa.g_02444
OG0000034	Syae	Praa.g_01328	Syae.g_00975, Syae.g_01424
OG0000034	Syam	Praa.g_01328	Syam.g_02185, Syam.g_01843, Syam.g_02187
OG0000034	Syai	Praa.g_01328	Syai.g_02192, Syai.g_02604
OG0000034	Syab	Praa.g_01328	Syab.g_00900, Syab.g_02560
OG0000034	Syal	Praa.g_01328	Syal.g_00881, Syal.g_01586
OG0000034	Prac	Praa.g_01328	Prac.g_00185
OG0000034	Praq	Praa.g_01328	Praq.g_00143
OG0000034	Prar	Praa.g_01328	Prar.g_00945
OG0000034	Prau	Praa.g_01328	Prau.g_01381
OG0000034	Prax	Praa.g_01328	Prax.g_01889
OG0000034	Prad	Praa.g_01328	Prad.g_00618
OG0000034	Prav	Praa.g_01328	Prav.g_01448
OG0000034	Prab	Praa.g_01328	Prab.g_01336
OG0000034	Pran	Praa.g_01328	Pran.g_00866
OG0000034	Prbd	Praa.g_01328	Prbd.g_01791
OG0000034	Pray	Praa.g_01328	Pray.g_01860
