Orthogroup	Species	Syai	Orthologs
OG0000220	Pray	Syai.g_00233	Pray.g_00779
OG0000220	Praz	Syai.g_00233	Praz.g_00658
OG0000220	Prba	Syai.g_00233	Prba.g_00517
OG0000220	Prax	Syai.g_00233	Prax.g_00874
OG0000220	Prbi	Syai.g_00233	Prbi.g_00325
OG0000220	Prao	Syai.g_00233	Prao.g_00438
OG0000220	Prae	Syai.g_00233	Prae.g_00302
OG0000220	Praa	Syai.g_00233	Praa.g_00301
OG0000220	Prbd	Syai.g_00233	Prbd.g_00938
OG0000220	Prag	Syai.g_00233	Prag.g_00292
OG0000220	Praw	Syai.g_00233	Praw.g_00833
OG0000220	Pras	Syai.g_00233	Pras.g_01152
OG0000220	Prau	Syai.g_00233	Prau.g_00303
OG0000220	Prab	Syai.g_00233	Prab.g_00289
OG0000220	Pran	Syai.g_00233	Pran.g_01893
OG0000220	Prai	Syai.g_00233	Prai.g_00314
OG0000220	Pram	Syai.g_00233	Pram.g_00290
OG0000220	Prbh	Syai.g_00233	Prbh.g_00477
OG0000220	Prak	Syai.g_00233	Prak.g_00320
OG0000220	Prap	Syai.g_00233	Prap.g_01408
OG0000220	Prbe	Syai.g_00233	Prbe.g_01856
OG0000220	Prbf	Syai.g_00233	Prbf.g_01642
OG0000220	Prbg	Syai.g_00233	Prbg.g_00081
OG0000220	Prbn	Syai.g_00233	Prbn.g_00069
OG0000220	Pral	Syai.g_00233	Pral.g_00737
OG0000220	Prat	Syai.g_00233	Prat.g_00309
OG0000220	Prbc	Syai.g_00233	Prbc.g_01193
OG0000220	Praj	Syai.g_00233	Praj.g_00336
OG0000220	Prbb	Syai.g_00233	Prbb.g_00352
OG0000220	Prbm	Syai.g_00233	Prbm.g_00357
OG0000220	Praf	Syai.g_00233	Praf.g_02304
OG0000220	Prah	Syai.g_00233	Prah.g_02159
OG0000220	Prbj	Syai.g_00233	Prbj.g_01432
OG0000220	Prbk	Syai.g_00233	Prbk.g_00444
OG0000220	Prbl	Syai.g_00233	Prbl.g_01426
OG0000220	Syan	Syai.g_00233	Syan.g_01997
OG0000220	Syao	Syai.g_00233	Syao.g_02037
OG0000220	Syar	Syai.g_00233	Syar.g_00850, Syar.g_02026
OG0000220	Syat	Syai.g_00233	Syat.g_02089
OG0000220	Syap	Syai.g_00233	Syap.g_01645
OG0000220	Syas	Syai.g_00233	Syas.g_01784
OG0000220	Syag	Syai.g_00233	Syag.g_02572
OG0000220	Syaq	Syai.g_00233	Syaq.g_00848
OG0000220	Syab	Syai.g_00233	Syab.g_00269
OG0000220	Syal	Syai.g_00233	Syal.g_01289
OG0000220	Syak	Syai.g_00233	Syak.g_01486
OG0000220	Syac	Syai.g_00233	Syac.g_00269
OG0000220	Syah	Syai.g_00233	Syah.g_00113
OG0000220	Syad	Syai.g_00233	Syad.g_00496
OG0000220	Syaj	Syai.g_00233	Syaj.g_02539
OG0000220	Syae	Syai.g_00233	Syae.g_01943
OG0000220	Syaa	Syai.g_00233	Syaa.g_00236
OG0000220	Syaf	Syai.g_00233	Syaf.g_00270
OG0000220	Syam	Syai.g_00233	Syam.g_00204
OG0000221	Prai	Syai.g_00227	Prai.g_00315
OG0000221	Prac	Syai.g_00227	Prac.g_01629
OG0000221	Praq	Syai.g_00227	Praq.g_01700
OG0000221	Prar	Syai.g_00227	Prar.g_00285
OG0000221	Prad	Syai.g_00227	Prad.g_01689
OG0000221	Pras	Syai.g_00227	Pras.g_01153
OG0000221	Prau	Syai.g_00227	Prau.g_00304
OG0000221	Prag	Syai.g_00227	Prag.g_00293
OG0000221	Praw	Syai.g_00227	Praw.g_00832
OG0000221	Prab	Syai.g_00227	Prab.g_00290
OG0000221	Pran	Syai.g_00227	Pran.g_01892
OG0000221	Prav	Syai.g_00227	Prav.g_01948
OG0000221	Prae	Syai.g_00227	Prae.g_00303
OG0000221	Prbd	Syai.g_00227	Prbd.g_00937
OG0000221	Praa	Syai.g_00227	Praa.g_00302
OG0000221	Pray	Syai.g_00227	Pray.g_00780
OG0000221	Praz	Syai.g_00227	Praz.g_00659
OG0000221	Prba	Syai.g_00227	Prba.g_00518
OG0000221	Prbi	Syai.g_00227	Prbi.g_00326
OG0000221	Prao	Syai.g_00227	Prao.g_00439
OG0000221	Prax	Syai.g_00227	Prax.g_00873
OG0000221	Praj	Syai.g_00227	Praj.g_00337
OG0000221	Prbb	Syai.g_00227	Prbb.g_00353
OG0000221	Prbc	Syai.g_00227	Prbc.g_01194
OG0000221	Prbm	Syai.g_00227	Prbm.g_00358
OG0000221	Pral	Syai.g_00227	Pral.g_00736
OG0000221	Prat	Syai.g_00227	Prat.g_00310
OG0000221	Prak	Syai.g_00227	Prak.g_00321
OG0000221	Prap	Syai.g_00227	Prap.g_01407
OG0000221	Prbe	Syai.g_00227	Prbe.g_01857
OG0000221	Prbf	Syai.g_00227	Prbf.g_01643
OG0000221	Prbg	Syai.g_00227	Prbg.g_00082
OG0000221	Prbn	Syai.g_00227	Prbn.g_00070
OG0000221	Pram	Syai.g_00227	Pram.g_00291
OG0000221	Prbh	Syai.g_00227	Prbh.g_00476
OG0000221	Prah	Syai.g_00227	Prah.g_02166
OG0000221	Praf	Syai.g_00227	Praf.g_02314
OG0000221	Prbj	Syai.g_00227	Prbj.g_01437
OG0000221	Prbk	Syai.g_00227	Prbk.g_00449
OG0000221	Prbl	Syai.g_00227	Prbl.g_01421
OG0000221	Syap	Syai.g_00227	Syap.g_01646
OG0000221	Syag	Syai.g_00227	Syag.g_02566
OG0000221	Syan	Syai.g_00227	Syan.g_01994
OG0000221	Syao	Syai.g_00227	Syao.g_02034
OG0000221	Syar	Syai.g_00227	Syar.g_00834
OG0000221	Syas	Syai.g_00227	Syas.g_01785
OG0000221	Syat	Syai.g_00227	Syat.g_02095
OG0000221	Syaf	Syai.g_00227	Syaf.g_02597, Syaf.g_00273
OG0000221	Syab	Syai.g_00227	Syab.g_00257
OG0000221	Syal	Syai.g_00227	Syal.g_01297
OG0000221	Syak	Syai.g_00227	Syak.g_01498
OG0000221	Syaq	Syai.g_00227	Syaq.g_00856
OG0000221	Syad	Syai.g_00227	Syad.g_00488
OG0000221	Syaj	Syai.g_00227	Syaj.g_02530
OG0000221	Syac	Syai.g_00227	Syac.g_00261
OG0000221	Syah	Syai.g_00227	Syah.g_00120
OG0000221	Syaa	Syai.g_00227	Syaa.g_00229
OG0000221	Syae	Syai.g_00227	Syae.g_01937
OG0000221	Syam	Syai.g_00227	Syam.g_00198
OG0000222	Prac	Syai.g_00215	Prac.g_01621
OG0000222	Praq	Syai.g_00215	Praq.g_01692
OG0000222	Prar	Syai.g_00215	Prar.g_00277
OG0000222	Prbd	Syai.g_00215	Prbd.g_00929
OG0000222	Prav	Syai.g_00215	Prav.g_01956
OG0000222	Prad	Syai.g_00215	Prad.g_01681
OG0000222	Pras	Syai.g_00215	Pras.g_01162
OG0000222	Prau	Syai.g_00215	Prau.g_00312
OG0000222	Prag	Syai.g_00215	Prag.g_00301
OG0000222	Praw	Syai.g_00215	Praw.g_00824
OG0000222	Pray	Syai.g_00215	Pray.g_00788
OG0000222	Praz	Syai.g_00215	Praz.g_00667
OG0000222	Prba	Syai.g_00215	Prba.g_00526
OG0000222	Praa	Syai.g_00215	Praa.g_00310
OG0000222	Prbi	Syai.g_00215	Prbi.g_00334
OG0000222	Prae	Syai.g_00215	Prae.g_00311
OG0000222	Prax	Syai.g_00215	Prax.g_00865
OG0000222	Prao	Syai.g_00215	Prao.g_00446
OG0000222	Prab	Syai.g_00215	Prab.g_00298
OG0000222	Pran	Syai.g_00215	Pran.g_01884
OG0000222	Prai	Syai.g_00215	Prai.g_00323
OG0000222	Prbb	Syai.g_00215	Prbb.g_00361
OG0000222	Prbm	Syai.g_00215	Prbm.g_00366
OG0000222	Praj	Syai.g_00215	Praj.g_00345
OG0000222	Prbc	Syai.g_00215	Prbc.g_01202
OG0000222	Prak	Syai.g_00215	Prak.g_00328
OG0000222	Prap	Syai.g_00215	Prap.g_01400
OG0000222	Prbe	Syai.g_00215	Prbe.g_01864
OG0000222	Prbf	Syai.g_00215	Prbf.g_01650
OG0000222	Prbg	Syai.g_00215	Prbg.g_00089
OG0000222	Prbn	Syai.g_00215	Prbn.g_00077
OG0000222	Pram	Syai.g_00215	Pram.g_00298
OG0000222	Prbh	Syai.g_00215	Prbh.g_00469
OG0000222	Pral	Syai.g_00215	Pral.g_00729
OG0000222	Prat	Syai.g_00215	Prat.g_00317
OG0000222	Prbj	Syai.g_00215	Prbj.g_01446
OG0000222	Prbk	Syai.g_00215	Prbk.g_00458
OG0000222	Prbl	Syai.g_00215	Prbl.g_00911
OG0000222	Praf	Syai.g_00215	Praf.g_02323
OG0000222	Prah	Syai.g_00215	Prah.g_02174
OG0000222	Syas	Syai.g_00215	Syas.g_01804
OG0000222	Syap	Syai.g_00215	Syap.g_01669
OG0000222	Syan	Syai.g_00215	Syan.g_01981
OG0000222	Syao	Syai.g_00215	Syao.g_02023
OG0000222	Syat	Syai.g_00215	Syat.g_02109
OG0000222	Syar	Syai.g_00215	Syar.g_02119, Syar.g_00728
OG0000222	Syag	Syai.g_00215	Syag.g_02550
OG0000222	Syaq	Syai.g_00215	Syaq.g_00868
OG0000222	Syab	Syai.g_00215	Syab.g_00244
OG0000222	Syal	Syai.g_00215	Syal.g_01309
OG0000222	Syak	Syai.g_00215	Syak.g_01512
OG0000222	Syad	Syai.g_00215	Syad.g_00473
OG0000222	Syaj	Syai.g_00215	Syaj.g_02516
OG0000222	Syac	Syai.g_00215	Syac.g_00247
OG0000222	Syah	Syai.g_00215	Syah.g_00131
OG0000222	Syaa	Syai.g_00215	Syaa.g_00215
OG0000222	Syae	Syai.g_00215	Syae.g_01926
OG0000222	Syam	Syai.g_00215	Syam.g_00186
OG0000222	Syaf	Syai.g_00215	Syaf.g_00287
OG0000223	Prab	Syai.g_00194	Prab.g_00311
OG0000223	Pran	Syai.g_00194	Pran.g_01871
OG0000223	Prai	Syai.g_00194	Prai.g_00336
OG0000223	Prac	Syai.g_00194	Prac.g_01608
OG0000223	Praq	Syai.g_00194	Praq.g_01679
OG0000223	Prar	Syai.g_00194	Prar.g_00264
OG0000223	Pras	Syai.g_00194	Pras.g_01175
OG0000223	Prau	Syai.g_00194	Prau.g_00325
OG0000223	Pray	Syai.g_00194	Pray.g_00801
OG0000223	Praz	Syai.g_00194	Praz.g_00680
OG0000223	Prba	Syai.g_00194	Prba.g_00539
OG0000223	Prav	Syai.g_00194	Prav.g_01969
OG0000223	Prad	Syai.g_00194	Prad.g_01668
OG0000223	Prbi	Syai.g_00194	Prbi.g_00347
OG0000223	Prax	Syai.g_00194	Prax.g_00850
OG0000223	Prag	Syai.g_00194	Prag.g_00314
OG0000223	Praw	Syai.g_00194	Praw.g_00811
OG0000223	Prae	Syai.g_00194	Prae.g_00324
OG0000223	Praa	Syai.g_00194	Praa.g_00323
OG0000223	Prbd	Syai.g_00194	Prbd.g_00916
OG0000223	Prao	Syai.g_00194	Prao.g_00459
OG0000223	Prbc	Syai.g_00194	Prbc.g_01215
OG0000223	Praj	Syai.g_00194	Praj.g_00358
OG0000223	Prbb	Syai.g_00194	Prbb.g_00374
OG0000223	Prbm	Syai.g_00194	Prbm.g_00378
OG0000223	Prak	Syai.g_00194	Prak.g_00340
OG0000223	Prap	Syai.g_00194	Prap.g_01388
OG0000223	Prbe	Syai.g_00194	Prbe.g_01876
OG0000223	Prbf	Syai.g_00194	Prbf.g_01662
OG0000223	Prbg	Syai.g_00194	Prbg.g_00101
OG0000223	Prbn	Syai.g_00194	Prbn.g_00089
OG0000223	Pram	Syai.g_00194	Pram.g_00311
OG0000223	Prbh	Syai.g_00194	Prbh.g_00456
OG0000223	Pral	Syai.g_00194	Pral.g_00716
OG0000223	Prat	Syai.g_00194	Prat.g_00330
OG0000223	Prbj	Syai.g_00194	Prbj.g_01469
OG0000223	Prbk	Syai.g_00194	Prbk.g_00481
OG0000223	Prbl	Syai.g_00194	Prbl.g_00888
OG0000223	Praf	Syai.g_00194	Praf.g_02347
OG0000223	Prah	Syai.g_00194	Prah.g_02197
OG0000223	Syal	Syai.g_00194	Syal.g_01327
OG0000223	Syag	Syai.g_00194	Syag.g_02475
OG0000223	Syar	Syai.g_00194	Syar.g_00649
OG0000223	Syas	Syai.g_00194	Syas.g_02221
OG0000223	Syat	Syai.g_00194	Syat.g_02570
OG0000223	Syan	Syai.g_00194	Syan.g_00228
OG0000223	Syao	Syai.g_00194	Syao.g_00291
OG0000223	Syap	Syai.g_00194	Syap.g_02072, Syap.g_02073
OG0000223	Syak	Syai.g_00194	Syak.g_01531
OG0000223	Syab	Syai.g_00194	Syab.g_00226
OG0000223	Syaq	Syai.g_00194	Syaq.g_00946
OG0000223	Syae	Syai.g_00194	Syae.g_01904
OG0000223	Syad	Syai.g_00194	Syad.g_00451
OG0000223	Syaj	Syai.g_00194	Syaj.g_02494
OG0000223	Syac	Syai.g_00194	Syac.g_00225
OG0000223	Syah	Syai.g_00194	Syah.g_00153
OG0000223	Syaa	Syai.g_00194	Syaa.g_00192
OG0000223	Syaf	Syai.g_00194	Syaf.g_00317
OG0000223	Syam	Syai.g_00194	Syam.g_00168
OG0000224	Prac	Syai.g_00186	Prac.g_01606
OG0000224	Praq	Syai.g_00186	Praq.g_01677
OG0000224	Prar	Syai.g_00186	Prar.g_00262
OG0000224	Prbi	Syai.g_00186	Prbi.g_00349
OG0000224	Prau	Syai.g_00186	Prau.g_00327
OG0000224	Pray	Syai.g_00186	Pray.g_00803
OG0000224	Praz	Syai.g_00186	Praz.g_00682
OG0000224	Prba	Syai.g_00186	Prba.g_00541
OG0000224	Pras	Syai.g_00186	Pras.g_01177
OG0000224	Prbd	Syai.g_00186	Prbd.g_00914
OG0000224	Prao	Syai.g_00186	Prao.g_00461
OG0000224	Prad	Syai.g_00186	Prad.g_01666
OG0000224	Prag	Syai.g_00186	Prag.g_00316
OG0000224	Praw	Syai.g_00186	Praw.g_00809
OG0000224	Praa	Syai.g_00186	Praa.g_00325
OG0000224	Prae	Syai.g_00186	Prae.g_00326
OG0000224	Prax	Syai.g_00186	Prax.g_00848
OG0000224	Prav	Syai.g_00186	Prav.g_01971
OG0000224	Prab	Syai.g_00186	Prab.g_00313
OG0000224	Pran	Syai.g_00186	Pran.g_01869
OG0000224	Prai	Syai.g_00186	Prai.g_00338
OG0000224	Praj	Syai.g_00186	Praj.g_00360
OG0000224	Prbc	Syai.g_00186	Prbc.g_01217
OG0000224	Prbb	Syai.g_00186	Prbb.g_00376
OG0000224	Prbm	Syai.g_00186	Prbm.g_00380
OG0000224	Pral	Syai.g_00186	Pral.g_00714
OG0000224	Prat	Syai.g_00186	Prat.g_00332
OG0000224	Pram	Syai.g_00186	Pram.g_00313
OG0000224	Prbh	Syai.g_00186	Prbh.g_00454
OG0000224	Prak	Syai.g_00186	Prak.g_00342
OG0000224	Prap	Syai.g_00186	Prap.g_01386
OG0000224	Prbe	Syai.g_00186	Prbe.g_01878
OG0000224	Prbf	Syai.g_00186	Prbf.g_01664
OG0000224	Prbg	Syai.g_00186	Prbg.g_00103
OG0000224	Prbn	Syai.g_00186	Prbn.g_00091
OG0000224	Prah	Syai.g_00186	Prah.g_02207
OG0000224	Praf	Syai.g_00186	Praf.g_02358
OG0000224	Prbj	Syai.g_00186	Prbj.g_01480
OG0000224	Prbk	Syai.g_00186	Prbk.g_00492
OG0000224	Prbl	Syai.g_00186	Prbl.g_00877
OG0000224	Syar	Syai.g_00186	Syar.g_00273
OG0000224	Syan	Syai.g_00186	Syan.g_01959
OG0000224	Syao	Syai.g_00186	Syao.g_01973
OG0000224	Syas	Syai.g_00186	Syas.g_02215
OG0000224	Syap	Syai.g_00186	Syap.g_02064
OG0000224	Syat	Syai.g_00186	Syat.g_02139
OG0000224	Syaq	Syai.g_00186	Syaq.g_00950
OG0000224	Syab	Syai.g_00186	Syab.g_00223
OG0000224	Syal	Syai.g_00186	Syal.g_01329
OG0000224	Syag	Syai.g_00186	Syag.g_02471
OG0000224	Syak	Syai.g_00186	Syak.g_01532
OG0000224	Syac	Syai.g_00186	Syac.g_00217
OG0000224	Syah	Syai.g_00186	Syah.g_00162
OG0000224	Syae	Syai.g_00186	Syae.g_01897
OG0000224	Syad	Syai.g_00186	Syad.g_00444
OG0000224	Syaj	Syai.g_00186	Syaj.g_02487
OG0000224	Syaa	Syai.g_00186	Syaa.g_00183
OG0000224	Syam	Syai.g_00186	Syam.g_00164
OG0000224	Syaf	Syai.g_00186	Syaf.g_00324
OG0000225	Prab	Syai.g_00502	Prab.g_00333
OG0000225	Pran	Syai.g_00502	Pran.g_01849
OG0000225	Prai	Syai.g_00502	Prai.g_00358
OG0000225	Prag	Syai.g_00502	Prag.g_00340
OG0000225	Praw	Syai.g_00502	Praw.g_00786
OG0000225	Prao	Syai.g_00502	Prao.g_00480
OG0000225	Prae	Syai.g_00502	Prae.g_00345
OG0000225	Prac	Syai.g_00502	Prac.g_01188
OG0000225	Praq	Syai.g_00502	Praq.g_01199
OG0000225	Prar	Syai.g_00502	Prar.g_00406
OG0000225	Pray	Syai.g_00502	Pray.g_00824
OG0000225	Praz	Syai.g_00502	Praz.g_00348
OG0000225	Prba	Syai.g_00502	Prba.g_00562
OG0000225	Prav	Syai.g_00502	Prav.g_01992
OG0000225	Prad	Syai.g_00502	Prad.g_01645
OG0000225	Praa	Syai.g_00502	Praa.g_00345
OG0000225	Prbi	Syai.g_00502	Prbi.g_00370
OG0000225	Prbd	Syai.g_00502	Prbd.g_00893
OG0000225	Prax	Syai.g_00502	Prax.g_00827
OG0000225	Pras	Syai.g_00502	Pras.g_01199
OG0000225	Prau	Syai.g_00502	Prau.g_00348
OG0000225	Prbm	Syai.g_00502	Prbm.g_00411
OG0000225	Praj	Syai.g_00502	Praj.g_00391
OG0000225	Prbc	Syai.g_00502	Prbc.g_01257
OG0000225	Prbb	Syai.g_00502	Prbb.g_00405
OG0000225	Prak	Syai.g_00502	Prak.g_00368
OG0000225	Prap	Syai.g_00502	Prap.g_01360
OG0000225	Prbe	Syai.g_00502	Prbe.g_01904
OG0000225	Prbf	Syai.g_00502	Prbf.g_01690
OG0000225	Prbg	Syai.g_00502	Prbg.g_00129
OG0000225	Prbn	Syai.g_00502	Prbn.g_00117
OG0000225	Pram	Syai.g_00502	Pram.g_00341
OG0000225	Prbh	Syai.g_00502	Prbh.g_00426
OG0000225	Pral	Syai.g_00502	Pral.g_00686
OG0000225	Prat	Syai.g_00502	Prat.g_00360
OG0000225	Syan	Syai.g_00502	Syan.g_02997
OG0000225	Syao	Syai.g_00502	Syao.g_01751
OG0000225	Syar	Syai.g_00502	Syar.g_01142
OG0000225	Syas	Syai.g_00502	Syas.g_01522
OG0000225	Syap	Syai.g_00502	Syap.g_00553, Syap.g_00552
OG0000225	Syat	Syai.g_00502	Syat.g_01595
OG0000225	Syaq	Syai.g_00502	Syaq.g_00543
OG0000225	Prbj	Syai.g_00502	Prbj.g_00323
OG0000225	Prbk	Syai.g_00502	Prbk.g_00889
OG0000225	Prbl	Syai.g_00502	Prbl.g_01218
OG0000225	Praf	Syai.g_00502	Praf.g_02030
OG0000225	Prah	Syai.g_00502	Prah.g_01921
OG0000225	Syag	Syai.g_00502	Syag.g_02861
OG0000225	Syab	Syai.g_00502	Syab.g_00538
OG0000225	Syal	Syai.g_00502	Syal.g_00363
OG0000225	Syak	Syai.g_00502	Syak.g_01230
OG0000225	Syac	Syai.g_00502	Syac.g_02004
OG0000225	Syah	Syai.g_00502	Syah.g_00874
OG0000225	Syaa	Syai.g_00502	Syaa.g_02166
OG0000225	Syad	Syai.g_00502	Syad.g_00777
OG0000225	Syaj	Syai.g_00502	Syaj.g_02821
OG0000225	Syae	Syai.g_00502	Syae.g_02208
OG0000225	Syaf	Syai.g_00502	Syaf.g_00007
OG0000225	Syam	Syai.g_00502	Syam.g_00473
OG0000226	Pras	Syai.g_00506	Pras.g_01203
OG0000226	Prad	Syai.g_00506	Prad.g_00761
OG0000226	Prau	Syai.g_00506	Prau.g_00352
OG0000226	Prbi	Syai.g_00506	Prbi.g_00374
OG0000226	Praa	Syai.g_00506	Praa.g_00349
OG0000226	Prac	Syai.g_00506	Prac.g_01184
OG0000226	Prae	Syai.g_00506	Prae.g_00349
OG0000226	Prao	Syai.g_00506	Prao.g_00484
OG0000226	Praq	Syai.g_00506	Praq.g_01195
OG0000226	Prar	Syai.g_00506	Prar.g_00410
OG0000226	Prax	Syai.g_00506	Prax.g_00823
OG0000226	Pray	Syai.g_00506	Pray.g_00828
OG0000226	Praz	Syai.g_00506	Praz.g_00352
OG0000226	Prba	Syai.g_00506	Prba.g_00221
OG0000226	Prbd	Syai.g_00506	Prbd.g_00889
OG0000226	Prag	Syai.g_00506	Prag.g_00344
OG0000226	Prav	Syai.g_00506	Prav.g_01996
OG0000226	Praw	Syai.g_00506	Praw.g_00782
OG0000226	Prab	Syai.g_00506	Prab.g_00337
OG0000226	Pran	Syai.g_00506	Pran.g_01845
OG0000226	Prai	Syai.g_00506	Prai.g_00362
OG0000226	Prat	Syai.g_00506	Prat.g_00364
OG0000226	Pral	Syai.g_00506	Pral.g_00682
OG0000226	Prak	Syai.g_00506	Prak.g_00372
OG0000226	Prap	Syai.g_00506	Prap.g_01356
OG0000226	Prbe	Syai.g_00506	Prbe.g_01908
OG0000226	Prbf	Syai.g_00506	Prbf.g_01694
OG0000226	Prbg	Syai.g_00506	Prbg.g_01941
OG0000226	Prbn	Syai.g_00506	Prbn.g_00121
OG0000226	Pram	Syai.g_00506	Pram.g_00345
OG0000226	Prbh	Syai.g_00506	Prbh.g_00422
OG0000226	Praj	Syai.g_00506	Praj.g_00395
OG0000226	Prbb	Syai.g_00506	Prbb.g_00409
OG0000226	Prbc	Syai.g_00506	Prbc.g_01261
OG0000226	Prbm	Syai.g_00506	Prbm.g_00415
OG0000226	Praf	Syai.g_00506	Praf.g_02026
OG0000226	Prah	Syai.g_00506	Prah.g_01917
OG0000226	Prbj	Syai.g_00506	Prbj.g_00319
OG0000226	Prbk	Syai.g_00506	Prbk.g_00893
OG0000226	Prbl	Syai.g_00506	Prbl.g_01222
OG0000226	Syaa	Syai.g_00506	Syaa.g_02162
OG0000226	Syab	Syai.g_00506	Syab.g_00542
OG0000226	Syal	Syai.g_00506	Syal.g_00367
OG0000226	Syak	Syai.g_00506	Syak.g_01226
OG0000226	Syag	Syai.g_00506	Syag.g_02865
OG0000226	Syad	Syai.g_00506	Syad.g_00781
OG0000226	Syae	Syai.g_00506	Syae.g_02212
OG0000226	Syaj	Syai.g_00506	Syaj.g_02825
OG0000226	Syaq	Syai.g_00506	Syaq.g_00536
OG0000226	Syas	Syai.g_00506	Syas.g_01518
OG0000226	Syap	Syai.g_00506	Syap.g_02029, Syap.g_02144
OG0000226	Syat	Syai.g_00506	Syat.g_01588
OG0000226	Syar	Syai.g_00506	Syar.g_01146
OG0000226	Syan	Syai.g_00506	Syan.g_02990
OG0000226	Syao	Syai.g_00506	Syao.g_01758
OG0000226	Syac	Syai.g_00506	Syac.g_02000
OG0000226	Syah	Syai.g_00506	Syah.g_00878
OG0000226	Syaf	Syai.g_00506	Syaf.g_00003
OG0000226	Syam	Syai.g_00506	Syam.g_00477
OG0000227	Prai	Syai.g_00508	Prai.g_00364
OG0000227	Prab	Syai.g_00508	Prab.g_00339
OG0000227	Pran	Syai.g_00508	Pran.g_01843
OG0000227	Prao	Syai.g_00508	Prao.g_00486
OG0000227	Prav	Syai.g_00508	Prav.g_01998
OG0000227	Prac	Syai.g_00508	Prac.g_01182
OG0000227	Praq	Syai.g_00508	Praq.g_01193
OG0000227	Prar	Syai.g_00508	Prar.g_00412
OG0000227	Prag	Syai.g_00508	Prag.g_00346
OG0000227	Praw	Syai.g_00508	Praw.g_00780
OG0000227	Prax	Syai.g_00508	Prax.g_00821
OG0000227	Prae	Syai.g_00508	Prae.g_00351
OG0000227	Prad	Syai.g_00508	Prad.g_00759
OG0000227	Praa	Syai.g_00508	Praa.g_00351
OG0000227	Prbi	Syai.g_00508	Prbi.g_00376
OG0000227	Prbd	Syai.g_00508	Prbd.g_00887
OG0000227	Pray	Syai.g_00508	Pray.g_00830
OG0000227	Praz	Syai.g_00508	Praz.g_00354
OG0000227	Prba	Syai.g_00508	Prba.g_00223
OG0000227	Pras	Syai.g_00508	Pras.g_01205
OG0000227	Prau	Syai.g_00508	Prau.g_00354
OG0000227	Prbm	Syai.g_00508	Prbm.g_00417
OG0000227	Praj	Syai.g_00508	Praj.g_00397
OG0000227	Prbc	Syai.g_00508	Prbc.g_01263
OG0000227	Prbb	Syai.g_00508	Prbb.g_00411
OG0000227	Pram	Syai.g_00508	Pram.g_00347
OG0000227	Prbh	Syai.g_00508	Prbh.g_00420
OG0000227	Prak	Syai.g_00508	Prak.g_00374
OG0000227	Prap	Syai.g_00508	Prap.g_01354
OG0000227	Prbe	Syai.g_00508	Prbe.g_01910
OG0000227	Prbf	Syai.g_00508	Prbf.g_01696
OG0000227	Prbn	Syai.g_00508	Prbn.g_00123
OG0000227	Prbg	Syai.g_00508	Prbg.g_01943
OG0000227	Pral	Syai.g_00508	Pral.g_00680
OG0000227	Prat	Syai.g_00508	Prat.g_00366
OG0000227	Prbj	Syai.g_00508	Prbj.g_00317
OG0000227	Prbk	Syai.g_00508	Prbk.g_00895
OG0000227	Prbl	Syai.g_00508	Prbl.g_01224
OG0000227	Praf	Syai.g_00508	Praf.g_02024
OG0000227	Prah	Syai.g_00508	Prah.g_01915
OG0000227	Syak	Syai.g_00508	Syak.g_01224
OG0000227	Syab	Syai.g_00508	Syab.g_00544
OG0000227	Syal	Syai.g_00508	Syal.g_00369
OG0000227	Syag	Syai.g_00508	Syag.g_02867
OG0000227	Syaq	Syai.g_00508	Syaq.g_00534
OG0000227	Syar	Syai.g_00508	Syar.g_01148
OG0000227	Syan	Syai.g_00508	Syan.g_02988
OG0000227	Syao	Syai.g_00508	Syao.g_01760
OG0000227	Syas	Syai.g_00508	Syas.g_01516
OG0000227	Syap	Syai.g_00508	Syap.g_02147, Syap.g_02034, Syap.g_02033
OG0000227	Syad	Syai.g_00508	Syad.g_00783
OG0000227	Syaj	Syai.g_00508	Syaj.g_02827
OG0000227	Syae	Syai.g_00508	Syae.g_02214
OG0000227	Syaa	Syai.g_00508	Syaa.g_02160
OG0000227	Syac	Syai.g_00508	Syac.g_01998
OG0000227	Syah	Syai.g_00508	Syah.g_00880
OG0000227	Syaf	Syai.g_00508	Syaf.g_00001
OG0000227	Syam	Syai.g_00508	Syam.g_00479
OG0000228	Prao	Syai.g_00516	Prao.g_00489
OG0000228	Prbi	Syai.g_00516	Prbi.g_00379
OG0000228	Prag	Syai.g_00516	Prag.g_00349
OG0000228	Praw	Syai.g_00516	Praw.g_00777
OG0000228	Prav	Syai.g_00516	Prav.g_00974
OG0000228	Prad	Syai.g_00516	Prad.g_00756
OG0000228	Pras	Syai.g_00516	Pras.g_01208
OG0000228	Prau	Syai.g_00516	Prau.g_00357
OG0000228	Prac	Syai.g_00516	Prac.g_01179
OG0000228	Praq	Syai.g_00516	Praq.g_01189
OG0000228	Prar	Syai.g_00516	Prar.g_00415
OG0000228	Pray	Syai.g_00516	Pray.g_00833
OG0000228	Praz	Syai.g_00516	Praz.g_00819
OG0000228	Prba	Syai.g_00516	Prba.g_00849
OG0000228	Prbd	Syai.g_00516	Prbd.g_00884
OG0000228	Prae	Syai.g_00516	Prae.g_00354
OG0000228	Praa	Syai.g_00516	Praa.g_00354
OG0000228	Prax	Syai.g_00516	Prax.g_00818
OG0000228	Prab	Syai.g_00516	Prab.g_00342
OG0000228	Pran	Syai.g_00516	Pran.g_01840
