Orthogroup	Species	Syaf	Orthologs
OG0000525	Prau	Syaf.g_02507	Prau.g_00506
OG0000525	Prae	Syaf.g_02507	Prae.g_00438
OG0000525	Prbc	Syaf.g_02507	Prbc.g_01528
OG0000525	Prbb	Syaf.g_02507	Prbb.g_00472
OG0000525	Praj	Syaf.g_02507	Praj.g_00461
OG0000525	Prbm	Syaf.g_02507	Prbm.g_00494
OG0000525	Prak	Syaf.g_02507	Prak.g_00430
OG0000525	Prap	Syaf.g_02507	Prap.g_01298
OG0000525	Prbe	Syaf.g_02507	Prbe.g_00664
OG0000525	Prbf	Syaf.g_02507	Prbf.g_01752
OG0000525	Prbg	Syaf.g_02507	Prbg.g_00188
OG0000525	Prbn	Syaf.g_02507	Prbn.g_00645
OG0000525	Pram	Syaf.g_02507	Pram.g_00404
OG0000525	Prbh	Syaf.g_02507	Prbh.g_00363
OG0000525	Pral	Syaf.g_02507	Pral.g_00623
OG0000525	Prat	Syaf.g_02507	Prat.g_00428
OG0000525	Praf	Syaf.g_02507	Praf.g_01915
OG0000525	Prbj	Syaf.g_02507	Prbj.g_00136
OG0000525	Prbk	Syaf.g_02507	Prbk.g_02105
OG0000525	Prbl	Syaf.g_02507	Prbl.g_01348
OG0000525	Prah	Syaf.g_02507	Prah.g_00304
OG0000525	Syag	Syaf.g_02507	Syag.g_01345
OG0000525	Syak	Syaf.g_02507	Syak.g_01130
OG0000525	Syaq	Syaf.g_02507	Syaq.g_00450
OG0000525	Syab	Syaf.g_02507	Syab.g_00671
OG0000525	Syal	Syaf.g_02507	Syal.g_00473
OG0000525	Syan	Syaf.g_02507	Syan.g_02853
OG0000525	Syao	Syaf.g_02507	Syao.g_02691
OG0000525	Syat	Syaf.g_02507	Syat.g_01382
OG0000525	Syar	Syaf.g_02507	Syar.g_01263
OG0000525	Syap	Syaf.g_02507	Syap.g_02159
OG0000525	Syas	Syaf.g_02507	Syas.g_01342
OG0000525	Syae	Syaf.g_02507	Syae.g_02520
OG0000525	Syad	Syaf.g_02507	Syad.g_02363
OG0000525	Syaj	Syaf.g_02507	Syaj.g_01454
OG0000525	Syaa	Syaf.g_02507	Syaa.g_01851
OG0000525	Syac	Syaf.g_02507	Syac.g_01709
OG0000525	Syah	Syaf.g_02507	Syah.g_01212
OG0000525	Syai	Syaf.g_02507	Syai.g_00856
OG0000525	Syam	Syaf.g_02507	Syam.g_01677
OG0000526	Prab	Syaf.g_02504	Prab.g_00470
OG0000526	Pran	Syaf.g_02504	Pran.g_01713
OG0000526	Prai	Syaf.g_02504	Prai.g_00496
OG0000526	Prax	Syaf.g_02504	Prax.g_00736
OG0000526	Prad	Syaf.g_02504	Prad.g_00041
OG0000526	Prao	Syaf.g_02504	Prao.g_00571
OG0000526	Prag	Syaf.g_02504	Prag.g_00444
OG0000526	Praw	Syaf.g_02504	Praw.g_00682
OG0000526	Pray	Syaf.g_02504	Pray.g_00955
OG0000526	Praz	Syaf.g_02504	Praz.g_01863
OG0000526	Prba	Syaf.g_02504	Prba.g_00996
OG0000526	Prbi	Syaf.g_02504	Prbi.g_00467
OG0000526	Prac	Syaf.g_02504	Prac.g_01080
OG0000526	Praq	Syaf.g_02504	Praq.g_00515
OG0000526	Prar	Syaf.g_02504	Prar.g_00514
OG0000526	Prav	Syaf.g_02504	Prav.g_01063
OG0000526	Prae	Syaf.g_02504	Prae.g_00439
OG0000526	Pras	Syaf.g_02504	Pras.g_01343
OG0000526	Prau	Syaf.g_02504	Prau.g_00507
OG0000526	Praa	Syaf.g_02504	Praa.g_00465
OG0000526	Prbd	Syaf.g_02504	Prbd.g_00777
OG0000526	Prak	Syaf.g_02504	Prak.g_00431
OG0000526	Prap	Syaf.g_02504	Prap.g_01297
OG0000526	Prbe	Syaf.g_02504	Prbe.g_00663
OG0000526	Prbf	Syaf.g_02504	Prbf.g_01753
OG0000526	Prbg	Syaf.g_02504	Prbg.g_00189
OG0000526	Prbn	Syaf.g_02504	Prbn.g_00644
OG0000526	Pram	Syaf.g_02504	Pram.g_00406
OG0000526	Prbh	Syaf.g_02504	Prbh.g_00361
OG0000526	Prbc	Syaf.g_02504	Prbc.g_01529
OG0000526	Prbm	Syaf.g_02504	Prbm.g_00495
OG0000526	Praj	Syaf.g_02504	Praj.g_00462
OG0000526	Prbb	Syaf.g_02504	Prbb.g_00473
OG0000526	Pral	Syaf.g_02504	Pral.g_00622
OG0000526	Prat	Syaf.g_02504	Prat.g_00429
OG0000526	Prbj	Syaf.g_02504	Prbj.g_00134
OG0000526	Prbk	Syaf.g_02504	Prbk.g_02107
OG0000526	Prbl	Syaf.g_02504	Prbl.g_01346
OG0000526	Praf	Syaf.g_02504	Praf.g_01913
OG0000526	Prah	Syaf.g_02504	Prah.g_00306
OG0000526	Syab	Syaf.g_02504	Syab.g_00689
OG0000526	Syal	Syaf.g_02504	Syal.g_00471
OG0000526	Syak	Syaf.g_02504	Syak.g_01127
OG0000526	Syaq	Syaf.g_02504	Syaq.g_00448
OG0000526	Syat	Syaf.g_02504	Syat.g_01380
OG0000526	Syap	Syaf.g_02504	Syap.g_02157
OG0000526	Syas	Syaf.g_02504	Syas.g_01340
OG0000526	Syar	Syaf.g_02504	Syar.g_01266
OG0000526	Syan	Syaf.g_02504	Syan.g_02852
OG0000526	Syao	Syaf.g_02504	Syao.g_02688
OG0000526	Syag	Syaf.g_02504	Syag.g_01348
OG0000526	Syae	Syaf.g_02504	Syae.g_02523
OG0000526	Syaa	Syaf.g_02504	Syaa.g_01848
OG0000526	Syad	Syaf.g_02504	Syad.g_02360
OG0000526	Syaj	Syaf.g_02504	Syaj.g_01451
OG0000526	Syac	Syaf.g_02504	Syac.g_01706
OG0000526	Syah	Syaf.g_02504	Syah.g_01215
OG0000526	Syam	Syaf.g_02504	Syam.g_01674
OG0000526	Syai	Syaf.g_02504	Syai.g_00859
OG0000527	Prai	Syaf.g_02500	Prai.g_00503
OG0000527	Prab	Syaf.g_02500	Prab.g_00477
OG0000527	Pran	Syaf.g_02500	Pran.g_01705
OG0000527	Pras	Syaf.g_02500	Pras.g_01351
OG0000527	Prau	Syaf.g_02500	Prau.g_00514
OG0000527	Prad	Syaf.g_02500	Prad.g_00034
OG0000527	Prag	Syaf.g_02500	Prag.g_00452
OG0000527	Praw	Syaf.g_02500	Praw.g_00674
OG0000527	Praa	Syaf.g_02500	Praa.g_00473
OG0000527	Prae	Syaf.g_02500	Prae.g_00447
OG0000527	Prbd	Syaf.g_02500	Prbd.g_00769
OG0000527	Prbi	Syaf.g_02500	Prbi.g_00476
OG0000527	Pray	Syaf.g_02500	Pray.g_00963
OG0000527	Praz	Syaf.g_02500	Praz.g_01855
OG0000527	Prba	Syaf.g_02500	Prba.g_00988
OG0000527	Prao	Syaf.g_02500	Prao.g_00579
OG0000527	Prax	Syaf.g_02500	Prax.g_00729
OG0000527	Prac	Syaf.g_02500	Prac.g_01071
OG0000527	Praq	Syaf.g_02500	Praq.g_00524
OG0000527	Prar	Syaf.g_02500	Prar.g_00523
OG0000527	Prav	Syaf.g_02500	Prav.g_01071
OG0000527	Prbm	Syaf.g_02500	Prbm.g_00498
OG0000527	Praj	Syaf.g_02500	Praj.g_00465
OG0000527	Prbb	Syaf.g_02500	Prbb.g_00476
OG0000527	Prbc	Syaf.g_02500	Prbc.g_01532
OG0000527	Pral	Syaf.g_02500	Pral.g_00619
OG0000527	Prat	Syaf.g_02500	Prat.g_00432
OG0000527	Prak	Syaf.g_02500	Prak.g_00434
OG0000527	Prap	Syaf.g_02500	Prap.g_01294
OG0000527	Prbe	Syaf.g_02500	Prbe.g_00660
OG0000527	Prbf	Syaf.g_02500	Prbf.g_01756
OG0000527	Prbg	Syaf.g_02500	Prbg.g_00192
OG0000527	Prbn	Syaf.g_02500	Prbn.g_00641
OG0000527	Pram	Syaf.g_02500	Pram.g_00409
OG0000527	Prbh	Syaf.g_02500	Prbh.g_00358
OG0000527	Prbj	Syaf.g_02500	Prbj.g_00130
OG0000527	Prbk	Syaf.g_02500	Prbk.g_02111
OG0000527	Prbl	Syaf.g_02500	Prbl.g_01342
OG0000527	Praf	Syaf.g_02500	Praf.g_01909
OG0000527	Prah	Syaf.g_02500	Prah.g_00310
OG0000527	Syar	Syaf.g_02500	Syar.g_01271
OG0000527	Syat	Syaf.g_02500	Syat.g_01373
OG0000527	Syap	Syaf.g_02500	Syap.g_02758
OG0000527	Syan	Syaf.g_02500	Syan.g_02848
OG0000527	Syao	Syaf.g_02500	Syao.g_02684
OG0000527	Syas	Syaf.g_02500	Syas.g_01335
OG0000527	Syad	Syaf.g_02500	Syad.g_02355
OG0000527	Syaj	Syaf.g_02500	Syaj.g_01446
OG0000527	Syak	Syaf.g_02500	Syak.g_01120
OG0000527	Syab	Syaf.g_02500	Syab.g_00695
OG0000527	Syal	Syaf.g_02500	Syal.g_00465
OG0000527	Syag	Syaf.g_02500	Syag.g_01354
OG0000527	Syaq	Syaf.g_02500	Syaq.g_00444
OG0000527	Syae	Syaf.g_02500	Syae.g_02528
OG0000527	Syaa	Syaf.g_02500	Syaa.g_01844
OG0000527	Syac	Syaf.g_02500	Syac.g_01702
OG0000527	Syah	Syaf.g_02500	Syah.g_01219
OG0000527	Syai	Syaf.g_02500	Syai.g_00863
OG0000527	Syam	Syaf.g_02500	Syam.g_01670
OG0000528	Prab	Syaf.g_02728	Prab.g_00482
OG0000528	Pran	Syaf.g_02728	Pran.g_01700
OG0000528	Prai	Syaf.g_02728	Prai.g_00508
OG0000528	Prag	Syaf.g_02728	Prag.g_00457
OG0000528	Praw	Syaf.g_02728	Praw.g_00669
OG0000528	Pray	Syaf.g_02728	Pray.g_00968
OG0000528	Praz	Syaf.g_02728	Praz.g_01850
OG0000528	Prba	Syaf.g_02728	Prba.g_00983
OG0000528	Prac	Syaf.g_02728	Prac.g_01066
OG0000528	Praq	Syaf.g_02728	Praq.g_00529
OG0000528	Prar	Syaf.g_02728	Prar.g_00528
OG0000528	Prav	Syaf.g_02728	Prav.g_01076
OG0000528	Prad	Syaf.g_02728	Prad.g_00029
OG0000528	Pras	Syaf.g_02728	Pras.g_01356
OG0000528	Prau	Syaf.g_02728	Prau.g_00519
OG0000528	Prax	Syaf.g_02728	Prax.g_00724
OG0000528	Prbd	Syaf.g_02728	Prbd.g_00764
OG0000528	Prbi	Syaf.g_02728	Prbi.g_00481
OG0000528	Prao	Syaf.g_02728	Prao.g_00584
OG0000528	Praa	Syaf.g_02728	Praa.g_00478
OG0000528	Prae	Syaf.g_02728	Prae.g_00452
OG0000528	Praj	Syaf.g_02728	Praj.g_00471
OG0000528	Prbc	Syaf.g_02728	Prbc.g_01538
OG0000528	Prbm	Syaf.g_02728	Prbm.g_00504
OG0000528	Prbb	Syaf.g_02728	Prbb.g_00482
OG0000528	Pral	Syaf.g_02728	Pral.g_00613
OG0000528	Prat	Syaf.g_02728	Prat.g_00438
OG0000528	Prak	Syaf.g_02728	Prak.g_00439
OG0000528	Prap	Syaf.g_02728	Prap.g_01289
OG0000528	Prbe	Syaf.g_02728	Prbe.g_00655
OG0000528	Prbf	Syaf.g_02728	Prbf.g_01761
OG0000528	Prbg	Syaf.g_02728	Prbg.g_00197
OG0000528	Prbn	Syaf.g_02728	Prbn.g_00636
OG0000528	Pram	Syaf.g_02728	Pram.g_00414
OG0000528	Prbh	Syaf.g_02728	Prbh.g_00353
OG0000528	Praf	Syaf.g_02728	Praf.g_00589
OG0000528	Prbj	Syaf.g_02728	Prbj.g_01635
OG0000528	Prbk	Syaf.g_02728	Prbk.g_02056
OG0000528	Prbl	Syaf.g_02728	Prbl.g_00506
OG0000528	Prah	Syaf.g_02728	Prah.g_01572
OG0000528	Syat	Syaf.g_02728	Syat.g_03167
OG0000528	Syao	Syaf.g_02728	Syao.g_00031
OG0000528	Syan	Syaf.g_02728	Syan.g_02767
OG0000528	Syap	Syaf.g_02728	Syap.g_02261
OG0000528	Syar	Syaf.g_02728	Syar.g_01466
OG0000528	Syas	Syaf.g_02728	Syas.g_01256
OG0000528	Syak	Syaf.g_02728	Syak.g_02570
OG0000528	Syab	Syaf.g_02728	Syab.g_02092
OG0000528	Syal	Syaf.g_02728	Syal.g_02893
OG0000528	Syaq	Syaf.g_02728	Syaq.g_01768
OG0000528	Syag	Syaf.g_02728	Syag.g_01532
OG0000528	Syaa	Syaf.g_02728	Syaa.g_02054
OG0000528	Syae	Syaf.g_02728	Syae.g_02304
OG0000528	Syad	Syaf.g_02728	Syad.g_00897
OG0000528	Syaj	Syaf.g_02728	Syaj.g_00065
OG0000528	Syac	Syaf.g_02728	Syac.g_01911
OG0000528	Syah	Syaf.g_02728	Syah.g_00991
OG0000528	Syai	Syaf.g_02728	Syai.g_00633
OG0000528	Syam	Syaf.g_02728	Syam.g_00580
OG0000529	Prab	Syaf.g_02720	Prab.g_00485
OG0000529	Pran	Syaf.g_02720	Pran.g_01697
OG0000529	Prai	Syaf.g_02720	Prai.g_00511
OG0000529	Pray	Syaf.g_02720	Pray.g_00971
OG0000529	Praz	Syaf.g_02720	Praz.g_01847
OG0000529	Prba	Syaf.g_02720	Prba.g_00980
OG0000529	Prag	Syaf.g_02720	Prag.g_00460
OG0000529	Praw	Syaf.g_02720	Praw.g_00666
OG0000529	Prac	Syaf.g_02720	Prac.g_01063
OG0000529	Praq	Syaf.g_02720	Praq.g_00532
OG0000529	Prar	Syaf.g_02720	Prar.g_00531
OG0000529	Pras	Syaf.g_02720	Pras.g_01359
OG0000529	Prau	Syaf.g_02720	Prau.g_00522
OG0000529	Prav	Syaf.g_02720	Prav.g_01079
OG0000529	Prao	Syaf.g_02720	Prao.g_00587
OG0000529	Prae	Syaf.g_02720	Prae.g_00455
OG0000529	Praa	Syaf.g_02720	Praa.g_00481
OG0000529	Prbi	Syaf.g_02720	Prbi.g_00484
OG0000529	Prax	Syaf.g_02720	Prax.g_00721
OG0000529	Prad	Syaf.g_02720	Prad.g_00026
OG0000529	Prbd	Syaf.g_02720	Prbd.g_00761
OG0000529	Pram	Syaf.g_02720	Pram.g_00417
OG0000529	Prbh	Syaf.g_02720	Prbh.g_00350
OG0000529	Prak	Syaf.g_02720	Prak.g_00442
OG0000529	Prap	Syaf.g_02720	Prap.g_01286
OG0000529	Prbe	Syaf.g_02720	Prbe.g_00652
OG0000529	Prbg	Syaf.g_02720	Prbg.g_00200
OG0000529	Prbn	Syaf.g_02720	Prbn.g_00633
OG0000529	Prbf	Syaf.g_02720	Prbf.g_01764
OG0000529	Pral	Syaf.g_02720	Pral.g_00610
OG0000529	Prat	Syaf.g_02720	Prat.g_00441
OG0000529	Praj	Syaf.g_02720	Praj.g_00474
OG0000529	Prbc	Syaf.g_02720	Prbc.g_01541
OG0000529	Prbm	Syaf.g_02720	Prbm.g_00507
OG0000529	Prbb	Syaf.g_02720	Prbb.g_00486
OG0000529	Prbj	Syaf.g_02720	Prbj.g_01629
OG0000529	Prbk	Syaf.g_02720	Prbk.g_02062
OG0000529	Prbl	Syaf.g_02720	Prbl.g_00512
OG0000529	Praf	Syaf.g_02720	Praf.g_00596
OG0000529	Prah	Syaf.g_02720	Prah.g_01565
OG0000529	Syar	Syaf.g_02720	Syar.g_01470
OG0000529	Syat	Syaf.g_02720	Syat.g_03171
OG0000529	Syas	Syaf.g_02720	Syas.g_01252
OG0000529	Syap	Syaf.g_02720	Syap.g_02254
OG0000529	Syan	Syaf.g_02720	Syan.g_02763
OG0000529	Syao	Syaf.g_02720	Syao.g_00027
OG0000529	Syak	Syaf.g_02720	Syak.g_02575
OG0000529	Syag	Syaf.g_02720	Syag.g_01527
OG0000529	Syaq	Syaf.g_02720	Syaq.g_01773
OG0000529	Syab	Syaf.g_02720	Syab.g_02097
OG0000529	Syal	Syaf.g_02720	Syal.g_02898
OG0000529	Syac	Syaf.g_02720	Syac.g_01903
OG0000529	Syah	Syaf.g_02720	Syah.g_00998
OG0000529	Syae	Syaf.g_02720	Syae.g_02310
OG0000529	Syaa	Syaf.g_02720	Syaa.g_02050
OG0000529	Syad	Syaf.g_02720	Syad.g_00905
OG0000529	Syaj	Syaf.g_02720	Syaj.g_00073
OG0000529	Syai	Syaf.g_02720	Syai.g_00639
OG0000529	Syam	Syaf.g_02720	Syam.g_00584
OG0000530	Prab	Syaf.g_02717	Prab.g_00488
OG0000530	Pran	Syaf.g_02717	Pran.g_01694
OG0000530	Prai	Syaf.g_02717	Prai.g_00514
OG0000530	Pray	Syaf.g_02717	Pray.g_00974
OG0000530	Praz	Syaf.g_02717	Praz.g_01844
OG0000530	Prba	Syaf.g_02717	Prba.g_00977
OG0000530	Prac	Syaf.g_02717	Prac.g_01060
OG0000530	Praq	Syaf.g_02717	Praq.g_00535
OG0000530	Prar	Syaf.g_02717	Prar.g_00534
OG0000530	Pras	Syaf.g_02717	Pras.g_01362
OG0000530	Prau	Syaf.g_02717	Prau.g_00525
OG0000530	Prag	Syaf.g_02717	Prag.g_00463
OG0000530	Praw	Syaf.g_02717	Praw.g_00664
OG0000530	Prav	Syaf.g_02717	Prav.g_01082
OG0000530	Prax	Syaf.g_02717	Prax.g_00718
OG0000530	Praa	Syaf.g_02717	Praa.g_00484
OG0000530	Prbi	Syaf.g_02717	Prbi.g_00487
OG0000530	Prad	Syaf.g_02717	Prad.g_00023
OG0000530	Prae	Syaf.g_02717	Prae.g_00458
OG0000530	Prao	Syaf.g_02717	Prao.g_00590
OG0000530	Prbd	Syaf.g_02717	Prbd.g_00758
OG0000530	Prbm	Syaf.g_02717	Prbm.g_00510
OG0000530	Praj	Syaf.g_02717	Praj.g_00477
OG0000530	Prbc	Syaf.g_02717	Prbc.g_01544
OG0000530	Prbb	Syaf.g_02717	Prbb.g_00489
OG0000530	Pral	Syaf.g_02717	Pral.g_00607
OG0000530	Prat	Syaf.g_02717	Prat.g_00444
OG0000530	Prak	Syaf.g_02717	Prak.g_00445
OG0000530	Prap	Syaf.g_02717	Prap.g_01283
OG0000530	Prbe	Syaf.g_02717	Prbe.g_00649
OG0000530	Prbf	Syaf.g_02717	Prbf.g_01767
OG0000530	Prbg	Syaf.g_02717	Prbg.g_00203
OG0000530	Prbn	Syaf.g_02717	Prbn.g_00630
OG0000530	Pram	Syaf.g_02717	Pram.g_00420
OG0000530	Prbh	Syaf.g_02717	Prbh.g_00347
OG0000530	Praf	Syaf.g_02717	Praf.g_00599
OG0000530	Prah	Syaf.g_02717	Prah.g_01562
OG0000530	Prbj	Syaf.g_02717	Prbj.g_01626
OG0000530	Prbk	Syaf.g_02717	Prbk.g_02065
OG0000530	Prbl	Syaf.g_02717	Prbl.g_00515
OG0000530	Syao	Syaf.g_02717	Syao.g_00122
OG0000530	Syap	Syaf.g_02717	Syap.g_02252
OG0000530	Syas	Syaf.g_02717	Syas.g_01249
OG0000530	Syan	Syaf.g_02717	Syan.g_02760
OG0000530	Syar	Syaf.g_02717	Syar.g_01473
OG0000530	Syat	Syaf.g_02717	Syat.g_03174
OG0000530	Syag	Syaf.g_02717	Syag.g_01524
OG0000530	Syaq	Syaf.g_02717	Syaq.g_01776
OG0000530	Syak	Syaf.g_02717	Syak.g_02578
OG0000530	Syab	Syaf.g_02717	Syab.g_02100
OG0000530	Syal	Syaf.g_02717	Syal.g_02901
OG0000530	Syaa	Syaf.g_02717	Syaa.g_02047
OG0000530	Syad	Syaf.g_02717	Syad.g_00908
OG0000530	Syaj	Syaf.g_02717	Syaj.g_00076
OG0000530	Syae	Syaf.g_02717	Syae.g_02313
OG0000530	Syac	Syaf.g_02717	Syac.g_01900
OG0000530	Syah	Syaf.g_02717	Syah.g_01001
OG0000530	Syai	Syaf.g_02717	Syai.g_00642
OG0000530	Syam	Syaf.g_02717	Syam.g_00587
OG0000531	Prab	Syaf.g_02716	Prab.g_00489
OG0000531	Pran	Syaf.g_02716	Pran.g_01693
OG0000531	Prai	Syaf.g_02716	Prai.g_00515
OG0000531	Prad	Syaf.g_02716	Prad.g_00022
OG0000531	Prbi	Syaf.g_02716	Prbi.g_00488
OG0000531	Pray	Syaf.g_02716	Pray.g_00975
OG0000531	Praz	Syaf.g_02716	Praz.g_01843
OG0000531	Prba	Syaf.g_02716	Prba.g_00976
OG0000531	Prae	Syaf.g_02716	Prae.g_00459
OG0000531	Praa	Syaf.g_02716	Praa.g_00485
OG0000531	Prbd	Syaf.g_02716	Prbd.g_00757
OG0000531	Pras	Syaf.g_02716	Pras.g_01363
OG0000531	Prau	Syaf.g_02716	Prau.g_00526
OG0000531	Prao	Syaf.g_02716	Prao.g_00591
OG0000531	Prag	Syaf.g_02716	Prag.g_00464
OG0000531	Praw	Syaf.g_02716	Praw.g_00663
OG0000531	Prav	Syaf.g_02716	Prav.g_01083
OG0000531	Prac	Syaf.g_02716	Prac.g_01059
OG0000531	Praq	Syaf.g_02716	Praq.g_00536
OG0000531	Prar	Syaf.g_02716	Prar.g_00535
OG0000531	Prax	Syaf.g_02716	Prax.g_00717
OG0000531	Praj	Syaf.g_02716	Praj.g_00478
OG0000531	Prbb	Syaf.g_02716	Prbb.g_00490
OG0000531	Prbm	Syaf.g_02716	Prbm.g_00511
OG0000531	Prbc	Syaf.g_02716	Prbc.g_01545
OG0000531	Prak	Syaf.g_02716	Prak.g_00446
OG0000531	Prap	Syaf.g_02716	Prap.g_01282
OG0000531	Prbe	Syaf.g_02716	Prbe.g_00648
OG0000531	Prbf	Syaf.g_02716	Prbf.g_01768
OG0000531	Prbg	Syaf.g_02716	Prbg.g_00204
OG0000531	Prbn	Syaf.g_02716	Prbn.g_00629
OG0000531	Pram	Syaf.g_02716	Pram.g_00421
OG0000531	Prbh	Syaf.g_02716	Prbh.g_00346
OG0000531	Pral	Syaf.g_02716	Pral.g_00606
OG0000531	Prat	Syaf.g_02716	Prat.g_00445
OG0000531	Prbj	Syaf.g_02716	Prbj.g_01625
OG0000531	Prbk	Syaf.g_02716	Prbk.g_02066
OG0000531	Prbl	Syaf.g_02716	Prbl.g_00516
OG0000531	Praf	Syaf.g_02716	Praf.g_00600
OG0000531	Prah	Syaf.g_02716	Prah.g_01561
OG0000531	Syag	Syaf.g_02716	Syag.g_01523
OG0000531	Syap	Syaf.g_02716	Syap.g_02251
OG0000531	Syas	Syaf.g_02716	Syas.g_01248
OG0000531	Syar	Syaf.g_02716	Syar.g_01474
OG0000531	Syan	Syaf.g_02716	Syan.g_02759
OG0000531	Syao	Syaf.g_02716	Syao.g_00121
OG0000531	Syat	Syaf.g_02716	Syat.g_03175
OG0000531	Syak	Syaf.g_02716	Syak.g_02579
OG0000531	Syab	Syaf.g_02716	Syab.g_02101
OG0000531	Syal	Syaf.g_02716	Syal.g_02902
OG0000531	Syaq	Syaf.g_02716	Syaq.g_01777
OG0000531	Syaa	Syaf.g_02716	Syaa.g_02046
OG0000531	Syad	Syaf.g_02716	Syad.g_00909
OG0000531	Syaj	Syaf.g_02716	Syaj.g_00077
OG0000531	Syae	Syaf.g_02716	Syae.g_02314
OG0000531	Syac	Syaf.g_02716	Syac.g_01899
OG0000531	Syah	Syaf.g_02716	Syah.g_01002
OG0000531	Syam	Syaf.g_02716	Syam.g_00588
OG0000531	Syai	Syaf.g_02716	Syai.g_00643
OG0000532	Prag	Syaf.g_02713	Prag.g_00466
OG0000532	Praw	Syaf.g_02713	Praw.g_00661
OG0000532	Prac	Syaf.g_02713	Prac.g_01057
OG0000532	Praq	Syaf.g_02713	Praq.g_00538
OG0000532	Prar	Syaf.g_02713	Prar.g_00537
OG0000532	Prad	Syaf.g_02713	Prad.g_00020
OG0000532	Prav	Syaf.g_02713	Prav.g_01085
OG0000532	Prax	Syaf.g_02713	Prax.g_00715
OG0000532	Pray	Syaf.g_02713	Pray.g_00977
OG0000532	Praz	Syaf.g_02713	Praz.g_01841
OG0000532	Prba	Syaf.g_02713	Prba.g_00974
OG0000532	Prae	Syaf.g_02713	Prae.g_00461
OG0000532	Pras	Syaf.g_02713	Pras.g_01365
OG0000532	Prau	Syaf.g_02713	Prau.g_00528
OG0000532	Prbd	Syaf.g_02713	Prbd.g_00755
OG0000532	Praa	Syaf.g_02713	Praa.g_00487
OG0000532	Prbi	Syaf.g_02713	Prbi.g_00490
OG0000532	Prao	Syaf.g_02713	Prao.g_00593
OG0000532	Prai	Syaf.g_02713	Prai.g_00517
OG0000532	Prab	Syaf.g_02713	Prab.g_00491
OG0000532	Pran	Syaf.g_02713	Pran.g_01691
OG0000532	Pral	Syaf.g_02713	Pral.g_00603
OG0000532	Prat	Syaf.g_02713	Prat.g_00447
OG0000532	Prak	Syaf.g_02713	Prak.g_00448
OG0000532	Prap	Syaf.g_02713	Prap.g_01280
OG0000532	Prbe	Syaf.g_02713	Prbe.g_00646
OG0000532	Prbf	Syaf.g_02713	Prbf.g_01770
OG0000532	Prbg	Syaf.g_02713	Prbg.g_00206
OG0000532	Prbn	Syaf.g_02713	Prbn.g_00627
OG0000532	Pram	Syaf.g_02713	Pram.g_00423
OG0000532	Prbh	Syaf.g_02713	Prbh.g_00344
OG0000532	Praj	Syaf.g_02713	Praj.g_00479
OG0000532	Prbb	Syaf.g_02713	Prbb.g_00491
OG0000532	Prbm	Syaf.g_02713	Prbm.g_00512
OG0000532	Prbc	Syaf.g_02713	Prbc.g_01546
OG0000532	Prbj	Syaf.g_02713	Prbj.g_01622
OG0000532	Prbk	Syaf.g_02713	Prbk.g_02069
OG0000532	Prbl	Syaf.g_02713	Prbl.g_00519
OG0000532	Praf	Syaf.g_02713	Praf.g_00603
OG0000532	Prah	Syaf.g_02713	Prah.g_01558
OG0000532	Syan	Syaf.g_02713	Syan.g_02756
OG0000532	Syao	Syaf.g_02713	Syao.g_00118
OG0000532	Syap	Syaf.g_02713	Syap.g_02247
OG0000532	Syas	Syaf.g_02713	Syas.g_01245
OG0000532	Syat	Syaf.g_02713	Syat.g_03178
OG0000532	Syar	Syaf.g_02713	Syar.g_01477
OG0000532	Syak	Syaf.g_02713	Syak.g_02582
OG0000532	Syab	Syaf.g_02713	Syab.g_02104
OG0000532	Syal	Syaf.g_02713	Syal.g_02905
OG0000532	Syag	Syaf.g_02713	Syag.g_01520
OG0000532	Syaq	Syaf.g_02713	Syaq.g_01780
OG0000532	Syae	Syaf.g_02713	Syae.g_02317
OG0000532	Syad	Syaf.g_02713	Syad.g_00912
OG0000532	Syaj	Syaf.g_02713	Syaj.g_00080
OG0000532	Syaa	Syaf.g_02713	Syaa.g_02043
OG0000532	Syac	Syaf.g_02713	Syac.g_01896
OG0000532	Syah	Syaf.g_02713	Syah.g_01005
OG0000532	Syam	Syaf.g_02713	Syam.g_00591
OG0000532	Syai	Syaf.g_02713	Syai.g_00646
OG0000533	Prab	Syaf.g_02712	Prab.g_00492
OG0000533	Pran	Syaf.g_02712	Pran.g_01690
OG0000533	Prai	Syaf.g_02712	Prai.g_00518
OG0000533	Prac	Syaf.g_02712	Prac.g_01056
OG0000533	Praq	Syaf.g_02712	Praq.g_00539
OG0000533	Prar	Syaf.g_02712	Prar.g_00538
OG0000533	Prag	Syaf.g_02712	Prag.g_00467
OG0000533	Praw	Syaf.g_02712	Praw.g_00660
OG0000533	Prad	Syaf.g_02712	Prad.g_00019
OG0000533	Prao	Syaf.g_02712	Prao.g_00594
OG0000533	Pras	Syaf.g_02712	Pras.g_01366
OG0000533	Prau	Syaf.g_02712	Prau.g_00529
OG0000533	Prax	Syaf.g_02712	Prax.g_00714
OG0000533	Prbd	Syaf.g_02712	Prbd.g_00754
OG0000533	Prae	Syaf.g_02712	Prae.g_00462
OG0000533	Prav	Syaf.g_02712	Prav.g_01086
OG0000533	Pray	Syaf.g_02712	Pray.g_00978
OG0000533	Praz	Syaf.g_02712	Praz.g_01840
OG0000533	Prba	Syaf.g_02712	Prba.g_00973
OG0000533	Praa	Syaf.g_02712	Praa.g_00488
