Orthogroup	Species	Syag	Orthologs
OG0000405	Prat	Syag.g_01949	Prat.g_00141
OG0000405	Pral	Syag.g_01949	Pral.g_00903
OG0000405	Prak	Syag.g_01949	Prak.g_00150
OG0000405	Prap	Syag.g_01949	Prap.g_01032
OG0000405	Prbe	Syag.g_01949	Prbe.g_01686
OG0000405	Prbf	Syag.g_01949	Prbf.g_01472
OG0000405	Prbg	Syag.g_01949	Prbg.g_00916
OG0000405	Prbn	Syag.g_01949	Prbn.g_01275
OG0000405	Pram	Syag.g_01949	Pram.g_00128
OG0000405	Prbh	Syag.g_01949	Prbh.g_00639
OG0000405	Prbj	Syag.g_01949	Prbj.g_00545
OG0000405	Prbk	Syag.g_01949	Prbk.g_00749
OG0000405	Prbl	Syag.g_01949	Prbl.g_00305
OG0000405	Praf	Syag.g_01949	Praf.g_02430
OG0000405	Prah	Syag.g_01949	Prah.g_02280
OG0000405	Syaq	Syag.g_01949	Syaq.g_01429
OG0000405	Syac	Syag.g_01949	Syac.g_00332
OG0000405	Syah	Syag.g_01949	Syah.g_00050
OG0000405	Syad	Syag.g_01949	Syad.g_02874
OG0000405	Syaj	Syag.g_01949	Syaj.g_01961
OG0000405	Syae	Syag.g_01949	Syae.g_01426
OG0000405	Syaa	Syag.g_01949	Syaa.g_02446
OG0000405	Syaf	Syag.g_01949	Syaf.g_00835
OG0000405	Syai	Syag.g_01949	Syai.g_02606
OG0000405	Syam	Syag.g_01949	Syam.g_02189
OG0000405	Syas	Syag.g_01949	Syas.g_02369
OG0000405	Syap	Syag.g_01949	Syap.g_02191
OG0000405	Syat	Syag.g_01949	Syat.g_02900
OG0000405	Syar	Syag.g_01949	Syar.g_00076
OG0000405	Syan	Syag.g_01949	Syan.g_03005
OG0000405	Syao	Syag.g_01949	Syao.g_02478
OG0000405	Syab	Syag.g_01949	Syab.g_02562
OG0000405	Syal	Syag.g_01949	Syal.g_00883
OG0000405	Syak	Syag.g_01949	Syak.g_02131
OG0000406	Prao	Syag.g_01953	Prao.g_00285
OG0000406	Prab	Syag.g_01953	Prab.g_00138
OG0000406	Pran	Syag.g_01953	Pran.g_00286
OG0000406	Prai	Syag.g_01953	Prai.g_00158
OG0000406	Pray	Syag.g_01953	Pray.g_00142
OG0000406	Praz	Syag.g_01953	Praz.g_00507
OG0000406	Prba	Syag.g_01953	Prba.g_01935
OG0000406	Prag	Syag.g_01953	Prag.g_00140
OG0000406	Praw	Syag.g_01953	Praw.g_01288
OG0000406	Prac	Syag.g_01953	Prac.g_01783
OG0000406	Praq	Syag.g_01953	Praq.g_01855
OG0000406	Prar	Syag.g_01953	Prar.g_00180
OG0000406	Prav	Syag.g_01953	Prav.g_00214
OG0000406	Prad	Syag.g_01953	Prad.g_01844
OG0000406	Pras	Syag.g_01953	Pras.g_00998
OG0000406	Prau	Syag.g_01953	Prau.g_00148
OG0000406	Prax	Syag.g_01953	Prax.g_01071
OG0000406	Praa	Syag.g_01953	Praa.g_00147
OG0000406	Prbd	Syag.g_01953	Prbd.g_01093
OG0000406	Prae	Syag.g_01953	Prae.g_00150
OG0000406	Prbi	Syag.g_01953	Prbi.g_00171
OG0000406	Praj	Syag.g_01953	Praj.g_00187
OG0000406	Prbm	Syag.g_01953	Prbm.g_00206
OG0000406	Prbc	Syag.g_01953	Prbc.g_00424
OG0000406	Prbb	Syag.g_01953	Prbb.g_00204
OG0000406	Prak	Syag.g_01953	Prak.g_00158
OG0000406	Prap	Syag.g_01953	Prap.g_01024
OG0000406	Prbe	Syag.g_01953	Prbe.g_01694
OG0000406	Prbf	Syag.g_01953	Prbf.g_01480
OG0000406	Prbg	Syag.g_01953	Prbg.g_00924
OG0000406	Prbn	Syag.g_01953	Prbn.g_01267
OG0000406	Pram	Syag.g_01953	Pram.g_00132
OG0000406	Prbh	Syag.g_01953	Prbh.g_00635
OG0000406	Pral	Syag.g_01953	Pral.g_00898
OG0000406	Prat	Syag.g_01953	Prat.g_00146
OG0000406	Prah	Syag.g_01953	Prah.g_02284
OG0000406	Praf	Syag.g_01953	Praf.g_02434
OG0000406	Prbj	Syag.g_01953	Prbj.g_00541
OG0000406	Prbk	Syag.g_01953	Prbk.g_00753
OG0000406	Prbl	Syag.g_01953	Prbl.g_00301
OG0000406	Syaq	Syag.g_01953	Syaq.g_01422
OG0000406	Syab	Syag.g_01953	Syab.g_02566
OG0000406	Syal	Syag.g_01953	Syal.g_00888
OG0000406	Syad	Syag.g_01953	Syad.g_02878
OG0000406	Syaj	Syag.g_01953	Syaj.g_01966
OG0000406	Syac	Syag.g_01953	Syac.g_00328
OG0000406	Syah	Syag.g_01953	Syah.g_00054
OG0000406	Syaf	Syag.g_01953	Syaf.g_00831
OG0000406	Syai	Syag.g_01953	Syai.g_02610
OG0000406	Syam	Syag.g_01953	Syam.g_02193
OG0000406	Syaa	Syag.g_01953	Syaa.g_02450
OG0000406	Syae	Syag.g_01953	Syae.g_01430
OG0000406	Syap	Syag.g_01953	Syap.g_02186
OG0000406	Syas	Syag.g_01953	Syas.g_02365
OG0000406	Syar	Syag.g_01953	Syar.g_00080
OG0000406	Syat	Syag.g_01953	Syat.g_02896
OG0000406	Syan	Syag.g_01953	Syan.g_03010
OG0000406	Syao	Syag.g_01953	Syao.g_02482
OG0000406	Syak	Syag.g_01953	Syak.g_02126
OG0000407	Prai	Syag.g_01954	Prai.g_00159
OG0000407	Prab	Syag.g_01954	Prab.g_00139
OG0000407	Pran	Syag.g_01954	Pran.g_00285
OG0000407	Prac	Syag.g_01954	Prac.g_01782
OG0000407	Praq	Syag.g_01954	Praq.g_01854
OG0000407	Prar	Syag.g_01954	Prar.g_00179
OG0000407	Prao	Syag.g_01954	Prao.g_00286
OG0000407	Prag	Syag.g_01954	Prag.g_00141
OG0000407	Praw	Syag.g_01954	Praw.g_01287
OG0000407	Prav	Syag.g_01954	Prav.g_00215
OG0000407	Prad	Syag.g_01954	Prad.g_01843
OG0000407	Pras	Syag.g_01954	Pras.g_00999
OG0000407	Prau	Syag.g_01954	Prau.g_00149
OG0000407	Pray	Syag.g_01954	Pray.g_00141
OG0000407	Praz	Syag.g_01954	Praz.g_00508
OG0000407	Prba	Syag.g_01954	Prba.g_01936
OG0000407	Praa	Syag.g_01954	Praa.g_00148
OG0000407	Prax	Syag.g_01954	Prax.g_01070
OG0000407	Prbd	Syag.g_01954	Prbd.g_01092
OG0000407	Prae	Syag.g_01954	Prae.g_00151
OG0000407	Prbi	Syag.g_01954	Prbi.g_00172
OG0000407	Prbm	Syag.g_01954	Prbm.g_00207
OG0000407	Prbc	Syag.g_01954	Prbc.g_00423
OG0000407	Praj	Syag.g_01954	Praj.g_00188
OG0000407	Prbb	Syag.g_01954	Prbb.g_00205
OG0000407	Prak	Syag.g_01954	Prak.g_00159
OG0000407	Prap	Syag.g_01954	Prap.g_01023
OG0000407	Prbe	Syag.g_01954	Prbe.g_01695
OG0000407	Prbf	Syag.g_01954	Prbf.g_01481
OG0000407	Prbg	Syag.g_01954	Prbg.g_00925
OG0000407	Prbn	Syag.g_01954	Prbn.g_01266
OG0000407	Pram	Syag.g_01954	Pram.g_00133
OG0000407	Prbh	Syag.g_01954	Prbh.g_00634
OG0000407	Pral	Syag.g_01954	Pral.g_00897
OG0000407	Prat	Syag.g_01954	Prat.g_00147
OG0000407	Prbj	Syag.g_01954	Prbj.g_00540
OG0000407	Prbk	Syag.g_01954	Prbk.g_00754
OG0000407	Prbl	Syag.g_01954	Prbl.g_00300
OG0000407	Praf	Syag.g_01954	Praf.g_02435
OG0000407	Prah	Syag.g_01954	Prah.g_02285
OG0000407	Syae	Syag.g_01954	Syae.g_01431
OG0000407	Syad	Syag.g_01954	Syad.g_02879
OG0000407	Syaj	Syag.g_01954	Syaj.g_01967
OG0000407	Syac	Syag.g_01954	Syac.g_00327
OG0000407	Syah	Syag.g_01954	Syah.g_00055
OG0000407	Syaa	Syag.g_01954	Syaa.g_02451
OG0000407	Syam	Syag.g_01954	Syam.g_02194
OG0000407	Syai	Syag.g_01954	Syai.g_02611
OG0000407	Syaf	Syag.g_01954	Syaf.g_00830
OG0000407	Syar	Syag.g_01954	Syar.g_00081
OG0000407	Syat	Syag.g_01954	Syat.g_02895
OG0000407	Syas	Syag.g_01954	Syas.g_02364
OG0000407	Syap	Syag.g_01954	Syap.g_02185
OG0000407	Syan	Syag.g_01954	Syan.g_03011
OG0000407	Syao	Syag.g_01954	Syao.g_02483
OG0000407	Syak	Syag.g_01954	Syak.g_02125
OG0000407	Syab	Syag.g_01954	Syab.g_02567
OG0000407	Syal	Syag.g_01954	Syal.g_00889
OG0000407	Syaq	Syag.g_01954	Syaq.g_01421
OG0000408	Prab	Syag.g_01956	Prab.g_00141
OG0000408	Pran	Syag.g_01956	Pran.g_00282
OG0000408	Prai	Syag.g_01956	Prai.g_00161
OG0000408	Prag	Syag.g_01956	Prag.g_00143
OG0000408	Praw	Syag.g_01956	Praw.g_01285
OG0000408	Prao	Syag.g_01956	Prao.g_00288
OG0000408	Pras	Syag.g_01956	Pras.g_01001
OG0000408	Prau	Syag.g_01956	Prau.g_00151
OG0000408	Prac	Syag.g_01956	Prac.g_01780
OG0000408	Praq	Syag.g_01956	Praq.g_01852
OG0000408	Prar	Syag.g_01956	Prar.g_00177
OG0000408	Prad	Syag.g_01956	Prad.g_01841
OG0000408	Pray	Syag.g_01956	Pray.g_00139
OG0000408	Praz	Syag.g_01956	Praz.g_00510
OG0000408	Prba	Syag.g_01956	Prba.g_01938
OG0000408	Prae	Syag.g_01956	Prae.g_00153
OG0000408	Prax	Syag.g_01956	Prax.g_01068
OG0000408	Prbd	Syag.g_01956	Prbd.g_01090
OG0000408	Praa	Syag.g_01956	Praa.g_00150
OG0000408	Prbi	Syag.g_01956	Prbi.g_00174
OG0000408	Prbm	Syag.g_01956	Prbm.g_00209
OG0000408	Prbb	Syag.g_01956	Prbb.g_00207
OG0000408	Praj	Syag.g_01956	Praj.g_00190
OG0000408	Prbc	Syag.g_01956	Prbc.g_00421
OG0000408	Prak	Syag.g_01956	Prak.g_00161
OG0000408	Prap	Syag.g_01956	Prap.g_01021
OG0000408	Prbe	Syag.g_01956	Prbe.g_01697
OG0000408	Prbf	Syag.g_01956	Prbf.g_01483
OG0000408	Prbg	Syag.g_01956	Prbg.g_00927
OG0000408	Prbn	Syag.g_01956	Prbn.g_01264
OG0000408	Pram	Syag.g_01956	Pram.g_00135
OG0000408	Prbh	Syag.g_01956	Prbh.g_00632
OG0000408	Pral	Syag.g_01956	Pral.g_00895
OG0000408	Prat	Syag.g_01956	Prat.g_00149
OG0000408	Prbj	Syag.g_01956	Prbj.g_00538
OG0000408	Prbk	Syag.g_01956	Prbk.g_00756
OG0000408	Prbl	Syag.g_01956	Prbl.g_00298
OG0000408	Praf	Syag.g_01956	Praf.g_02437
OG0000408	Prah	Syag.g_01956	Prah.g_02287
OG0000408	Syac	Syag.g_01956	Syac.g_00325
OG0000408	Syah	Syag.g_01956	Syah.g_00057
OG0000408	Syad	Syag.g_01956	Syad.g_02883
OG0000408	Syaj	Syag.g_01956	Syaj.g_01970
OG0000408	Syaf	Syag.g_01956	Syaf.g_00828
OG0000408	Syai	Syag.g_01956	Syai.g_02613
OG0000408	Syam	Syag.g_01956	Syam.g_02196
OG0000408	Syae	Syag.g_01956	Syae.g_01433
OG0000408	Syaa	Syag.g_01956	Syaa.g_02458
OG0000408	Syas	Syag.g_01956	Syas.g_02361
OG0000408	Syap	Syag.g_01956	Syap.g_02181, Syap.g_02182
OG0000408	Syan	Syag.g_01956	Syan.g_03013
OG0000408	Syao	Syag.g_01956	Syao.g_02485
OG0000408	Syat	Syag.g_01956	Syat.g_02893
OG0000408	Syar	Syag.g_01956	Syar.g_00083
OG0000408	Syab	Syag.g_01956	Syab.g_02569
OG0000408	Syal	Syag.g_01956	Syal.g_00891
OG0000408	Syak	Syag.g_01956	Syak.g_02123
OG0000408	Syaq	Syag.g_01956	Syaq.g_01419
OG0000409	Prab	Syag.g_01958	Prab.g_00143
OG0000409	Pran	Syag.g_01958	Pran.g_00280
OG0000409	Prai	Syag.g_01958	Prai.g_00163
OG0000409	Prac	Syag.g_01958	Prac.g_01778
OG0000409	Praq	Syag.g_01958	Praq.g_01850
OG0000409	Prar	Syag.g_01958	Prar.g_00175
OG0000409	Prao	Syag.g_01958	Prao.g_00290
OG0000409	Pras	Syag.g_01958	Pras.g_01003
OG0000409	Prau	Syag.g_01958	Prau.g_00153
OG0000409	Prbi	Syag.g_01958	Prbi.g_00176
OG0000409	Prax	Syag.g_01958	Prax.g_01066
OG0000409	Prbd	Syag.g_01958	Prbd.g_01088
OG0000409	Praa	Syag.g_01958	Praa.g_00152
OG0000409	Prae	Syag.g_01958	Prae.g_00155
OG0000409	Prad	Syag.g_01958	Prad.g_01839
OG0000409	Prag	Syag.g_01958	Prag.g_00145
OG0000409	Praw	Syag.g_01958	Praw.g_01283
OG0000409	Prav	Syag.g_01958	Prav.g_00886
OG0000409	Pray	Syag.g_01958	Pray.g_00137
OG0000409	Praz	Syag.g_01958	Praz.g_00512
OG0000409	Prba	Syag.g_01958	Prba.g_01940
OG0000409	Praj	Syag.g_01958	Praj.g_00192
OG0000409	Prbc	Syag.g_01958	Prbc.g_00419
OG0000409	Prbb	Syag.g_01958	Prbb.g_00209
OG0000409	Prbm	Syag.g_01958	Prbm.g_00211
OG0000409	Pral	Syag.g_01958	Pral.g_00893
OG0000409	Prat	Syag.g_01958	Prat.g_00151
OG0000409	Prak	Syag.g_01958	Prak.g_00163
OG0000409	Prap	Syag.g_01958	Prap.g_01019
OG0000409	Prbe	Syag.g_01958	Prbe.g_01699
OG0000409	Prbf	Syag.g_01958	Prbf.g_01485
OG0000409	Prbg	Syag.g_01958	Prbg.g_00929
OG0000409	Prbn	Syag.g_01958	Prbn.g_01262
OG0000409	Pram	Syag.g_01958	Pram.g_00137
OG0000409	Prbh	Syag.g_01958	Prbh.g_00630
OG0000409	Prbj	Syag.g_01958	Prbj.g_00536
OG0000409	Prbk	Syag.g_01958	Prbk.g_00758
OG0000409	Prbl	Syag.g_01958	Prbl.g_00296
OG0000409	Praf	Syag.g_01958	Praf.g_02439
OG0000409	Prah	Syag.g_01958	Prah.g_02289
OG0000409	Syar	Syag.g_01958	Syar.g_00085
OG0000409	Syan	Syag.g_01958	Syan.g_03015
OG0000409	Syao	Syag.g_01958	Syao.g_02487
OG0000409	Syat	Syag.g_01958	Syat.g_02891
OG0000409	Syap	Syag.g_01958	Syap.g_02179
OG0000409	Syas	Syag.g_01958	Syas.g_02359
OG0000409	Syaq	Syag.g_01958	Syaq.g_01417
OG0000409	Syae	Syag.g_01958	Syae.g_01435
OG0000409	Syad	Syag.g_01958	Syad.g_02885
OG0000409	Syaj	Syag.g_01958	Syaj.g_01972
OG0000409	Syaa	Syag.g_01958	Syaa.g_02460
OG0000409	Syac	Syag.g_01958	Syac.g_00323
OG0000409	Syah	Syag.g_01958	Syah.g_00059
OG0000409	Syaf	Syag.g_01958	Syaf.g_00826
OG0000409	Syai	Syag.g_01958	Syai.g_02615
OG0000409	Syam	Syag.g_01958	Syam.g_02198
OG0000409	Syak	Syag.g_01958	Syak.g_02121
OG0000409	Syab	Syag.g_01958	Syab.g_02571
OG0000409	Syal	Syag.g_01958	Syal.g_00893
OG0000410	Prab	Syag.g_01959	Prab.g_00144
OG0000410	Pran	Syag.g_01959	Pran.g_00279
OG0000410	Prai	Syag.g_01959	Prai.g_00164
OG0000410	Prag	Syag.g_01959	Prag.g_00146
OG0000410	Praw	Syag.g_01959	Praw.g_01282
OG0000410	Prav	Syag.g_01959	Prav.g_00885
OG0000410	Prao	Syag.g_01959	Prao.g_00291
OG0000410	Prae	Syag.g_01959	Prae.g_00156
OG0000410	Prbi	Syag.g_01959	Prbi.g_00177
OG0000410	Pray	Syag.g_01959	Pray.g_00136
OG0000410	Praz	Syag.g_01959	Praz.g_00513
OG0000410	Prba	Syag.g_01959	Prba.g_01941
OG0000410	Prad	Syag.g_01959	Prad.g_01838
OG0000410	Pras	Syag.g_01959	Pras.g_01004
OG0000410	Prau	Syag.g_01959	Prau.g_00154
OG0000410	Prbd	Syag.g_01959	Prbd.g_01087
OG0000410	Praa	Syag.g_01959	Praa.g_00153
OG0000410	Prax	Syag.g_01959	Prax.g_01065
OG0000410	Prac	Syag.g_01959	Prac.g_01777
OG0000410	Praq	Syag.g_01959	Praq.g_01849
OG0000410	Prar	Syag.g_01959	Prar.g_00174
OG0000410	Praj	Syag.g_01959	Praj.g_00193
OG0000410	Prbc	Syag.g_01959	Prbc.g_00418
OG0000410	Prbb	Syag.g_01959	Prbb.g_00210
OG0000410	Prbm	Syag.g_01959	Prbm.g_00212
OG0000410	Pram	Syag.g_01959	Pram.g_00138
OG0000410	Prbh	Syag.g_01959	Prbh.g_00629
OG0000410	Prak	Syag.g_01959	Prak.g_00164
OG0000410	Prap	Syag.g_01959	Prap.g_01018
OG0000410	Prbe	Syag.g_01959	Prbe.g_01700
OG0000410	Prbf	Syag.g_01959	Prbf.g_01486
OG0000410	Prbg	Syag.g_01959	Prbg.g_00930
OG0000410	Prbn	Syag.g_01959	Prbn.g_01261
OG0000410	Pral	Syag.g_01959	Pral.g_00892
OG0000410	Prat	Syag.g_01959	Prat.g_00152
OG0000410	Syak	Syag.g_01959	Syak.g_02120
OG0000410	Syab	Syag.g_01959	Syab.g_02572
OG0000410	Syal	Syag.g_01959	Syal.g_00894
OG0000410	Syat	Syag.g_01959	Syat.g_02890
OG0000410	Syas	Syag.g_01959	Syas.g_02358
OG0000410	Syap	Syag.g_01959	Syap.g_02178
OG0000410	Syan	Syag.g_01959	Syan.g_03016
OG0000410	Syao	Syag.g_01959	Syao.g_02488
OG0000410	Syar	Syag.g_01959	Syar.g_00086
OG0000410	Prah	Syag.g_01959	Prah.g_02290
OG0000410	Praf	Syag.g_01959	Praf.g_02440
OG0000410	Prbj	Syag.g_01959	Prbj.g_00535
OG0000410	Prbk	Syag.g_01959	Prbk.g_00759
OG0000410	Prbl	Syag.g_01959	Prbl.g_00295
OG0000410	Syad	Syag.g_01959	Syad.g_02886
OG0000410	Syaj	Syag.g_01959	Syaj.g_01973
OG0000410	Syae	Syag.g_01959	Syae.g_01436
OG0000410	Syac	Syag.g_01959	Syac.g_00322
OG0000410	Syah	Syag.g_01959	Syah.g_00060
OG0000410	Syaa	Syag.g_01959	Syaa.g_02461
OG0000410	Syaf	Syag.g_01959	Syaf.g_00825
OG0000410	Syai	Syag.g_01959	Syai.g_02616
OG0000410	Syam	Syag.g_01959	Syam.g_02199
OG0000410	Syaq	Syag.g_01959	Syaq.g_01416
OG0000411	Prab	Syag.g_01960	Prab.g_00145
OG0000411	Pran	Syag.g_01960	Pran.g_00278
OG0000411	Prai	Syag.g_01960	Prai.g_00165
OG0000411	Prad	Syag.g_01960	Prad.g_01837
OG0000411	Prax	Syag.g_01960	Prax.g_01064
OG0000411	Prbd	Syag.g_01960	Prbd.g_01086
OG0000411	Prao	Syag.g_01960	Prao.g_00292
OG0000411	Prag	Syag.g_01960	Prag.g_00147
OG0000411	Praw	Syag.g_01960	Praw.g_01281
OG0000411	Prav	Syag.g_01960	Prav.g_00884
OG0000411	Prac	Syag.g_01960	Prac.g_01776
OG0000411	Praq	Syag.g_01960	Praq.g_01848
OG0000411	Prar	Syag.g_01960	Prar.g_00173
OG0000411	Prbi	Syag.g_01960	Prbi.g_00178
OG0000411	Pray	Syag.g_01960	Pray.g_00635
OG0000411	Praz	Syag.g_01960	Praz.g_00514
OG0000411	Prba	Syag.g_01960	Prba.g_01942
OG0000411	Praa	Syag.g_01960	Praa.g_00154
OG0000411	Prae	Syag.g_01960	Prae.g_00157
OG0000411	Pras	Syag.g_01960	Pras.g_01005
OG0000411	Prau	Syag.g_01960	Prau.g_00155
OG0000411	Pral	Syag.g_01960	Pral.g_00891
OG0000411	Prat	Syag.g_01960	Prat.g_00153
OG0000411	Prak	Syag.g_01960	Prak.g_00165
OG0000411	Prap	Syag.g_01960	Prap.g_01017
OG0000411	Prbe	Syag.g_01960	Prbe.g_01701
OG0000411	Prbf	Syag.g_01960	Prbf.g_01487
OG0000411	Prbg	Syag.g_01960	Prbg.g_00931
OG0000411	Prbn	Syag.g_01960	Prbn.g_01260
OG0000411	Pram	Syag.g_01960	Pram.g_00139
OG0000411	Prbh	Syag.g_01960	Prbh.g_00628
OG0000411	Praj	Syag.g_01960	Praj.g_00194
OG0000411	Prbc	Syag.g_01960	Prbc.g_00417
OG0000411	Prbb	Syag.g_01960	Prbb.g_00211
OG0000411	Prbm	Syag.g_01960	Prbm.g_00213
OG0000411	Praf	Syag.g_01960	Praf.g_02441
OG0000411	Prbj	Syag.g_01960	Prbj.g_00534
OG0000411	Prbk	Syag.g_01960	Prbk.g_00760
OG0000411	Prbl	Syag.g_01960	Prbl.g_00294
OG0000411	Prah	Syag.g_01960	Prah.g_02291
OG0000411	Syae	Syag.g_01960	Syae.g_01437
OG0000411	Syad	Syag.g_01960	Syad.g_02887
OG0000411	Syaj	Syag.g_01960	Syaj.g_01974
OG0000411	Syaf	Syag.g_01960	Syaf.g_00824
OG0000411	Syai	Syag.g_01960	Syai.g_02617
OG0000411	Syam	Syag.g_01960	Syam.g_02200
OG0000411	Syaa	Syag.g_01960	Syaa.g_02462
OG0000411	Syac	Syag.g_01960	Syac.g_00321
OG0000411	Syah	Syag.g_01960	Syah.g_00061
OG0000411	Syar	Syag.g_01960	Syar.g_00087
OG0000411	Syas	Syag.g_01960	Syas.g_02357
OG0000411	Syat	Syag.g_01960	Syat.g_02889
OG0000411	Syap	Syag.g_01960	Syap.g_02177
OG0000411	Syan	Syag.g_01960	Syan.g_03017
OG0000411	Syao	Syag.g_01960	Syao.g_02489
OG0000411	Syaq	Syag.g_01960	Syaq.g_01415
OG0000411	Syak	Syag.g_01960	Syak.g_02119
OG0000411	Syab	Syag.g_01960	Syab.g_02573
OG0000411	Syal	Syag.g_01960	Syal.g_00895
OG0000412	Prab	Syag.g_01961	Prab.g_00146
OG0000412	Pran	Syag.g_01961	Pran.g_00277
OG0000412	Prai	Syag.g_01961	Prai.g_00166
OG0000412	Prad	Syag.g_01961	Prad.g_01836
OG0000412	Prac	Syag.g_01961	Prac.g_01775
OG0000412	Praq	Syag.g_01961	Praq.g_01847
OG0000412	Prar	Syag.g_01961	Prar.g_00172
OG0000412	Prae	Syag.g_01961	Prae.g_00158
OG0000412	Praa	Syag.g_01961	Praa.g_00155
OG0000412	Prbi	Syag.g_01961	Prbi.g_00179
OG0000412	Pray	Syag.g_01961	Pray.g_00636
OG0000412	Praz	Syag.g_01961	Praz.g_00515
OG0000412	Prba	Syag.g_01961	Prba.g_01943
OG0000412	Prax	Syag.g_01961	Prax.g_01063
OG0000412	Prbd	Syag.g_01961	Prbd.g_01085
OG0000412	Prao	Syag.g_01961	Prao.g_00293
OG0000412	Prag	Syag.g_01961	Prag.g_00148
OG0000412	Praw	Syag.g_01961	Praw.g_01280
OG0000412	Prav	Syag.g_01961	Prav.g_00883
OG0000412	Pras	Syag.g_01961	Pras.g_01006
OG0000412	Prau	Syag.g_01961	Prau.g_00156
OG0000412	Praj	Syag.g_01961	Praj.g_00195
OG0000412	Prbc	Syag.g_01961	Prbc.g_00416
OG0000412	Prbb	Syag.g_01961	Prbb.g_00212
OG0000412	Prbm	Syag.g_01961	Prbm.g_00214
OG0000412	Pram	Syag.g_01961	Pram.g_00140
OG0000412	Prbh	Syag.g_01961	Prbh.g_00627
OG0000412	Prak	Syag.g_01961	Prak.g_00166
OG0000412	Prap	Syag.g_01961	Prap.g_01016
OG0000412	Prbe	Syag.g_01961	Prbe.g_01702
OG0000412	Prbg	Syag.g_01961	Prbg.g_00932
OG0000412	Prbn	Syag.g_01961	Prbn.g_01259
OG0000412	Prbf	Syag.g_01961	Prbf.g_01488
OG0000412	Pral	Syag.g_01961	Pral.g_00890
OG0000412	Prat	Syag.g_01961	Prat.g_00154
OG0000412	Prah	Syag.g_01961	Prah.g_02292
OG0000412	Praf	Syag.g_01961	Praf.g_02442
OG0000412	Prbj	Syag.g_01961	Prbj.g_00533
OG0000412	Prbk	Syag.g_01961	Prbk.g_00761
OG0000412	Prbl	Syag.g_01961	Prbl.g_00293
OG0000412	Syak	Syag.g_01961	Syak.g_02118
OG0000412	Syab	Syag.g_01961	Syab.g_02574
OG0000412	Syal	Syag.g_01961	Syal.g_00896
OG0000412	Syar	Syag.g_01961	Syar.g_00088
OG0000412	Syat	Syag.g_01961	Syat.g_02888
OG0000412	Syap	Syag.g_01961	Syap.g_02176
OG0000412	Syan	Syag.g_01961	Syan.g_03018
OG0000412	Syao	Syag.g_01961	Syao.g_02490
OG0000412	Syas	Syag.g_01961	Syas.g_02356
OG0000412	Syac	Syag.g_01961	Syac.g_00320
OG0000412	Syah	Syag.g_01961	Syah.g_00062
OG0000412	Syaf	Syag.g_01961	Syaf.g_00823
OG0000412	Syam	Syag.g_01961	Syam.g_02201
OG0000412	Syai	Syag.g_01961	Syai.g_02618
OG0000412	Syae	Syag.g_01961	Syae.g_01438
OG0000412	Syaa	Syag.g_01961	Syaa.g_02463
OG0000412	Syad	Syag.g_01961	Syad.g_02888
OG0000412	Syaj	Syag.g_01961	Syaj.g_01975
OG0000412	Syaq	Syag.g_01961	Syaq.g_01414
OG0000413	Prab	Syag.g_01963	Prab.g_00147
OG0000413	Pran	Syag.g_01963	Pran.g_00276
OG0000413	Prai	Syag.g_01963	Prai.g_00167
OG0000413	Prav	Syag.g_01963	Prav.g_00882
OG0000413	Prag	Syag.g_01963	Prag.g_00149
OG0000413	Praw	Syag.g_01963	Praw.g_01279
OG0000413	Prac	Syag.g_01963	Prac.g_01774
OG0000413	Prar	Syag.g_01963	Prar.g_00171
OG0000413	Praq	Syag.g_01963	Praq.g_01846
OG0000413	Prad	Syag.g_01963	Prad.g_01835
OG0000413	Pras	Syag.g_01963	Pras.g_01007
OG0000413	Prau	Syag.g_01963	Prau.g_00157
OG0000413	Prao	Syag.g_01963	Prao.g_00294
OG0000413	Praa	Syag.g_01963	Praa.g_00156
OG0000413	Prae	Syag.g_01963	Prae.g_00159
OG0000413	Prbi	Syag.g_01963	Prbi.g_00180
OG0000413	Prax	Syag.g_01963	Prax.g_01062
OG0000413	Prbd	Syag.g_01963	Prbd.g_01084
OG0000413	Pray	Syag.g_01963	Pray.g_00637
OG0000413	Praz	Syag.g_01963	Praz.g_00516
OG0000413	Prba	Syag.g_01963	Prba.g_01944
OG0000413	Prat	Syag.g_01963	Prat.g_00156
OG0000413	Pral	Syag.g_01963	Pral.g_00888
OG0000413	Praj	Syag.g_01963	Praj.g_00196
OG0000413	Prbc	Syag.g_01963	Prbc.g_00415
OG0000413	Prbb	Syag.g_01963	Prbb.g_00213
OG0000413	Prbm	Syag.g_01963	Prbm.g_00215
OG0000413	Pram	Syag.g_01963	Pram.g_00141
OG0000413	Prbh	Syag.g_01963	Prbh.g_00626
OG0000413	Prak	Syag.g_01963	Prak.g_00168
OG0000413	Prap	Syag.g_01963	Prap.g_01014
OG0000413	Prbe	Syag.g_01963	Prbe.g_01704
OG0000413	Prbf	Syag.g_01963	Prbf.g_01490
OG0000413	Prbg	Syag.g_01963	Prbg.g_00934
OG0000413	Prbn	Syag.g_01963	Prbn.g_01257
OG0000413	Syaa	Syag.g_01963	Syaa.g_02465
OG0000413	Syaf	Syag.g_01963	Syaf.g_00821
OG0000413	Syai	Syag.g_01963	Syai.g_02620
OG0000413	Syam	Syag.g_01963	Syam.g_02203
OG0000413	Syad	Syag.g_01963	Syad.g_02890
OG0000413	Syaj	Syag.g_01963	Syaj.g_01977
OG0000413	Syac	Syag.g_01963	Syac.g_00318
