Orthogroup	Species	Prbj	Orthologs
OG0000221	Prbk	Prbj.g_01437	Prbk.g_00449
OG0000221	Prbl	Prbj.g_01437	Prbl.g_01421
OG0000222	Prac	Prbj.g_01446	Prac.g_01621
OG0000222	Praq	Prbj.g_01446	Praq.g_01692
OG0000222	Prar	Prbj.g_01446	Prar.g_00277
OG0000222	Prbd	Prbj.g_01446	Prbd.g_00929
OG0000222	Prav	Prbj.g_01446	Prav.g_01956
OG0000222	Prad	Prbj.g_01446	Prad.g_01681
OG0000222	Pras	Prbj.g_01446	Pras.g_01162
OG0000222	Prau	Prbj.g_01446	Prau.g_00312
OG0000222	Prag	Prbj.g_01446	Prag.g_00301
OG0000222	Praw	Prbj.g_01446	Praw.g_00824
OG0000222	Pray	Prbj.g_01446	Pray.g_00788
OG0000222	Praz	Prbj.g_01446	Praz.g_00667
OG0000222	Prba	Prbj.g_01446	Prba.g_00526
OG0000222	Praa	Prbj.g_01446	Praa.g_00310
OG0000222	Prbi	Prbj.g_01446	Prbi.g_00334
OG0000222	Prae	Prbj.g_01446	Prae.g_00311
OG0000222	Prax	Prbj.g_01446	Prax.g_00865
OG0000222	Prao	Prbj.g_01446	Prao.g_00446
OG0000222	Prab	Prbj.g_01446	Prab.g_00298
OG0000222	Pran	Prbj.g_01446	Pran.g_01884
OG0000222	Prai	Prbj.g_01446	Prai.g_00323
OG0000222	Prbb	Prbj.g_01446	Prbb.g_00361
OG0000222	Prbm	Prbj.g_01446	Prbm.g_00366
OG0000222	Praj	Prbj.g_01446	Praj.g_00345
OG0000222	Prbc	Prbj.g_01446	Prbc.g_01202
OG0000222	Prak	Prbj.g_01446	Prak.g_00328
OG0000222	Prap	Prbj.g_01446	Prap.g_01400
OG0000222	Prbe	Prbj.g_01446	Prbe.g_01864
OG0000222	Prbf	Prbj.g_01446	Prbf.g_01650
OG0000222	Prbg	Prbj.g_01446	Prbg.g_00089
OG0000222	Prbn	Prbj.g_01446	Prbn.g_00077
OG0000222	Pram	Prbj.g_01446	Pram.g_00298
OG0000222	Prbh	Prbj.g_01446	Prbh.g_00469
OG0000222	Pral	Prbj.g_01446	Pral.g_00729
OG0000222	Prat	Prbj.g_01446	Prat.g_00317
OG0000222	Syag	Prbj.g_01446	Syag.g_02550
OG0000222	Syaq	Prbj.g_01446	Syaq.g_00868
OG0000222	Syab	Prbj.g_01446	Syab.g_00244
OG0000222	Syal	Prbj.g_01446	Syal.g_01309
OG0000222	Syak	Prbj.g_01446	Syak.g_01512
OG0000222	Syad	Prbj.g_01446	Syad.g_00473
OG0000222	Syaj	Prbj.g_01446	Syaj.g_02516
OG0000222	Syac	Prbj.g_01446	Syac.g_00247
OG0000222	Syah	Prbj.g_01446	Syah.g_00131
OG0000222	Syaa	Prbj.g_01446	Syaa.g_00215
OG0000222	Syae	Prbj.g_01446	Syae.g_01926
OG0000222	Syam	Prbj.g_01446	Syam.g_00186
OG0000222	Syaf	Prbj.g_01446	Syaf.g_00287
OG0000222	Syai	Prbj.g_01446	Syai.g_00215
OG0000222	Syas	Prbj.g_01446	Syas.g_01804
OG0000222	Syap	Prbj.g_01446	Syap.g_01669
OG0000222	Syan	Prbj.g_01446	Syan.g_01981
OG0000222	Syao	Prbj.g_01446	Syao.g_02023
OG0000222	Syat	Prbj.g_01446	Syat.g_02109
OG0000222	Syar	Prbj.g_01446	Syar.g_02119, Syar.g_00728
OG0000222	Praf	Prbj.g_01446	Praf.g_02323
OG0000222	Prah	Prbj.g_01446	Prah.g_02174
OG0000222	Prbl	Prbj.g_01446	Prbl.g_00911
OG0000222	Prbk	Prbj.g_01446	Prbk.g_00458
OG0000223	Prab	Prbj.g_01469	Prab.g_00311
OG0000223	Pran	Prbj.g_01469	Pran.g_01871
OG0000223	Prai	Prbj.g_01469	Prai.g_00336
OG0000223	Prac	Prbj.g_01469	Prac.g_01608
OG0000223	Praq	Prbj.g_01469	Praq.g_01679
OG0000223	Prar	Prbj.g_01469	Prar.g_00264
OG0000223	Pras	Prbj.g_01469	Pras.g_01175
OG0000223	Prau	Prbj.g_01469	Prau.g_00325
OG0000223	Pray	Prbj.g_01469	Pray.g_00801
OG0000223	Praz	Prbj.g_01469	Praz.g_00680
OG0000223	Prba	Prbj.g_01469	Prba.g_00539
OG0000223	Prav	Prbj.g_01469	Prav.g_01969
OG0000223	Prad	Prbj.g_01469	Prad.g_01668
OG0000223	Prbi	Prbj.g_01469	Prbi.g_00347
OG0000223	Prax	Prbj.g_01469	Prax.g_00850
OG0000223	Prag	Prbj.g_01469	Prag.g_00314
OG0000223	Praw	Prbj.g_01469	Praw.g_00811
OG0000223	Prae	Prbj.g_01469	Prae.g_00324
OG0000223	Praa	Prbj.g_01469	Praa.g_00323
OG0000223	Prbd	Prbj.g_01469	Prbd.g_00916
OG0000223	Prao	Prbj.g_01469	Prao.g_00459
OG0000223	Prbc	Prbj.g_01469	Prbc.g_01215
OG0000223	Praj	Prbj.g_01469	Praj.g_00358
OG0000223	Prbb	Prbj.g_01469	Prbb.g_00374
OG0000223	Prbm	Prbj.g_01469	Prbm.g_00378
OG0000223	Prak	Prbj.g_01469	Prak.g_00340
OG0000223	Prap	Prbj.g_01469	Prap.g_01388
OG0000223	Prbe	Prbj.g_01469	Prbe.g_01876
OG0000223	Prbf	Prbj.g_01469	Prbf.g_01662
OG0000223	Prbg	Prbj.g_01469	Prbg.g_00101
OG0000223	Prbn	Prbj.g_01469	Prbn.g_00089
OG0000223	Pram	Prbj.g_01469	Pram.g_00311
OG0000223	Prbh	Prbj.g_01469	Prbh.g_00456
OG0000223	Pral	Prbj.g_01469	Pral.g_00716
OG0000223	Prat	Prbj.g_01469	Prat.g_00330
OG0000223	Syal	Prbj.g_01469	Syal.g_01327
OG0000223	Syag	Prbj.g_01469	Syag.g_02475
OG0000223	Syar	Prbj.g_01469	Syar.g_00649
OG0000223	Syas	Prbj.g_01469	Syas.g_02221
OG0000223	Syat	Prbj.g_01469	Syat.g_02570
OG0000223	Syan	Prbj.g_01469	Syan.g_00228
OG0000223	Syao	Prbj.g_01469	Syao.g_00291
OG0000223	Syap	Prbj.g_01469	Syap.g_02072, Syap.g_02073
OG0000223	Syak	Prbj.g_01469	Syak.g_01531
OG0000223	Syab	Prbj.g_01469	Syab.g_00226
OG0000223	Syaq	Prbj.g_01469	Syaq.g_00946
OG0000223	Syae	Prbj.g_01469	Syae.g_01904
OG0000223	Syad	Prbj.g_01469	Syad.g_00451
OG0000223	Syaj	Prbj.g_01469	Syaj.g_02494
OG0000223	Syaf	Prbj.g_01469	Syaf.g_00317
OG0000223	Syai	Prbj.g_01469	Syai.g_00194
OG0000223	Syam	Prbj.g_01469	Syam.g_00168
OG0000223	Syac	Prbj.g_01469	Syac.g_00225
OG0000223	Syah	Prbj.g_01469	Syah.g_00153
OG0000223	Syaa	Prbj.g_01469	Syaa.g_00192
OG0000223	Praf	Prbj.g_01469	Praf.g_02347
OG0000223	Prah	Prbj.g_01469	Prah.g_02197
OG0000223	Prbk	Prbj.g_01469	Prbk.g_00481
OG0000223	Prbl	Prbj.g_01469	Prbl.g_00888
OG0000224	Prac	Prbj.g_01480	Prac.g_01606
OG0000224	Praq	Prbj.g_01480	Praq.g_01677
OG0000224	Prar	Prbj.g_01480	Prar.g_00262
OG0000224	Prbi	Prbj.g_01480	Prbi.g_00349
OG0000224	Prau	Prbj.g_01480	Prau.g_00327
OG0000224	Pray	Prbj.g_01480	Pray.g_00803
OG0000224	Praz	Prbj.g_01480	Praz.g_00682
OG0000224	Prba	Prbj.g_01480	Prba.g_00541
OG0000224	Pras	Prbj.g_01480	Pras.g_01177
OG0000224	Prbd	Prbj.g_01480	Prbd.g_00914
OG0000224	Prao	Prbj.g_01480	Prao.g_00461
OG0000224	Prad	Prbj.g_01480	Prad.g_01666
OG0000224	Prag	Prbj.g_01480	Prag.g_00316
OG0000224	Praw	Prbj.g_01480	Praw.g_00809
OG0000224	Praa	Prbj.g_01480	Praa.g_00325
OG0000224	Prae	Prbj.g_01480	Prae.g_00326
OG0000224	Prax	Prbj.g_01480	Prax.g_00848
OG0000224	Prav	Prbj.g_01480	Prav.g_01971
OG0000224	Prab	Prbj.g_01480	Prab.g_00313
OG0000224	Pran	Prbj.g_01480	Pran.g_01869
OG0000224	Prai	Prbj.g_01480	Prai.g_00338
OG0000224	Praj	Prbj.g_01480	Praj.g_00360
OG0000224	Prbc	Prbj.g_01480	Prbc.g_01217
OG0000224	Prbb	Prbj.g_01480	Prbb.g_00376
OG0000224	Prbm	Prbj.g_01480	Prbm.g_00380
OG0000224	Pral	Prbj.g_01480	Pral.g_00714
OG0000224	Prat	Prbj.g_01480	Prat.g_00332
OG0000224	Pram	Prbj.g_01480	Pram.g_00313
OG0000224	Prbh	Prbj.g_01480	Prbh.g_00454
OG0000224	Prak	Prbj.g_01480	Prak.g_00342
OG0000224	Prap	Prbj.g_01480	Prap.g_01386
OG0000224	Prbe	Prbj.g_01480	Prbe.g_01878
OG0000224	Prbf	Prbj.g_01480	Prbf.g_01664
OG0000224	Prbg	Prbj.g_01480	Prbg.g_00103
OG0000224	Prbn	Prbj.g_01480	Prbn.g_00091
OG0000224	Syar	Prbj.g_01480	Syar.g_00762, Syar.g_00273
OG0000224	Syan	Prbj.g_01480	Syan.g_01959
OG0000224	Syao	Prbj.g_01480	Syao.g_01973
OG0000224	Syas	Prbj.g_01480	Syas.g_02215
OG0000224	Syap	Prbj.g_01480	Syap.g_02064
OG0000224	Syat	Prbj.g_01480	Syat.g_02139
OG0000224	Syaq	Prbj.g_01480	Syaq.g_00950
OG0000224	Syab	Prbj.g_01480	Syab.g_00223
OG0000224	Syal	Prbj.g_01480	Syal.g_01329
OG0000224	Syag	Prbj.g_01480	Syag.g_02471
OG0000224	Syak	Prbj.g_01480	Syak.g_01532
OG0000224	Syac	Prbj.g_01480	Syac.g_00217
OG0000224	Syah	Prbj.g_01480	Syah.g_00162
OG0000224	Syae	Prbj.g_01480	Syae.g_01897
OG0000224	Syad	Prbj.g_01480	Syad.g_00444
OG0000224	Syaj	Prbj.g_01480	Syaj.g_02487
OG0000224	Syaa	Prbj.g_01480	Syaa.g_00183
OG0000224	Syam	Prbj.g_01480	Syam.g_00164
OG0000224	Syaf	Prbj.g_01480	Syaf.g_00324
OG0000224	Syai	Prbj.g_01480	Syai.g_00186
OG0000224	Prah	Prbj.g_01480	Prah.g_02207
OG0000224	Praf	Prbj.g_01480	Praf.g_02358
OG0000224	Prbk	Prbj.g_01480	Prbk.g_00492
OG0000224	Prbl	Prbj.g_01480	Prbl.g_00877
OG0000225	Prab	Prbj.g_00323	Prab.g_00333
OG0000225	Pran	Prbj.g_00323	Pran.g_01849
OG0000225	Prai	Prbj.g_00323	Prai.g_00358
OG0000225	Prag	Prbj.g_00323	Prag.g_00340
OG0000225	Praw	Prbj.g_00323	Praw.g_00786
OG0000225	Prao	Prbj.g_00323	Prao.g_00480
OG0000225	Prae	Prbj.g_00323	Prae.g_00345
OG0000225	Prac	Prbj.g_00323	Prac.g_01188
OG0000225	Praq	Prbj.g_00323	Praq.g_01199
OG0000225	Prar	Prbj.g_00323	Prar.g_00406
OG0000225	Pray	Prbj.g_00323	Pray.g_00824
OG0000225	Praz	Prbj.g_00323	Praz.g_00348
OG0000225	Prba	Prbj.g_00323	Prba.g_00562
OG0000225	Prav	Prbj.g_00323	Prav.g_01992
OG0000225	Prad	Prbj.g_00323	Prad.g_01645
OG0000225	Praa	Prbj.g_00323	Praa.g_00345
OG0000225	Prbi	Prbj.g_00323	Prbi.g_00370
OG0000225	Prbd	Prbj.g_00323	Prbd.g_00893
OG0000225	Prax	Prbj.g_00323	Prax.g_00827
OG0000225	Pras	Prbj.g_00323	Pras.g_01199
OG0000225	Prau	Prbj.g_00323	Prau.g_00348
OG0000225	Prbm	Prbj.g_00323	Prbm.g_00411
OG0000225	Praj	Prbj.g_00323	Praj.g_00391
OG0000225	Prbc	Prbj.g_00323	Prbc.g_01257
OG0000225	Prbb	Prbj.g_00323	Prbb.g_00405
OG0000225	Prak	Prbj.g_00323	Prak.g_00368
OG0000225	Prap	Prbj.g_00323	Prap.g_01360
OG0000225	Prbe	Prbj.g_00323	Prbe.g_01904
OG0000225	Prbf	Prbj.g_00323	Prbf.g_01690
OG0000225	Prbg	Prbj.g_00323	Prbg.g_00129
OG0000225	Prbn	Prbj.g_00323	Prbn.g_00117
OG0000225	Pram	Prbj.g_00323	Pram.g_00341
OG0000225	Prbh	Prbj.g_00323	Prbh.g_00426
OG0000225	Pral	Prbj.g_00323	Pral.g_00686
OG0000225	Prat	Prbj.g_00323	Prat.g_00360
OG0000225	Syan	Prbj.g_00323	Syan.g_02997
OG0000225	Syao	Prbj.g_00323	Syao.g_01751
OG0000225	Syar	Prbj.g_00323	Syar.g_01142
OG0000225	Syas	Prbj.g_00323	Syas.g_01522
OG0000225	Syap	Prbj.g_00323	Syap.g_00553, Syap.g_00552
OG0000225	Syat	Prbj.g_00323	Syat.g_01595
OG0000225	Syak	Prbj.g_00323	Syak.g_01230
OG0000225	Syai	Prbj.g_00323	Syai.g_00502
OG0000225	Syaf	Prbj.g_00323	Syaf.g_00007
OG0000225	Syam	Prbj.g_00323	Syam.g_00473
OG0000225	Syac	Prbj.g_00323	Syac.g_02004
OG0000225	Syah	Prbj.g_00323	Syah.g_00874
OG0000225	Syaa	Prbj.g_00323	Syaa.g_02166
OG0000225	Syad	Prbj.g_00323	Syad.g_00777
OG0000225	Syaj	Prbj.g_00323	Syaj.g_02821
OG0000225	Syae	Prbj.g_00323	Syae.g_02208
OG0000225	Syag	Prbj.g_00323	Syag.g_02861
OG0000225	Syab	Prbj.g_00323	Syab.g_00538
OG0000225	Syal	Prbj.g_00323	Syal.g_00363
OG0000225	Syaq	Prbj.g_00323	Syaq.g_00543
OG0000225	Praf	Prbj.g_00323	Praf.g_02030
OG0000225	Prah	Prbj.g_00323	Prah.g_01921
OG0000225	Prbk	Prbj.g_00323	Prbk.g_00889
OG0000225	Prbl	Prbj.g_00323	Prbl.g_01218
OG0000226	Pras	Prbj.g_00319	Pras.g_01203
OG0000226	Prad	Prbj.g_00319	Prad.g_00761
OG0000226	Prau	Prbj.g_00319	Prau.g_00352
OG0000226	Prbi	Prbj.g_00319	Prbi.g_00374
OG0000226	Praa	Prbj.g_00319	Praa.g_00349
OG0000226	Prac	Prbj.g_00319	Prac.g_01184
OG0000226	Prae	Prbj.g_00319	Prae.g_00349
OG0000226	Prao	Prbj.g_00319	Prao.g_00484
OG0000226	Praq	Prbj.g_00319	Praq.g_01195
OG0000226	Prar	Prbj.g_00319	Prar.g_00410
OG0000226	Prax	Prbj.g_00319	Prax.g_00823
OG0000226	Pray	Prbj.g_00319	Pray.g_00828
OG0000226	Praz	Prbj.g_00319	Praz.g_00352
OG0000226	Prba	Prbj.g_00319	Prba.g_00221
OG0000226	Prbd	Prbj.g_00319	Prbd.g_00889
OG0000226	Prag	Prbj.g_00319	Prag.g_00344
OG0000226	Prav	Prbj.g_00319	Prav.g_01996
OG0000226	Praw	Prbj.g_00319	Praw.g_00782
OG0000226	Prab	Prbj.g_00319	Prab.g_00337
OG0000226	Pran	Prbj.g_00319	Pran.g_01845
OG0000226	Prai	Prbj.g_00319	Prai.g_00362
OG0000226	Prat	Prbj.g_00319	Prat.g_00364
OG0000226	Pral	Prbj.g_00319	Pral.g_00682
OG0000226	Prak	Prbj.g_00319	Prak.g_00372
OG0000226	Prap	Prbj.g_00319	Prap.g_01356
OG0000226	Prbe	Prbj.g_00319	Prbe.g_01908
OG0000226	Prbf	Prbj.g_00319	Prbf.g_01694
OG0000226	Prbg	Prbj.g_00319	Prbg.g_01941
OG0000226	Prbn	Prbj.g_00319	Prbn.g_00121
OG0000226	Pram	Prbj.g_00319	Pram.g_00345
OG0000226	Prbh	Prbj.g_00319	Prbh.g_00422
OG0000226	Praj	Prbj.g_00319	Praj.g_00395
OG0000226	Prbb	Prbj.g_00319	Prbb.g_00409
OG0000226	Prbc	Prbj.g_00319	Prbc.g_01261
OG0000226	Prbm	Prbj.g_00319	Prbm.g_00415
OG0000226	Syaa	Prbj.g_00319	Syaa.g_02162
OG0000226	Syab	Prbj.g_00319	Syab.g_00542
OG0000226	Syal	Prbj.g_00319	Syal.g_00367
OG0000226	Syak	Prbj.g_00319	Syak.g_01226
OG0000226	Syad	Prbj.g_00319	Syad.g_00781
OG0000226	Syae	Prbj.g_00319	Syae.g_02212
OG0000226	Syaj	Prbj.g_00319	Syaj.g_02825
OG0000226	Syaq	Prbj.g_00319	Syaq.g_00536
OG0000226	Syac	Prbj.g_00319	Syac.g_02000
OG0000226	Syah	Prbj.g_00319	Syah.g_00878
OG0000226	Syaf	Prbj.g_00319	Syaf.g_00003
OG0000226	Syai	Prbj.g_00319	Syai.g_00506
OG0000226	Syam	Prbj.g_00319	Syam.g_00477
OG0000226	Syas	Prbj.g_00319	Syas.g_01518
OG0000226	Syap	Prbj.g_00319	Syap.g_02029, Syap.g_02144
OG0000226	Syat	Prbj.g_00319	Syat.g_01588
OG0000226	Syar	Prbj.g_00319	Syar.g_01146
OG0000226	Syan	Prbj.g_00319	Syan.g_02990
OG0000226	Syao	Prbj.g_00319	Syao.g_01758
OG0000226	Syag	Prbj.g_00319	Syag.g_02865
OG0000226	Praf	Prbj.g_00319	Praf.g_02026
OG0000226	Prah	Prbj.g_00319	Prah.g_01917
OG0000226	Prbk	Prbj.g_00319	Prbk.g_00893
OG0000226	Prbl	Prbj.g_00319	Prbl.g_01222
OG0000227	Prai	Prbj.g_00317	Prai.g_00364
OG0000227	Prab	Prbj.g_00317	Prab.g_00339
OG0000227	Pran	Prbj.g_00317	Pran.g_01843
OG0000227	Prao	Prbj.g_00317	Prao.g_00486
OG0000227	Prav	Prbj.g_00317	Prav.g_01998
OG0000227	Prac	Prbj.g_00317	Prac.g_01182
OG0000227	Praq	Prbj.g_00317	Praq.g_01193
OG0000227	Prar	Prbj.g_00317	Prar.g_00412
OG0000227	Prag	Prbj.g_00317	Prag.g_00346
OG0000227	Praw	Prbj.g_00317	Praw.g_00780
OG0000227	Prax	Prbj.g_00317	Prax.g_00821
OG0000227	Prae	Prbj.g_00317	Prae.g_00351
OG0000227	Prad	Prbj.g_00317	Prad.g_00759
OG0000227	Praa	Prbj.g_00317	Praa.g_00351
OG0000227	Prbi	Prbj.g_00317	Prbi.g_00376
OG0000227	Prbd	Prbj.g_00317	Prbd.g_00887
OG0000227	Pray	Prbj.g_00317	Pray.g_00830
OG0000227	Praz	Prbj.g_00317	Praz.g_00354
OG0000227	Prba	Prbj.g_00317	Prba.g_00223
OG0000227	Pras	Prbj.g_00317	Pras.g_01205
OG0000227	Prau	Prbj.g_00317	Prau.g_00354
OG0000227	Prbm	Prbj.g_00317	Prbm.g_00417
OG0000227	Praj	Prbj.g_00317	Praj.g_00397
OG0000227	Prbc	Prbj.g_00317	Prbc.g_01263
OG0000227	Prbb	Prbj.g_00317	Prbb.g_00411
OG0000227	Pram	Prbj.g_00317	Pram.g_00347
OG0000227	Prbh	Prbj.g_00317	Prbh.g_00420
OG0000227	Prak	Prbj.g_00317	Prak.g_00374
OG0000227	Prap	Prbj.g_00317	Prap.g_01354
OG0000227	Prbe	Prbj.g_00317	Prbe.g_01910
OG0000227	Prbf	Prbj.g_00317	Prbf.g_01696
OG0000227	Prbn	Prbj.g_00317	Prbn.g_00123
OG0000227	Prbg	Prbj.g_00317	Prbg.g_01943
OG0000227	Pral	Prbj.g_00317	Pral.g_00680
OG0000227	Prat	Prbj.g_00317	Prat.g_00366
OG0000227	Syak	Prbj.g_00317	Syak.g_01224
OG0000227	Syab	Prbj.g_00317	Syab.g_00544
OG0000227	Syal	Prbj.g_00317	Syal.g_00369
OG0000227	Syag	Prbj.g_00317	Syag.g_02867
OG0000227	Syaq	Prbj.g_00317	Syaq.g_00534
OG0000227	Syad	Prbj.g_00317	Syad.g_00783
OG0000227	Syaj	Prbj.g_00317	Syaj.g_02827
OG0000227	Syae	Prbj.g_00317	Syae.g_02214
OG0000227	Syac	Prbj.g_00317	Syac.g_01998
OG0000227	Syah	Prbj.g_00317	Syah.g_00880
OG0000227	Syaf	Prbj.g_00317	Syaf.g_00001
OG0000227	Syai	Prbj.g_00317	Syai.g_00508
OG0000227	Syam	Prbj.g_00317	Syam.g_00479
OG0000227	Syaa	Prbj.g_00317	Syaa.g_02160
OG0000227	Syar	Prbj.g_00317	Syar.g_01148
OG0000227	Syan	Prbj.g_00317	Syan.g_02988
OG0000227	Syao	Prbj.g_00317	Syao.g_01760
OG0000227	Syas	Prbj.g_00317	Syas.g_01516
OG0000227	Syap	Prbj.g_00317	Syap.g_02147, Syap.g_02034, Syap.g_02033
OG0000227	Praf	Prbj.g_00317	Praf.g_02024
OG0000227	Prah	Prbj.g_00317	Prah.g_01915
OG0000227	Prbk	Prbj.g_00317	Prbk.g_00895
OG0000227	Prbl	Prbj.g_00317	Prbl.g_01224
OG0000228	Prao	Prbj.g_00063	Prao.g_00489
OG0000228	Prbi	Prbj.g_00063	Prbi.g_00379
OG0000228	Prag	Prbj.g_00063	Prag.g_00349
OG0000228	Praw	Prbj.g_00063	Praw.g_00777
OG0000228	Prav	Prbj.g_00063	Prav.g_00974
OG0000228	Prad	Prbj.g_00063	Prad.g_00756
OG0000228	Pras	Prbj.g_00063	Pras.g_01208
OG0000228	Prau	Prbj.g_00063	Prau.g_00357
OG0000228	Prac	Prbj.g_00063	Prac.g_01179
OG0000228	Praq	Prbj.g_00063	Praq.g_01189
OG0000228	Prar	Prbj.g_00063	Prar.g_00415
OG0000228	Pray	Prbj.g_00063	Pray.g_00833
OG0000228	Praz	Prbj.g_00063	Praz.g_00819
OG0000228	Prba	Prbj.g_00063	Prba.g_00849
OG0000228	Prbd	Prbj.g_00063	Prbd.g_00884
OG0000228	Prae	Prbj.g_00063	Prae.g_00354
OG0000228	Praa	Prbj.g_00063	Praa.g_00354
OG0000228	Prax	Prbj.g_00063	Prax.g_00818
OG0000228	Prab	Prbj.g_00063	Prab.g_00342
OG0000228	Pran	Prbj.g_00063	Pran.g_01840
OG0000228	Prai	Prbj.g_00063	Prai.g_00367
OG0000228	Praj	Prbj.g_00063	Praj.g_00402
OG0000228	Prbb	Prbj.g_00063	Prbb.g_00415
OG0000228	Prbm	Prbj.g_00063	Prbm.g_00422
OG0000228	Prbc	Prbj.g_00063	Prbc.g_01267
OG0000228	Prak	Prbj.g_00063	Prak.g_00378
OG0000228	Prap	Prbj.g_00063	Prap.g_01350
OG0000228	Prbe	Prbj.g_00063	Prbe.g_01914
OG0000228	Prbf	Prbj.g_00063	Prbf.g_01700
OG0000228	Prbg	Prbj.g_00063	Prbg.g_00136
OG0000228	Prbn	Prbj.g_00063	Prbn.g_00697
OG0000228	Pram	Prbj.g_00063	Pram.g_00351
OG0000228	Prbh	Prbj.g_00063	Prbh.g_00416
OG0000228	Pral	Prbj.g_00063	Pral.g_00677
OG0000228	Prat	Prbj.g_00063	Prat.g_00369
OG0000228	Syaq	Prbj.g_00063	Syaq.g_00531
OG0000228	Syab	Prbj.g_00063	Syab.g_00550
OG0000228	Syal	Prbj.g_00063	Syal.g_00556
OG0000228	Syag	Prbj.g_00063	Syag.g_00004
OG0000228	Syak	Prbj.g_00063	Syak.g_01216
OG0000228	Syae	Prbj.g_00063	Syae.g_02218
OG0000228	Syad	Prbj.g_00063	Syad.g_00784
OG0000228	Syaj	Prbj.g_00063	Syaj.g_02828
OG0000228	Syar	Prbj.g_00063	Syar.g_01161
OG0000228	Syan	Prbj.g_00063	Syan.g_02315
OG0000228	Syao	Prbj.g_00063	Syao.g_01715
OG0000228	Syat	Prbj.g_00063	Syat.g_02952
OG0000228	Syap	Prbj.g_00063	Syap.g_00116, Syap.g_02041
OG0000228	Syas	Prbj.g_00063	Syas.g_01513
OG0000228	Syaa	Prbj.g_00063	Syaa.g_02150
OG0000228	Syac	Prbj.g_00063	Syac.g_01989
OG0000228	Syah	Prbj.g_00063	Syah.g_00887
OG0000228	Syam	Prbj.g_00063	Syam.g_00488
OG0000228	Syai	Prbj.g_00063	Syai.g_00516
OG0000228	Syaf	Prbj.g_00063	Syaf.g_02808
OG0000228	Praf	Prbj.g_00063	Praf.g_02016
OG0000228	Prah	Prbj.g_00063	Prah.g_00204
OG0000228	Prbk	Prbj.g_00063	Prbk.g_00365
OG0000228	Prbl	Prbj.g_00063	Prbl.g_02673
OG0000229	Prag	Prbj.g_00100	Prag.g_00415
OG0000229	Praw	Prbj.g_00100	Praw.g_00711
OG0000229	Prao	Prbj.g_00100	Prao.g_00540
OG0000229	Prav	Prbj.g_00100	Prav.g_01035
OG0000229	Prbi	Prbj.g_00100	Prbi.g_00437
OG0000229	Prax	Prbj.g_00100	Prax.g_00764
OG0000229	Pras	Prbj.g_00100	Pras.g_01314
OG0000229	Prau	Prbj.g_00100	Prau.g_00477
OG0000229	Praa	Prbj.g_00100	Praa.g_00436
OG0000229	Prbd	Prbj.g_00100	Prbd.g_00806
OG0000229	Pray	Prbj.g_00100	Pray.g_00926
OG0000229	Praz	Prbj.g_00100	Praz.g_01892
OG0000229	Prba	Prbj.g_00100	Prba.g_01025
OG0000229	Prae	Prbj.g_00100	Prae.g_00410
OG0000229	Prad	Prbj.g_00100	Prad.g_00666
OG0000229	Prac	Prbj.g_00100	Prac.g_01111
OG0000229	Praq	Prbj.g_00100	Praq.g_01121
OG0000229	Prar	Prbj.g_00100	Prar.g_00484
OG0000229	Prab	Prbj.g_00100	Prab.g_00439
OG0000229	Pran	Prbj.g_00100	Pran.g_01744
OG0000229	Prai	Prbj.g_00100	Prai.g_00467
OG0000229	Prbm	Prbj.g_00100	Prbm.g_00446
OG0000229	Prbb	Prbj.g_00100	Prbb.g_00441
OG0000229	Praj	Prbj.g_00100	Praj.g_00430
OG0000229	Prbc	Prbj.g_00100	Prbc.g_01497
OG0000229	Prak	Prbj.g_00100	Prak.g_00398
OG0000229	Prap	Prbj.g_00100	Prap.g_01330
OG0000229	Prbe	Prbj.g_00100	Prbe.g_01934
OG0000229	Prbf	Prbj.g_00100	Prbf.g_01720
OG0000229	Prbg	Prbj.g_00100	Prbg.g_00156
OG0000229	Prbn	Prbj.g_00100	Prbn.g_00677
OG0000229	Pram	Prbj.g_00100	Pram.g_00371
OG0000229	Prbh	Prbj.g_00100	Prbh.g_00396
OG0000229	Pral	Prbj.g_00100	Pral.g_00658
OG0000229	Prat	Prbj.g_00100	Prat.g_00396
OG0000229	Syak	Prbj.g_00100	Syak.g_01191
OG0000229	Syab	Prbj.g_00100	Syab.g_00583
OG0000229	Syal	Prbj.g_00100	Syal.g_00525
OG0000229	Syag	Prbj.g_00100	Syag.g_00033
OG0000229	Syaq	Prbj.g_00100	Syaq.g_00501
OG0000229	Syad	Prbj.g_00100	Syad.g_02450
OG0000229	Syaj	Prbj.g_00100	Syaj.g_01555
OG0000229	Syar	Prbj.g_00100	Syar.g_01177, Syar.g_03273
OG0000229	Syat	Prbj.g_00100	Syat.g_02970
OG0000229	Syap	Prbj.g_00100	Syap.g_02059
OG0000229	Syas	Prbj.g_00100	Syas.g_01497
OG0000229	Syae	Prbj.g_00100	Syae.g_00994
OG0000229	Syaa	Prbj.g_00100	Syaa.g_00703
OG0000229	Syac	Prbj.g_00100	Syac.g_00692
OG0000229	Syah	Prbj.g_00100	Syah.g_02236
OG0000229	Syaf	Prbj.g_00100	Syaf.g_01214
OG0000229	Syai	Prbj.g_00100	Syai.g_02228
OG0000229	Syam	Prbj.g_00100	Syam.g_01867
OG0000229	Syan	Prbj.g_00100	Syan.g_02396
OG0000229	Syao	Prbj.g_00100	Syao.g_01736
OG0000229	Prah	Prbj.g_00100	Prah.g_00230
