Orthogroup	Species	Syat	Orthologs
OG0000132	Pral	Syat.g_02864	Pral.g_00880
OG0000132	Pram	Syat.g_02864	Pram.g_00149
OG0000132	Prbh	Syat.g_02864	Prbh.g_00618
OG0000132	Prbg	Syat.g_02864	Prbg.g_00942
OG0000132	Prak	Syat.g_02864	Prak.g_00176
OG0000132	Prbe	Syat.g_02864	Prbe.g_01712
OG0000132	Prbf	Syat.g_02864	Prbf.g_01498
OG0000132	Prap	Syat.g_02864	Prap.g_01006
OG0000132	Prbn	Syat.g_02864	Prbn.g_01249
OG0000132	Prat	Syat.g_02864	Prat.g_00164
OG0000132	Syaf	Syat.g_02864	Syaf.g_00813
OG0000132	Syai	Syat.g_02864	Syai.g_02628
OG0000132	Syam	Syat.g_02864	Syam.g_02211
OG0000132	Syac	Syat.g_02864	Syac.g_00310
OG0000132	Syah	Syat.g_02864	Syah.g_00072
OG0000132	Syaa	Syat.g_02864	Syaa.g_02472
OG0000132	Syae	Syat.g_02864	Syae.g_01447
OG0000132	Syad	Syat.g_02864	Syad.g_02897
OG0000132	Syaj	Syat.g_02864	Syaj.g_01984
OG0000132	Syab	Syat.g_02864	Syab.g_02584
OG0000132	Syal	Syat.g_02864	Syal.g_00906
OG0000132	Syak	Syat.g_02864	Syak.g_02108
OG0000132	Syag	Syat.g_02864	Syag.g_01972
OG0000132	Syaq	Syat.g_02864	Syaq.g_01404
OG0000132	Prbj	Syat.g_02864	Prbj.g_00523
OG0000132	Prbk	Syat.g_02864	Prbk.g_00771
OG0000132	Prbl	Syat.g_02864	Prbl.g_00283
OG0000132	Praf	Syat.g_02864	Praf.g_02452
OG0000132	Prah	Syat.g_02864	Prah.g_02302
OG0000132	Syas	Syat.g_02864	Syas.g_02334
OG0000132	Syap	Syat.g_02864	Syap.g_01205
OG0000132	Syan	Syat.g_02864	Syan.g_03029
OG0000132	Syao	Syat.g_02864	Syao.g_02501
OG0000132	Syar	Syat.g_02864	Syar.g_00099
OG0000133	Prbm	Syat.g_00588	Prbm.g_00377
OG0000133	Prbc	Syat.g_00588	Prbc.g_01214
OG0000133	Praj	Syat.g_00588	Praj.g_00357
OG0000133	Prbb	Syat.g_00588	Prbb.g_00373
OG0000133	Prab	Syat.g_00588	Prab.g_00310
OG0000133	Pran	Syat.g_00588	Pran.g_01872
OG0000133	Prai	Syat.g_00588	Prai.g_00335
OG0000133	Prbd	Syat.g_00588	Prbd.g_00917
OG0000133	Prao	Syat.g_00588	Prao.g_00458
OG0000133	Prae	Syat.g_00588	Prae.g_00323
OG0000133	Prag	Syat.g_00588	Prag.g_00313
OG0000133	Praw	Syat.g_00588	Praw.g_00812
OG0000133	Prad	Syat.g_00588	Prad.g_01669
OG0000133	Prac	Syat.g_00588	Prac.g_01609
OG0000133	Praq	Syat.g_00588	Praq.g_01680
OG0000133	Prar	Syat.g_00588	Prar.g_00265
OG0000133	Pray	Syat.g_00588	Pray.g_00800
OG0000133	Praz	Syat.g_00588	Praz.g_00679
OG0000133	Prba	Syat.g_00588	Prba.g_00538
OG0000133	Pras	Syat.g_00588	Pras.g_01174
OG0000133	Prau	Syat.g_00588	Prau.g_00324
OG0000133	Prav	Syat.g_00588	Prav.g_01968
OG0000133	Prax	Syat.g_00588	Prax.g_00853, Prax.g_00852, Prax.g_01783
OG0000133	Praa	Syat.g_00588	Praa.g_00322
OG0000133	Prbi	Syat.g_00588	Prbi.g_00346
OG0000133	Prak	Syat.g_00588	Prak.g_00339
OG0000133	Prap	Syat.g_00588	Prap.g_01389
OG0000133	Prbe	Syat.g_00588	Prbe.g_01875
OG0000133	Prbf	Syat.g_00588	Prbf.g_01661
OG0000133	Prbg	Syat.g_00588	Prbg.g_00100
OG0000133	Prbn	Syat.g_00588	Prbn.g_00088
OG0000133	Pram	Syat.g_00588	Pram.g_00310
OG0000133	Prbh	Syat.g_00588	Prbh.g_00457
OG0000133	Pral	Syat.g_00588	Pral.g_00717
OG0000133	Prat	Syat.g_00588	Prat.g_00329
OG0000133	Prah	Syat.g_00588	Prah.g_02187
OG0000133	Praf	Syat.g_00588	Praf.g_02336
OG0000133	Prbj	Syat.g_00588	Prbj.g_01460
OG0000133	Prbk	Syat.g_00588	Prbk.g_00472
OG0000133	Prbl	Syat.g_00588	Prbl.g_00897
OG0000133	Syan	Syat.g_00588	Syan.g_00561
OG0000133	Syao	Syat.g_00588	Syao.g_00678
OG0000133	Syag	Syat.g_00588	Syag.g_00806
OG0000133	Syak	Syat.g_00588	Syak.g_00507
OG0000133	Syaq	Syat.g_00588	Syaq.g_02481
OG0000133	Syab	Syat.g_00588	Syab.g_01387
OG0000133	Syal	Syat.g_00588	Syal.g_01995
OG0000133	Syaa	Syat.g_00588	Syaa.g_01361
OG0000133	Syac	Syat.g_00588	Syac.g_01178
OG0000133	Syah	Syat.g_00588	Syah.g_01618
OG0000133	Syai	Syat.g_00588	Syai.g_01507
OG0000133	Syaf	Syat.g_00588	Syaf.g_01857
OG0000133	Syam	Syat.g_00588	Syam.g_01120
OG0000133	Syae	Syat.g_00588	Syae.g_00356
OG0000133	Syad	Syat.g_00588	Syad.g_01761
OG0000133	Syaj	Syat.g_00588	Syaj.g_00902
OG0000133	Syar	Syat.g_00588	Syar.g_02543
OG0000133	Syas	Syat.g_00588	Syas.g_00457
OG0000133	Syap	Syat.g_00588	Syap.g_02017
OG0000134	Pram	Syat.g_02956	Pram.g_00354
OG0000134	Prbh	Syat.g_02956	Prbh.g_00413
OG0000134	Prab	Syat.g_02956	Prab.g_00344
OG0000134	Pran	Syat.g_02956	Pran.g_01838
OG0000134	Prai	Syat.g_02956	Prai.g_00369
OG0000134	Prag	Syat.g_02956	Prag.g_00351
OG0000134	Praw	Syat.g_02956	Praw.g_00775
OG0000134	Prav	Syat.g_02956	Prav.g_00976
OG0000134	Pras	Syat.g_02956	Pras.g_01210
OG0000134	Prau	Syat.g_02956	Prau.g_00359
OG0000134	Prac	Syat.g_02956	Prac.g_01177
OG0000134	Prar	Syat.g_02956	Prar.g_00417
OG0000134	Praq	Syat.g_02956	Praq.g_01187
OG0000134	Prbi	Syat.g_02956	Prbi.g_00381
OG0000134	Prae	Syat.g_02956	Prae.g_00356
OG0000134	Prax	Syat.g_02956	Prax.g_00816, Prax.g_01573
OG0000134	Prbd	Syat.g_02956	Prbd.g_00882
OG0000134	Praa	Syat.g_02956	Praa.g_00356
OG0000134	Prao	Syat.g_02956	Prao.g_00491
OG0000134	Prad	Syat.g_02956	Prad.g_00754
OG0000134	Pray	Syat.g_02956	Pray.g_00835
OG0000134	Praz	Syat.g_02956	Praz.g_00817
OG0000134	Prba	Syat.g_02956	Prba.g_00851
OG0000134	Prak	Syat.g_02956	Prak.g_00381
OG0000134	Prap	Syat.g_02956	Prap.g_01347
OG0000134	Prbe	Syat.g_02956	Prbe.g_01917
OG0000134	Prbf	Syat.g_02956	Prbf.g_01703
OG0000134	Prbg	Syat.g_02956	Prbg.g_00139
OG0000134	Prbn	Syat.g_02956	Prbn.g_00694
OG0000134	Pral	Syat.g_02956	Pral.g_00674
OG0000134	Prat	Syat.g_02956	Prat.g_00372
OG0000134	Prbm	Syat.g_02956	Prbm.g_00425
OG0000134	Prbb	Syat.g_02956	Prbb.g_00418
OG0000134	Praj	Syat.g_02956	Praj.g_00405
OG0000134	Prbc	Syat.g_02956	Prbc.g_01270
OG0000134	Prah	Syat.g_02956	Prah.g_00208
OG0000134	Praf	Syat.g_02956	Praf.g_02012
OG0000134	Prbj	Syat.g_02956	Prbj.g_00067
OG0000134	Prbk	Syat.g_02956	Prbk.g_00361
OG0000134	Prbl	Syat.g_02956	Prbl.g_02677
OG0000134	Syaq	Syat.g_02956	Syaq.g_00526
OG0000134	Syab	Syat.g_02956	Syab.g_00554
OG0000134	Syal	Syat.g_02956	Syal.g_00552
OG0000134	Syak	Syat.g_02956	Syak.g_01212
OG0000134	Syag	Syat.g_02956	Syag.g_00008
OG0000134	Syar	Syat.g_02956	Syar.g_02009, Syar.g_01165
OG0000134	Syaa	Syat.g_02956	Syaa.g_02146
OG0000134	Syad	Syat.g_02956	Syad.g_00788
OG0000134	Syaj	Syat.g_02956	Syaj.g_02832
OG0000134	Syae	Syat.g_02956	Syae.g_02222
OG0000134	Syac	Syat.g_02956	Syac.g_01985
OG0000134	Syah	Syat.g_02956	Syah.g_00891
OG0000134	Syaf	Syat.g_02956	Syaf.g_02804
OG0000134	Syai	Syat.g_02956	Syai.g_00520
OG0000134	Syam	Syat.g_02956	Syam.g_00492
OG0000134	Syan	Syat.g_02956	Syan.g_02319
OG0000134	Syao	Syat.g_02956	Syao.g_01719
OG0000134	Syap	Syat.g_02956	Syap.g_02047
OG0000134	Syas	Syat.g_02956	Syas.g_01509
OG0000135	Prab	Syat.g_02501	Prab.g_00371
OG0000135	Pran	Syat.g_02501	Pran.g_01812
OG0000135	Prai	Syat.g_02501	Prai.g_00393
OG0000135	Prav	Syat.g_02501	Prav.g_00999
OG0000135	Prac	Syat.g_02501	Prac.g_01150
OG0000135	Praq	Syat.g_02501	Praq.g_01160
OG0000135	Prar	Syat.g_02501	Prar.g_00444
OG0000135	Prag	Syat.g_02501	Prag.g_00375
OG0000135	Praw	Syat.g_02501	Praw.g_00751
OG0000135	Praa	Syat.g_02501	Praa.g_00381
OG0000135	Prad	Syat.g_02501	Prad.g_00727
OG0000135	Prau	Syat.g_02501	Prau.g_00386
OG0000135	Prax	Syat.g_02501	Prax.g_00792
OG0000135	Prbi	Syat.g_02501	Prbi.g_00407
OG0000135	Prao	Syat.g_02501	Prao.g_00516
OG0000135	Pras	Syat.g_02501	Pras.g_01236
OG0000135	Prbd	Syat.g_02501	Prbd.g_00855
OG0000135	Prae	Syat.g_02501	Prae.g_00382
OG0000135	Pray	Syat.g_02501	Pray.g_00861
OG0000135	Praz	Syat.g_02501	Praz.g_00791
OG0000135	Prba	Syat.g_02501	Prba.g_00877
OG0000135	Prak	Syat.g_02501	Prak.g_01259
OG0000135	Prap	Syat.g_02501	Prap.g_00543
OG0000135	Prbe	Syat.g_02501	Prbe.g_00911
OG0000135	Prbf	Syat.g_02501	Prbf.g_00044
OG0000135	Prbg	Syat.g_02501	Prbg.g_00459
OG0000135	Prbn	Syat.g_02501	Prbn.g_01102
OG0000135	Pram	Syat.g_02501	Pram.g_01589
OG0000135	Prbh	Syat.g_02501	Prbh.g_01825
OG0000135	Prbm	Syat.g_02501	Prbm.g_01389
OG0000135	Prbc	Syat.g_02501	Prbc.g_02198, Prbc.g_02183
OG0000135	Praj	Syat.g_02501	Praj.g_01279
OG0000135	Prbb	Syat.g_02501	Prbb.g_01326
OG0000135	Pral	Syat.g_02501	Pral.g_01034
OG0000135	Prat	Syat.g_02501	Prat.g_01477
OG0000135	Syao	Syat.g_02501	Syao.g_00147
OG0000135	Prah	Syat.g_02501	Prah.g_02538
OG0000135	Syab	Syat.g_02501	Syab.g_02815
OG0000135	Syac	Syat.g_02501	Syac.g_02398
OG0000135	Syah	Syat.g_02501	Syah.g_00465
OG0000135	Syag	Syat.g_02501	Syag.g_02171
OG0000135	Syak	Syat.g_02501	Syak.g_01897
OG0000135	Syaq	Syat.g_02501	Syaq.g_01227
OG0000135	Syal	Syat.g_02501	Syal.g_01119
OG0000135	Prbj	Syat.g_02501	Prbj.g_02004
OG0000135	Prbk	Syat.g_02501	Prbk.g_02209
OG0000135	Prbl	Syat.g_02501	Prbl.g_02190
OG0000135	Syae	Syat.g_02501	Syae.g_01608
OG0000135	Syad	Syat.g_02501	Syad.g_00063
OG0000135	Syaj	Syat.g_02501	Syaj.g_02167
OG0000135	Syaa	Syat.g_02501	Syaa.g_02649
OG0000135	Syaf	Syat.g_02501	Syaf.g_00605
OG0000135	Syai	Syat.g_02501	Syai.g_02826
OG0000135	Syam	Syat.g_02501	Syam.g_02347
OG0000135	Praf	Syat.g_02501	Praf.g_02715
OG0000135	Syar	Syat.g_02501	Syar.g_00698
OG0000135	Syas	Syat.g_02501	Syas.g_01938
OG0000135	Syan	Syat.g_02501	Syan.g_01616
OG0000135	Syap	Syat.g_02501	Syap.g_02090
OG0000136	Prav	Syat.g_01292	Prav.g_01040
OG0000136	Prbd	Syat.g_01292	Prbd.g_01722, Prbd.g_00801
OG0000136	Prac	Syat.g_01292	Prac.g_01106
OG0000136	Praq	Syat.g_01292	Praq.g_01116
OG0000136	Prar	Syat.g_01292	Prar.g_00489
OG0000136	Prag	Syat.g_01292	Prag.g_00420
OG0000136	Praw	Syat.g_01292	Praw.g_00706
OG0000136	Praa	Syat.g_01292	Praa.g_00440
OG0000136	Prad	Syat.g_01292	Prad.g_00066
OG0000136	Prae	Syat.g_01292	Prae.g_00415
OG0000136	Prao	Syat.g_01292	Prao.g_00545
OG0000136	Pray	Syat.g_01292	Pray.g_00931
OG0000136	Praz	Syat.g_01292	Praz.g_01887
OG0000136	Prba	Syat.g_01292	Prba.g_01020
OG0000136	Prax	Syat.g_01292	Prax.g_00759
OG0000136	Pras	Syat.g_01292	Pras.g_01319
OG0000136	Prau	Syat.g_01292	Prau.g_00482
OG0000136	Prbi	Syat.g_01292	Prbi.g_00442
OG0000136	Prab	Syat.g_01292	Prab.g_00444
OG0000136	Pran	Syat.g_01292	Pran.g_01739
OG0000136	Prai	Syat.g_01292	Prai.g_00472
OG0000136	Prak	Syat.g_01292	Prak.g_00403
OG0000136	Prap	Syat.g_01292	Prap.g_01325
OG0000136	Prbe	Syat.g_01292	Prbe.g_01939
OG0000136	Prbf	Syat.g_01292	Prbf.g_01725
OG0000136	Prbg	Syat.g_01292	Prbg.g_00161
OG0000136	Prbn	Syat.g_01292	Prbn.g_00672
OG0000136	Pram	Syat.g_01292	Pram.g_00376
OG0000136	Prbh	Syat.g_01292	Prbh.g_00391
OG0000136	Pral	Syat.g_01292	Pral.g_00653
OG0000136	Prat	Syat.g_01292	Prat.g_00401
OG0000136	Prbm	Syat.g_01292	Prbm.g_00451
OG0000136	Prbc	Syat.g_01292	Prbc.g_01502
OG0000136	Prbb	Syat.g_01292	Prbb.g_00446
OG0000136	Praj	Syat.g_01292	Praj.g_00435
OG0000136	Prbj	Syat.g_01292	Prbj.g_00105
OG0000136	Prbk	Syat.g_01292	Prbk.g_00323
OG0000136	Prbl	Syat.g_01292	Prbl.g_00647
OG0000136	Praf	Syat.g_01292	Praf.g_01984
OG0000136	Prah	Syat.g_01292	Prah.g_00235
OG0000136	Syad	Syat.g_01292	Syad.g_02445
OG0000136	Syaj	Syat.g_01292	Syaj.g_01550
OG0000136	Syam	Syat.g_01292	Syam.g_01857
OG0000136	Syai	Syat.g_01292	Syai.g_02217
OG0000136	Syaf	Syat.g_01292	Syaf.g_01224
OG0000136	Syac	Syat.g_01292	Syac.g_00701
OG0000136	Syah	Syat.g_01292	Syah.g_02227
OG0000136	Syae	Syat.g_01292	Syae.g_00989
OG0000136	Syaa	Syat.g_01292	Syaa.g_00708
OG0000136	Syaq	Syat.g_01292	Syaq.g_00496
OG0000136	Syag	Syat.g_01292	Syag.g_00038
OG0000136	Syab	Syat.g_01292	Syab.g_00588
OG0000136	Syal	Syat.g_01292	Syal.g_00520
OG0000136	Syak	Syat.g_01292	Syak.g_01186
OG0000136	Syar	Syat.g_01292	Syar.g_02874
OG0000136	Syas	Syat.g_01292	Syas.g_02740
OG0000136	Syap	Syat.g_01292	Syap.g_00089
OG0000136	Syan	Syat.g_01292	Syan.g_01342
OG0000136	Syao	Syat.g_01292	Syao.g_01614, Syao.g_01613
OG0000137	Praj	Syat.g_01371	Praj.g_00467
OG0000137	Prbm	Syat.g_01371	Prbm.g_00500
OG0000137	Prbb	Syat.g_01371	Prbb.g_00478
OG0000137	Prbc	Syat.g_01371	Prbc.g_01534
OG0000137	Prai	Syat.g_01371	Prai.g_00505
OG0000137	Prab	Syat.g_01371	Prab.g_00479
OG0000137	Pran	Syat.g_01371	Pran.g_01703
OG0000137	Prav	Syat.g_01371	Prav.g_01073
OG0000137	Prbd	Syat.g_01371	Prbd.g_00767
OG0000137	Pray	Syat.g_01371	Pray.g_00965
OG0000137	Praz	Syat.g_01371	Praz.g_01853
OG0000137	Prba	Syat.g_01371	Prba.g_00986
OG0000137	Prag	Syat.g_01371	Prag.g_00454
OG0000137	Praw	Syat.g_01371	Praw.g_00672
OG0000137	Prae	Syat.g_01371	Prae.g_00449
OG0000137	Prax	Syat.g_01371	Prax.g_00727
OG0000137	Prao	Syat.g_01371	Prao.g_00581
OG0000137	Pras	Syat.g_01371	Pras.g_01353
OG0000137	Prau	Syat.g_01371	Prau.g_00516
OG0000137	Prbi	Syat.g_01371	Prbi.g_00478
OG0000137	Prad	Syat.g_01371	Prad.g_00032
OG0000137	Praa	Syat.g_01371	Praa.g_00475
OG0000137	Prac	Syat.g_01371	Prac.g_01069
OG0000137	Praq	Syat.g_01371	Praq.g_00526
OG0000137	Prar	Syat.g_01371	Prar.g_00525
OG0000137	Prat	Syat.g_01371	Prat.g_00434
OG0000137	Pral	Syat.g_01371	Pral.g_00617
OG0000137	Prak	Syat.g_01371	Prak.g_00436
OG0000137	Prap	Syat.g_01371	Prap.g_01292
OG0000137	Prbe	Syat.g_01371	Prbe.g_00658
OG0000137	Prbf	Syat.g_01371	Prbf.g_01758
OG0000137	Prbg	Syat.g_01371	Prbg.g_00194
OG0000137	Prbn	Syat.g_01371	Prbn.g_00639
OG0000137	Pram	Syat.g_01371	Pram.g_00411
OG0000137	Prbh	Syat.g_01371	Prbh.g_00356
OG0000137	Prbj	Syat.g_01371	Prbj.g_00128
OG0000137	Prbk	Syat.g_01371	Prbk.g_02113
OG0000137	Prbl	Syat.g_01371	Prbl.g_01340
OG0000137	Praf	Syat.g_01371	Praf.g_01907
OG0000137	Prah	Syat.g_01371	Prah.g_00312
OG0000137	Syag	Syat.g_01371	Syag.g_01356
OG0000137	Syaq	Syat.g_01371	Syaq.g_00442
OG0000137	Syak	Syat.g_01371	Syak.g_01118
OG0000137	Syab	Syat.g_01371	Syab.g_00697
OG0000137	Syal	Syat.g_01371	Syal.g_00463
OG0000137	Syac	Syat.g_01371	Syac.g_01700
OG0000137	Syah	Syat.g_01371	Syah.g_01221
OG0000137	Syae	Syat.g_01371	Syae.g_02530
OG0000137	Syaa	Syat.g_01371	Syaa.g_01842
OG0000137	Syam	Syat.g_01371	Syam.g_01668
OG0000137	Syai	Syat.g_01371	Syai.g_00865
OG0000137	Syaf	Syat.g_01371	Syaf.g_02498
OG0000137	Syad	Syat.g_01371	Syad.g_02353
OG0000137	Syaj	Syat.g_01371	Syaj.g_01444
OG0000137	Syar	Syat.g_01371	Syar.g_01273
OG0000137	Syas	Syat.g_01371	Syas.g_01333
OG0000137	Syap	Syat.g_01371	Syap.g_02756
OG0000137	Syan	Syat.g_01371	Syan.g_02846
OG0000137	Syao	Syat.g_01371	Syao.g_02682
OG0000138	Prag	Syat.g_03188	Prag.g_00474
OG0000138	Praw	Syat.g_03188	Praw.g_00653
OG0000138	Pray	Syat.g_03188	Pray.g_00985
OG0000138	Praz	Syat.g_03188	Praz.g_01833
OG0000138	Prba	Syat.g_03188	Prba.g_00966
OG0000138	Prae	Syat.g_03188	Prae.g_00469
OG0000138	Prbd	Syat.g_03188	Prbd.g_00747
OG0000138	Prbi	Syat.g_03188	Prbi.g_00498
OG0000138	Prav	Syat.g_03188	Prav.g_01093
OG0000138	Prad	Syat.g_03188	Prad.g_00012
OG0000138	Prab	Syat.g_03188	Prab.g_00499
OG0000138	Pran	Syat.g_03188	Pran.g_01683
OG0000138	Prai	Syat.g_03188	Prai.g_00525
OG0000138	Prac	Syat.g_03188	Prac.g_01049
OG0000138	Praq	Syat.g_03188	Praq.g_00546
OG0000138	Prar	Syat.g_03188	Prar.g_00545
OG0000138	Prao	Syat.g_03188	Prao.g_00601
OG0000138	Prax	Syat.g_03188	Prax.g_00706
OG0000138	Pras	Syat.g_03188	Pras.g_01373
OG0000138	Prau	Syat.g_03188	Prau.g_00536
OG0000138	Praa	Syat.g_03188	Praa.g_00495
OG0000138	Praj	Syat.g_03188	Praj.g_00487
OG0000138	Prbm	Syat.g_03188	Prbm.g_00520
OG0000138	Prbb	Syat.g_03188	Prbb.g_00499
OG0000138	Prbc	Syat.g_03188	Prbc.g_01554
OG0000138	Syak	Syat.g_03188	Syak.g_01062, Syak.g_02591
OG0000138	Syab	Syat.g_03188	Syab.g_02113
OG0000138	Syal	Syat.g_03188	Syal.g_02914
OG0000138	Syag	Syat.g_03188	Syag.g_01511
OG0000138	Praf	Syat.g_03188	Praf.g_00612
OG0000138	Prbj	Syat.g_03188	Prbj.g_01613
OG0000138	Prbk	Syat.g_03188	Prbk.g_02078
OG0000138	Prbl	Syat.g_03188	Prbl.g_00528
OG0000138	Prah	Syat.g_03188	Prah.g_01549
OG0000138	Syaq	Syat.g_03188	Syaq.g_01789
OG0000138	Syae	Syat.g_03188	Syae.g_02325
OG0000138	Syai	Syat.g_03188	Syai.g_00654
OG0000138	Syaf	Syat.g_03188	Syaf.g_02705
OG0000138	Syam	Syat.g_03188	Syam.g_00599
OG0000138	Syac	Syat.g_03188	Syac.g_01888
OG0000138	Syah	Syat.g_03188	Syah.g_01013
OG0000138	Syad	Syat.g_03188	Syad.g_00920
OG0000138	Syaj	Syat.g_03188	Syaj.g_00088, Syaj.g_02631
OG0000138	Syaa	Syat.g_03188	Syaa.g_02035
OG0000138	Pral	Syat.g_03188	Pral.g_00595
OG0000138	Prak	Syat.g_03188	Prak.g_00456
OG0000138	Prap	Syat.g_03188	Prap.g_01272
OG0000138	Prbe	Syat.g_03188	Prbe.g_00638
OG0000138	Prbf	Syat.g_03188	Prbf.g_01778
OG0000138	Prbg	Syat.g_03188	Prbg.g_00214
OG0000138	Prbn	Syat.g_03188	Prbn.g_00619
OG0000138	Pram	Syat.g_03188	Pram.g_00431
OG0000138	Prbh	Syat.g_03188	Prbh.g_00336
OG0000138	Prat	Syat.g_03188	Prat.g_00456
OG0000138	Syas	Syat.g_03188	Syas.g_01235
OG0000138	Syar	Syat.g_03188	Syar.g_01486
OG0000138	Syan	Syat.g_03188	Syan.g_02747
OG0000138	Syao	Syat.g_03188	Syao.g_00108
OG0000138	Syap	Syat.g_03188	Syap.g_00278
OG0000139	Prab	Syat.g_03276	Prab.g_00541
OG0000139	Pran	Syat.g_03276	Pran.g_01641
OG0000139	Prai	Syat.g_03276	Prai.g_00565
OG0000139	Prad	Syat.g_03276	Prad.g_00092
OG0000139	Prav	Syat.g_03276	Prav.g_01135
OG0000139	Prao	Syat.g_03276	Prao.g_01854
OG0000139	Prac	Syat.g_03276	Prac.g_00835
OG0000139	Praq	Syat.g_03276	Praq.g_01065
OG0000139	Prar	Syat.g_03276	Prar.g_01367
OG0000139	Prag	Syat.g_03276	Prag.g_00516
OG0000139	Praw	Syat.g_03276	Praw.g_00611
OG0000139	Pray	Syat.g_03276	Pray.g_01224
OG0000139	Praz	Syat.g_03276	Praz.g_01791
OG0000139	Prba	Syat.g_03276	Prba.g_00924
OG0000139	Prax	Syat.g_03276	Prax.g_00664
OG0000139	Prbd	Syat.g_03276	Prbd.g_00705
OG0000139	Prbi	Syat.g_03276	Prbi.g_00540
OG0000139	Pras	Syat.g_03276	Pras.g_01414
OG0000139	Prau	Syat.g_03276	Prau.g_00577
OG0000139	Praa	Syat.g_03276	Praa.g_00537
OG0000139	Prae	Syat.g_03276	Prae.g_00512
OG0000139	Prak	Syat.g_03276	Prak.g_00496
OG0000139	Prap	Syat.g_03276	Prap.g_01232
OG0000139	Prbe	Syat.g_03276	Prbe.g_00598
OG0000139	Prbf	Syat.g_03276	Prbf.g_01818
OG0000139	Prbg	Syat.g_03276	Prbg.g_00254
OG0000139	Prbn	Syat.g_03276	Prbn.g_00579
OG0000139	Pram	Syat.g_03276	Pram.g_00475
OG0000139	Prbh	Syat.g_03276	Prbh.g_00292
OG0000139	Pral	Syat.g_03276	Pral.g_00553
OG0000139	Prat	Syat.g_03276	Prat.g_00499
OG0000139	Prbm	Syat.g_03276	Prbm.g_00570
OG0000139	Praj	Syat.g_03276	Praj.g_00528
OG0000139	Prbb	Syat.g_03276	Prbb.g_00540
OG0000139	Prbc	Syat.g_03276	Prbc.g_01616
OG0000139	Prbj	Syat.g_03276	Prbj.g_02133
OG0000139	Prbk	Syat.g_03276	Prbk.g_01086
OG0000139	Prbl	Syat.g_03276	Prbl.g_00760
OG0000139	Praf	Syat.g_03276	Praf.g_00666
OG0000139	Prah	Syat.g_03276	Prah.g_01495
OG0000139	Syap	Syat.g_03276	Syap.g_00410
OG0000139	Syag	Syat.g_03276	Syag.g_01448
OG0000139	Syaq	Syat.g_03276	Syaq.g_01844
OG0000139	Syak	Syat.g_03276	Syak.g_02646
OG0000139	Syab	Syat.g_03276	Syab.g_02035
OG0000139	Syal	Syat.g_03276	Syal.g_02832
OG0000139	Syae	Syat.g_03276	Syae.g_02380
OG0000139	Syao	Syat.g_03276	Syao.g_01418
OG0000139	Syaa	Syat.g_03276	Syaa.g_01974
OG0000139	Syac	Syat.g_03276	Syac.g_01830
OG0000139	Syah	Syat.g_03276	Syah.g_01070
OG0000139	Syad	Syat.g_03276	Syad.g_00983
OG0000139	Syaj	Syat.g_03276	Syaj.g_00150
OG0000139	Syai	Syat.g_03276	Syai.g_00714
OG0000139	Syaf	Syat.g_03276	Syaf.g_02648
OG0000139	Syam	Syat.g_03276	Syam.g_00657
OG0000139	Syan	Syat.g_03276	Syan.g_01160
OG0000139	Syar	Syat.g_03276	Syar.g_02348
OG0000139	Syas	Syat.g_03276	Syas.g_00069
OG0000140	Prab	Syat.g_03280	Prab.g_00542
OG0000140	Pran	Syat.g_03280	Pran.g_01640
OG0000140	Prai	Syat.g_03280	Prai.g_00566
OG0000140	Pray	Syat.g_03280	Pray.g_01223
OG0000140	Praz	Syat.g_03280	Praz.g_01790
OG0000140	Prba	Syat.g_03280	Prba.g_00923
OG0000140	Prbd	Syat.g_03280	Prbd.g_00704
OG0000140	Prbi	Syat.g_03280	Prbi.g_00541
OG0000140	Pras	Syat.g_03280	Pras.g_01415
OG0000140	Prau	Syat.g_03280	Prau.g_00578
OG0000140	Prav	Syat.g_03280	Prav.g_01136
OG0000140	Prag	Syat.g_03280	Prag.g_00517
OG0000140	Praw	Syat.g_03280	Praw.g_00610
OG0000140	Prac	Syat.g_03280	Prac.g_00834
OG0000140	Praq	Syat.g_03280	Praq.g_01064
OG0000140	Prar	Syat.g_03280	Prar.g_01368
OG0000140	Prad	Syat.g_03280	Prad.g_00091
OG0000140	Prax	Syat.g_03280	Prax.g_00663
OG0000140	Praa	Syat.g_03280	Praa.g_00538
OG0000140	Prae	Syat.g_03280	Prae.g_00513
OG0000140	Prao	Syat.g_03280	Prao.g_01853
OG0000140	Prbm	Syat.g_03280	Prbm.g_00571
OG0000140	Praj	Syat.g_03280	Praj.g_00529
OG0000140	Prbc	Syat.g_03280	Prbc.g_01617
OG0000140	Prbb	Syat.g_03280	Prbb.g_00541
OG0000140	Prak	Syat.g_03280	Prak.g_00497
OG0000140	Prap	Syat.g_03280	Prap.g_01231
OG0000140	Prbe	Syat.g_03280	Prbe.g_00597
OG0000140	Prbf	Syat.g_03280	Prbf.g_01819
OG0000140	Prbg	Syat.g_03280	Prbg.g_00255
OG0000140	Prbn	Syat.g_03280	Prbn.g_00578
OG0000140	Pram	Syat.g_03280	Pram.g_00476
OG0000140	Prbh	Syat.g_03280	Prbh.g_00291
OG0000140	Pral	Syat.g_03280	Pral.g_00552
OG0000140	Prat	Syat.g_03280	Prat.g_00500
OG0000140	Prah	Syat.g_03280	Prah.g_01489
OG0000140	Praf	Syat.g_03280	Praf.g_00670
OG0000140	Prbj	Syat.g_03280	Prbj.g_02139
OG0000140	Prbk	Syat.g_03280	Prbk.g_01092
