Orthogroup	Species	Syak	Orthologs
OG0000314	Syah	Syak.g_01079	Syah.g_01259
OG0000315	Prav	Syak.g_01090	Prav.g_01615
OG0000315	Prau	Syak.g_01090	Prau.g_01568
OG0000315	Pras	Syak.g_01090	Pras.g_00388
OG0000315	Prbd	Syak.g_01090	Prbd.g_01652
OG0000315	Pray	Syak.g_01090	Pray.g_01685
OG0000315	Praz	Syak.g_01090	Praz.g_01004
OG0000315	Prba	Syak.g_01090	Prba.g_00351, Prba.g_00676
OG0000315	Prax	Syak.g_01090	Prax.g_01691
OG0000315	Prae	Syak.g_01090	Prae.g_01496
OG0000315	Prbi	Syak.g_01090	Prbi.g_01627
OG0000315	Praa	Syak.g_01090	Praa.g_01513
OG0000315	Prad	Syak.g_01090	Prad.g_00477
OG0000315	Prac	Syak.g_01090	Prac.g_00374
OG0000315	Praq	Syak.g_01090	Praq.g_00331
OG0000315	Prar	Syak.g_01090	Prar.g_00810
OG0000315	Prao	Syak.g_01090	Prao.g_01433
OG0000315	Prab	Syak.g_01090	Prab.g_01503
OG0000315	Pran	Syak.g_01090	Pran.g_00696
OG0000315	Prai	Syak.g_01090	Prai.g_01499
OG0000315	Prag	Syak.g_01090	Prag.g_01527
OG0000315	Praw	Syak.g_01090	Praw.g_00374
OG0000315	Prak	Syak.g_01090	Prak.g_01428
OG0000315	Prap	Syak.g_01090	Prap.g_00158
OG0000315	Prbe	Syak.g_01090	Prbe.g_00274
OG0000315	Prbf	Syak.g_01090	Prbf.g_00194
OG0000315	Prbg	Syak.g_01090	Prbg.g_00628
OG0000315	Prbn	Syak.g_01090	Prbn.g_00249
OG0000315	Pral	Syak.g_01090	Pral.g_01123
OG0000315	Prat	Syak.g_01090	Prat.g_01392
OG0000315	Pram	Syak.g_01090	Pram.g_01341
OG0000315	Prbh	Syak.g_01090	Prbh.g_00136
OG0000315	Prbm	Syak.g_01090	Prbm.g_01745
OG0000315	Prbb	Syak.g_01090	Prbb.g_01721
OG0000315	Praj	Syak.g_01090	Praj.g_01667
OG0000315	Prbc	Syak.g_01090	Prbc.g_00744
OG0000315	Syar	Syak.g_01090	Syar.g_01393
OG0000315	Syap	Syak.g_01090	Syap.g_00017
OG0000315	Syat	Syak.g_01090	Syat.g_01351
OG0000315	Syas	Syak.g_01090	Syas.g_01306
OG0000315	Syan	Syak.g_01090	Syan.g_02833
OG0000315	Syao	Syak.g_01090	Syao.g_00088
OG0000315	Syac	Syak.g_01090	Syac.g_01675
OG0000315	Syah	Syak.g_01090	Syah.g_01248
OG0000315	Syae	Syak.g_01090	Syae.g_02609
OG0000315	Syad	Syak.g_01090	Syad.g_02323
OG0000315	Syaj	Syak.g_01090	Syaj.g_01430
OG0000315	Syaf	Syak.g_01090	Syaf.g_02468
OG0000315	Syaa	Syak.g_01090	Syaa.g_01816
OG0000315	Syai	Syak.g_01090	Syai.g_00897
OG0000315	Syam	Syak.g_01090	Syam.g_01658
OG0000315	Syag	Syak.g_01090	Syag.g_01369
OG0000315	Syab	Syak.g_01090	Syab.g_00726
OG0000315	Syal	Syak.g_01090	Syal.g_00426
OG0000315	Syaq	Syak.g_01090	Syaq.g_00418
OG0000315	Praf	Syak.g_01090	Praf.g_01848
OG0000315	Prbj	Syak.g_01090	Prbj.g_00656
OG0000315	Prbk	Syak.g_01090	Prbk.g_01212
OG0000315	Prbl	Syak.g_01090	Prbl.g_00709
OG0000315	Prah	Syak.g_01090	Prah.g_00361
OG0000316	Prab	Syak.g_02462	Prab.g_01523
OG0000316	Pran	Syak.g_02462	Pran.g_00676
OG0000316	Prai	Syak.g_02462	Prai.g_01519
OG0000316	Prao	Syak.g_02462	Prao.g_01453
OG0000316	Prac	Syak.g_02462	Prac.g_00354
OG0000316	Praq	Syak.g_02462	Praq.g_00351
OG0000316	Prar	Syak.g_02462	Prar.g_00790
OG0000316	Pray	Syak.g_02462	Pray.g_01665
OG0000316	Praz	Syak.g_02462	Praz.g_00984
OG0000316	Prba	Syak.g_02462	Prba.g_00331
OG0000316	Prad	Syak.g_02462	Prad.g_00457
OG0000316	Prag	Syak.g_02462	Prag.g_01547
OG0000316	Praw	Syak.g_02462	Praw.g_00394
OG0000316	Prbi	Syak.g_02462	Prbi.g_01647
OG0000316	Pras	Syak.g_02462	Pras.g_00410
OG0000316	Prau	Syak.g_02462	Prau.g_01588
OG0000316	Prae	Syak.g_02462	Prae.g_01516
OG0000316	Prax	Syak.g_02462	Prax.g_01671
OG0000316	Prav	Syak.g_02462	Prav.g_01635
OG0000316	Praa	Syak.g_02462	Praa.g_01533
OG0000316	Prbd	Syak.g_02462	Prbd.g_01632
OG0000316	Prak	Syak.g_02462	Prak.g_01453
OG0000316	Prap	Syak.g_02462	Prap.g_00183
OG0000316	Prbe	Syak.g_02462	Prbe.g_00249
OG0000316	Prbf	Syak.g_02462	Prbf.g_00219
OG0000316	Prbg	Syak.g_02462	Prbg.g_00653
OG0000316	Prbn	Syak.g_02462	Prbn.g_00274
OG0000316	Pram	Syak.g_02462	Pram.g_01315
OG0000316	Prbh	Syak.g_02462	Prbh.g_00162
OG0000316	Pral	Syak.g_02462	Pral.g_01095
OG0000316	Prat	Syak.g_02462	Prat.g_01420
OG0000316	Prbb	Syak.g_02462	Prbb.g_01746
OG0000316	Prbm	Syak.g_02462	Prbm.g_01770
OG0000316	Praj	Syak.g_02462	Praj.g_01692
OG0000316	Prbc	Syak.g_02462	Prbc.g_00768
OG0000316	Prah	Syak.g_02462	Prah.g_01631
OG0000316	Praf	Syak.g_02462	Praf.g_00526
OG0000316	Prbj	Syak.g_02462	Prbj.g_01699
OG0000316	Prbk	Syak.g_02462	Prbk.g_01991
OG0000316	Prbl	Syak.g_02462	Prbl.g_00441
OG0000316	Syaa	Syak.g_02462	Syaa.g_00598
OG0000316	Syae	Syak.g_02462	Syae.g_01118
OG0000316	Syad	Syak.g_02462	Syad.g_02564
OG0000316	Syaj	Syak.g_02462	Syaj.g_01664
OG0000316	Syai	Syak.g_02462	Syai.g_02320, Syai.g_02322
OG0000316	Syaf	Syak.g_02462	Syaf.g_01088
OG0000316	Syam	Syak.g_02462	Syam.g_01945
OG0000316	Syac	Syak.g_02462	Syac.g_00601
OG0000316	Syah	Syak.g_02462	Syah.g_02333
OG0000316	Syag	Syak.g_02462	Syag.g_01641
OG0000316	Syab	Syak.g_02462	Syab.g_02189
OG0000316	Syal	Syak.g_02462	Syal.g_02987
OG0000316	Syaq	Syak.g_02462	Syaq.g_01716
OG0000316	Syap	Syak.g_02462	Syap.g_00030
OG0000316	Syat	Syak.g_02462	Syat.g_03082
OG0000316	Syan	Syak.g_02462	Syan.g_01354
OG0000316	Syao	Syak.g_02462	Syao.g_01602
OG0000316	Syar	Syak.g_02462	Syar.g_02885
OG0000316	Syas	Syak.g_02462	Syas.g_02728
OG0000317	Praa	Syak.g_02419	Praa.g_01633
OG0000317	Prax	Syak.g_02419	Prax.g_01561
OG0000317	Prae	Syak.g_02419	Prae.g_01621
OG0000317	Prbd	Syak.g_02419	Prbd.g_01527
OG0000317	Prbi	Syak.g_02419	Prbi.g_01785
OG0000317	Pras	Syak.g_02419	Pras.g_00548
OG0000317	Prau	Syak.g_02419	Prau.g_01730
OG0000317	Prao	Syak.g_02419	Prao.g_01550
OG0000317	Pray	Syak.g_02419	Pray.g_01561
OG0000317	Praz	Syak.g_02419	Praz.g_00879
OG0000317	Prba	Syak.g_02419	Prba.g_00228
OG0000317	Prad	Syak.g_02419	Prad.g_00943
OG0000317	Prag	Syak.g_02419	Prag.g_01667
OG0000317	Praw	Syak.g_02419	Praw.g_00513
OG0000317	Prav	Syak.g_02419	Prav.g_01759
OG0000317	Prab	Syak.g_02419	Prab.g_01667
OG0000317	Pran	Syak.g_02419	Pran.g_00968
OG0000317	Prai	Syak.g_02419	Prai.g_01636
OG0000317	Prac	Syak.g_02419	Prac.g_00627
OG0000317	Prar	Syak.g_02419	Prar.g_01145
OG0000317	Praq	Syak.g_02419	Praq.g_01954, Praq.g_00499
OG0000317	Prbm	Syak.g_02419	Prbm.g_01839
OG0000317	Praj	Syak.g_02419	Praj.g_01766
OG0000317	Prbb	Syak.g_02419	Prbb.g_01821
OG0000317	Prbc	Syak.g_02419	Prbc.g_00830
OG0000317	Prak	Syak.g_02419	Prak.g_01642
OG0000317	Prap	Syak.g_02419	Prap.g_01782
OG0000317	Prbe	Syak.g_02419	Prbe.g_00988
OG0000317	Prbf	Syak.g_02419	Prbf.g_00696
OG0000317	Prbg	Syak.g_02419	Prbg.g_01647
OG0000317	Prbn	Syak.g_02419	Prbn.g_01742
OG0000317	Pram	Syak.g_02419	Pram.g_01629
OG0000317	Prbh	Syak.g_02419	Prbh.g_01785
OG0000317	Pral	Syak.g_02419	Pral.g_00104
OG0000317	Prat	Syak.g_02419	Prat.g_01589
OG0000317	Syat	Syak.g_02419	Syat.g_03120
OG0000317	Syap	Syak.g_02419	Syap.g_00618
OG0000317	Syas	Syak.g_02419	Syas.g_02687
OG0000317	Syan	Syak.g_02419	Syan.g_01396
OG0000317	Syao	Syak.g_02419	Syao.g_01560
OG0000317	Syar	Syak.g_02419	Syar.g_02926
OG0000317	Prbj	Syak.g_02419	Prbj.g_00863
OG0000317	Prbk	Syak.g_02419	Prbk.g_00913
OG0000317	Prbl	Syak.g_02419	Prbl.g_00399
OG0000317	Praf	Syak.g_02419	Praf.g_00485
OG0000317	Prah	Syak.g_02419	Prah.g_01672
OG0000317	Syac	Syak.g_02419	Syac.g_00552
OG0000317	Syah	Syak.g_02419	Syah.g_02380
OG0000317	Syaf	Syak.g_02419	Syaf.g_01040
OG0000317	Syai	Syak.g_02419	Syai.g_02373
OG0000317	Syam	Syak.g_02419	Syam.g_01987
OG0000317	Syaa	Syak.g_02419	Syaa.g_00556
OG0000317	Syae	Syak.g_02419	Syae.g_01160
OG0000317	Syad	Syak.g_02419	Syad.g_02620
OG0000317	Syaj	Syak.g_02419	Syaj.g_01715
OG0000317	Syag	Syak.g_02419	Syag.g_01684
OG0000317	Syaq	Syak.g_02419	Syaq.g_01675
OG0000317	Syab	Syak.g_02419	Syab.g_02251
OG0000317	Syal	Syak.g_02419	Syal.g_00583
OG0000318	Prab	Syak.g_02415	Prab.g_01670
OG0000318	Pran	Syak.g_02415	Pran.g_00971
OG0000318	Prad	Syak.g_02415	Prad.g_00940
OG0000318	Prag	Syak.g_02415	Prag.g_01670
OG0000318	Praw	Syak.g_02415	Praw.g_00516
OG0000318	Prao	Syak.g_02415	Prao.g_01553
OG0000318	Prav	Syak.g_02415	Prav.g_01762
OG0000318	Prae	Syak.g_02415	Prae.g_01624
OG0000318	Pras	Syak.g_02415	Pras.g_00551
OG0000318	Prau	Syak.g_02415	Prau.g_01733
OG0000318	Prax	Syak.g_02415	Prax.g_01558
OG0000318	Pray	Syak.g_02415	Pray.g_01558
OG0000318	Praz	Syak.g_02415	Praz.g_00876
OG0000318	Prba	Syak.g_02415	Prba.g_00619
OG0000318	Prbi	Syak.g_02415	Prbi.g_01788
OG0000318	Prac	Syak.g_02415	Prac.g_00624
OG0000318	Praq	Syak.g_02415	Praq.g_00496
OG0000318	Prar	Syak.g_02415	Prar.g_01142
OG0000318	Prbd	Syak.g_02415	Prbd.g_01524
OG0000318	Praa	Syak.g_02415	Praa.g_01636
OG0000318	Prai	Syak.g_02415	Prai.g_01639
OG0000318	Syan	Syak.g_02415	Syan.g_01401
OG0000318	Syao	Syak.g_02415	Syao.g_01553
OG0000318	Syas	Syak.g_02415	Syas.g_02680
OG0000318	Syap	Syak.g_02415	Syap.g_00622, Syap.g_02786
OG0000318	Syaf	Syak.g_02415	Syaf.g_01032
OG0000318	Syae	Syak.g_02415	Syae.g_01164
OG0000318	Syag	Syak.g_02415	Syag.g_01688
OG0000318	Prak	Syak.g_02415	Prak.g_01646
OG0000318	Prap	Syak.g_02415	Prap.g_01778
OG0000318	Prbe	Syak.g_02415	Prbe.g_00984
OG0000318	Prbf	Syak.g_02415	Prbf.g_00692
OG0000318	Prbg	Syak.g_02415	Prbg.g_01651
OG0000318	Prbn	Syak.g_02415	Prbn.g_01746
OG0000318	Praj	Syak.g_02415	Praj.g_01769
OG0000318	Prbb	Syak.g_02415	Prbb.g_01824
OG0000318	Prbc	Syak.g_02415	Prbc.g_00833
OG0000318	Prbm	Syak.g_02415	Prbm.g_01842
OG0000318	Prat	Syak.g_02415	Prat.g_01593
OG0000318	Pral	Syak.g_02415	Pral.g_00108
OG0000318	Pram	Syak.g_02415	Pram.g_01633
OG0000318	Prbh	Syak.g_02415	Prbh.g_01781
OG0000318	Praf	Syak.g_02415	Praf.g_00479
OG0000318	Prah	Syak.g_02415	Prah.g_01677
OG0000318	Prbj	Syak.g_02415	Prbj.g_00856
OG0000318	Prbk	Syak.g_02415	Prbk.g_00906
OG0000318	Prbl	Syak.g_02415	Prbl.g_00393
OG0000318	Syat	Syak.g_02415	Syat.g_03125
OG0000318	Syaq	Syak.g_02415	Syaq.g_01672
OG0000318	Syaa	Syak.g_02415	Syaa.g_00550
OG0000318	Syar	Syak.g_02415	Syar.g_02930
OG0000318	Syad	Syak.g_02415	Syad.g_02624
OG0000318	Syaj	Syak.g_02415	Syaj.g_01722
OG0000318	Syam	Syak.g_02415	Syam.g_01991
OG0000318	Syai	Syak.g_02415	Syai.g_02379
OG0000318	Syab	Syak.g_02415	Syab.g_02257
OG0000318	Syal	Syak.g_02415	Syal.g_00588
OG0000318	Syac	Syak.g_02415	Syac.g_00543
OG0000318	Syah	Syak.g_02415	Syah.g_02385
OG0000319	Prac	Syak.g_02399	Prac.g_00611
OG0000319	Praq	Syak.g_02399	Praq.g_00483
OG0000319	Prar	Syak.g_02399	Prar.g_01129
OG0000319	Prag	Syak.g_02399	Prag.g_01683
OG0000319	Praw	Syak.g_02399	Praw.g_00529
OG0000319	Prav	Syak.g_02399	Prav.g_01775
OG0000319	Prab	Syak.g_02399	Prab.g_01683
OG0000319	Pran	Syak.g_02399	Pran.g_00984
OG0000319	Prai	Syak.g_02399	Prai.g_01652
OG0000319	Pray	Syak.g_02399	Pray.g_01545
OG0000319	Praz	Syak.g_02399	Praz.g_00863
OG0000319	Prba	Syak.g_02399	Prba.g_00606
OG0000319	Prbd	Syak.g_02399	Prbd.g_01511
OG0000319	Prao	Syak.g_02399	Prao.g_01566
OG0000319	Prbi	Syak.g_02399	Prbi.g_01801
OG0000319	Prae	Syak.g_02399	Prae.g_01637
OG0000319	Prad	Syak.g_02399	Prad.g_00927
OG0000319	Praa	Syak.g_02399	Praa.g_01649
OG0000319	Prax	Syak.g_02399	Prax.g_01545
OG0000319	Pras	Syak.g_02399	Pras.g_00564
OG0000319	Prau	Syak.g_02399	Prau.g_01746
OG0000319	Prat	Syak.g_02399	Prat.g_01605
OG0000319	Pral	Syak.g_02399	Pral.g_00121
OG0000319	Prak	Syak.g_02399	Prak.g_01659
OG0000319	Prap	Syak.g_02399	Prap.g_01765
OG0000319	Prbe	Syak.g_02399	Prbe.g_00971
OG0000319	Prbf	Syak.g_02399	Prbf.g_00679
OG0000319	Prbg	Syak.g_02399	Prbg.g_01664
OG0000319	Prbn	Syak.g_02399	Prbn.g_01759
OG0000319	Pram	Syak.g_02399	Pram.g_01646
OG0000319	Prbh	Syak.g_02399	Prbh.g_01768
OG0000319	Praj	Syak.g_02399	Praj.g_01780
OG0000319	Prbb	Syak.g_02399	Prbb.g_01835
OG0000319	Prbm	Syak.g_02399	Prbm.g_01853
OG0000319	Prbc	Syak.g_02399	Prbc.g_00844
OG0000319	Prbj	Syak.g_02399	Prbj.g_00487
OG0000319	Prbk	Syak.g_02399	Prbk.g_01443
OG0000319	Prbl	Syak.g_02399	Prbl.g_00376
OG0000319	Praf	Syak.g_02399	Praf.g_00464
OG0000319	Prah	Syak.g_02399	Prah.g_01694
OG0000319	Syas	Syak.g_02399	Syas.g_02663
OG0000319	Syat	Syak.g_02399	Syat.g_03055
OG0000319	Syar	Syak.g_02399	Syar.g_02954
OG0000319	Syap	Syak.g_02399	Syap.g_01764, Syap.g_01771
OG0000319	Syan	Syak.g_02399	Syan.g_01425
OG0000319	Syao	Syak.g_02399	Syao.g_01678
OG0000319	Syad	Syak.g_02399	Syad.g_02642
OG0000319	Syaj	Syak.g_02399	Syaj.g_01741
OG0000319	Syac	Syak.g_02399	Syac.g_00525
OG0000319	Syah	Syak.g_02399	Syah.g_02405
OG0000319	Syaa	Syak.g_02399	Syaa.g_00532
OG0000319	Syaf	Syak.g_02399	Syaf.g_01015
OG0000319	Syai	Syak.g_02399	Syai.g_02395
OG0000319	Syam	Syak.g_02399	Syam.g_02006
OG0000319	Syae	Syak.g_02399	Syae.g_01181
OG0000319	Syaq	Syak.g_02399	Syaq.g_01657
OG0000319	Syag	Syak.g_02399	Syag.g_01710
OG0000319	Syab	Syak.g_02399	Syab.g_02291
OG0000319	Syal	Syak.g_02399	Syal.g_00608
OG0000320	Prae	Syak.g_02397	Prae.g_01639
OG0000320	Prax	Syak.g_02397	Prax.g_01543
OG0000320	Prac	Syak.g_02397	Prac.g_00609
OG0000320	Praq	Syak.g_02397	Praq.g_00481
OG0000320	Prar	Syak.g_02397	Prar.g_01127
OG0000320	Pras	Syak.g_02397	Pras.g_00566
OG0000320	Prag	Syak.g_02397	Prag.g_01685
OG0000320	Praw	Syak.g_02397	Praw.g_00531
OG0000320	Prav	Syak.g_02397	Prav.g_01777
OG0000320	Prau	Syak.g_02397	Prau.g_01748
OG0000320	Prbd	Syak.g_02397	Prbd.g_01509
OG0000320	Prab	Syak.g_02397	Prab.g_01685
OG0000320	Pran	Syak.g_02397	Pran.g_00986
OG0000320	Prai	Syak.g_02397	Prai.g_01654
OG0000320	Pray	Syak.g_02397	Pray.g_01543
OG0000320	Praz	Syak.g_02397	Praz.g_00861
OG0000320	Prba	Syak.g_02397	Prba.g_00604
OG0000320	Prbi	Syak.g_02397	Prbi.g_01803
OG0000320	Praa	Syak.g_02397	Praa.g_01651
OG0000320	Prao	Syak.g_02397	Prao.g_01568
OG0000320	Prad	Syak.g_02397	Prad.g_00925
OG0000320	Syat	Syak.g_02397	Syat.g_03053
OG0000320	Syao	Syak.g_02397	Syao.g_01676
OG0000320	Syan	Syak.g_02397	Syan.g_01427
OG0000320	Praf	Syak.g_02397	Praf.g_00462
OG0000320	Prah	Syak.g_02397	Prah.g_01696
OG0000320	Prbj	Syak.g_02397	Prbj.g_00485
OG0000320	Prbk	Syak.g_02397	Prbk.g_01441
OG0000320	Prbl	Syak.g_02397	Prbl.g_00374
OG0000320	Praj	Syak.g_02397	Praj.g_01782
OG0000320	Prbc	Syak.g_02397	Prbc.g_00846
OG0000320	Prbb	Syak.g_02397	Prbb.g_01837
OG0000320	Prbm	Syak.g_02397	Prbm.g_01855
OG0000320	Pral	Syak.g_02397	Pral.g_00123
OG0000320	Prat	Syak.g_02397	Prat.g_01607
OG0000320	Prak	Syak.g_02397	Prak.g_01661
OG0000320	Prap	Syak.g_02397	Prap.g_01763
OG0000320	Prbe	Syak.g_02397	Prbe.g_00969
OG0000320	Prbf	Syak.g_02397	Prbf.g_00677
OG0000320	Prbg	Syak.g_02397	Prbg.g_01666
OG0000320	Prbn	Syak.g_02397	Prbn.g_01761
OG0000320	Pram	Syak.g_02397	Pram.g_01648
OG0000320	Prbh	Syak.g_02397	Prbh.g_01766
OG0000320	Syas	Syak.g_02397	Syas.g_02661
OG0000320	Syap	Syak.g_02397	Syap.g_01761, Syap.g_01769
OG0000320	Syar	Syak.g_02397	Syar.g_02956
OG0000320	Syae	Syak.g_02397	Syae.g_01183
OG0000320	Syaa	Syak.g_02397	Syaa.g_00530
OG0000320	Syaf	Syak.g_02397	Syaf.g_01013
OG0000320	Syai	Syak.g_02397	Syai.g_02397
OG0000320	Syam	Syak.g_02397	Syam.g_02008
OG0000320	Syac	Syak.g_02397	Syac.g_00523
OG0000320	Syah	Syak.g_02397	Syah.g_02407
OG0000320	Syad	Syak.g_02397	Syad.g_02644
OG0000320	Syaj	Syak.g_02397	Syaj.g_01743
OG0000320	Syab	Syak.g_02397	Syab.g_02293
OG0000320	Syal	Syak.g_02397	Syal.g_00610
OG0000320	Syag	Syak.g_02397	Syag.g_01712
OG0000320	Syaq	Syak.g_02397	Syaq.g_01655
OG0000321	Prac	Syak.g_02396	Prac.g_00608
OG0000321	Praq	Syak.g_02396	Praq.g_00480
OG0000321	Prar	Syak.g_02396	Prar.g_01126
OG0000321	Prab	Syak.g_02396	Prab.g_01686
OG0000321	Pran	Syak.g_02396	Pran.g_00987
OG0000321	Prai	Syak.g_02396	Prai.g_01655
OG0000321	Pras	Syak.g_02396	Pras.g_00567
OG0000321	Prau	Syak.g_02396	Prau.g_01749
OG0000321	Prag	Syak.g_02396	Prag.g_01686
OG0000321	Praw	Syak.g_02396	Praw.g_00532
OG0000321	Prav	Syak.g_02396	Prav.g_01778
OG0000321	Pray	Syak.g_02396	Pray.g_01542
OG0000321	Praz	Syak.g_02396	Praz.g_00860
OG0000321	Prba	Syak.g_02396	Prba.g_00603
OG0000321	Prax	Syak.g_02396	Prax.g_01542
OG0000321	Prbd	Syak.g_02396	Prbd.g_01508
OG0000321	Prbi	Syak.g_02396	Prbi.g_01804
OG0000321	Prae	Syak.g_02396	Prae.g_01640
OG0000321	Praa	Syak.g_02396	Praa.g_01652
OG0000321	Prad	Syak.g_02396	Prad.g_00924
OG0000321	Prao	Syak.g_02396	Prao.g_01569
OG0000321	Pral	Syak.g_02396	Pral.g_00124
OG0000321	Prbm	Syak.g_02396	Prbm.g_01856
OG0000321	Praj	Syak.g_02396	Praj.g_01783
OG0000321	Prbb	Syak.g_02396	Prbb.g_01838
OG0000321	Prbc	Syak.g_02396	Prbc.g_00847
OG0000321	Prak	Syak.g_02396	Prak.g_01662
OG0000321	Prap	Syak.g_02396	Prap.g_01762
OG0000321	Prbe	Syak.g_02396	Prbe.g_00968
OG0000321	Prbf	Syak.g_02396	Prbf.g_00676
OG0000321	Prbg	Syak.g_02396	Prbg.g_01667
OG0000321	Prbn	Syak.g_02396	Prbn.g_01762
OG0000321	Pram	Syak.g_02396	Pram.g_01649
OG0000321	Prbh	Syak.g_02396	Prbh.g_01765
OG0000321	Prat	Syak.g_02396	Prat.g_01608
OG0000321	Prbj	Syak.g_02396	Prbj.g_00484
OG0000321	Prbk	Syak.g_02396	Prbk.g_01440
OG0000321	Prbl	Syak.g_02396	Prbl.g_00373
OG0000321	Praf	Syak.g_02396	Praf.g_00461
OG0000321	Prah	Syak.g_02396	Prah.g_01697
OG0000321	Syan	Syak.g_02396	Syan.g_01428
OG0000321	Syao	Syak.g_02396	Syao.g_01675
OG0000321	Syar	Syak.g_02396	Syar.g_02957
OG0000321	Syat	Syak.g_02396	Syat.g_03052
OG0000321	Syap	Syak.g_02396	Syap.g_01760, Syap.g_01768
OG0000321	Syas	Syak.g_02396	Syas.g_02660
OG0000321	Syad	Syak.g_02396	Syad.g_02645
OG0000321	Syaj	Syak.g_02396	Syaj.g_01744
OG0000321	Syae	Syak.g_02396	Syae.g_01184
OG0000321	Syaa	Syak.g_02396	Syaa.g_00529
OG0000321	Syam	Syak.g_02396	Syam.g_02009
OG0000321	Syai	Syak.g_02396	Syai.g_02398
OG0000321	Syaf	Syak.g_02396	Syaf.g_01012
OG0000321	Syac	Syak.g_02396	Syac.g_00522
OG0000321	Syah	Syak.g_02396	Syah.g_02408
OG0000321	Syag	Syak.g_02396	Syag.g_01713
OG0000321	Syaq	Syak.g_02396	Syaq.g_01654
OG0000321	Syab	Syak.g_02396	Syab.g_02294
OG0000321	Syal	Syak.g_02396	Syal.g_00611
OG0000322	Prab	Syak.g_02395	Prab.g_01687
OG0000322	Pran	Syak.g_02395	Pran.g_00988
OG0000322	Prai	Syak.g_02395	Prai.g_01656
OG0000322	Prao	Syak.g_02395	Prao.g_01570
OG0000322	Prax	Syak.g_02395	Prax.g_01541
OG0000322	Prac	Syak.g_02395	Prac.g_00607
OG0000322	Praq	Syak.g_02395	Praq.g_00479
OG0000322	Prar	Syak.g_02395	Prar.g_01125
OG0000322	Prav	Syak.g_02395	Prav.g_01779
OG0000322	Pray	Syak.g_02395	Pray.g_01541
OG0000322	Praz	Syak.g_02395	Praz.g_00859
OG0000322	Prba	Syak.g_02395	Prba.g_00602
OG0000322	Prbd	Syak.g_02395	Prbd.g_01507
OG0000322	Pras	Syak.g_02395	Pras.g_00568
OG0000322	Prau	Syak.g_02395	Prau.g_01750
OG0000322	Prag	Syak.g_02395	Prag.g_01687
OG0000322	Praw	Syak.g_02395	Praw.g_00533
OG0000322	Praa	Syak.g_02395	Praa.g_01653
OG0000322	Prad	Syak.g_02395	Prad.g_00923
OG0000322	Prbi	Syak.g_02395	Prbi.g_01805
OG0000322	Prae	Syak.g_02395	Prae.g_01641
OG0000322	Pral	Syak.g_02395	Pral.g_00125
OG0000322	Prat	Syak.g_02395	Prat.g_01609
OG0000322	Praj	Syak.g_02395	Praj.g_01784
OG0000322	Prbb	Syak.g_02395	Prbb.g_01839
OG0000322	Prbm	Syak.g_02395	Prbm.g_01857
OG0000322	Prbc	Syak.g_02395	Prbc.g_00848
OG0000322	Prak	Syak.g_02395	Prak.g_01663
OG0000322	Prap	Syak.g_02395	Prap.g_01761
OG0000322	Prbe	Syak.g_02395	Prbe.g_00967
OG0000322	Prbf	Syak.g_02395	Prbf.g_00675
OG0000322	Prbg	Syak.g_02395	Prbg.g_01668
OG0000322	Prbn	Syak.g_02395	Prbn.g_01763
OG0000322	Pram	Syak.g_02395	Pram.g_01650
OG0000322	Prbh	Syak.g_02395	Prbh.g_01764
OG0000322	Praf	Syak.g_02395	Praf.g_00460
OG0000322	Prbj	Syak.g_02395	Prbj.g_00483
OG0000322	Prbk	Syak.g_02395	Prbk.g_01439
OG0000322	Prbl	Syak.g_02395	Prbl.g_00372
OG0000322	Prah	Syak.g_02395	Prah.g_01698
OG0000322	Syao	Syak.g_02395	Syao.g_01674
OG0000322	Syan	Syak.g_02395	Syan.g_01429
OG0000322	Syas	Syak.g_02395	Syas.g_02659
OG0000322	Syap	Syak.g_02395	Syap.g_01759, Syap.g_01767
OG0000322	Syat	Syak.g_02395	Syat.g_03051
OG0000322	Syar	Syak.g_02395	Syar.g_02958
OG0000322	Syad	Syak.g_02395	Syad.g_02646
OG0000322	Syaj	Syak.g_02395	Syaj.g_01745
OG0000322	Syae	Syak.g_02395	Syae.g_01185
OG0000322	Syaf	Syak.g_02395	Syaf.g_01011
OG0000322	Syam	Syak.g_02395	Syam.g_02010
OG0000322	Syai	Syak.g_02395	Syai.g_02399
OG0000322	Syaa	Syak.g_02395	Syaa.g_00528
OG0000322	Syac	Syak.g_02395	Syac.g_00521
OG0000322	Syah	Syak.g_02395	Syah.g_02409
OG0000322	Syaq	Syak.g_02395	Syaq.g_01653
OG0000322	Syag	Syak.g_02395	Syag.g_01714
OG0000322	Syab	Syak.g_02395	Syab.g_02295
OG0000322	Syal	Syak.g_02395	Syal.g_00612
OG0000323	Prai	Syak.g_02380	Prai.g_01665
OG0000323	Prab	Syak.g_02380	Prab.g_01696
OG0000323	Pran	Syak.g_02380	Pran.g_00997
OG0000323	Prad	Syak.g_02380	Prad.g_00914
OG0000323	Pray	Syak.g_02380	Pray.g_01532
OG0000323	Praz	Syak.g_02380	Praz.g_00850
OG0000323	Prba	Syak.g_02380	Prba.g_00593
OG0000323	Praa	Syak.g_02380	Praa.g_01662
OG0000323	Prac	Syak.g_02380	Prac.g_00598
OG0000323	Prae	Syak.g_02380	Prae.g_01650
OG0000323	Prag	Syak.g_02380	Prag.g_01696
OG0000323	Prao	Syak.g_02380	Prao.g_01579
OG0000323	Praq	Syak.g_02380	Praq.g_00470
OG0000323	Prar	Syak.g_02380	Prar.g_01967
