Orthogroup	Prac	Prbd
OG0000547	Prac.g_00857	Prbd.g_00727
OG0000548	Prac.g_00856	Prbd.g_00726
OG0000549	Prac.g_00854	Prbd.g_00724
OG0000550	Prac.g_00849	Prbd.g_00719
OG0000551	Prac.g_00845	Prbd.g_00715
OG0000552	Prac.g_00844	Prbd.g_00714
OG0000553	Prac.g_00843	Prbd.g_00713
OG0000554	Prac.g_00838	Prbd.g_00708
OG0000555	Prac.g_00830	Prbd.g_00700
OG0000556	Prac.g_00828	Prbd.g_00698
OG0000557	Prac.g_00827	Prbd.g_00697
OG0000558	Prac.g_00825	Prbd.g_00695
OG0000559	Prac.g_00821	Prbd.g_00691
OG0000560	Prac.g_00818	Prbd.g_00688
OG0000561	Prac.g_00817	Prbd.g_00687
OG0000562	Prac.g_00816	Prbd.g_00686
OG0000563	Prac.g_00815	Prbd.g_00685
OG0000564	Prac.g_00814	Prbd.g_00684
OG0000565	Prac.g_00811	Prbd.g_00681
OG0000566	Prac.g_00809	Prbd.g_00679
OG0000567	Prac.g_00805	Prbd.g_00675
OG0000568	Prac.g_00804	Prbd.g_00674
OG0000569	Prac.g_00803	Prbd.g_00673
OG0000570	Prac.g_00802	Prbd.g_00672
OG0000571	Prac.g_00800	Prbd.g_00670
OG0000572	Prac.g_00787	Prbd.g_00657
OG0000573	Prac.g_00780	Prbd.g_00652
OG0000574	Prac.g_00779	Prbd.g_00651
OG0000575	Prac.g_00775	Prbd.g_00647
OG0000576	Prac.g_00772	Prbd.g_00645
OG0000577	Prac.g_00771	Prbd.g_00644
OG0000578	Prac.g_00770	Prbd.g_00643
OG0000579	Prac.g_00769	Prbd.g_00642
OG0000580	Prac.g_00768	Prbd.g_00641
OG0000581	Prac.g_00766	Prbd.g_00639
OG0000582	Prac.g_00763	Prbd.g_00636
OG0000583	Prac.g_00762	Prbd.g_00635
OG0000584	Prac.g_00761	Prbd.g_00634
OG0000585	Prac.g_00759	Prbd.g_00632
OG0000586	Prac.g_00758	Prbd.g_00631
OG0000587	Prac.g_00757	Prbd.g_00630
OG0000588	Prac.g_00753	Prbd.g_00626
OG0000589	Prac.g_00750	Prbd.g_00623
OG0000590	Prac.g_00749	Prbd.g_00622
OG0000591	Prac.g_00746	Prbd.g_00619
OG0000592	Prac.g_00745	Prbd.g_00618
OG0000593	Prac.g_00739	Prbd.g_00612
OG0000594	Prac.g_00738	Prbd.g_00611
OG0000595	Prac.g_00737	Prbd.g_00610
OG0000596	Prac.g_00733	Prbd.g_00606
OG0000597	Prac.g_00731	Prbd.g_00604
OG0000598	Prac.g_00730	Prbd.g_00603
OG0000599	Prac.g_00727	Prbd.g_00600
OG0000600	Prac.g_00726	Prbd.g_00599
OG0000601	Prac.g_00725	Prbd.g_00598
OG0000602	Prac.g_00723	Prbd.g_00596
OG0000603	Prac.g_00722	Prbd.g_00595
OG0000604	Prac.g_00721	Prbd.g_00594
OG0000605	Prac.g_00720	Prbd.g_00593
OG0000606	Prac.g_00717	Prbd.g_00590
OG0000607	Prac.g_00714	Prbd.g_00587
OG0000608	Prac.g_00713	Prbd.g_00586
OG0000609	Prac.g_00712	Prbd.g_00585
OG0000610	Prac.g_00707	Prbd.g_00580
OG0000611	Prac.g_00704	Prbd.g_00577
OG0000612	Prac.g_00703	Prbd.g_00576
OG0000613	Prac.g_00698	Prbd.g_00571
OG0000614	Prac.g_00679	Prbd.g_00552
OG0000615	Prac.g_00671	Prbd.g_00544
OG0000616	Prac.g_00667	Prbd.g_00540
OG0000617	Prac.g_01554	Prbd.g_00013
OG0000618	Prac.g_01553	Prbd.g_00014
OG0000619	Prac.g_01552	Prbd.g_00015
OG0000620	Prac.g_01549	Prbd.g_00018
OG0000621	Prac.g_01548	Prbd.g_00019
OG0000622	Prac.g_01547	Prbd.g_00020
OG0000623	Prac.g_01546	Prbd.g_00021
OG0000624	Prac.g_01545	Prbd.g_00022
OG0000625	Prac.g_01544	Prbd.g_00023
OG0000626	Prac.g_01543	Prbd.g_00024
OG0000627	Prac.g_01542	Prbd.g_00025
OG0000628	Prac.g_01541	Prbd.g_00026
OG0000629	Prac.g_01540	Prbd.g_00027
OG0000630	Prac.g_01537	Prbd.g_00030
OG0000631	Prac.g_01484	Prbd.g_00093
OG0000632	Prac.g_01483	Prbd.g_00094
OG0000633	Prac.g_01482	Prbd.g_00095
OG0000634	Prac.g_01479	Prbd.g_00098
OG0000635	Prac.g_01478	Prbd.g_00099
OG0000636	Prac.g_01476	Prbd.g_00101
OG0000637	Prac.g_01474	Prbd.g_00103
OG0000638	Prac.g_01473	Prbd.g_00104
OG0000639	Prac.g_01472	Prbd.g_00105
OG0000640	Prac.g_01471	Prbd.g_00106
OG0000641	Prac.g_01467	Prbd.g_00110
OG0000642	Prac.g_01466	Prbd.g_00111
OG0000643	Prac.g_01465	Prbd.g_00112
OG0000644	Prac.g_01464	Prbd.g_00113
OG0000645	Prac.g_01463	Prbd.g_00114
OG0000646	Prac.g_01461	Prbd.g_00116
OG0000647	Prac.g_01460	Prbd.g_00117
OG0000648	Prac.g_01458	Prbd.g_00119
OG0000649	Prac.g_01457	Prbd.g_00120
OG0000650	Prac.g_01456	Prbd.g_00121
OG0000651	Prac.g_01455	Prbd.g_00122
OG0000652	Prac.g_01454	Prbd.g_00123
OG0000653	Prac.g_01452	Prbd.g_00125
OG0000654	Prac.g_01451	Prbd.g_00126
OG0000655	Prac.g_01450	Prbd.g_00127
OG0000656	Prac.g_01447	Prbd.g_00130
OG0000657	Prac.g_01440	Prbd.g_00138
OG0000658	Prac.g_01439	Prbd.g_00139
OG0000659	Prac.g_01438	Prbd.g_00140
OG0000660	Prac.g_01434	Prbd.g_00144
OG0000661	Prac.g_01432	Prbd.g_00146
OG0000662	Prac.g_01430	Prbd.g_00148
OG0000663	Prac.g_01428	Prbd.g_00150
OG0000664	Prac.g_01427	Prbd.g_00151
OG0000665	Prac.g_01423	Prbd.g_00155
OG0000666	Prac.g_01422	Prbd.g_00156
OG0000667	Prac.g_01418	Prbd.g_00160
OG0000668	Prac.g_01401	Prbd.g_00190
OG0000669	Prac.g_01393	Prbd.g_00197
OG0000670	Prac.g_01391	Prbd.g_00199
OG0000671	Prac.g_01389	Prbd.g_00201
OG0000672	Prac.g_01386	Prbd.g_00204
OG0000673	Prac.g_01383	Prbd.g_00207
OG0000674	Prac.g_01381	Prbd.g_00209
OG0000675	Prac.g_01380	Prbd.g_00210
OG0000676	Prac.g_01378	Prbd.g_00212
OG0000677	Prac.g_01377	Prbd.g_00213
OG0000678	Prac.g_01375	Prbd.g_00215
OG0000679	Prac.g_01371	Prbd.g_00219
OG0000680	Prac.g_01370	Prbd.g_00220
OG0000681	Prac.g_01368	Prbd.g_00222
OG0000682	Prac.g_01367	Prbd.g_00223
OG0000683	Prac.g_01366	Prbd.g_00224
OG0000684	Prac.g_01365	Prbd.g_00226
OG0000685	Prac.g_01363	Prbd.g_00228
OG0000686	Prac.g_01362	Prbd.g_00229
OG0000687	Prac.g_01361	Prbd.g_00230
OG0000688	Prac.g_01358	Prbd.g_00233
OG0000689	Prac.g_01357	Prbd.g_00234
OG0000690	Prac.g_01356	Prbd.g_00235
OG0000691	Prac.g_01355	Prbd.g_00236
OG0000692	Prac.g_01353	Prbd.g_00238
OG0000693	Prac.g_01352	Prbd.g_00239
OG0000694	Prac.g_01351	Prbd.g_00240
OG0000695	Prac.g_01349	Prbd.g_00242
OG0000696	Prac.g_01348	Prbd.g_00243
OG0000697	Prac.g_01347	Prbd.g_00244
OG0000698	Prac.g_01344	Prbd.g_00247
OG0000699	Prac.g_01343	Prbd.g_00248
OG0000700	Prac.g_01342	Prbd.g_00249
OG0000701	Prac.g_01341	Prbd.g_00250
OG0000702	Prac.g_01339	Prbd.g_00252
OG0000703	Prac.g_01338	Prbd.g_00253
OG0000704	Prac.g_01337	Prbd.g_00254
OG0000705	Prac.g_01333	Prbd.g_00258
OG0000706	Prac.g_01332	Prbd.g_00259
OG0000707	Prac.g_01331	Prbd.g_00260
OG0000708	Prac.g_01330	Prbd.g_00261
OG0000709	Prac.g_01326	Prbd.g_00265
OG0000710	Prac.g_01323	Prbd.g_00268
OG0000711	Prac.g_01307	Prbd.g_00285
OG0000712	Prac.g_01305	Prbd.g_00287
OG0000713	Prac.g_01304	Prbd.g_00288
OG0000714	Prac.g_01303	Prbd.g_00289
OG0000715	Prac.g_01301	Prbd.g_00291
OG0000716	Prac.g_01299	Prbd.g_00293
OG0000717	Prac.g_01298	Prbd.g_00294
OG0000718	Prac.g_01287	Prbd.g_00309
OG0000719	Prac.g_01285	Prbd.g_00311
OG0000720	Prac.g_01276	Prbd.g_00320
OG0000721	Prac.g_01274	Prbd.g_00322
OG0000722	Prac.g_01273	Prbd.g_00323
OG0000723	Prac.g_01270	Prbd.g_00326
OG0000724	Prac.g_01261	Prbd.g_00335
OG0000725	Prac.g_01255	Prbd.g_00341
OG0000726	Prac.g_01254	Prbd.g_00342
OG0000727	Prac.g_01253	Prbd.g_00343
OG0000728	Prac.g_01251	Prbd.g_00345
OG0000729	Prac.g_01205	Prbd.g_00391
OG0000730	Prac.g_01046	Prbd.g_00395
OG0000731	Prac.g_01042	Prbd.g_00399
OG0000732	Prac.g_01036	Prbd.g_00408
OG0000733	Prac.g_01017	Prbd.g_00428
OG0000734	Prac.g_01000	Prbd.g_00453
OG0000735	Prac.g_00998	Prbd.g_00455
OG0000736	Prac.g_00997	Prbd.g_00456
OG0000737	Prac.g_00996	Prbd.g_00457
OG0000738	Prac.g_00992	Prbd.g_00461
OG0000739	Prac.g_00991	Prbd.g_00462
OG0000740	Prac.g_00990	Prbd.g_00463
OG0000741	Prac.g_00989	Prbd.g_00464
OG0000742	Prac.g_00986	Prbd.g_00467
OG0000743	Prac.g_00984	Prbd.g_00469
OG0000744	Prac.g_00983	Prbd.g_00470
OG0000745	Prac.g_00982	Prbd.g_00471
OG0000746	Prac.g_00980	Prbd.g_00473
OG0000747	Prac.g_00979	Prbd.g_00474
OG0000748	Prac.g_00976	Prbd.g_00477
OG0000749	Prac.g_00975	Prbd.g_00478
OG0000750	Prac.g_00974	Prbd.g_00479
OG0000751	Prac.g_00972	Prbd.g_00481
OG0000752	Prac.g_00970	Prbd.g_00483
OG0000753	Prac.g_00967	Prbd.g_00486
OG0000754	Prac.g_00964	Prbd.g_00489
OG0000755	Prac.g_00961	Prbd.g_00492
OG0000756	Prac.g_00960	Prbd.g_00493
OG0000757	Prac.g_00954	Prbd.g_00499
OG0000758	Prac.g_00953	Prbd.g_00500
OG0000759	Prac.g_00952	Prbd.g_00501
OG0000760	Prac.g_00951	Prbd.g_00502
OG0000761	Prac.g_00950	Prbd.g_00503
OG0000762	Prac.g_00949	Prbd.g_00504
OG0000763	Prac.g_00947	Prbd.g_00506
OG0000764	Prac.g_00946	Prbd.g_00507
OG0000765	Prac.g_00937	Prbd.g_00516
OG0000766	Prac.g_00936	Prbd.g_00517
OG0000767	Prac.g_00934	Prbd.g_00519
OG0000768	Prac.g_00933	Prbd.g_00520
OG0000769	Prac.g_00931	Prbd.g_00522
OG0000770	Prac.g_00929	Prbd.g_00524
OG0000771	Prac.g_00448	Prbd.g_01921
OG0000772	Prac.g_00154	Prbd.g_01858
OG0000773	Prac.g_00166	Prbd.g_01810
OG0000774	Prac.g_00168	Prbd.g_01808
OG0000775	Prac.g_00170	Prbd.g_01806
OG0000776	Prac.g_00171	Prbd.g_01805
OG0000777	Prac.g_00172	Prbd.g_01804
OG0000778	Prac.g_00173	Prbd.g_01803
OG0000779	Prac.g_00177	Prbd.g_01799
OG0000780	Prac.g_00178	Prbd.g_01798
OG0000781	Prac.g_00181	Prbd.g_01795
OG0000782	Prac.g_00182	Prbd.g_01794
OG0000783	Prac.g_00183	Prbd.g_01793
OG0000784	Prac.g_00184	Prbd.g_01792
OG0000785	Prac.g_00186	Prbd.g_01790
OG0000786	Prac.g_00188	Prbd.g_01788
OG0000787	Prac.g_00189	Prbd.g_01787
OG0000788	Prac.g_00204	Prbd.g_01777
OG0000789	Prac.g_00207	Prbd.g_01774
OG0000790	Prac.g_00222	Prbd.g_01759
OG0000791	Prac.g_00224	Prbd.g_01757
OG0000792	Prac.g_00225	Prbd.g_01756
OG0000793	Prac.g_00228	Prbd.g_01753
OG0000794	Prac.g_00229	Prbd.g_01752
OG0000795	Prac.g_00230	Prbd.g_01751
OG0000796	Prac.g_00234	Prbd.g_01747
OG0000797	Prac.g_00235	Prbd.g_01746
OG0000799	Prac.g_00429	Prbd.g_01707
OG0000800	Prac.g_00428	Prbd.g_01706
OG0000801	Prac.g_00427	Prbd.g_01705
OG0000802	Prac.g_00425	Prbd.g_01703
OG0000803	Prac.g_00423	Prbd.g_01701
OG0000804	Prac.g_00422	Prbd.g_01700
OG0000805	Prac.g_00420	Prbd.g_01698
OG0000806	Prac.g_00418	Prbd.g_01696
OG0000807	Prac.g_00417	Prbd.g_01695
OG0000808	Prac.g_00416	Prbd.g_01694
OG0000809	Prac.g_00413	Prbd.g_01691
OG0000810	Prac.g_00412	Prbd.g_01690
OG0000811	Prac.g_00408	Prbd.g_01686
OG0000812	Prac.g_00406	Prbd.g_01684
OG0000813	Prac.g_00405	Prbd.g_01683
OG0000814	Prac.g_00403	Prbd.g_01681
OG0000815	Prac.g_00402	Prbd.g_01680
OG0000816	Prac.g_00400	Prbd.g_01678
OG0000817	Prac.g_00399	Prbd.g_01677
OG0000818	Prac.g_00394	Prbd.g_01672
OG0000819	Prac.g_00393	Prbd.g_01671
OG0000820	Prac.g_00392	Prbd.g_01670
OG0000821	Prac.g_00388	Prbd.g_01666
OG0000822	Prac.g_00387	Prbd.g_01665
OG0000823	Prac.g_00386	Prbd.g_01664
OG0000824	Prac.g_00383	Prbd.g_01661
OG0000825	Prac.g_00382	Prbd.g_01660
OG0000826	Prac.g_00381	Prbd.g_01659
OG0000827	Prac.g_00380	Prbd.g_01658
OG0000828	Prac.g_00377	Prbd.g_01655
OG0000829	Prac.g_00376	Prbd.g_01654
OG0000830	Prac.g_00375	Prbd.g_01653
OG0000831	Prac.g_00373	Prbd.g_01651
OG0000832	Prac.g_00367	Prbd.g_01645
OG0000833	Prac.g_00359	Prbd.g_01637
OG0000834	Prac.g_00358	Prbd.g_01636
OG0000835	Prac.g_00357	Prbd.g_01635
OG0000836	Prac.g_00356	Prbd.g_01634
OG0000837	Prac.g_00355	Prbd.g_01633
OG0000838	Prac.g_00353	Prbd.g_01631
OG0000839	Prac.g_00352	Prbd.g_01630
OG0000840	Prac.g_00351	Prbd.g_01629
OG0000841	Prac.g_00350	Prbd.g_01628
OG0000842	Prac.g_00349	Prbd.g_01627
OG0000843	Prac.g_00348	Prbd.g_01626
OG0000844	Prac.g_00347	Prbd.g_01625
OG0000845	Prac.g_00346	Prbd.g_01624
OG0000846	Prac.g_00345	Prbd.g_01623
OG0000847	Prac.g_00344	Prbd.g_01622
OG0000848	Prac.g_00343	Prbd.g_01621
OG0000849	Prac.g_00342	Prbd.g_01620
OG0000850	Prac.g_00340	Prbd.g_01617
OG0000851	Prac.g_00339	Prbd.g_01616
OG0000852	Prac.g_00338	Prbd.g_01615
OG0000853	Prac.g_00334	Prbd.g_01611
OG0000854	Prac.g_00332	Prbd.g_01609
OG0000855	Prac.g_00331	Prbd.g_01608
OG0000856	Prac.g_00317	Prbd.g_01593
OG0000857	Prac.g_00288	Prbd.g_01566
OG0000858	Prac.g_00631	Prbd.g_01531
OG0000859	Prac.g_00630	Prbd.g_01530
OG0000860	Prac.g_00623	Prbd.g_01523
OG0000861	Prac.g_00622	Prbd.g_01522
OG0000862	Prac.g_00621	Prbd.g_01521
OG0000863	Prac.g_00619	Prbd.g_01519
OG0000864	Prac.g_00618	Prbd.g_01518
OG0000865	Prac.g_00617	Prbd.g_01517
OG0000866	Prac.g_00616	Prbd.g_01516
OG0000867	Prac.g_00615	Prbd.g_01515
OG0000868	Prac.g_00614	Prbd.g_01514
OG0000869	Prac.g_00610	Prbd.g_01510
OG0000870	Prac.g_00605	Prbd.g_01505
OG0000871	Prac.g_00604	Prbd.g_01504
OG0000872	Prac.g_00603	Prbd.g_01503
OG0000873	Prac.g_00600	Prbd.g_01500
OG0000874	Prac.g_00597	Prbd.g_01497
OG0000875	Prac.g_00596	Prbd.g_01496
OG0000876	Prac.g_00595	Prbd.g_01495
OG0000877	Prac.g_00593	Prbd.g_01493
OG0000878	Prac.g_00592	Prbd.g_01492
OG0000879	Prac.g_00591	Prbd.g_01491
OG0000880	Prac.g_00590	Prbd.g_01490
OG0000881	Prac.g_00586	Prbd.g_01486
OG0000882	Prac.g_00581	Prbd.g_01481
OG0000883	Prac.g_00580	Prbd.g_01479
OG0000884	Prac.g_00578	Prbd.g_01477
OG0000885	Prac.g_00577	Prbd.g_01476
OG0000886	Prac.g_00576	Prbd.g_01475
OG0000887	Prac.g_00575	Prbd.g_01474
OG0000888	Prac.g_00573	Prbd.g_01472
OG0000889	Prac.g_00571	Prbd.g_01470
OG0000890	Prac.g_00570	Prbd.g_01469
OG0000891	Prac.g_00569	Prbd.g_01468
OG0000892	Prac.g_00471	Prbd.g_01466
OG0000893	Prac.g_00476	Prbd.g_01463
OG0000894	Prac.g_00478	Prbd.g_01461
OG0000895	Prac.g_00481	Prbd.g_01458
OG0000896	Prac.g_00482	Prbd.g_01457
OG0000897	Prac.g_00484	Prbd.g_01455
OG0000898	Prac.g_00485	Prbd.g_01454
OG0000899	Prac.g_00486	Prbd.g_01453
OG0000900	Prac.g_00487	Prbd.g_01452
OG0000901	Prac.g_00490	Prbd.g_01449
OG0000902	Prac.g_00492	Prbd.g_01447
OG0000903	Prac.g_00495	Prbd.g_01444
OG0000904	Prac.g_00497	Prbd.g_01442
OG0000905	Prac.g_00502	Prbd.g_01437
OG0000906	Prac.g_00503	Prbd.g_01436
OG0000907	Prac.g_00506	Prbd.g_01433
OG0000908	Prac.g_00509	Prbd.g_01430
OG0000909	Prac.g_00510	Prbd.g_01429
OG0000910	Prac.g_00511	Prbd.g_01428
OG0000911	Prac.g_00513	Prbd.g_01426
OG0000912	Prac.g_00514	Prbd.g_01425
OG0000913	Prac.g_00515	Prbd.g_01424
OG0000914	Prac.g_00516	Prbd.g_01423
OG0000915	Prac.g_00517	Prbd.g_01422
OG0000916	Prac.g_00518	Prbd.g_01421
OG0000917	Prac.g_00519	Prbd.g_01420
OG0000918	Prac.g_00520	Prbd.g_01419
OG0000919	Prac.g_00521	Prbd.g_01418
OG0000920	Prac.g_00522	Prbd.g_01417
OG0000921	Prac.g_00523	Prbd.g_01416
OG0000922	Prac.g_00524	Prbd.g_01415
OG0000923	Prac.g_00528	Prbd.g_01411
OG0000924	Prac.g_00529	Prbd.g_01410
OG0000925	Prac.g_00530	Prbd.g_01409
OG0000926	Prac.g_00531	Prbd.g_01408
OG0000927	Prac.g_00533	Prbd.g_01406
OG0000928	Prac.g_00534	Prbd.g_01405
OG0000929	Prac.g_00535	Prbd.g_01404
OG0000930	Prac.g_00536	Prbd.g_01403
OG0000931	Prac.g_00537	Prbd.g_01402
OG0000932	Prac.g_00538	Prbd.g_01401
OG0000933	Prac.g_00542	Prbd.g_01397
OG0000934	Prac.g_00544	Prbd.g_01395
OG0000935	Prac.g_00545	Prbd.g_01394
OG0000936	Prac.g_00546	Prbd.g_01393
OG0000937	Prac.g_00547	Prbd.g_01392
OG0000938	Prac.g_00549	Prbd.g_01390
OG0000939	Prac.g_00550	Prbd.g_01389
OG0000940	Prac.g_00556	Prbd.g_01382
OG0000941	Prac.g_00558	Prbd.g_01380
OG0000942	Prac.g_00560	Prbd.g_01378
OG0000943	Prac.g_00561	Prbd.g_01377
OG0000944	Prac.g_00562	Prbd.g_01376
OG0000945	Prac.g_00563	Prbd.g_01375
OG0000946	Prac.g_00005	Prbd.g_01371
OG0000947	Prac.g_00007	Prbd.g_01369
OG0000948	Prac.g_00008	Prbd.g_01368
OG0000949	Prac.g_00011	Prbd.g_01365
OG0000950	Prac.g_00016	Prbd.g_01360
OG0000951	Prac.g_00020	Prbd.g_01356
OG0000952	Prac.g_00024	Prbd.g_01352
OG0000953	Prac.g_00027	Prbd.g_01349
OG0000954	Prac.g_00031	Prbd.g_01345
OG0000955	Prac.g_00032	Prbd.g_01344
OG0000956	Prac.g_00034	Prbd.g_01342
OG0000957	Prac.g_00039	Prbd.g_01337
OG0000958	Prac.g_00040	Prbd.g_01336
OG0000959	Prac.g_00044	Prbd.g_01332
OG0000960	Prac.g_00045	Prbd.g_01331
OG0000961	Prac.g_00047	Prbd.g_01329
OG0000962	Prac.g_00049	Prbd.g_01327
OG0000963	Prac.g_00052	Prbd.g_01323
OG0000964	Prac.g_00053	Prbd.g_01321
OG0000965	Prac.g_00054	Prbd.g_01320
OG0000966	Prac.g_00061	Prbd.g_01312
OG0000967	Prac.g_00065	Prbd.g_01308
OG0000968	Prac.g_00067	Prbd.g_01306
OG0000969	Prac.g_00068	Prbd.g_01305
OG0000970	Prac.g_00069	Prbd.g_01304
OG0000971	Prac.g_00070	Prbd.g_01303
OG0000972	Prac.g_00071	Prbd.g_01302
OG0000973	Prac.g_00072	Prbd.g_01301
OG0000974	Prac.g_00073	Prbd.g_01300
OG0000975	Prac.g_00074	Prbd.g_01299
OG0000976	Prac.g_00075	Prbd.g_01298
OG0000977	Prac.g_00076	Prbd.g_01297
OG0000978	Prac.g_00077	Prbd.g_01296
OG0000979	Prac.g_00080	Prbd.g_01293
OG0000980	Prac.g_00082	Prbd.g_01291
OG0000981	Prac.g_00084	Prbd.g_01289
OG0000982	Prac.g_00086	Prbd.g_01287
OG0000983	Prac.g_00087	Prbd.g_01286
OG0000984	Prac.g_00088	Prbd.g_01285
OG0000985	Prac.g_00091	Prbd.g_01282
OG0000986	Prac.g_00093	Prbd.g_01280
OG0000987	Prac.g_00094	Prbd.g_01279
OG0000988	Prac.g_00097	Prbd.g_01276
OG0000989	Prac.g_00100	Prbd.g_01273
OG0000990	Prac.g_00103	Prbd.g_01270
OG0000991	Prac.g_00104	Prbd.g_01269
OG0000992	Prac.g_00106	Prbd.g_01267
OG0000993	Prac.g_00107	Prbd.g_01266
OG0000994	Prac.g_00108	Prbd.g_01265
OG0000995	Prac.g_00112	Prbd.g_01261
OG0000996	Prac.g_00113	Prbd.g_01260
OG0000997	Prac.g_00114	Prbd.g_01259
OG0000998	Prac.g_00116	Prbd.g_01257
OG0000999	Prac.g_00117	Prbd.g_01256
OG0001000	Prac.g_00120	Prbd.g_01253
OG0001001	Prac.g_00122	Prbd.g_01251
OG0001002	Prac.g_00126	Prbd.g_01247
OG0001003	Prac.g_00127	Prbd.g_01245
OG0001004	Prac.g_00128	Prbd.g_01244
OG0001005	Prac.g_00129	Prbd.g_01243
OG0001006	Prac.g_01949	Prbd.g_01239
OG0001007	Prac.g_01947	Prbd.g_01237
OG0001008	Prac.g_01110	Prbd.g_00805
OG0001009	Prac.g_01920	Prbd.g_01210
OG0001010	Prac.g_01919	Prbd.g_01209
OG0001011	Prac.g_01918	Prbd.g_01208
OG0001012	Prac.g_01889	Prbd.g_01195
OG0001013	Prac.g_01883	Prbd.g_01189
OG0001014	Prac.g_01880	Prbd.g_01186
OG0001015	Prac.g_01879	Prbd.g_01185
OG0001016	Prac.g_01858	Prbd.g_01171
OG0001017	Prac.g_01854	Prbd.g_01167
OG0001018	Prac.g_01851	Prbd.g_01164
OG0001019	Prac.g_01842	Prbd.g_01155
OG0001020	Prac.g_01841	Prbd.g_01154
OG0001021	Prac.g_01840	Prbd.g_01153
OG0001022	Prac.g_01837	Prbd.g_01150
OG0001023	Prac.g_01836	Prbd.g_01149
OG0001024	Prac.g_01833	Prbd.g_01146
OG0001025	Prac.g_01827	Prbd.g_01140
OG0001026	Prac.g_01820	Prbd.g_01133
OG0001027	Prac.g_01819	Prbd.g_01132
OG0001028	Prac.g_01817	Prbd.g_01130
OG0001029	Prac.g_01816	Prbd.g_01128
OG0001030	Prac.g_01801	Prbd.g_01113
OG0001031	Prac.g_01744	Prbd.g_01054
OG0001032	Prac.g_01743	Prbd.g_01053
OG0001033	Prac.g_01722	Prbd.g_01032
OG0001034	Prac.g_01694	Prbd.g_01003
OG0001035	Prac.g_01677	Prbd.g_00985
OG0001036	Prac.g_01672	Prbd.g_00980
OG0001037	Prac.g_01671	Prbd.g_00979
OG0001038	Prac.g_01653	Prbd.g_00961
OG0001039	Prac.g_01650	Prbd.g_00958
OG0001040	Prac.g_01648	Prbd.g_00956
OG0001041	Prac.g_01644	Prbd.g_00952
OG0001042	Prac.g_01627	Prbd.g_00935
OG0001043	Prac.g_01626	Prbd.g_00934
OG0001044	Prac.g_01201	Prbd.g_00906
OG0001045	Prac.g_01192	Prbd.g_00897
OG0001046	Prac.g_01154	Prbd.g_00859
OG0001047	Prac.g_01108	Prbd.g_00803
OG0001048	Prac.g_01107	Prbd.g_00802
OG0001049	Prac.g_01105	Prbd.g_00800
OG0001050	Prac.g_01104	Prbd.g_00799
OG0001051	Prac.g_01103	Prbd.g_00798
OG0001052	Prac.g_01073	Prbd.g_00771
OG0001053	Prac.g_01061	Prbd.g_00759
OG0001054	Prac.g_00873	Prbd.g_00744
OG0001055	Prac.g_00855	Prbd.g_00725
OG0001056	Prac.g_00836	Prbd.g_00706
OG0001057	Prac.g_00831	Prbd.g_00701
OG0001058	Prac.g_00823	Prbd.g_00693
OG0001059	Prac.g_00819	Prbd.g_00689
OG0001060	Prac.g_00812	Prbd.g_00682
OG0001061	Prac.g_00799	Prbd.g_00669
OG0001062	Prac.g_00797	Prbd.g_00667
OG0001063	Prac.g_00795	Prbd.g_00665
OG0001064	Prac.g_00794	Prbd.g_00664
OG0001065	Prac.g_00793	Prbd.g_00663
OG0001066	Prac.g_00792	Prbd.g_00662
OG0001067	Prac.g_00791	Prbd.g_00661
OG0001068	Prac.g_00790	Prbd.g_00660
OG0001069	Prac.g_00789	Prbd.g_00659
OG0001070	Prac.g_00786	Prbd.g_00656
OG0001071	Prac.g_00785	Prbd.g_00655
OG0001072	Prac.g_00783	Prbd.g_00654
OG0001073	Prac.g_00767	Prbd.g_00640
OG0001074	Prac.g_00756	Prbd.g_00629
OG0001075	Prac.g_00755	Prbd.g_00628
OG0001076	Prac.g_00747	Prbd.g_00620
OG0001077	Prac.g_00743	Prbd.g_00616
OG0001078	Prac.g_00735	Prbd.g_00608
OG0001079	Prac.g_00724	Prbd.g_00597
OG0001080	Prac.g_00718	Prbd.g_00591
OG0001081	Prac.g_00716	Prbd.g_00589
OG0001082	Prac.g_00715	Prbd.g_00588
OG0001083	Prac.g_00710	Prbd.g_00583
OG0001084	Prac.g_00709	Prbd.g_00582
OG0001085	Prac.g_00701	Prbd.g_00574
OG0001086	Prac.g_00700	Prbd.g_00573
OG0001087	Prac.g_00683	Prbd.g_00556
OG0001088	Prac.g_00682	Prbd.g_00555
OG0001089	Prac.g_00674	Prbd.g_00547
OG0001090	Prac.g_01559	Prbd.g_00008
OG0001091	Prac.g_01557	Prbd.g_00010
OG0001092	Prac.g_01556	Prbd.g_00011
OG0001093	Prac.g_01551	Prbd.g_00016
OG0001094	Prac.g_01481	Prbd.g_00096
OG0001095	Prac.g_01462	Prbd.g_00115
OG0001096	Prac.g_01449	Prbd.g_00128
OG0001097	Prac.g_01431	Prbd.g_00147
OG0001098	Prac.g_01416	Prbd.g_00162
OG0001099	Prac.g_01396	Prbd.g_00194
OG0001100	Prac.g_01392	Prbd.g_00198
OG0001101	Prac.g_01390	Prbd.g_00200
OG0001102	Prac.g_01387	Prbd.g_00203
OG0001103	Prac.g_01385	Prbd.g_00205
OG0001104	Prac.g_01364	Prbd.g_00227
OG0001105	Prac.g_01360	Prbd.g_00231
OG0001106	Prac.g_01336	Prbd.g_00255
